libraryId	experimentId	speciesId	organism	genomeFilePath	database	platform	libraryType	libraryInfo	readLength	runIds
SRX5901474	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127426
SRX5901475	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127425
SRX5901476	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127424
SRX5901477	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127423
SRX5901478	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127422
SRX5901479	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127421
SRX5901480	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127420
SRX5901481	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127419
SRX5901482	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127418
SRX5901483	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127417
SRX5901484	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127416
SRX5901485	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127415
SRX5901486	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127414
SRX5901487	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127413
SRX5901488	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127412
SRX5901489	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127411
SRX5901490	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127410
SRX5901491	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127409
SRX5901492	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127408
SRX5901493	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127407
SRX5901494	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127406
SRX5901495	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127405
SRX5901496	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127404
SRX5901497	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127403
SRX5901498	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127402
SRX5901499	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127401
SRX5901500	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127400
SRX5901501	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127399
SRX5901502	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127398
SRX5901503	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127397
SRX5901504	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127396
SRX5901505	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127395
SRX5901506	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127394
SRX5901507	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127393
SRX5901508	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127392
SRX5901509	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127391
SRX5901510	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127390
SRX5901511	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127389
SRX5901512	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127388
SRX5901513	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127387
SRX5901514	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127386
SRX5901515	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127385
SRX5901516	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127384
SRX5901517	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127383
SRX5901518	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127382
SRX5901519	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127381
SRX5901520	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127380
SRX5901521	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127379
SRX5901522	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127378
SRX5901523	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127377
SRX5901524	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127376
SRX5901525	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127375
SRX5901526	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127374
SRX5901527	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127373
SRX5901528	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127372
SRX5901529	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127371
SRX5901530	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127370
SRX5901531	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127369
SRX5901532	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127368
SRX5901533	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127367
SRX5901534	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127366
SRX5901535	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127365
SRX5901536	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127364
SRX5901537	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127363
SRX5901538	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127362
SRX5901539	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127361
SRX5901540	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127360
SRX5901541	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127359
SRX5901542	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127358
SRX5901543	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127357
SRX5901544	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127356
SRX5901545	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127355
SRX5901546	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127354
SRX5901547	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127353
SRX5901548	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127352
SRX5901549	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127351
SRX5901550	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127350
SRX5901551	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127349
SRX5901552	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127348
SRX5901553	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127347
SRX5901554	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127346
SRX5901555	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127345
SRX5901556	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127344
SRX5901557	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127343
SRX5901558	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127342
SRX5901559	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127341
SRX5901560	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127340
SRX5901561	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127339
SRX5901562	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127338
SRX5901563	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127337
SRX5901564	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127336
SRX5901565	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127335
SRX5901566	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127334
SRX5901567	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127333
SRX5901568	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127332
SRX5901569	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127331
SRX5901570	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127330
SRX5901571	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127329
SRX5901572	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127328
SRX5901573	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127327
SRX5901574	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127326
SRX5901575	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127325
SRX5901576	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127324
SRX5901577	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127323
SRX5901578	SRP199494	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina NovaSeq 6000	PAIRED		100	SRR9127322
SRX6060851	SRP201320	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 4000	PAIRED		150	SRR9291439
SRX6060852	SRP201320	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 4000	PAIRED		150	SRR9291440
SRX679279	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR1548547
SRX679280	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	PAIRED		50	SRR1548548
SRX679281	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR1548549
SRX679282	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	PAIRED		50	SRR1548550
SRX679283	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR1548551
SRX679284	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	PAIRED		50	SRR1548552
SRX679285	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR1548553
SRX679286	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	PAIRED		50	SRR1548554
SRX679287	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR1548555
SRX679288	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR1548556
SRX679289	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR1548557
SRX679290	SRP045471	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2000	SINGLE		50	SRR1548558
SRX7031544	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320673
SRX7031545	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320674
SRX7031546	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320675
SRX7031547	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320676
SRX7031548	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320677
SRX7031549	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320678
SRX7031550	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320679
SRX7031551	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320680
SRX7031552	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320681
SRX7031553	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320682
SRX7031554	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320683
SRX7031555	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320684
SRX7031556	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320685
SRX7031557	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320686
SRX7031558	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320687
SRX7031559	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320688
SRX7031560	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320689
SRX7031561	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320690
SRX7031562	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320691
SRX7031563	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320692
SRX7031564	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320693
SRX7031565	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320694
SRX7031566	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320695
SRX7031567	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320696
SRX7031568	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320697
SRX7031569	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320698
SRX7031570	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320699
SRX7031571	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320700
SRX7031572	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320701
SRX7031573	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320702
SRX7031574	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320703
SRX7031575	SRP226514	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	NextSeq 500	SINGLE		38	SRR10320704
SRX7031588	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320717
SRX7031589	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320718
SRX7031590	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320719
SRX7031591	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320720
SRX7031592	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320721
SRX7031593	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320722
SRX7031594	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320723
SRX7031595	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320724
SRX7031596	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320725
SRX7031597	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320726
SRX7031598	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320727
SRX7031605	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320734
SRX7031606	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320735
SRX7031607	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320736
SRX7031608	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320737
SRX7031609	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320738
SRX7031610	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320739
SRX7031611	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320740
SRX7031617	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320770
SRX7031618	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320771
SRX7031619	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320772
SRX7031620	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320773
SRX7031621	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320774
SRX7031622	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320775
SRX7031623	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320776
SRX7031624	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320777
SRX7031625	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320778
SRX7031626	SRP226516	10090	Mus musculus	mus_musculus/Mus_musculus.GRCm38	Ensembl	Illumina HiSeq 2500	PAIRED		101	SRR10320779
