sample_accession	experiment_id	library_id	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp	source
SAMEA110381746	ERP139683	ERX9511938	ERR9970688	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970688/B1_SIGAG12_S69_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970688/B1_SIGAG12_S69_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970688/B1_SIGAG12_S69_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970691	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970691/B1_SIGAG12_S71_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970691/B1_SIGAG12_S71_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970691/B1_SIGAG12_S71_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970696	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970696/B2_SIGAG12_S70_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970696/B2_SIGAG12_S70_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970696/B2_SIGAG12_S70_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970699	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970699/B3_SIGAG12_S69_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970699/B3_SIGAG12_S69_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970699/B3_SIGAG12_S69_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970700	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970700/B3_SIGAG12_S69_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970700/B3_SIGAG12_S69_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970700/B3_SIGAG12_S69_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970703	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970703/B3_SIGAG12_S71_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970703/B3_SIGAG12_S71_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970703/B3_SIGAG12_S71_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970708	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970708/B4_SIGAG12_S69_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970708/B4_SIGAG12_S69_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970708/B4_SIGAG12_S69_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970711	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970711/B4_SIGAG12_S71_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970711/B4_SIGAG12_S71_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970711/B4_SIGAG12_S71_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970713	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970713/B4_SIGAG12_S72_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970713/B4_SIGAG12_S72_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970713/B4_SIGAG12_S72_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970687	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970687/B1_SIGAG12_S69_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970687/B1_SIGAG12_S69_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970687/B1_SIGAG12_S69_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970689	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970689/B1_SIGAG12_S70_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970689/B1_SIGAG12_S70_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970689/B1_SIGAG12_S70_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970690	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970690/B1_SIGAG12_S70_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970690/B1_SIGAG12_S70_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970690/B1_SIGAG12_S70_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970694	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970694/B1_SIGAG12_S72_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970694/B1_SIGAG12_S72_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970694/B1_SIGAG12_S72_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970695	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970695/B2_SIGAG12_S69_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970695/B2_SIGAG12_S69_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970695/B2_SIGAG12_S69_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970704	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970704/B3_SIGAG12_S71_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970704/B3_SIGAG12_S71_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970704/B3_SIGAG12_S71_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970709	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970709/B4_SIGAG12_S70_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970709/B4_SIGAG12_S70_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970709/B4_SIGAG12_S70_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970710	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970710/B4_SIGAG12_S70_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970710/B4_SIGAG12_S70_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970710/B4_SIGAG12_S70_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970712	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970712/B4_SIGAG12_S71_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970712/B4_SIGAG12_S71_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970712/B4_SIGAG12_S71_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970714	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970714/B4_SIGAG12_S72_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970714/B4_SIGAG12_S72_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970714/B4_SIGAG12_S72_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970692	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970692/B1_SIGAG12_S71_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970692/B1_SIGAG12_S71_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970692/B1_SIGAG12_S71_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970693	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970693/B1_SIGAG12_S72_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970693/B1_SIGAG12_S72_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970693/B1_SIGAG12_S72_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970697	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970697/B2_SIGAG12_S71_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970697/B2_SIGAG12_S71_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970697/B2_SIGAG12_S71_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970698	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970698/B2_SIGAG12_S72_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970698/B2_SIGAG12_S72_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970698/B2_SIGAG12_S72_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970701	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970701/B3_SIGAG12_S70_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970701/B3_SIGAG12_S70_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970701/B3_SIGAG12_S70_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970702	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970702/B3_SIGAG12_S70_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970702/B3_SIGAG12_S70_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970702/B3_SIGAG12_S70_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970705	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970705/B3_SIGAG12_S72_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970705/B3_SIGAG12_S72_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970705/B3_SIGAG12_S72_L001_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970706	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970706/B3_SIGAG12_S72_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970706/B3_SIGAG12_S72_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970706/B3_SIGAG12_S72_L002_R2_001.fastq.gz	EBI
SAMEA110381746	ERP139683	ERX9511938	ERR9970707	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970707/B4_SIGAG12_S69_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970707/B4_SIGAG12_S69_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970707/B4_SIGAG12_S69_L001_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970718	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970718/B1_SIGAH12_S74_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970718/B1_SIGAH12_S74_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970718/B1_SIGAH12_S74_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970720	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970720/B1_SIGAH12_S75_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970720/B1_SIGAH12_S75_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970720/B1_SIGAH12_S75_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970724	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970724/B2_SIGAH12_S74_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970724/B2_SIGAH12_S74_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970724/B2_SIGAH12_S74_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970726	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970726/B2_SIGAH12_S76_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970726/B2_SIGAH12_S76_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970726/B2_SIGAH12_S76_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970732	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970732/B3_SIGAH12_S75_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970732/B3_SIGAH12_S75_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970732/B3_SIGAH12_S75_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970733	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970733/B3_SIGAH12_S76_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970733/B3_SIGAH12_S76_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970733/B3_SIGAH12_S76_L001_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970734	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970734/B3_SIGAH12_S76_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970734/B3_SIGAH12_S76_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970734/B3_SIGAH12_S76_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970722	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970722/B1_SIGAH12_S76_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970722/B1_SIGAH12_S76_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970722/B1_SIGAH12_S76_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970723	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970723/B2_SIGAH12_S73_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970723/B2_SIGAH12_S73_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970723/B2_SIGAH12_S73_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970725	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970725/B2_SIGAH12_S75_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970725/B2_SIGAH12_S75_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970725/B2_SIGAH12_S75_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970727	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970727/B3_SIGAH12_S73_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970727/B3_SIGAH12_S73_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970727/B3_SIGAH12_S73_L001_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970737	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970737/B4_SIGAH12_S74_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970737/B4_SIGAH12_S74_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970737/B4_SIGAH12_S74_L001_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970715	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970715/B1_SIGAH12_S73_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970715/B1_SIGAH12_S73_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970715/B1_SIGAH12_S73_L001_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970716	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970716/B1_SIGAH12_S73_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970716/B1_SIGAH12_S73_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970716/B1_SIGAH12_S73_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970738	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970738/B4_SIGAH12_S74_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970738/B4_SIGAH12_S74_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970738/B4_SIGAH12_S74_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970739	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970739/B4_SIGAH12_S75_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970739/B4_SIGAH12_S75_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970739/B4_SIGAH12_S75_L001_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970740	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970740/B4_SIGAH12_S75_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970740/B4_SIGAH12_S75_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970740/B4_SIGAH12_S75_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970741	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970741/B4_SIGAH12_S76_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970741/B4_SIGAH12_S76_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970741/B4_SIGAH12_S76_L001_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970717	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970717/B1_SIGAH12_S74_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970717/B1_SIGAH12_S74_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970717/B1_SIGAH12_S74_L001_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970742	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970742/B4_SIGAH12_S76_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970742/B4_SIGAH12_S76_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970742/B4_SIGAH12_S76_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970719	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970719/B1_SIGAH12_S75_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970719/B1_SIGAH12_S75_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970719/B1_SIGAH12_S75_L001_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970721	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970721/B1_SIGAH12_S76_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970721/B1_SIGAH12_S76_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970721/B1_SIGAH12_S76_L001_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970728	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970728/B3_SIGAH12_S73_L002_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970728/B3_SIGAH12_S73_L002_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970728/B3_SIGAH12_S73_L002_R2_001.fastq.gz	EBI
SAMEA110381747	ERP139683	ERX9511939	ERR9970729	0	9986	Oryctolagus cuniculus	Illumina NovaSeq 6000	PAIRED	NA	ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970729/B3_SIGAH12_S74_L001_I1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970729/B3_SIGAH12_S74_L001_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR997/ERR9970729/B3_SIGAH12_S74_L001_R2_001.fastq.gz	EBI
