sample_accession	experiment_accession	run_accession	read_count	tax_id	scientific_name	instrument_model	library_layout	fastq_ftp	submitted_ftp
SAMN04304443	SRX1457136	SRR2967690	1326402	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967690/SRR2967690_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967690/SRR2967690_2.fastq.gz	NA
SAMN04304444	SRX1457137	SRR2967691	1156768	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967691/SRR2967691_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967691/SRR2967691_2.fastq.gz	NA
SAMN04304445	SRX1457138	SRR2967692	1240503	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967692/SRR2967692_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967692/SRR2967692_2.fastq.gz	NA
SAMN04304446	SRX1457139	SRR2967693	1215167	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967693/SRR2967693_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967693/SRR2967693_2.fastq.gz	NA
SAMN04304447	SRX1457140	SRR2967694	1221657	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967694/SRR2967694_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967694/SRR2967694_2.fastq.gz	NA
SAMN04304448	SRX1457141	SRR2967695	1303745	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967695/SRR2967695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967695/SRR2967695_2.fastq.gz	NA
SAMN04304449	SRX1457142	SRR2967696	1358418	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967696/SRR2967696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967696/SRR2967696_2.fastq.gz	NA
SAMN04304407	SRX1457143	SRR2967697	1712612	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967697/SRR2967697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967697/SRR2967697_2.fastq.gz	NA
SAMN04304408	SRX1457144	SRR2967698	1745684	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967698/SRR2967698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967698/SRR2967698_2.fastq.gz	NA
SAMN04304409	SRX1457145	SRR2967699	1631970	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967699/SRR2967699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967699/SRR2967699_2.fastq.gz	NA
SAMN04304410	SRX1457146	SRR2967700	1205648	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967700/SRR2967700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967700/SRR2967700_2.fastq.gz	NA
SAMN04304411	SRX1457147	SRR2967701	1360441	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967701/SRR2967701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967701/SRR2967701_2.fastq.gz	NA
SAMN04304412	SRX1457148	SRR2967702	1569033	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967702/SRR2967702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967702/SRR2967702_2.fastq.gz	NA
SAMN04304413	SRX1457149	SRR2967703	1211639	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967703/SRR2967703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967703/SRR2967703_2.fastq.gz	NA
SAMN04304414	SRX1457150	SRR2967704	1142571	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967704/SRR2967704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967704/SRR2967704_2.fastq.gz	NA
SAMN04304415	SRX1457151	SRR2967705	1303020	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967705/SRR2967705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967705/SRR2967705_2.fastq.gz	NA
SAMN04304416	SRX1457152	SRR2967706	1791854	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967706/SRR2967706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967706/SRR2967706_2.fastq.gz	NA
SAMN04304417	SRX1457153	SRR2967707	1840019	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967707/SRR2967707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967707/SRR2967707_2.fastq.gz	NA
SAMN04304418	SRX1457154	SRR2967708	1817093	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967708/SRR2967708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967708/SRR2967708_2.fastq.gz	NA
SAMN04304419	SRX1457155	SRR2967709	1553589	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967709/SRR2967709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967709/SRR2967709_2.fastq.gz	NA
SAMN04304420	SRX1457156	SRR2967710	1560703	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967710/SRR2967710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967710/SRR2967710_2.fastq.gz	NA
SAMN04304421	SRX1457157	SRR2967711	1924969	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967711/SRR2967711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967711/SRR2967711_2.fastq.gz	NA
SAMN04304422	SRX1457158	SRR2967712	1832585	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967712/SRR2967712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967712/SRR2967712_2.fastq.gz	NA
SAMN04304423	SRX1457159	SRR2967713	1440400	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967713/SRR2967713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967713/SRR2967713_2.fastq.gz	NA
SAMN04304424	SRX1457160	SRR2967714	1158832	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967714/SRR2967714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967714/SRR2967714_2.fastq.gz	NA
SAMN04304425	SRX1457161	SRR2967715	1604619	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967715/SRR2967715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967715/SRR2967715_2.fastq.gz	NA
SAMN04304426	SRX1457162	SRR2967716	1336558	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967716/SRR2967716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967716/SRR2967716_2.fastq.gz	NA
SAMN04304427	SRX1457163	SRR2967717	1864762	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967717/SRR2967717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967717/SRR2967717_2.fastq.gz	NA
SAMN04304428	SRX1457164	SRR2967718	1823958	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967718/SRR2967718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967718/SRR2967718_2.fastq.gz	NA
SAMN04304429	SRX1457165	SRR2967719	1619851	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967719/SRR2967719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967719/SRR2967719_2.fastq.gz	NA
SAMN04304430	SRX1457166	SRR2967720	1292391	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967720/SRR2967720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967720/SRR2967720_2.fastq.gz	NA
SAMN04304431	SRX1457167	SRR2967721	1318675	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967721/SRR2967721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967721/SRR2967721_2.fastq.gz	NA
SAMN04304432	SRX1457168	SRR2967722	1298812	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967722/SRR2967722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967722/SRR2967722_2.fastq.gz	NA
SAMN04304433	SRX1457169	SRR2967723	1255490	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967723/SRR2967723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967723/SRR2967723_2.fastq.gz	NA
SAMN04304434	SRX1457170	SRR2967724	1214324	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967724/SRR2967724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967724/SRR2967724_2.fastq.gz	NA
SAMN04304435	SRX1457171	SRR2967725	974686	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967725/SRR2967725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967725/SRR2967725_2.fastq.gz	NA
SAMN04304436	SRX1457172	SRR2967726	1083087	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967726/SRR2967726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967726/SRR2967726_2.fastq.gz	NA
SAMN04304317	SRX1457173	SRR2967727	758949	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967727/SRR2967727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967727/SRR2967727_2.fastq.gz	NA
SAMN04304318	SRX1457174	SRR2967728	1559105	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967728/SRR2967728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967728/SRR2967728_2.fastq.gz	NA
SAMN04304319	SRX1457175	SRR2967729	1326813	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967729/SRR2967729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967729/SRR2967729_2.fastq.gz	NA
SAMN04304320	SRX1457176	SRR2967730	636519	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967730/SRR2967730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967730/SRR2967730_2.fastq.gz	NA
SAMN04304321	SRX1457177	SRR2967731	1243661	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967731/SRR2967731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967731/SRR2967731_2.fastq.gz	NA
SAMN04304322	SRX1457178	SRR2967732	1432029	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967732/SRR2967732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967732/SRR2967732_2.fastq.gz	NA
SAMN04304323	SRX1457179	SRR2967733	1455300	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967733/SRR2967733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967733/SRR2967733_2.fastq.gz	NA
SAMN04304324	SRX1457180	SRR2967734	1313299	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967734/SRR2967734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967734/SRR2967734_2.fastq.gz	NA
SAMN04304325	SRX1457181	SRR2967735	1387089	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967735/SRR2967735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967735/SRR2967735_2.fastq.gz	NA
SAMN04304326	SRX1457182	SRR2967736	1154682	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967736/SRR2967736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967736/SRR2967736_2.fastq.gz	NA
SAMN04304327	SRX1457183	SRR2967737	1407417	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967737/SRR2967737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967737/SRR2967737_2.fastq.gz	NA
SAMN04304328	SRX1457184	SRR2967738	1363733	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967738/SRR2967738_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967738/SRR2967738_2.fastq.gz	NA
SAMN04304329	SRX1457185	SRR2967739	1661220	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967739/SRR2967739_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967739/SRR2967739_2.fastq.gz	NA
SAMN04304330	SRX1457186	SRR2967740	1473756	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967740/SRR2967740_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967740/SRR2967740_2.fastq.gz	NA
SAMN04304331	SRX1457187	SRR2967741	1550717	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967741/SRR2967741_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967741/SRR2967741_2.fastq.gz	NA
SAMN04304332	SRX1457188	SRR2967742	1512224	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967742/SRR2967742_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967742/SRR2967742_2.fastq.gz	NA
SAMN04304333	SRX1457189	SRR2967743	1399095	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967743/SRR2967743_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967743/SRR2967743_2.fastq.gz	NA
SAMN04304334	SRX1457190	SRR2967744	1423455	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967744/SRR2967744_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967744/SRR2967744_2.fastq.gz	NA
SAMN04304335	SRX1457191	SRR2967745	1311557	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967745/SRR2967745_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967745/SRR2967745_2.fastq.gz	NA
SAMN04304336	SRX1457192	SRR2967746	1215857	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967746/SRR2967746_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967746/SRR2967746_2.fastq.gz	NA
SAMN04304337	SRX1457193	SRR2967747	1146124	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967747/SRR2967747_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967747/SRR2967747_2.fastq.gz	NA
SAMN04304338	SRX1457194	SRR2967748	1237903	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967748/SRR2967748_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967748/SRR2967748_2.fastq.gz	NA
SAMN04304339	SRX1457195	SRR2967749	1328740	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967749/SRR2967749_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967749/SRR2967749_2.fastq.gz	NA
SAMN04304340	SRX1457196	SRR2967750	1720526	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967750/SRR2967750_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967750/SRR2967750_2.fastq.gz	NA
SAMN04304341	SRX1457197	SRR2967751	1582698	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967751/SRR2967751_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967751/SRR2967751_2.fastq.gz	NA
SAMN04304342	SRX1457198	SRR2967752	1261983	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967752/SRR2967752_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967752/SRR2967752_2.fastq.gz	NA
SAMN04304343	SRX1457199	SRR2967753	1110811	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967753/SRR2967753_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967753/SRR2967753_2.fastq.gz	NA
SAMN04304344	SRX1457200	SRR2967754	1205997	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967754/SRR2967754_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967754/SRR2967754_2.fastq.gz	NA
SAMN04304345	SRX1457201	SRR2967755	1206764	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967755/SRR2967755_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967755/SRR2967755_2.fastq.gz	NA
SAMN04304346	SRX1457202	SRR2967756	1026796	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967756/SRR2967756_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967756/SRR2967756_2.fastq.gz	NA
SAMN04304347	SRX1457203	SRR2967757	1095020	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967757/SRR2967757_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967757/SRR2967757_2.fastq.gz	NA
SAMN04304348	SRX1457204	SRR2967758	1232187	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967758/SRR2967758_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967758/SRR2967758_2.fastq.gz	NA
SAMN04304357	SRX1457205	SRR2967759	1429806	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967759/SRR2967759_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967759/SRR2967759_2.fastq.gz	NA
SAMN04304349	SRX1457206	SRR2967760	1769198	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967760/SRR2967760_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967760/SRR2967760_2.fastq.gz	NA
SAMN04304350	SRX1457207	SRR2967761	1615372	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967761/SRR2967761_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967761/SRR2967761_2.fastq.gz	NA
SAMN04304351	SRX1457208	SRR2967762	1087333	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967762/SRR2967762_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/002/SRR2967762/SRR2967762_2.fastq.gz	NA
SAMN04304352	SRX1457209	SRR2967763	1113357	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967763/SRR2967763_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/003/SRR2967763/SRR2967763_2.fastq.gz	NA
SAMN04304353	SRX1457210	SRR2967764	1217597	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967764/SRR2967764_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/004/SRR2967764/SRR2967764_2.fastq.gz	NA
SAMN04304354	SRX1457211	SRR2967765	1246424	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967765/SRR2967765_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/005/SRR2967765/SRR2967765_2.fastq.gz	NA
SAMN04304355	SRX1457212	SRR2967766	1159831	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967766/SRR2967766_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/006/SRR2967766/SRR2967766_2.fastq.gz	NA
SAMN04304356	SRX1457213	SRR2967767	786217	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967767/SRR2967767_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/007/SRR2967767/SRR2967767_2.fastq.gz	NA
SAMN04304358	SRX1457214	SRR2967768	1254639	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967768/SRR2967768_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/008/SRR2967768/SRR2967768_2.fastq.gz	NA
SAMN04304359	SRX1457215	SRR2967769	1477396	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967769/SRR2967769_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/009/SRR2967769/SRR2967769_2.fastq.gz	NA
SAMN04304360	SRX1457216	SRR2967770	1600012	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967770/SRR2967770_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/000/SRR2967770/SRR2967770_2.fastq.gz	NA
SAMN04304361	SRX1457217	SRR2967771	1549119	9606	Homo sapiens	Illumina HiSeq 2500	PAIRED	ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967771/SRR2967771_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR296/001/SRR2967771/SRR2967771_2.fastq.gz	NA
