"libraryId"	"experimentId"	"platform"	"SRSId"	"anatId"	"anatName"	"cellTypeId"	"cellTypeName"	"stageId"	"stageName"	"url_GSM"	"infoOrgan"	"infoCellType_abInitio"	"infoCellType_inferred"	"clusterId"	"clusterName"	"infoStage"	"anatAnnotationStatus"	"cellTypeAnnotationStatus"	"stageAnnotationStatus"	"sex"	"strain"	"genotype"	"speciesId"	"RNAseqTags"	"protocol"	"protocolType"	"lib_name"	"sampleTitle"	"comment"	"condition"	"annotatorId"	"lastModificationDate"	"run_accession"	"read_count"	"tax_id"	"scientific_name"	"library_layout"
"SRX6060839"	"SRP201320"	"Illumina HiSeq 4000"	"SRS4962117"	"UBERON:0000178"	"blood"	"CL:0000738"	"leukocyte"	"MmusDv:0000062"	"2 month-old stage"	""	"blood"	"single circulating immune cells"	NA	NA	NA	"8-10 weeks old"	""	"perfect match"	"other"	"M"	"C57BL/6"	""	10090	"scRNA-seq"	"10X Genomics V2"	"3'end"	""	"GSM3885349"	"Saline control; PMID:31751331 We investigated the immune cell repertoire of eight NM-Rs (four males, four females) and eight C57BL/6 mice (four males, four females) using scRNA-seq of the spleen and circulating immune cells."	""	"ANN"	"2020-05-12"	"SRR9291427"	175222172	10090	"Mus musculus"	"PAIRED"
"SRX6060840"	"SRP201320"	"Illumina HiSeq 4000"	"SRS4962118"	"UBERON:0000178"	"blood"	"CL:0000738"	"leukocyte"	"MmusDv:0000062"	"2 month-old stage"	""	"blood"	"single circulating immune cells"	NA	NA	NA	"8-10 weeks old"	""	"perfect match"	"other"	"M"	"C57BL/6"	""	10090	"scRNA-seq"	"10X Genomics V2"	"3'end"	""	"GSM3885350"	"Saline control; PMID:31751331 We investigated the immune cell repertoire of eight NM-Rs (four males, four females) and eight C57BL/6 mice (four males, four females) using scRNA-seq of the spleen and circulating immune cells."	""	"ANN"	"2020-05-12"	"SRR9291428"	177309220	10090	"Mus musculus"	"PAIRED"
"SRX6060841"	"SRP201320"	"Illumina HiSeq 4000"	"SRS4962119"	"UBERON:0000178"	"blood"	"CL:0000738"	"leukocyte"	"MmusDv:0000062"	"2 month-old stage"	""	"blood"	"single circulating immune cells"	NA	NA	NA	"8-10 weeks old"	""	"perfect match"	"other"	"F"	"C57BL/6"	""	10090	"scRNA-seq"	"10X Genomics V2"	"3'end"	""	"GSM3885351"	"Saline control; PMID:31751331 We investigated the immune cell repertoire of eight NM-Rs (four males, four females) and eight C57BL/6 mice (four males, four females) using scRNA-seq of the spleen and circulating immune cells."	""	"ANN"	"2020-05-12"	"SRR9291429"	220499857	10090	"Mus musculus"	"PAIRED"
"SRX6060842"	"SRP201320"	"Illumina HiSeq 4000"	"SRS4962120"	"UBERON:0000178"	"blood"	"CL:0000738"	"leukocyte"	"MmusDv:0000062"	"2 month-old stage"	""	"blood"	"single circulating immune cells"	NA	NA	NA	"8-10 weeks old"	""	"perfect match"	"other"	"F"	"C57BL/6"	""	10090	"scRNA-seq"	"10X Genomics V2"	"3'end"	""	"GSM3885352"	"Saline control; PMID:31751331 We investigated the immune cell repertoire of eight NM-Rs (four males, four females) and eight C57BL/6 mice (four males, four females) using scRNA-seq of the spleen and circulating immune cells."	""	"ANN"	"2020-05-12"	"SRR9291430"	186929553	10090	"Mus musculus"	"PAIRED"
"SRX6859234"	"SRP222001"	"NextSeq 500"	"SRS5396944"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000162"	"68-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"68 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR"	"SAMN12771945, GSM4081524"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130824"	13790104	9606	"Homo sapiens"	"PAIRED"
"SRX6859234"	"SRP222001"	"NextSeq 500"	"SRS5396944"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000162"	"68-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"68 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR"	"SAMN12771945, GSM4081524"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130821"	13478595	9606	"Homo sapiens"	"PAIRED"
"SRX6859234"	"SRP222001"	"NextSeq 500"	"SRS5396944"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000162"	"68-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"68 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR"	"SAMN12771945, GSM4081524"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130822"	13713969	9606	"Homo sapiens"	"PAIRED"
"SRX6859234"	"SRP222001"	"NextSeq 500"	"SRS5396944"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000162"	"68-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"68 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR"	"SAMN12771945, GSM4081524"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130823"	13499491	9606	"Homo sapiens"	"PAIRED"
"SRX6859235"	"SRP222001"	"NextSeq 500"	"SRS5396945"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000162"	"68-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"68 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR"	"SAMN12771944, GSM4081525"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130828"	15437458	9606	"Homo sapiens"	"PAIRED"
"SRX6859235"	"SRP222001"	"NextSeq 500"	"SRS5396945"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000162"	"68-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"68 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR"	"SAMN12771944, GSM4081525"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130827"	15106380	9606	"Homo sapiens"	"PAIRED"
"SRX6859235"	"SRP222001"	"NextSeq 500"	"SRS5396945"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000162"	"68-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"68 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR"	"SAMN12771944, GSM4081525"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130825"	15152642	9606	"Homo sapiens"	"PAIRED"
"SRX6859235"	"SRP222001"	"NextSeq 500"	"SRS5396945"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000162"	"68-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"68 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR"	"SAMN12771944, GSM4081525"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130826"	15486582	9606	"Homo sapiens"	"PAIRED"
"SRX6859236"	"SRP222001"	"NextSeq 500"	"SRS5396946"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000165"	"71-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"71 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR2"	"SAMN12771949, GSM4081526"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130829"	15682018	9606	"Homo sapiens"	"PAIRED"
"SRX6859236"	"SRP222001"	"NextSeq 500"	"SRS5396946"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000165"	"71-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"71 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR2"	"SAMN12771949, GSM4081526"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130832"	16020597	9606	"Homo sapiens"	"PAIRED"
"SRX6859236"	"SRP222001"	"NextSeq 500"	"SRS5396946"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000165"	"71-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"71 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR2"	"SAMN12771949, GSM4081526"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10593932"	24171791	9606	"Homo sapiens"	"PAIRED"
"SRX6859236"	"SRP222001"	"NextSeq 500"	"SRS5396946"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000165"	"71-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"71 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR2"	"SAMN12771949, GSM4081526"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130830"	15984972	9606	"Homo sapiens"	"PAIRED"
"SRX6859237"	"SRP222001"	"NextSeq 500"	"SRS5396947"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000165"	"71-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"71 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR2"	"SAMN12771948, GSM4081527"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130833"	12906445	9606	"Homo sapiens"	"PAIRED"
"SRX6859237"	"SRP222001"	"NextSeq 500"	"SRS5396947"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000165"	"71-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"71 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR2"	"SAMN12771948, GSM4081527"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130834"	13145131	9606	"Homo sapiens"	"PAIRED"
"SRX6859237"	"SRP222001"	"NextSeq 500"	"SRS5396947"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000165"	"71-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"71 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR2"	"SAMN12771948, GSM4081527"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130835"	12954993	9606	"Homo sapiens"	"PAIRED"
"SRX6859237"	"SRP222001"	"NextSeq 500"	"SRS5396947"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000165"	"71-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"71 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR2"	"SAMN12771948, GSM4081527"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130836"	13240800	9606	"Homo sapiens"	"PAIRED"
"SRX6859238"	"SRP222001"	"NextSeq 500"	"SRS5396948"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000212"	"86-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"86 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR3"	"SAMN12771947, GSM4081528"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130837"	15584596	9606	"Homo sapiens"	"PAIRED"
"SRX6859238"	"SRP222001"	"NextSeq 500"	"SRS5396948"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000212"	"86-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"86 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR3"	"SAMN12771947, GSM4081528"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130840"	15916043	9606	"Homo sapiens"	"PAIRED"
"SRX6859238"	"SRP222001"	"NextSeq 500"	"SRS5396948"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000212"	"86-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"86 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR3"	"SAMN12771947, GSM4081528"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10593935"	26027069	9606	"Homo sapiens"	"PAIRED"
"SRX6859238"	"SRP222001"	"NextSeq 500"	"SRS5396948"	"UBERON:0000053"	"macula lutea"	"CL:0009004"	"retinal cell"	"HsapDv:0000212"	"86-year-old stage"	""	"macula in the central retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"86 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"MR3"	"SAMN12771947, GSM4081528"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130838"	15915418	9606	"Homo sapiens"	"PAIRED"
"SRX6859239"	"SRP222001"	"NextSeq 500"	"SRS5396949"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000212"	"86-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"86 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR3"	"SAMN12771946, GSM4081529"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130841"	15366243	9606	"Homo sapiens"	"PAIRED"
"SRX6859239"	"SRP222001"	"NextSeq 500"	"SRS5396949"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000212"	"86-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"86 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR3"	"SAMN12771946, GSM4081529"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130843"	15408413	9606	"Homo sapiens"	"PAIRED"
"SRX6859239"	"SRP222001"	"NextSeq 500"	"SRS5396949"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000212"	"86-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"86 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR3"	"SAMN12771946, GSM4081529"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130842"	15667433	9606	"Homo sapiens"	"PAIRED"
"SRX6859239"	"SRP222001"	"NextSeq 500"	"SRS5396949"	"UBERON:0013682"	"peripheral region of retina"	"CL:0009004"	"retinal cell"	"HsapDv:0000212"	"86-year-old stage"	""	"region of mid-peripheral retina"	"neuronal, glial and vascular cells"	NA	NA	NA	"86 years"	""	"other"	"perfect match"	"M"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"PR3"	"SAMN12771946, GSM4081529"	"PMID: 31653841"	""	"MAT"	"2022-06-03"	"SRR10130844"	15740087	9606	"Homo sapiens"	"PAIRED"
"SRX6936042"	"SRP162698"	"NextSeq 500"	"SRS5466051"	"FBbt:00003138"	"adult midgut (Drosophila)"	"CL:0002371"	"somatic cell"	"FBdv:00007082"	"day 7 of adulthood"	""	"gut, removed crop, hindgut-midgut junction and malpighian tubules"	"midgut epithelial cell"	NA	NA	NA	"7-day old adult"	""	"missing child term"	"perfect match"	"F"	""	"esg-sfGFP/+, pros- Gal4&gt;RFP/+"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"10x, sample 1"	"SAMN12896557,GSM4105081"	"GSE120537,PRJNA493298,PMID: 31915294"	""	"MAT"	"2022-08-13"	"SRR10216382"	112655822	7227	"Drosophila melanogaster"	"PAIRED"
"SRX6936042"	"SRP162698"	"NextSeq 500"	"SRS5466051"	"FBbt:00003138"	"adult midgut (Drosophila)"	"CL:0002371"	"somatic cell"	"FBdv:00007082"	"day 7 of adulthood"	""	"gut, removed crop, hindgut-midgut junction and malpighian tubules"	"midgut epithelial cell"	NA	NA	NA	"7-day old adult"	""	"missing child term"	"perfect match"	"F"	""	"esg-sfGFP/+, pros- Gal4&gt;RFP/+"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"10x, sample 1"	"SAMN12896557,GSM4105081"	"GSE120537,PRJNA493298,PMID: 31915294"	""	"MAT"	"2022-08-13"	"SRR10216381"	99835395	7227	"Drosophila melanogaster"	"PAIRED"
"SRX6936043"	"SRP162698"	"NextSeq 500"	"SRS5466052"	"FBbt:00003138"	"adult midgut (Drosophila)"	"CL:0002371"	"somatic cell"	"FBdv:00007082"	"day 7 of adulthood"	""	"gut, removed crop, hindgut-midgut junction and malpighian tubules"	"midgut epithelial cell"	NA	NA	NA	"7-day old adult"	""	"missing child term"	"perfect match"	"F"	""	"esg-sfGFP/+, pros- Gal4&gt;RFP/+"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"10x, sample 2"	"SAMN12896556,GSM4105082"	"GSE120537,PRJNA493298,PMID: 31915294"	""	"MAT"	"2022-08-13"	"SRR10216383"	118919433	7227	"Drosophila melanogaster"	"PAIRED"
"SRX6936043"	"SRP162698"	"NextSeq 500"	"SRS5466052"	"FBbt:00003138"	"adult midgut (Drosophila)"	"CL:0002371"	"somatic cell"	"FBdv:00007082"	"day 7 of adulthood"	""	"gut, removed crop, hindgut-midgut junction and malpighian tubules"	"midgut epithelial cell"	NA	NA	NA	"7-day old adult"	""	"missing child term"	"perfect match"	"F"	""	"esg-sfGFP/+, pros- Gal4&gt;RFP/+"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"10x, sample 2"	"SAMN12896556,GSM4105082"	"GSE120537,PRJNA493298,PMID: 31915294"	""	"MAT"	"2022-08-13"	"SRR10216384"	135878042	7227	"Drosophila melanogaster"	"PAIRED"
"SRX7869893"	"SRP251970"	"NextSeq 500"	"SRS6278310"	"FBbt:00001683"	"embryonic/larval hemolymph (Drosophila)"	"FBbt:00058142"	"larval circulating hemocyte (Drosophila)"	"FBdv:00005339"	"third instar larval stage"	""	"blood"	"hemocyte"	NA	NA	NA	"120 hours after egg laying"	""	"perfect match"	"perfect match"	""	""	"hml >EGFP"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"B1"	"SAMN14330757,GSM4396377"	"GSE146596,PRJNA611043,PMID: 32396065"	""	"MAT"	"2022-06-23"	"SRR11263249"	28296375	7227	"Drosophila melanogaster"	"PAIRED"
"SRX7869893"	"SRP251970"	"NextSeq 500"	"SRS6278310"	"FBbt:00001683"	"embryonic/larval hemolymph (Drosophila)"	"FBbt:00058142"	"larval circulating hemocyte (Drosophila)"	"FBdv:00005339"	"third instar larval stage"	""	"blood"	"hemocyte"	NA	NA	NA	"120 hours after egg laying"	""	"perfect match"	"perfect match"	""	""	"hml >EGFP"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"B1"	"SAMN14330757,GSM4396377"	"GSE146596,PRJNA611043,PMID: 32396065"	""	"MAT"	"2022-06-23"	"SRR11263250"	29377631	7227	"Drosophila melanogaster"	"PAIRED"
"SRX7869893"	"SRP251970"	"NextSeq 500"	"SRS6278310"	"FBbt:00001683"	"embryonic/larval hemolymph (Drosophila)"	"FBbt:00058142"	"larval circulating hemocyte (Drosophila)"	"FBdv:00005339"	"third instar larval stage"	""	"blood"	"hemocyte"	NA	NA	NA	"120 hours after egg laying"	""	"perfect match"	"perfect match"	""	""	"hml >EGFP"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"B1"	"SAMN14330757,GSM4396377"	"GSE146596,PRJNA611043,PMID: 32396065"	""	"MAT"	"2022-06-23"	"SRR11263248"	29828786	7227	"Drosophila melanogaster"	"PAIRED"
"SRX7869893"	"SRP251970"	"NextSeq 500"	"SRS6278310"	"FBbt:00001683"	"embryonic/larval hemolymph (Drosophila)"	"FBbt:00058142"	"larval circulating hemocyte (Drosophila)"	"FBdv:00005339"	"third instar larval stage"	""	"blood"	"hemocyte"	NA	NA	NA	"120 hours after egg laying"	""	"perfect match"	"perfect match"	""	""	"hml >EGFP"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"B1"	"SAMN14330757,GSM4396377"	"GSE146596,PRJNA611043,PMID: 32396065"	""	"MAT"	"2022-06-23"	"SRR11263251"	29061780	7227	"Drosophila melanogaster"	"PAIRED"
"SRX7869895"	"SRP251970"	"NextSeq 500"	"SRS6278312"	"FBbt:00001683"	"embryonic/larval hemolymph (Drosophila)"	"FBbt:00058142"	"larval circulating hemocyte (Drosophila)"	"FBdv:00005339"	"third instar larval stage"	""	"blood"	"hemocyte"	NA	NA	NA	"120 hours after egg laying"	""	"perfect match"	"perfect match"	""	""	"hml >EGFP"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"B3"	"SAMN14330755,GSM4396379"	"GSE146596,PRJNA611043,PMID: 32396065"	""	"MAT"	"2022-06-23"	"SRR11263258"	25418517	7227	"Drosophila melanogaster"	"PAIRED"
"SRX7869895"	"SRP251970"	"NextSeq 500"	"SRS6278312"	"FBbt:00001683"	"embryonic/larval hemolymph (Drosophila)"	"FBbt:00058142"	"larval circulating hemocyte (Drosophila)"	"FBdv:00005339"	"third instar larval stage"	""	"blood"	"hemocyte"	NA	NA	NA	"120 hours after egg laying"	""	"perfect match"	"perfect match"	""	""	"hml >EGFP"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"B3"	"SAMN14330755,GSM4396379"	"GSE146596,PRJNA611043,PMID: 32396065"	""	"MAT"	"2022-06-23"	"SRR11263257"	25395710	7227	"Drosophila melanogaster"	"PAIRED"
"SRX7869895"	"SRP251970"	"NextSeq 500"	"SRS6278312"	"FBbt:00001683"	"embryonic/larval hemolymph (Drosophila)"	"FBbt:00058142"	"larval circulating hemocyte (Drosophila)"	"FBdv:00005339"	"third instar larval stage"	""	"blood"	"hemocyte"	NA	NA	NA	"120 hours after egg laying"	""	"perfect match"	"perfect match"	""	""	"hml >EGFP"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"B3"	"SAMN14330755,GSM4396379"	"GSE146596,PRJNA611043,PMID: 32396065"	""	"MAT"	"2022-06-23"	"SRR11263256"	25893644	7227	"Drosophila melanogaster"	"PAIRED"
"SRX7869895"	"SRP251970"	"NextSeq 500"	"SRS6278312"	"FBbt:00001683"	"embryonic/larval hemolymph (Drosophila)"	"FBbt:00058142"	"larval circulating hemocyte (Drosophila)"	"FBdv:00005339"	"third instar larval stage"	""	"blood"	"hemocyte"	NA	NA	NA	"120 hours after egg laying"	""	"perfect match"	"perfect match"	""	""	"hml >EGFP"	7227	"scRNA-seq"	"10X Genomics V3"	"3'end"	"B3"	"SAMN14330755,GSM4396379"	"GSE146596,PRJNA611043,PMID: 32396065"	""	"MAT"	"2022-06-23"	"SRR11263259"	25705262	7227	"Drosophila melanogaster"	"PAIRED"
"SRX8419314"	"SRP135922"	"Illumina NovaSeq 6000"	"SRS6730876"	"UBERON:0001295"	"endometrium"	"CL:0002371"	"somatic cell"	"HsapDv:0000266"	"young adult stage"	""	"endometrium biopsy"	""	NA	NA	NA	"18-34 years, menstrual cycle day 20, early-mid-secretory"	""	"perfect match"	"other"	"F"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"Donor 29"	"SAMN15049048,GSM4577309"	"GSE111976,PRJNA438770,PMID: 34329437"	""	"MAT"	"2023-01-07"	"SRR11869230"	275237220	9606	"Homo sapiens"	"PAIRED"
"SRX8419314"	"SRP135922"	"Illumina NovaSeq 6000"	"SRS6730876"	"UBERON:0001295"	"endometrium"	"CL:0002371"	"somatic cell"	"HsapDv:0000266"	"young adult stage"	""	"endometrium biopsy"	""	NA	NA	NA	"18-34 years, menstrual cycle day 20, early-mid-secretory"	""	"perfect match"	"other"	"F"	""	"wild type"	9606	"scRNA-seq"	"10X Genomics V3"	"3'end"	"Donor 29"	"SAMN15049048,GSM4577309"	"GSE111976,PRJNA438770,PMID: 34329437"	""	"MAT"	"2023-01-07"	"SRR11869229"	278304309	9606	"Homo sapiens"	"PAIRED"
