Uberon ID	Uberon name	female	male	hermaphrodite
UBERON:2000985	ventral rhombencephalic commissure medulla oblongata	F	F	F
UBERON:2000986	hypaxial region somite 27	F	F	F
UBERON:2000987	hypaxial region somite 3	F	F	F
UBERON:2000988	hypaxial region somite 5	F	F	F
UBERON:2000989	hypaxial region somite 8	F	F	F
UBERON:2000991	epaxial region somite 10	F	F	F
UBERON:2000993	lateral wall neural rod	F	F	F
UBERON:2000997	medial funicular nucleus trigeminal nuclei	F	F	F
UBERON:2001001	epaxial region somite 13	F	F	F
UBERON:2001012	epaxial region somite 16	F	F	F
UBERON:2001013	myotome somite 10	F	F	F
UBERON:2001014	myotome somite 13	F	F	F
UBERON:2001015	myotome somite 17	F	F	F
UBERON:2001016	myotome somite 2	F	F	F
UBERON:2001017	myotome somite 22	F	F	F
UBERON:2001018	myotome somite 25	F	F	F
UBERON:2001019	myotome somite 28	F	F	F
UBERON:2001020	myotome somite 30	F	F	F
UBERON:2001021	myotome somite 6	F	F	F
UBERON:2001022	myotome somite 9	F	F	F
UBERON:2001023	epaxial region somite 19	F	F	F
UBERON:2001025	occipital lateral line neuromast	F	F	F
UBERON:2001026	supraorbital lateral line neuromast	F	F	F
UBERON:2001028	hypurapophysis	F	F	F
UBERON:2001030	epaxial region somite 21	F	F	F
UBERON:2001036	sclerotome somite 10	F	F	F
UBERON:2001037	sclerotome somite 13	F	F	F
UBERON:2001038	sclerotome somite 16	F	F	F
UBERON:2001039	sclerotome somite 19	F	F	F
UBERON:2001040	epaxial region somite 24	F	F	F
UBERON:2001041	sclerotome somite 21	F	F	F
UBERON:2001042	sclerotome somite 24	F	F	F
UBERON:2001043	sclerotome somite 27	F	F	F
UBERON:2001044	sclerotome somite 3	F	F	F
UBERON:2001045	sclerotome somite 5	F	F	F
UBERON:2001046	sclerotome somite 8	F	F	F
UBERON:2001051	caudal division of the internal carotid artery	F	F	F
UBERON:2001052	primordial hindbrain channel	F	F	F
UBERON:2001053	future internal carotid artery	F	F	F
UBERON:2001054	lateral dorsal aorta	F	F	F
UBERON:2001055	pronephric duct opening	F	F	T
UBERON:2001059	cranial division of the internal carotid artery	F	F	F
UBERON:2001060	basidorsal	F	F	F
UBERON:2001062	presumptive mesencephalic artery	F	F	F
UBERON:2001063	posterior caudal vein	F	F	F
UBERON:2001069	ventral fin fold	F	F	F
UBERON:2001073	axial vasculature	F	F	F
UBERON:2001076	intestinal bulb	F	F	F
UBERON:2001089	myoseptum	F	F	F
UBERON:2001095	immature macula	F	F	F
UBERON:2001096	immature anterior macula	F	F	F
UBERON:2001097	immature posterior macula	F	F	F
UBERON:2001102	immature anterior otolith	F	F	F
UBERON:2001103	immature posterior otolith	F	F	F
UBERON:2001118	urogenital papilla	F	F	F
UBERON:2001125	organizer inducing center	F	F	F
UBERON:2001126	noninvoluting endocytic marginal cell cluster	F	F	F
UBERON:2001129	pharyngeal pouches 2-6	F	F	F
UBERON:2001137	ventral tooth row	F	F	F
UBERON:2001139	mediodorsal tooth row	F	F	F
UBERON:2001140	dorsal tooth row	F	F	F
UBERON:2001141	tooth 1V	F	F	F
UBERON:2001142	tooth 5V	F	F	F
UBERON:2001143	tooth 4V	F	F	F
UBERON:2001144	tooth 2V	F	F	F
UBERON:2001145	tooth 3V	F	F	F
UBERON:2001146	tooth 1MD	F	F	F
UBERON:2001147	tooth 2MD	F	F	F
UBERON:2001148	tooth 1D	F	F	F
UBERON:2001150	tooth 2D	F	F	F
UBERON:2001151	tooth 4MD	F	F	F
UBERON:2001152	tooth 3MD	F	F	F
UBERON:2001154	anal fin musculature	F	F	F
UBERON:2001156	posterior lateral line placode	F	F	F
UBERON:2001157	posterior lateral line primordium	F	F	F
UBERON:2001160	dorsal scute	F	F	F
UBERON:2001163	supraneural 7 bone	F	F	F
UBERON:2001164	supraneural 6 bone	F	F	F
UBERON:2001165	supraneural 5 bone	F	F	F
UBERON:2001166	supraneural 9 bone	F	F	F
UBERON:2001167	vertebral element 1	F	F	F
UBERON:2001168	vertebral element 2	F	F	F
UBERON:2001169	vertebral element 3	F	F	F
UBERON:2001170	vertebral element 4	F	F	F
UBERON:2001171	os suspensorium	F	F	F
UBERON:2001172	roofing cartilage	F	F	F
UBERON:2001179	epidermal superficial stratum	F	F	F
UBERON:2001181	epidermal intermediate stratum	F	F	F
UBERON:2001183	dermal superficial region	F	F	F
UBERON:2001186	collagenous dermal stroma	F	F	F
UBERON:2001188	Weberian apparatus	F	F	F
UBERON:2001190	Weberian vertebra	F	F	F
UBERON:2001191	supraneural 2 bone	F	F	F
UBERON:2001192	supraneural 3 bone	F	F	F
UBERON:2001193	supraneural 8 bone	F	F	F
UBERON:2001200	corpuscles of Stannius	F	F	F
UBERON:2001201	ventral lateral mesoderm	F	F	F
UBERON:2001220	basibranchial copula	F	F	F
UBERON:2001221	anterior copula	F	F	F
UBERON:2001222	posterior copula	F	F	F
UBERON:2001223	basibranchial 1 bone	F	F	F
UBERON:2001224	basibranchial 2 bone	F	F	F
UBERON:2001225	basibranchial 3 bone	F	F	F
UBERON:2001226	basibranchial 4 bone	F	F	F
UBERON:2001228	pharyngeal arch 3 skeleton	F	F	F
UBERON:2001229	pharyngeal arch 7 skeleton	F	F	F
UBERON:2001230	pharyngeal arch 6 skeleton	F	F	F
UBERON:2001231	pharyngeal arch 4 skeleton	F	F	F
UBERON:2001232	pharyngeal arch 5 skeleton	F	F	F
UBERON:2001233	hypobranchial 1 bone	F	F	F
UBERON:2001234	hypobranchial 4 bone	F	F	F
UBERON:2001235	hypobranchial 3 bone	F	F	F
UBERON:2001236	hypobranchial 2 bone	F	F	F
UBERON:2001237	ceratobranchial 1 bone	F	F	F
UBERON:2001239	ceratobranchial 5 bone	F	F	F
UBERON:2001240	ceratobranchial 4 bone	F	F	F
UBERON:2001241	ceratobranchial 3 bone	F	F	F
UBERON:2001242	ceratobranchial 2 bone	F	F	F
UBERON:2001243	epibranchial 1 bone	F	F	F
UBERON:2001244	epibranchial 5 cartilage	F	F	F
UBERON:2001245	epibranchial 4 bone	F	F	F
UBERON:2001246	epibranchial 2 bone	F	F	F
UBERON:2001247	epibranchial 3 bone	F	F	F
UBERON:2001248	dorsal scute series	F	F	F
UBERON:2001250	pharyngobranchial 2 bone	F	F	F
UBERON:2001251	pharyngobranchial 4 cartilage	F	F	F
UBERON:2001252	pharyngobranchial 3 bone	F	F	F
UBERON:2001253	neural arch 2	F	F	F
UBERON:2001254	abdominal scute series	F	F	F
UBERON:2001256	lateral floor plate	F	F	F
UBERON:2001257	medial floor plate	F	F	F
UBERON:2001263	ovarian follicle stage I	T	F	F
UBERON:2001265	ovarian follicle stage II	T	F	F
UBERON:2001266	ovarian follicle stage III	T	F	F
UBERON:2001269	regenerating fin/limb	F	F	F
UBERON:2001274	coronomeckelian	F	F	F
UBERON:2001275	sublingual	F	F	F
UBERON:2001277	anterior chamber swim bladder	F	F	F
UBERON:2001278	posterior chamber swim bladder	F	F	F
UBERON:2001279	branchiostegal ray 1	F	F	F
UBERON:2001280	branchiostegal ray 3	F	F	F
UBERON:2001281	branchiostegal ray 2	F	F	F
UBERON:2001286	caudal vein plexus	F	F	F
UBERON:2001293	posterior kidney	F	F	F
UBERON:2001297	vagal placode 1	F	F	F
UBERON:2001298	vagal placode 2	F	F	F
UBERON:2001299	vagal placode 3	F	F	F
UBERON:2001300	vagal placode 4	F	F	F
UBERON:2001302	vagal ganglion 1	F	F	F
UBERON:2001303	vagal ganglion 2	F	F	F
UBERON:2001304	vagal ganglion 3	F	F	F
UBERON:2001305	vagal ganglion 4	F	F	F
UBERON:2001312	dorsal anterior lateral line ganglion	F	F	F
UBERON:2001313	ventral anterior lateral line ganglion	F	F	F
UBERON:2001314	posterior lateral line ganglion	F	F	F
UBERON:2001316	anterior lateral line placode	F	F	F
UBERON:2001324	enteric musculature	F	F	F
UBERON:2001333	sublingual dorsal and ventral fused	F	F	F
UBERON:2001335	supradorsal	F	F	F
UBERON:2001340	nucleus of the tract of the postoptic commissure	F	F	F
UBERON:2001341	intervening zone	F	F	F
UBERON:2001342	presumptive intervening zone	F	F	F
UBERON:2001343	telencephalon diencephalon boundary	F	F	F
UBERON:2001347	stratum fibrosum et griseum superficiale	F	F	F
UBERON:2001348	stratum marginale	F	F	F
UBERON:2001349	stratum opticum	F	F	F
UBERON:2001352	stratum periventriculare	F	F	F
UBERON:2001357	alar plate midbrain	F	F	F
UBERON:2001361	basiventral	F	F	F
UBERON:2001363	neural complex of Weberian apparatus	F	F	F
UBERON:2001364	hemal spine	F	F	F
UBERON:2001366	tract of the postoptic commissure	F	F	F
UBERON:2001371	pancreatic system	F	F	F
UBERON:2001378	axial hypoblast	F	F	F
UBERON:2001382	epibranchial bone uncinate process	F	F	F
UBERON:2001388	epithelial mesenchymal boundary of regenerating fin/limb	F	F	F
UBERON:2001389	regeneration epithelium of fin/limb	F	F	F
UBERON:2001391	anterior lateral line ganglion	F	F	F
UBERON:2001392	parapophysis 1	F	F	F
UBERON:2001393	parapophysis 2	F	F	F
UBERON:2001394	neural arch 3	F	F	F
UBERON:2001395	neural arch 4	F	F	F
UBERON:2001396	parapophysis + rib of vertebra 4	F	F	F
UBERON:2001397	post-Weberian supraneural	F	F	F
UBERON:2001403	supraethmoid	F	F	F
UBERON:2001404	preethmoid bone	F	F	F
UBERON:2001406	kinethmoid bone	F	F	F
UBERON:2001407	infraorbital 2	F	F	F
UBERON:2001408	infraorbital 3	F	F	F
UBERON:2001409	infraorbital 4	F	F	F
UBERON:2001412	epiotic	F	F	F
UBERON:2001415	pelvic fin distal radial bone 2	F	F	F
UBERON:2001416	pelvic fin distal radial bone 3	F	F	F
UBERON:2001417	pelvic fin distal radial bone 1	F	F	F
UBERON:2001419	dorsal fin pterygiophore	F	F	F
UBERON:2001420	anal fin pterygiophore	F	F	F
UBERON:2001425	basal plate cartilage	F	F	F
UBERON:2001426	posterior naris	F	F	F
UBERON:2001427	anterior naris	F	F	F
UBERON:2001428	olfactory rosette	F	F	F
UBERON:2001430	pneumatic duct	F	F	F
UBERON:2001431	primitive olfactory epithelium	F	F	F
UBERON:2001432	anterior sclerotic bone	F	F	F
UBERON:2001433	posterior sclerotic bone	F	F	F
UBERON:2001437	ductus communicans	F	F	F
UBERON:2001450	apical ectodermal ridge pelvic fin	F	F	F
UBERON:2001456	pectoral fin endoskeletal disc	F	F	F
UBERON:2001457	postcranial axial cartilage	F	F	F
UBERON:2001463	melanophore stripe	F	F	F
UBERON:2001467	pharyngeal mesoderm	F	F	F
UBERON:2001468	anterior lateral line system	F	F	F
UBERON:2001470	anterior lateral line	F	F	F
UBERON:2001471	posterior lateral line system	F	F	F
UBERON:2001472	anterior lateral line neuromast	F	F	F
UBERON:2001474	sublingual dorsal and ventral separate	F	F	F
UBERON:2001475	sublingual dorsal ossification	F	F	F
UBERON:2001476	sublingual ventral ossification	F	F	F
UBERON:2001480	dorsal anterior lateral line nerve	F	F	F
UBERON:2001481	ventral anterior lateral line nerve	F	F	F
UBERON:2001482	middle lateral line nerve	F	F	F
UBERON:2001483	middle lateral line ganglion	F	F	F
UBERON:2001502	epiphyseal bar	F	F	F
UBERON:2001504	occipital arch cartilage	F	F	F
UBERON:2001505	taenia marginalis anterior	F	F	F
UBERON:2001508	trabecula communis	F	F	F
UBERON:2001511	interhyal cartilage	F	F	F
UBERON:2001515	taenia marginalis posterior	F	F	F
UBERON:2001516	ceratobranchial cartilage	F	F	F
UBERON:2001517	ceratobranchial 2 cartilage	F	F	F
UBERON:2001518	ceratobranchial 3 cartilage	F	F	F
UBERON:2001519	ceratobranchial 4 cartilage	F	F	F
UBERON:2001520	ceratobranchial 1 cartilage	F	F	F
UBERON:2001521	ceratobranchial 5 cartilage	F	F	F
UBERON:2001522	hypobranchial cartilage	F	F	F
UBERON:2001523	hypobranchial 4 cartilage	F	F	F
UBERON:2001524	hypobranchial 1 cartilage	F	F	F
UBERON:2001525	hypobranchial 2 cartilage	F	F	F
UBERON:2001526	hypobranchial 3 cartilage	F	F	F
UBERON:2001527	epibranchial cartilage	F	F	F
UBERON:2001528	epibranchial 1 cartilage	F	F	F
UBERON:2001529	epibranchial 3 cartilage	F	F	F
UBERON:2001530	epibranchial 2 cartilage	F	F	F
UBERON:2001531	epibranchial 4 cartilage	F	F	F
UBERON:2001532	sublingual dorsal cartilage	F	F	F
UBERON:2001533	pharyngobranchial cartilage	F	F	F
UBERON:2001534	pharyngobranchial 3 cartilage	F	F	F
UBERON:2001535	median fin cartilage	F	F	F
UBERON:2001536	pharyngobranchial 2 cartilage	F	F	F
UBERON:2001537	mesocoracoid cartilage	F	F	F
UBERON:2001538	pelvic radial cartilage	F	F	F
UBERON:2001539	basipterygium cartilage	F	F	F
UBERON:2001540	pelvic radial 3 cartilage	F	F	F
UBERON:2001541	pelvic radial 2 cartilage	F	F	F
UBERON:2001542	pelvic radial 1 cartilage	F	F	F
UBERON:2001544	sublingual cartilage	F	F	F
UBERON:2001545	sublingual ventral cartilage	F	F	F
UBERON:2001546	neural spine 4	F	F	F
UBERON:2001547	abdominal scute	F	F	F
UBERON:2001548	intercalarium ascending process	F	F	F
UBERON:2001553	manubrium	F	F	F
UBERON:2001560	hypural 1	F	F	F
UBERON:2001561	hypural 2	F	F	F
UBERON:2001562	hypural 3	F	F	F
UBERON:2001563	hypural 4	F	F	F
UBERON:2001564	hypural 5	F	F	F
UBERON:2001571	postovulatory follicle	T	F	F
UBERON:2001577	premaxilla ascending process	F	F	F
UBERON:2001578	anterior dorsomedial process of autopalatine	F	F	F
UBERON:2001579	ural vertebra 2	F	F	F
UBERON:2001581	ural centrum 2	F	F	F
UBERON:2001582	non-Weberian precaudal vertebra	F	F	F
UBERON:2001583	preural centrum 1+ ural centrum 1	F	F	F
UBERON:2001584	caudal procurrent ray	F	F	F
UBERON:2001585	caudal principal ray	F	F	F
UBERON:2001586	pectoral fin radial bone	F	F	F
UBERON:2001587	pectoral fin proximal radial bone	F	F	F
UBERON:2001588	pectoral fin distal radial bone	F	F	F
UBERON:2001589	propterygium cartilage	F	F	F
UBERON:2001592	claustrum bone	F	F	F
UBERON:2001593	caudal fin upper lobe	F	F	F
UBERON:2001594	caudal fin lower lobe	F	F	F
UBERON:2001603	maxilla ascending process	F	F	F
UBERON:2001604	lateral ethmoid palatine process	F	F	F
UBERON:2001605	caudal scute series	F	F	F
UBERON:2001606	caudal scute	F	F	F
UBERON:2001607	basipterygoid process of parasphenoid	F	F	F
UBERON:2001608	autopalatine-lateral ethmoid joint	F	F	F
UBERON:2001609	pharyngobranchial 2 bone uncinate process	F	F	F
UBERON:2001610	quadrate dorsal process	F	F	F
UBERON:2001611	quadrate posterodorsal process	F	F	F
UBERON:2001612	sensory canal	F	F	F
UBERON:2001613	dorsal fin middle radial bone	F	F	F
UBERON:2001614	anal fin middle radial bone	F	F	F
UBERON:2001615	sphenotic spine	F	F	F
UBERON:2001616	lateral ethmoid wing	F	F	F
UBERON:2001617	trunk sensory canal	F	F	F
UBERON:2001619	post-otic sensory canal	F	F	F
UBERON:2001620	lagenar capsule	F	F	F
UBERON:2001622	odontode	F	F	F
UBERON:2001623	type 1 odontode	F	F	F
UBERON:2001624	type 2 odontode	F	F	F
UBERON:2001626	premaxillary tooth	F	F	F
UBERON:2001629	otic sensory canal	F	F	F
UBERON:2001630	supratemporal sensory canal	F	F	F
UBERON:2001632	ectopterygoid tooth	F	F	F
UBERON:2001633	entopterygoid tooth	F	F	F
UBERON:2001634	pharyngobranchial 1 cartilage	F	F	F
UBERON:2001635	pharyngobranchial 1 bone	F	F	F
UBERON:2001636	pharyngobranchial 4 bone	F	F	F
UBERON:2001640	notochordal ossification	F	F	F
UBERON:2001647	pharyngeal tooth plate	F	F	F
UBERON:2001648	basihyal tooth plate	F	F	F
UBERON:2001649	basihyal tooth	F	F	F
UBERON:2001650	pharyngobranchial 2 tooth plate	F	F	F
UBERON:2001651	pharyngobranchial 2 tooth	F	F	F
UBERON:2001652	pharyngobranchial 3 tooth plate	F	F	F
UBERON:2001653	pharyngobranchial 3 tooth	F	F	F
UBERON:2001654	upper pharyngeal 4 tooth plate	F	F	F
UBERON:2001655	upper pharyngeal 4 tooth	F	F	F
UBERON:2001656	upper pharyngeal 5 tooth plate	F	F	F
UBERON:2001657	upper pharyngeal 5 tooth	F	F	F
UBERON:2001658	upper pharyngeal tooth plate	F	F	F
UBERON:2001659	upper pharyngeal tooth	F	F	F
UBERON:2001660	basibranchial tooth	F	F	F
UBERON:2001661	basibranchial tooth plate	F	F	F
UBERON:2001662	basibranchial 4 tooth plate	F	F	F
UBERON:2001663	basibranchial 4 tooth	F	F	F
UBERON:2001664	basibranchial 2 tooth plate	F	F	F
UBERON:2001665	basibranchial 2 tooth	F	F	F
UBERON:2001666	rudimentary neural arch	F	F	F
UBERON:2001671	anal fin radial bone	F	F	F
UBERON:2001672	dorsal fin radial bone	F	F	F
UBERON:2001674	infraorbital 6	F	F	F
UBERON:2001675	mesethmoid cornu	F	F	F
UBERON:2001676	mesethmoid-premaxillary joint	F	F	F
UBERON:2001677	mesethmoid-nasal joint	F	F	F
UBERON:2001678	mesethmoid-frontal joint	F	F	F
UBERON:2001679	mesethmoid-lateral ethmoid joint	F	F	F
UBERON:2001680	mesethmoid-vomer joint	F	F	F
UBERON:2001681	cornu mesial process	F	F	F
UBERON:2001683	transcapular ligament	F	F	F
UBERON:2001684	ossified transcapular ligament	F	F	F
UBERON:2001685	lateral ethmoid-ectopterygoid ligament	F	F	F
UBERON:2001686	bony shelf above orbit	F	F	F
UBERON:2001687	interopercular-mandibular ligament	F	F	F
UBERON:2001688	palatine cartilage	F	F	F
UBERON:2001689	pterygoquadrate cartilage	F	F	F
UBERON:2001690	anterior cartilage of palatine	F	F	F
UBERON:2001691	posterior cartilage of palatine	F	F	F
UBERON:2001692	median premaxilla	F	F	F
UBERON:2001693	protractor operculi	F	F	F
UBERON:2001694	humerovertebral ligament	F	F	F
UBERON:2001695	mediopharyngobranchial	F	F	F
UBERON:2001696	gongyloid cartilage	F	F	F
UBERON:2001697	transverse radial	F	F	F
UBERON:2001698	anal-fin stay	F	F	F
UBERON:2001699	dorsal-fin stay	F	F	F
UBERON:2001700	caudal-fin stay	F	F	F
UBERON:2001701	basibranchial 5 bone	F	F	F
UBERON:2001702	infraorbital 7	F	F	F
UBERON:2001703	infraorbital 8	F	F	F
UBERON:2001704	infraorbital 9	F	F	F
UBERON:2001705	infraorbital 10	F	F	F
UBERON:2001706	infraorbital 11	F	F	F
UBERON:2001707	infraorbital 12	F	F	F
UBERON:2001708	dermosphenotic	F	F	F
UBERON:2001709	infraorbital series	F	F	F
UBERON:2001710	opercle-interopercle joint	F	F	F
UBERON:2001711	frontal-pterotic joint	F	F	F
UBERON:2001713	caudal principal ray 1	F	F	F
UBERON:2001714	caudal principal ray 2	F	F	F
UBERON:2001715	caudal principal ray 3	F	F	F
UBERON:2001716	caudal principal ray 4	F	F	F
UBERON:2001717	caudal principal ray 5	F	F	F
UBERON:2001718	caudal principal ray 6	F	F	F
UBERON:2001719	caudal principal ray 7	F	F	F
UBERON:2001720	caudal principal ray 8	F	F	F
UBERON:2001721	caudal principal ray 9	F	F	F
UBERON:2001722	caudal principal ray 10	F	F	F
UBERON:2001723	caudal principal ray 11	F	F	F
UBERON:2001724	caudal principal ray 12	F	F	F
UBERON:2001725	caudal principal ray 13	F	F	F
UBERON:2001726	caudal principal ray 14	F	F	F
UBERON:2001727	caudal principal ray 15	F	F	F
UBERON:2001728	caudal principal ray 16	F	F	F
UBERON:2001729	caudal principal ray 17	F	F	F
UBERON:2001730	caudal principal ray 18	F	F	F
UBERON:2001731	caudal principal ray 19	F	F	F
UBERON:2001732	vertebral element 5	F	F	F
UBERON:2001733	mesethmoid ventral diverging lamella	F	F	F
UBERON:2001734	posterior process of basipterygium	F	F	F
UBERON:2001735	scapular foramen	F	F	F
UBERON:2001737	coracoid foramen	F	F	F
UBERON:2001739	anterior cranial fontanel	F	F	F
UBERON:2001740	posterior cranial fontanel	F	F	F
UBERON:2001741	trigeminofacial foramen	F	F	F
UBERON:2001742	auditory foramen	F	F	F
UBERON:2001744	replacement tooth trench	F	F	F
UBERON:2001745	premaxilla replacement tooth trench	F	F	F
UBERON:2001746	dentary replacement tooth trench	F	F	F
UBERON:2001747	lateral mesethmoid wing	F	F	F
UBERON:2001748	superficial ophthalmic nerve foramen	F	F	F
UBERON:2001749	dentary-anguloarticular joint	F	F	F
UBERON:2001750	rib of vertebra 6	F	F	F
UBERON:2001751	rib of vertebra 5	F	F	F
UBERON:2001752	pre-narial cartilage	F	F	F
UBERON:2001753	posttemporal fossa	F	F	F
UBERON:2001754	dorsal fin ray 1	F	F	F
UBERON:2001755	dorsal fin ray 2	F	F	F
UBERON:2001756	dorsal fin ray 3	F	F	F
UBERON:2001757	dorsal fin ray 4	F	F	F
UBERON:2001758	dorsal fin ray 5	F	F	F
UBERON:2001759	dorsal fin ray 6	F	F	F
UBERON:2001760	dorsal fin ray 7	F	F	F
UBERON:2001761	pectoral fin ray 1	F	F	F
UBERON:2001762	pectoral fin ray 2	F	F	F
UBERON:2001763	pectoral fin ray 3	F	F	F
UBERON:2001764	pectoral fin ray 4	F	F	F
UBERON:2001765	pectoral fin ray 5	F	F	F
UBERON:2001766	pectoral fin ray 6	F	F	F
UBERON:2001767	pectoral fin ray 7	F	F	F
UBERON:2001768	retractor tentaculi	F	F	F
UBERON:2001769	anal fin ray 1	F	F	F
UBERON:2001770	anal fin ray 2	F	F	F
UBERON:2001771	anal fin ray 3	F	F	F
UBERON:2001772	anal fin ray 4	F	F	F
UBERON:2001773	anal fin ray 5	F	F	F
UBERON:2001774	anal fin ray 6	F	F	F
UBERON:2001775	anal fin ray 7	F	F	F
UBERON:2001776	pelvic fin ray 1	F	F	F
UBERON:2001777	pelvic fin ray 2	F	F	F
UBERON:2001778	pelvic fin ray 3	F	F	F
UBERON:2001779	pelvic fin ray 4	F	F	F
UBERON:2001780	pelvic fin ray 5	F	F	F
UBERON:2001781	pelvic fin ray 6	F	F	F
UBERON:2001782	pelvic fin ray 7	F	F	F
UBERON:2001783	supraoccipital crest	F	F	F
UBERON:2001784	autopalatine-vomer joint	F	F	F
UBERON:2001785	branched dorsal fin ray	F	F	F
UBERON:2001786	unbranched dorsal fin ray	F	F	F
UBERON:2001787	pectoral fin spine	F	F	F
UBERON:2001788	pelvic splint	F	F	F
UBERON:2001789	dorsal fin spine 1	F	F	F
UBERON:2001790	dorsal fin spine 2	F	F	F
UBERON:2001792	pharyngobranchial 3 bone uncinate process	F	F	F
UBERON:2001793	pharyngobranchial 4 bone uncinate process	F	F	F
UBERON:2001794	orbitosphenoid-prootic joint	F	F	F
UBERON:2001795	ceratohyal foramen	F	F	F
UBERON:2001796	epibranchial 2 bone uncinate process	F	F	F
UBERON:2001797	epibranchial 1 bone uncinate process	F	F	F
UBERON:2001798	epicentral bone	F	F	F
UBERON:2001799	recessus lateralis	F	F	F
UBERON:2001800	cephalic rib	F	F	F
UBERON:2001801	quadrate-hyomandibula joint	F	F	F
UBERON:2001803	quadrate-metapterygoid joint	F	F	F
UBERON:2001804	olfactory nerve foramen	F	F	F
UBERON:2001805	articular bone	F	F	F
UBERON:2001806	intracranial diverticulum of swimbladder	F	F	F
UBERON:2001807	preepiotic fossa	F	F	F
UBERON:2001808	facial foramen	F	F	F
UBERON:2001809	trigeminal foramen	F	F	F
UBERON:2001810	supraorbital sensory canal	F	F	F
UBERON:2001811	infraorbital sensory canal	F	F	F
UBERON:2001812	preoperculo-mandibular sensory canal	F	F	F
