Gene stable ID	Transcript stable ID	AFFY MOE430B probe
ENSMUSG00000024286	ENSMUST00000234102	1428414_at
ENSMUSG00000024286	ENSMUST00000234779	1428971_at
ENSMUSG00000024286	ENSMUST00000234779	1428413_at
ENSMUSG00000024286	ENSMUST00000234779	1428414_at
ENSMUSG00000024286	ENSMUST00000234844	1428413_at
ENSMUSG00000024286	ENSMUST00000234844	1454201_a_at
ENSMUSG00000024286	ENSMUST00000234844	1428414_at
ENSMUSG00000024286	ENSMUST00000234382	1432352_at
ENSMUSG00000024286	ENSMUST00000234382	1454201_a_at
ENSMUSG00000087385	ENSMUST00000079611	1439499_at
ENSMUSG00000087385	ENSMUST00000149305	1439499_at
ENSMUSG00000087385	ENSMUST00000137671	1439499_at
ENSMUSG00000092399	ENSMUST00000173677	1432364_at
ENSMUSG00000030134	ENSMUST00000164960	1435218_at
ENSMUSG00000030134	ENSMUST00000164960	1429316_at
ENSMUSG00000030134	ENSMUST00000203804	1435218_at
ENSMUSG00000030134	ENSMUST00000203804	1429316_at
ENSMUSG00000030134	ENSMUST00000203482	1435218_at
ENSMUSG00000030134	ENSMUST00000203482	1429316_at
ENSMUSG00000022961	ENSMUST00000114036	1455634_at
ENSMUSG00000022961	ENSMUST00000133589	1455634_at
ENSMUSG00000018983	ENSMUST00000061721	1436434_at
ENSMUSG00000018983	ENSMUST00000061721	1455790_at
ENSMUSG00000048332	ENSMUST00000059562	1433776_at
ENSMUSG00000048332	ENSMUST00000137954	1433776_at
ENSMUSG00000048332	ENSMUST00000147139	1433776_at
ENSMUSG00000053477	ENSMUST00000114985	1440015_at
ENSMUSG00000053477	ENSMUST00000201235	1439336_at
ENSMUSG00000053477	ENSMUST00000200902	1458201_at
ENSMUSG00000053477	ENSMUST00000202765	1458201_at
ENSMUSG00000053477	ENSMUST00000201747	1439336_at
ENSMUSG00000053477	ENSMUST00000201589	1439336_at
ENSMUSG00000053477	ENSMUST00000145918	1458201_at
ENSMUSG00000053477	ENSMUST00000078486	1440015_at
ENSMUSG00000042857	ENSMUST00000221110	1435723_at
ENSMUSG00000042857	ENSMUST00000059598	1435723_at
ENSMUSG00000115810	ENSMUST00000226643	1459678_at
ENSMUSG00000039508	ENSMUST00000048052	1436873_at
ENSMUSG00000039508	ENSMUST00000218239	1436873_at
ENSMUSG00000087579	ENSMUST00000142067	1438596_at
ENSMUSG00000087579	ENSMUST00000147754	1438596_at
ENSMUSG00000087579	ENSMUST00000129953	1438596_at
ENSMUSG00000104735	ENSMUST00000198178	1442845_at
ENSMUSG00000042155	ENSMUST00000053087	1435743_at
ENSMUSG00000093827	ENSMUST00000180138	1453046_at
ENSMUSG00000085944	ENSMUST00000141929	1430266_at
ENSMUSG00000056412	ENSMUST00000121600	1415679_at
ENSMUSG00000028834	ENSMUST00000030638	1438704_at
ENSMUSG00000028834	ENSMUST00000135576	1438704_at
ENSMUSG00000028834	ENSMUST00000105875	1438704_at
ENSMUSG00000041180	ENSMUST00000139215	1433944_at
ENSMUSG00000041180	ENSMUST00000169036	1433944_at
ENSMUSG00000041180	ENSMUST00000149629	1446224_at
ENSMUSG00000041180	ENSMUST00000047247	1433944_at
ENSMUSG00000019854	ENSMUST00000154718	1440822_x_at
ENSMUSG00000019854	ENSMUST00000155284	1440822_x_at
ENSMUSG00000019854	ENSMUST00000126390	1440822_x_at
ENSMUSG00000019854	ENSMUST00000150029	1440822_x_at
ENSMUSG00000019854	ENSMUST00000164556	1440822_x_at
ENSMUSG00000040940	ENSMUST00000127761	1440403_at
ENSMUSG00000032985	ENSMUST00000109511	1432237_at
ENSMUSG00000026787	ENSMUST00000028123	1429589_at
ENSMUSG00000112627	ENSMUST00000217853	1447711_x_at
ENSMUSG00000112627	ENSMUST00000217853	1429422_at
ENSMUSG00000038677	ENSMUST00000043503	1436002_at
ENSMUSG00000038677	ENSMUST00000148342	1436002_at
ENSMUSG00000040511	ENSMUST00000208861	1445149_at
ENSMUSG00000040511	ENSMUST00000160572	1445149_at
ENSMUSG00000060371	ENSMUST00000111288	1445202_at
ENSMUSG00000060371	ENSMUST00000111288	1442695_at
ENSMUSG00000031294	ENSMUST00000176050	1435570_s_at
ENSMUSG00000031294	ENSMUST00000176050	1435569_at
ENSMUSG00000031294	ENSMUST00000176455	1435570_s_at
ENSMUSG00000031294	ENSMUST00000176455	1435569_at
ENSMUSG00000031294	ENSMUST00000176045	1435570_s_at
ENSMUSG00000031294	ENSMUST00000176045	1435569_at
ENSMUSG00000031294	ENSMUST00000033651	1435570_s_at
ENSMUSG00000031294	ENSMUST00000033651	1435569_at
ENSMUSG00000063364	ENSMUST00000051153	1432534_at
ENSMUSG00000063364	ENSMUST00000124945	1432534_at
ENSMUSG00000063364	ENSMUST00000152036	1432534_at
ENSMUSG00000063364	ENSMUST00000138130	1432534_at
ENSMUSG00000086703	ENSMUST00000137411	1432244_at
ENSMUSG00000026017	ENSMUST00000187978	1460588_at
ENSMUSG00000064181	ENSMUST00000020375	1436103_at
ENSMUSG00000044719	ENSMUST00000235134	1446773_at
ENSMUSG00000031688	ENSMUST00000034115	1437588_at
ENSMUSG00000004233	ENSMUST00000004343	1429279_at
ENSMUSG00000004233	ENSMUST00000004343	1435273_at
ENSMUSG00000004233	ENSMUST00000135960	1429279_at
ENSMUSG00000004233	ENSMUST00000135960	1435273_at
ENSMUSG00000083077	ENSMUST00000122345	1415714_a_at
ENSMUSG00000000126	ENSMUST00000000128	1436978_at
ENSMUSG00000000126	ENSMUST00000108783	1436978_at
ENSMUSG00000022360	ENSMUST00000226649	1436174_at
ENSMUSG00000022360	ENSMUST00000038194	1436174_at
ENSMUSG00000022360	ENSMUST00000226526	1443229_at
ENSMUSG00000022360	ENSMUST00000227134	1443146_at
ENSMUSG00000073723	ENSMUST00000097800	1434584_a_at
ENSMUSG00000073723	ENSMUST00000097799	1434584_a_at
ENSMUSG00000073723	ENSMUST00000105761	1434584_a_at
ENSMUSG00000026894	ENSMUST00000028256	1452804_at
ENSMUSG00000085819	ENSMUST00000151896	1430945_at
ENSMUSG00000098008	ENSMUST00000182586	1431522_at
ENSMUSG00000039599	ENSMUST00000225942	1434269_at
ENSMUSG00000039599	ENSMUST00000090499	1434269_at
ENSMUSG00000039599	ENSMUST00000225834	1434269_at
ENSMUSG00000039599	ENSMUST00000090503	1434269_at
ENSMUSG00000039599	ENSMUST00000224079	1435686_at
ENSMUSG00000039599	ENSMUST00000225114	1435686_at
ENSMUSG00000039599	ENSMUST00000224670	1435686_at
ENSMUSG00000039599	ENSMUST00000225837	1434269_at
ENSMUSG00000039599	ENSMUST00000223898	1434269_at
ENSMUSG00000039599	ENSMUST00000051915	1434269_at
ENSMUSG00000028960	ENSMUST00000138027	1444465_at
ENSMUSG00000053184	ENSMUST00000103223	1429970_at
ENSMUSG00000053184	ENSMUST00000103222	1429970_at
ENSMUSG00000006021	ENSMUST00000130170	1440025_at
ENSMUSG00000006021	ENSMUST00000152044	1440025_at
ENSMUSG00000006021	ENSMUST00000149255	1440025_at
ENSMUSG00000097387	ENSMUST00000180948	1432031_at
ENSMUSG00000006469	ENSMUST00000006638	1439519_at
ENSMUSG00000006469	ENSMUST00000124146	1439519_at
ENSMUSG00000034818	ENSMUST00000118763	1434969_at
ENSMUSG00000034818	ENSMUST00000119060	1434969_at
ENSMUSG00000112765	ENSMUST00000218818	1432317_at
ENSMUSG00000112765	ENSMUST00000220293	1432317_at
ENSMUSG00000112765	ENSMUST00000219857	1432317_at
ENSMUSG00000112646	ENSMUST00000217787	1454351_at
ENSMUSG00000040687	ENSMUST00000111373	1455502_at
ENSMUSG00000040687	ENSMUST00000111375	1455502_at
ENSMUSG00000040687	ENSMUST00000111369	1455502_at
ENSMUSG00000040687	ENSMUST00000111370	1455502_at
ENSMUSG00000040687	ENSMUST00000111376	1455502_at
ENSMUSG00000040687	ENSMUST00000099723	1455502_at
ENSMUSG00000040687	ENSMUST00000077941	1455502_at
ENSMUSG00000040687	ENSMUST00000111381	1455502_at
ENSMUSG00000040687	ENSMUST00000111372	1455502_at
ENSMUSG00000040687	ENSMUST00000111371	1455502_at
ENSMUSG00000040687	ENSMUST00000075269	1455502_at
ENSMUSG00000040687	ENSMUST00000154028	1455502_at
ENSMUSG00000040687	ENSMUST00000150461	1455502_at
ENSMUSG00000040687	ENSMUST00000125321	1455502_at
ENSMUSG00000040687	ENSMUST00000153688	1455502_at
ENSMUSG00000040687	ENSMUST00000125227	1455502_at
ENSMUSG00000040687	ENSMUST00000156368	1455502_at
ENSMUSG00000040687	ENSMUST00000066473	1455502_at
ENSMUSG00000040687	ENSMUST00000099725	1455502_at
ENSMUSG00000040265	ENSMUST00000195403	1457405_at
ENSMUSG00000040265	ENSMUST00000195403	1446694_at
ENSMUSG00000040265	ENSMUST00000086074	1457405_at
ENSMUSG00000040265	ENSMUST00000086074	1438801_at
ENSMUSG00000040265	ENSMUST00000086074	1436624_at
ENSMUSG00000040265	ENSMUST00000086074	1436875_at
ENSMUSG00000040265	ENSMUST00000086074	1446694_at
ENSMUSG00000040265	ENSMUST00000086074	1446265_at
ENSMUSG00000040265	ENSMUST00000070330	1438801_at
ENSMUSG00000040265	ENSMUST00000070330	1436875_at
ENSMUSG00000040265	ENSMUST00000070330	1446265_at
ENSMUSG00000040265	ENSMUST00000193110	1436875_at
ENSMUSG00000040265	ENSMUST00000193110	1446265_at
ENSMUSG00000040265	ENSMUST00000160173	1438801_at
ENSMUSG00000107370	ENSMUST00000201862	1443678_at
ENSMUSG00000040009	ENSMUST00000037813	1435268_at
ENSMUSG00000040009	ENSMUST00000159991	1435268_at
ENSMUSG00000063810	ENSMUST00000072018	1456950_at
ENSMUSG00000063810	ENSMUST00000213058	1456950_at
ENSMUSG00000008450	ENSMUST00000008594	1439553_s_at
ENSMUSG00000008450	ENSMUST00000212379	1439553_s_at
ENSMUSG00000008450	ENSMUST00000212610	1447440_at
ENSMUSG00000008450	ENSMUST00000212484	1447440_at
ENSMUSG00000008450	ENSMUST00000212200	1447440_at
ENSMUSG00000008450	ENSMUST00000212398	1447440_at
ENSMUSG00000009070	ENSMUST00000009214	1431601_at
ENSMUSG00000009070	ENSMUST00000166088	1431601_at
ENSMUSG00000009070	ENSMUST00000179546	1431601_at
ENSMUSG00000075330	ENSMUST00000100083	1455203_at
ENSMUSG00000075330	ENSMUST00000231564	1455203_at
ENSMUSG00000036469	ENSMUST00000152320	1434955_at
ENSMUSG00000036469	ENSMUST00000152320	1440209_at
ENSMUSG00000036469	ENSMUST00000110258	1434955_at
ENSMUSG00000036469	ENSMUST00000110256	1434955_at
ENSMUSG00000036469	ENSMUST00000155804	1431367_at
ENSMUSG00000036469	ENSMUST00000110255	1434955_at
ENSMUSG00000036469	ENSMUST00000110255	1440209_at
ENSMUSG00000036469	ENSMUST00000110259	1434955_at
ENSMUSG00000036469	ENSMUST00000110259	1440209_at
ENSMUSG00000036469	ENSMUST00000039540	1434955_at
ENSMUSG00000036469	ENSMUST00000039540	1440209_at
ENSMUSG00000036469	ENSMUST00000110253	1434955_at
ENSMUSG00000036469	ENSMUST00000110253	1440209_at
ENSMUSG00000036469	ENSMUST00000072482	1434955_at
ENSMUSG00000036469	ENSMUST00000072482	1440209_at
ENSMUSG00000036469	ENSMUST00000098708	1434955_at
ENSMUSG00000036469	ENSMUST00000098708	1440209_at
ENSMUSG00000036469	ENSMUST00000178982	1434955_at
ENSMUSG00000036469	ENSMUST00000178982	1440209_at
ENSMUSG00000024294	ENSMUST00000052838	1433853_at
ENSMUSG00000024294	ENSMUST00000052838	1454740_at
ENSMUSG00000024294	ENSMUST00000234047	1440579_at
ENSMUSG00000024294	ENSMUST00000124288	1433853_at
ENSMUSG00000024294	ENSMUST00000150000	1433853_at
ENSMUSG00000024294	ENSMUST00000150000	1454740_at
ENSMUSG00000084760	ENSMUST00000141652	1442820_at
ENSMUSG00000004360	ENSMUST00000092627	1458379_at
ENSMUSG00000004360	ENSMUST00000092627	1438720_at
ENSMUSG00000004360	ENSMUST00000213490	1458379_at
ENSMUSG00000004360	ENSMUST00000213490	1438720_at
ENSMUSG00000004360	ENSMUST00000213489	1458379_at
ENSMUSG00000082740	ENSMUST00000117906	1453485_s_at
ENSMUSG00000031595	ENSMUST00000034004	1428896_at
ENSMUSG00000040624	ENSMUST00000120274	1435363_at
ENSMUSG00000040624	ENSMUST00000120274	1440991_at
ENSMUSG00000040624	ENSMUST00000144543	1440991_at
ENSMUSG00000040624	ENSMUST00000137111	1440991_at
ENSMUSG00000040624	ENSMUST00000239159	1440991_at
ENSMUSG00000040624	ENSMUST00000136671	1440991_at
ENSMUSG00000040624	ENSMUST00000154727	1435363_at
ENSMUSG00000040624	ENSMUST00000154727	1440991_at
ENSMUSG00000040624	ENSMUST00000042438	1435363_at
ENSMUSG00000040624	ENSMUST00000042438	1440991_at
ENSMUSG00000019990	ENSMUST00000020165	1445539_at
ENSMUSG00000019990	ENSMUST00000169016	1445539_at
ENSMUSG00000020447	ENSMUST00000004505	1438514_at
ENSMUSG00000107278	ENSMUST00000202081	1444207_at
ENSMUSG00000038916	ENSMUST00000092629	1429628_at
ENSMUSG00000038916	ENSMUST00000092629	1438436_at
ENSMUSG00000038916	ENSMUST00000216757	1438436_at
ENSMUSG00000038916	ENSMUST00000213451	1429628_at
ENSMUSG00000038916	ENSMUST00000214863	1429628_at
ENSMUSG00000107875	ENSMUST00000181943	1443450_at
ENSMUSG00000020841	ENSMUST00000021201	1447392_s_at
ENSMUSG00000020841	ENSMUST00000021201	1442212_at
ENSMUSG00000107397	ENSMUST00000203115	1432659_at
ENSMUSG00000015242	ENSMUST00000015386	1453236_at
ENSMUSG00000015242	ENSMUST00000107666	1453236_at
ENSMUSG00000015242	ENSMUST00000188045	1453236_at
ENSMUSG00000030554	ENSMUST00000074233	1457275_at
ENSMUSG00000030554	ENSMUST00000074233	1455610_at
ENSMUSG00000030554	ENSMUST00000208231	1457275_at
ENSMUSG00000030554	ENSMUST00000208231	1455610_at
ENSMUSG00000030554	ENSMUST00000051389	1457275_at
ENSMUSG00000030554	ENSMUST00000051389	1455610_at
ENSMUSG00000030554	ENSMUST00000208815	1457275_at
ENSMUSG00000030554	ENSMUST00000207102	1457275_at
ENSMUSG00000021244	ENSMUST00000169150	1443773_at
ENSMUSG00000040498	ENSMUST00000208974	1438074_at
ENSMUSG00000040498	ENSMUST00000208974	1430890_at
ENSMUSG00000040498	ENSMUST00000208974	1444182_at
ENSMUSG00000040498	ENSMUST00000043440	1438074_at
ENSMUSG00000040498	ENSMUST00000043440	1430890_at
ENSMUSG00000040498	ENSMUST00000043440	1444182_at
ENSMUSG00000040498	ENSMUST00000208210	1438074_at
ENSMUSG00000040498	ENSMUST00000208210	1430890_at
ENSMUSG00000040498	ENSMUST00000208210	1444182_at
ENSMUSG00000040498	ENSMUST00000207513	1430890_at
ENSMUSG00000044288	ENSMUST00000057188	1434172_at
ENSMUSG00000044288	ENSMUST00000084736	1434172_at
ENSMUSG00000020034	ENSMUST00000020223	1454646_at
ENSMUSG00000062210	ENSMUST00000179937	1442753_at
ENSMUSG00000042474	ENSMUST00000038829	1429889_at
ENSMUSG00000042474	ENSMUST00000126821	1429889_at
ENSMUSG00000042474	ENSMUST00000145446	1429889_at
ENSMUSG00000101275	ENSMUST00000186237	1453454_at
ENSMUSG00000046814	ENSMUST00000057454	1435750_at
ENSMUSG00000060534	ENSMUST00000114943	1441572_at
ENSMUSG00000060534	ENSMUST00000114943	1440487_at
ENSMUSG00000057058	ENSMUST00000103154	1437249_at
ENSMUSG00000057058	ENSMUST00000100519	1441322_at
ENSMUSG00000057058	ENSMUST00000071510	1437249_at
ENSMUSG00000057058	ENSMUST00000107662	1440782_at
ENSMUSG00000057058	ENSMUST00000149988	1441322_at
ENSMUSG00000113652	ENSMUST00000221281	1454162_at
ENSMUSG00000032688	ENSMUST00000224056	1456126_at
ENSMUSG00000032688	ENSMUST00000049248	1456126_at
ENSMUSG00000032688	ENSMUST00000225085	1456429_at
ENSMUSG00000032688	ENSMUST00000224229	1456429_at
ENSMUSG00000032688	ENSMUST00000224229	1445068_at
ENSMUSG00000032688	ENSMUST00000225659	1456429_at
ENSMUSG00000054555	ENSMUST00000206426	1453073_at
ENSMUSG00000045083	ENSMUST00000065173	1455888_at
ENSMUSG00000045083	ENSMUST00000098151	1455888_at
ENSMUSG00000045083	ENSMUST00000108122	1455888_at
ENSMUSG00000045083	ENSMUST00000108124	1455888_at
ENSMUSG00000045083	ENSMUST00000164772	1455888_at
ENSMUSG00000044847	ENSMUST00000129820	1439578_at
ENSMUSG00000044847	ENSMUST00000129820	1453755_at
ENSMUSG00000044847	ENSMUST00000062458	1453755_at
ENSMUSG00000054874	ENSMUST00000113615	1445386_at
ENSMUSG00000030231	ENSMUST00000204755	1439355_at
ENSMUSG00000030231	ENSMUST00000203315	1439355_at
ENSMUSG00000030231	ENSMUST00000204528	1439355_at
ENSMUSG00000041343	ENSMUST00000056106	1429522_at
ENSMUSG00000041343	ENSMUST00000118157	1429522_at
ENSMUSG00000041343	ENSMUST00000126305	1429522_at
ENSMUSG00000034685	ENSMUST00000049057	1440390_at
ENSMUSG00000034685	ENSMUST00000049057	1443701_at
ENSMUSG00000034685	ENSMUST00000049057	1436403_at
ENSMUSG00000034685	ENSMUST00000145190	1440390_at
ENSMUSG00000034685	ENSMUST00000145190	1436403_at
ENSMUSG00000034685	ENSMUST00000152015	1440390_at
ENSMUSG00000034685	ENSMUST00000152015	1443701_at
ENSMUSG00000043629	ENSMUST00000050567	1430368_s_at
ENSMUSG00000043629	ENSMUST00000050567	1444051_at
ENSMUSG00000043629	ENSMUST00000114492	1430368_s_at
ENSMUSG00000043629	ENSMUST00000114492	1444051_at
ENSMUSG00000043629	ENSMUST00000114493	1430368_s_at
ENSMUSG00000043629	ENSMUST00000114493	1444051_at
ENSMUSG00000043629	ENSMUST00000191441	1430368_s_at
ENSMUSG00000043629	ENSMUST00000190831	1430368_s_at
ENSMUSG00000043629	ENSMUST00000186266	1430368_s_at
ENSMUSG00000043629	ENSMUST00000190726	1430368_s_at
ENSMUSG00000101708	ENSMUST00000185556	1430315_at
ENSMUSG00000101708	ENSMUST00000185975	1430315_at
ENSMUSG00000101708	ENSMUST00000187041	1430315_at
ENSMUSG00000021597	ENSMUST00000151524	1430047_at
ENSMUSG00000021597	ENSMUST00000159300	1430047_at
ENSMUSG00000021597	ENSMUST00000159462	1430047_at
ENSMUSG00000021597	ENSMUST00000162320	1430047_at
ENSMUSG00000006850	ENSMUST00000237727	1459587_at
ENSMUSG00000006850	ENSMUST00000237255	1459587_at
ENSMUSG00000006850	ENSMUST00000237559	1459587_at
ENSMUSG00000092051	ENSMUST00000097355	1432251_at
ENSMUSG00000039201	ENSMUST00000239441	1456113_at
ENSMUSG00000039201	ENSMUST00000133093	1457519_at
ENSMUSG00000039201	ENSMUST00000133093	1456113_at
ENSMUSG00000039201	ENSMUST00000143984	1456113_at
ENSMUSG00000039201	ENSMUST00000039892	1456113_at
ENSMUSG00000039201	ENSMUST00000172020	1456113_at
ENSMUSG00000081309	ENSMUST00000117674	1459861_s_at
ENSMUSG00000086277	ENSMUST00000162676	1431636_at
ENSMUSG00000086277	ENSMUST00000141397	1431636_at
ENSMUSG00000101855	ENSMUST00000188166	1430315_at
ENSMUSG00000101855	ENSMUST00000187456	1430315_at
ENSMUSG00000036617	ENSMUST00000146613	1440064_at
ENSMUSG00000036890	ENSMUST00000112810	1434290_at
ENSMUSG00000036890	ENSMUST00000129240	1446409_at
ENSMUSG00000036890	ENSMUST00000143766	1443213_at
ENSMUSG00000036890	ENSMUST00000134813	1434290_at
ENSMUSG00000036890	ENSMUST00000049051	1434290_at
ENSMUSG00000004642	ENSMUST00000143029	1430058_at
ENSMUSG00000026390	ENSMUST00000027639	1458297_s_at
ENSMUSG00000030733	ENSMUST00000205440	1431438_at
ENSMUSG00000030733	ENSMUST00000032978	1431438_at
ENSMUSG00000030733	ENSMUST00000205340	1431438_at
ENSMUSG00000030733	ENSMUST00000206643	1431438_at
ENSMUSG00000028567	ENSMUST00000030296	1415738_at
ENSMUSG00000019820	ENSMUST00000217938	1441038_at
ENSMUSG00000044433	ENSMUST00000057028	1432464_a_at
ENSMUSG00000044433	ENSMUST00000171962	1432464_a_at
ENSMUSG00000044433	ENSMUST00000207712	1432464_a_at
ENSMUSG00000044433	ENSMUST00000207970	1432464_a_at
ENSMUSG00000044433	ENSMUST00000207533	1432464_a_at
ENSMUSG00000044433	ENSMUST00000208240	1432464_a_at
ENSMUSG00000044433	ENSMUST00000207432	1432464_a_at
ENSMUSG00000044433	ENSMUST00000207077	1432464_a_at
ENSMUSG00000044433	ENSMUST00000207930	1432464_a_at
ENSMUSG00000044433	ENSMUST00000208064	1432464_a_at
ENSMUSG00000044433	ENSMUST00000207152	1432464_a_at
ENSMUSG00000058454	ENSMUST00000143338	1442696_at
ENSMUSG00000058454	ENSMUST00000128610	1442696_at
ENSMUSG00000051998	ENSMUST00000169295	1438687_at
ENSMUSG00000031684	ENSMUST00000211332	1445305_at
ENSMUSG00000031684	ENSMUST00000211332	1429941_at
ENSMUSG00000031684	ENSMUST00000209490	1436302_at
ENSMUSG00000031684	ENSMUST00000209490	1429941_at
ENSMUSG00000031684	ENSMUST00000034111	1436302_at
ENSMUSG00000031684	ENSMUST00000034111	1429941_at
ENSMUSG00000031684	ENSMUST00000210630	1436302_at
ENSMUSG00000031684	ENSMUST00000210630	1429941_at
ENSMUSG00000031684	ENSMUST00000211286	1436302_at
ENSMUSG00000031684	ENSMUST00000211286	1429941_at
ENSMUSG00000031684	ENSMUST00000210515	1429941_at
ENSMUSG00000031684	ENSMUST00000209992	1429941_at
ENSMUSG00000031684	ENSMUST00000210703	1436302_at
ENSMUSG00000031684	ENSMUST00000210703	1429941_at
ENSMUSG00000031684	ENSMUST00000209643	1440539_at
ENSMUSG00000031684	ENSMUST00000210132	1429941_at
ENSMUSG00000039220	ENSMUST00000133641	1430560_at
ENSMUSG00000021514	ENSMUST00000130799	1455681_at
ENSMUSG00000021514	ENSMUST00000222364	1455681_at
ENSMUSG00000085252	ENSMUST00000124829	1431978_at
ENSMUSG00000019295	ENSMUST00000019439	1415715_at
ENSMUSG00000019295	ENSMUST00000019439	1431015_at
ENSMUSG00000019295	ENSMUST00000140931	1415715_at
ENSMUSG00000019295	ENSMUST00000140931	1431015_at
ENSMUSG00000019295	ENSMUST00000125527	1431015_at
ENSMUSG00000105851	ENSMUST00000197965	1440961_at
ENSMUSG00000052748	ENSMUST00000064771	1428654_at
ENSMUSG00000052748	ENSMUST00000064771	1452859_at
ENSMUSG00000052748	ENSMUST00000111883	1428654_at
ENSMUSG00000052748	ENSMUST00000111883	1452859_at
ENSMUSG00000021065	ENSMUST00000219289	1443656_at
ENSMUSG00000021065	ENSMUST00000217879	1456367_at
ENSMUSG00000014496	ENSMUST00000227863	1434630_at
ENSMUSG00000014496	ENSMUST00000014640	1434630_at
ENSMUSG00000014496	ENSMUST00000227613	1434630_at
ENSMUSG00000026565	ENSMUST00000160260	1435555_at
ENSMUSG00000026565	ENSMUST00000111427	1435555_at
ENSMUSG00000042686	ENSMUST00000038382	1438428_at
ENSMUSG00000020376	ENSMUST00000238748	1440941_at
ENSMUSG00000020376	ENSMUST00000238748	1456499_at
ENSMUSG00000020376	ENSMUST00000238748	1435489_at
ENSMUSG00000004018	ENSMUST00000143471	1432337_at
ENSMUSG00000008129	ENSMUST00000118856	1453194_at
ENSMUSG00000008129	ENSMUST00000093375	1453194_at
ENSMUSG00000041605	ENSMUST00000120339	1436345_at
ENSMUSG00000006307	ENSMUST00000006470	1452916_at
ENSMUSG00000006307	ENSMUST00000108154	1452916_at
ENSMUSG00000006307	ENSMUST00000131002	1452916_at
ENSMUSG00000006307	ENSMUST00000136959	1452916_at
ENSMUSG00000063358	ENSMUST00000069107	1432356_at
ENSMUSG00000063358	ENSMUST00000069107	1453104_at
ENSMUSG00000037486	ENSMUST00000092003	1439063_at
ENSMUSG00000037486	ENSMUST00000092003	1460597_at
ENSMUSG00000037486	ENSMUST00000092003	1442195_at
ENSMUSG00000037486	ENSMUST00000092003	1444754_at
ENSMUSG00000037486	ENSMUST00000092003	1453295_at
ENSMUSG00000037486	ENSMUST00000144247	1444754_at
ENSMUSG00000037486	ENSMUST00000144247	1453295_at
ENSMUSG00000037486	ENSMUST00000153102	1439063_at
ENSMUSG00000037486	ENSMUST00000153102	1444754_at
ENSMUSG00000037486	ENSMUST00000153102	1453295_at
ENSMUSG00000037486	ENSMUST00000138740	1444754_at
ENSMUSG00000037486	ENSMUST00000138740	1453295_at
ENSMUSG00000037486	ENSMUST00000219208	1444754_at
ENSMUSG00000037486	ENSMUST00000219208	1453295_at
ENSMUSG00000037486	ENSMUST00000152196	1439063_at
ENSMUSG00000037486	ENSMUST00000152196	1444754_at
ENSMUSG00000037486	ENSMUST00000111215	1439063_at
ENSMUSG00000037486	ENSMUST00000111215	1460597_at
ENSMUSG00000037486	ENSMUST00000111215	1442195_at
ENSMUSG00000037486	ENSMUST00000111215	1444754_at
ENSMUSG00000037486	ENSMUST00000111215	1453295_at
ENSMUSG00000015222	ENSMUST00000114017	1434194_at
ENSMUSG00000015222	ENSMUST00000114015	1434194_at
ENSMUSG00000015222	ENSMUST00000077355	1434194_at
ENSMUSG00000015222	ENSMUST00000114012	1434194_at
