Gene stable ID	Transcript stable ID	AFFY RG U34A probe
ENSRNOG00000005039	ENSRNOT00000006787	D10926_s_at
ENSRNOG00000005039	ENSRNOT00000057685	D10926_s_at
ENSRNOG00000026786	ENSRNOT00000031762	U81492_s_at
ENSRNOG00000061733	ENSRNOT00000086288	U94322_s_at
ENSRNOG00000061733	ENSRNOT00000012523	U94322_s_at
ENSRNOG00000061733	ENSRNOT00000075548	U94322_s_at
ENSRNOG00000045636	ENSRNOT00000073321	M76767_s_at
ENSRNOG00000045636	ENSRNOT00000073321	X13527cds_s_at
ENSRNOG00000048636	ENSRNOT00000077438	M55050_at
ENSRNOG00000048636	ENSRNOT00000075678	M55050_at
ENSRNOG00000007415	ENSRNOT00000010218	U03388_s_at
ENSRNOG00000050003	ENSRNOT00000049498	AF053987_g_at
ENSRNOG00000014613	ENSRNOT00000045016	rc_AI058941_s_at
ENSRNOG00000014613	ENSRNOT00000045016	D86041_at
ENSRNOG00000001053	ENSRNOT00000001397	X92097_at
ENSRNOG00000001053	ENSRNOT00000001397	rc_AA866460_at
ENSRNOG00000019184	ENSRNOT00000025966	rc_AA945907_at
ENSRNOG00000019184	ENSRNOT00000025966	S79624_at
ENSRNOG00000001682	ENSRNOT00000065600	rc_H31610_at
ENSRNOG00000011598	ENSRNOT00000015890	L46873_s_at
ENSRNOG00000011598	ENSRNOT00000015890	D50664_at
ENSRNOG00000042460	ENSRNOT00000065137	U89695_at
ENSRNOG00000001750	ENSRNOT00000002394	D86581_at
ENSRNOG00000001469	ENSRNOT00000040069	J04035_at
ENSRNOG00000001469	ENSRNOT00000032780	J04035_at
ENSRNOG00000023148	ENSRNOT00000068413	AJ005396_at
ENSRNOG00000023148	ENSRNOT00000068413	U20121_at
ENSRNOG00000003064	ENSRNOT00000004094	D49955_at
ENSRNOG00000037661	ENSRNOT00000057140	rc_AA997865_at
ENSRNOG00000023809	ENSRNOT00000090643	M88709_at
ENSRNOG00000023809	ENSRNOT00000042890	M88709_at
ENSRNOG00000003512	ENSRNOT00000004725	L08490cds_at
ENSRNOG00000013992	ENSRNOT00000019038	X78603_at
ENSRNOG00000001991	ENSRNOT00000002732	D13127_g_at
ENSRNOG00000001991	ENSRNOT00000002732	D13127_at
ENSRNOG00000005697	ENSRNOT00000008342	S42358_s_at
ENSRNOG00000003965	ENSRNOT00000052176	U60562_s_at
ENSRNOG00000003965	ENSRNOT00000087268	U60562_s_at
ENSRNOG00000003965	ENSRNOT00000078843	U01245_s_at
ENSRNOG00000003965	ENSRNOT00000087293	U01245_s_at
ENSRNOG00000003965	ENSRNOT00000005328	U01245_s_at
ENSRNOG00000010208	ENSRNOT00000013745	rc_AI169327_at
ENSRNOG00000010208	ENSRNOT00000013745	rc_AI169327_g_at
ENSRNOG00000013014	ENSRNOT00000017564	U18729_at
ENSRNOG00000015894	ENSRNOT00000093105	rc_AA893933_at
ENSRNOG00000015894	ENSRNOT00000093090	rc_AI029805_at
ENSRNOG00000015894	ENSRNOT00000093049	rc_AI639255_at
ENSRNOG00000015894	ENSRNOT00000093049	rc_AI639255_g_at
ENSRNOG00000061980	ENSRNOT00000092363	D42019cds_at
ENSRNOG00000028415	ENSRNOT00000036151	AF052695_at
ENSRNOG00000000853	ENSRNOT00000076979	U17919_s_at
ENSRNOG00000000853	ENSRNOT00000076979	U10894_s_at
ENSRNOG00000000853	ENSRNOT00000076331	U10894_s_at
ENSRNOG00000000853	ENSRNOT00000001135	U17919_s_at
ENSRNOG00000000853	ENSRNOT00000001135	U10894_s_at
ENSRNOG00000000853	ENSRNOT00000001138	U10894_s_at
ENSRNOG00000015033	ENSRNOT00000075863	rc_AA892849_at
ENSRNOG00000015033	ENSRNOT00000077060	rc_AA892154_g_at
ENSRNOG00000015033	ENSRNOT00000077060	rc_AA892154_at
ENSRNOG00000015033	ENSRNOT00000077060	rc_AA892849_at
ENSRNOG00000015033	ENSRNOT00000076840	rc_AA892849_at
ENSRNOG00000015033	ENSRNOT00000018515	rc_AA892849_at
ENSRNOG00000010448	ENSRNOT00000093388	rc_AA891901_at
ENSRNOG00000010448	ENSRNOT00000044865	X74565cds_at
ENSRNOG00000010448	ENSRNOT00000044865	rc_AA891901_g_at
ENSRNOG00000010448	ENSRNOT00000044865	rc_AA891901_at
ENSRNOG00000010448	ENSRNOT00000044865	X74565cds_g_at
ENSRNOG00000010448	ENSRNOT00000041277	X74565cds_at
ENSRNOG00000010448	ENSRNOT00000041277	rc_AA891901_g_at
ENSRNOG00000010448	ENSRNOT00000041277	rc_AA891901_at
ENSRNOG00000010448	ENSRNOT00000041277	X74565cds_g_at
ENSRNOG00000010448	ENSRNOT00000093619	X74565cds_at
ENSRNOG00000010448	ENSRNOT00000093619	rc_AA891901_g_at
ENSRNOG00000010448	ENSRNOT00000093619	rc_AA891901_at
ENSRNOG00000010448	ENSRNOT00000093619	X74565cds_g_at
ENSRNOG00000010448	ENSRNOT00000093362	X74565cds_at
ENSRNOG00000010448	ENSRNOT00000093362	X74565cds_g_at
ENSRNOG00000010448	ENSRNOT00000093324	X74565cds_at
ENSRNOG00000010448	ENSRNOT00000093324	X74565cds_g_at
ENSRNOG00000010448	ENSRNOT00000091650	X74565cds_at
ENSRNOG00000010448	ENSRNOT00000091650	rc_AA891901_g_at
ENSRNOG00000010448	ENSRNOT00000091650	rc_AA891901_at
ENSRNOG00000010448	ENSRNOT00000091650	X74565cds_g_at
ENSRNOG00000000850	ENSRNOT00000001126	rc_AA893213_at
ENSRNOG00000020487	ENSRNOT00000027782	AF052042_s_at
ENSRNOG00000018233	ENSRNOT00000024677	D42148_at
ENSRNOG00000018233	ENSRNOT00000076763	rc_AA874830_at
ENSRNOG00000018233	ENSRNOT00000076356	rc_AA874830_at
ENSRNOG00000002937	ENSRNOT00000003951	S60054_s_at
ENSRNOG00000009566	ENSRNOT00000093584	rc_AI639490_s_at
ENSRNOG00000009566	ENSRNOT00000056234	rc_AI639490_s_at
ENSRNOG00000056162	ENSRNOT00000088221	rc_AA799550_at
ENSRNOG00000023453	ENSRNOT00000023418	rc_AA800855_g_at
ENSRNOG00000023453	ENSRNOT00000088807	rc_AA800855_g_at
ENSRNOG00000023453	ENSRNOT00000088188	rc_AA800855_g_at
ENSRNOG00000032332	ENSRNOT00000012943	D78159mRNA_s_at
ENSRNOG00000058852	ENSRNOT00000078525	L81136cds_f_at
ENSRNOG00000058852	ENSRNOT00000078525	L81137exon_s_at
ENSRNOG00000058852	ENSRNOT00000078525	L81138exon_i_at
ENSRNOG00000012716	ENSRNOT00000076300	rc_AA893193_at
ENSRNOG00000007364	ENSRNOT00000010043	M83679_at
ENSRNOG00000059015	ENSRNOT00000087548	rc_AA892317_at
ENSRNOG00000059015	ENSRNOT00000086853	rc_AA892317_at
ENSRNOG00000046222	ENSRNOT00000057384	U23055cds_s_at
ENSRNOG00000046222	ENSRNOT00000057384	U23056_at
ENSRNOG00000006593	ENSRNOT00000008932	U62940_at
ENSRNOG00000006593	ENSRNOT00000082180	U62940_at
ENSRNOG00000016551	ENSRNOT00000051069	AF065433_g_at
ENSRNOG00000016551	ENSRNOT00000051069	AF065431_s_at
ENSRNOG00000016551	ENSRNOT00000051069	AF065432_s_at
ENSRNOG00000016551	ENSRNOT00000051069	AF065433_at
ENSRNOG00000016551	ENSRNOT00000022596	AF065433_g_at
ENSRNOG00000016551	ENSRNOT00000022596	AF065431_s_at
ENSRNOG00000016551	ENSRNOT00000022596	AF065432_s_at
ENSRNOG00000023529	ENSRNOT00000030428	M17419_at
ENSRNOG00000006178	ENSRNOT00000073950	L08505_at
ENSRNOG00000006178	ENSRNOT00000009377	L08505_at
ENSRNOG00000052613	ENSRNOT00000078017	AF025670_g_at
ENSRNOG00000052613	ENSRNOT00000078017	AF025670_at
ENSRNOG00000052613	ENSRNOT00000090658	AF025670_g_at
ENSRNOG00000052613	ENSRNOT00000090658	AF025670_at
ENSRNOG00000060329	ENSRNOT00000079907	AJ009698_at
ENSRNOG00000060329	ENSRNOT00000085576	AJ009698_at
ENSRNOG00000060329	ENSRNOT00000085576	AJ009698_g_at
ENSRNOG00000050761	ENSRNOT00000073709	U55765_at
ENSRNOG00000005806	ENSRNOT00000007724	S79241_s_at
ENSRNOG00000017417	ENSRNOT00000023724	rc_AA892649_at
ENSRNOG00000008847	ENSRNOT00000011699	X57970_at
ENSRNOG00000003712	ENSRNOT00000005170	rc_AI639020_at
ENSRNOG00000050245	ENSRNOT00000071470	AF091575_at
ENSRNOG00000045797	ENSRNOT00000071926	D45862_g_at
ENSRNOG00000045797	ENSRNOT00000071926	D49653_s_at
ENSRNOG00000045797	ENSRNOT00000071926	D45862_at
ENSRNOG00000035536	ENSRNOT00000053659	rc_AI638945_at
ENSRNOG00000001448	ENSRNOT00000030497	rc_AA859948_at
ENSRNOG00000003253	ENSRNOT00000004385	J03481mRNA_g_at
ENSRNOG00000003253	ENSRNOT00000004385	J03481mRNA_at
ENSRNOG00000021314	ENSRNOT00000032089	rc_H33426_at
ENSRNOG00000021314	ENSRNOT00000032089	M95591_g_at
ENSRNOG00000021314	ENSRNOT00000032089	rc_H33426_g_at
ENSRNOG00000021314	ENSRNOT00000032089	M95591_at
ENSRNOG00000009157	ENSRNOT00000012176	U58860mRNA_at
ENSRNOG00000026474	ENSRNOT00000039709	AB007768_at
ENSRNOG00000011227	ENSRNOT00000015076	D90048exon_at
ENSRNOG00000011227	ENSRNOT00000015076	J04629_at
ENSRNOG00000011227	ENSRNOT00000015076	D90048exon_g_at
ENSRNOG00000009329	ENSRNOT00000012537	M25804_at
ENSRNOG00000009329	ENSRNOT00000012537	M25804_g_at
ENSRNOG00000009329	ENSRNOT00000055333	M25804_at
ENSRNOG00000009329	ENSRNOT00000055333	M25804_g_at
ENSRNOG00000045821	ENSRNOT00000080734	rc_AA799457_at
ENSRNOG00000045821	ENSRNOT00000073268	rc_AA799457_at
ENSRNOG00000009756	ENSRNOT00000088125	rc_AA800148_at
ENSRNOG00000009756	ENSRNOT00000013398	rc_AA800148_at
ENSRNOG00000009756	ENSRNOT00000067913	rc_AA800148_at
ENSRNOG00000016413	ENSRNOT00000063930	rc_AA893267_at
ENSRNOG00000001679	ENSRNOT00000002281	D50671_at
ENSRNOG00000058058	ENSRNOT00000085694	J02675_at
ENSRNOG00000058058	ENSRNOT00000083075	J02675_at
ENSRNOG00000058058	ENSRNOT00000089902	J02675_at
ENSRNOG00000015231	ENSRNOT00000020420	rc_H31711_at
ENSRNOG00000032002	ENSRNOT00000042958	M22340cds#1_s_at
ENSRNOG00000032002	ENSRNOT00000043196	M22340cds#1_s_at
ENSRNOG00000054257	ENSRNOT00000083255	Z48444cds_at
ENSRNOG00000038074	ENSRNOT00000057931	X55153mRNA_s_at
ENSRNOG00000038375	ENSRNOT00000058436	M37584_at
ENSRNOG00000004117	ENSRNOT00000005556	X98564cds_at
ENSRNOG00000005185	ENSRNOT00000007133	AF042713_at
ENSRNOG00000010887	ENSRNOT00000014496	rc_AA892561_at
ENSRNOG00000005705	ENSRNOT00000049672	rc_AA859661_at
ENSRNOG00000005705	ENSRNOT00000079864	rc_AA859661_at
ENSRNOG00000016865	ENSRNOT00000022630	M18045_at
ENSRNOG00000019850	ENSRNOT00000065076	U57097_at
ENSRNOG00000049422	ENSRNOT00000004204	M32062_g_at
ENSRNOG00000049422	ENSRNOT00000004204	M32062_at
ENSRNOG00000049422	ENSRNOT00000047349	M32062_g_at
ENSRNOG00000049422	ENSRNOT00000047349	M32062_at
ENSRNOG00000019077	ENSRNOT00000078279	S81497_i_at
ENSRNOG00000019077	ENSRNOT00000078279	S81497_s_at
ENSRNOG00000019077	ENSRNOT00000078279	rc_AA874784_s_at
ENSRNOG00000019077	ENSRNOT00000025845	S81497_i_at
ENSRNOG00000019077	ENSRNOT00000025845	S81497_s_at
ENSRNOG00000019077	ENSRNOT00000025845	rc_AA874784_s_at
ENSRNOG00000001368	ENSRNOT00000001844	U12571_at
ENSRNOG00000007763	ENSRNOT00000010433	L25331_at
ENSRNOG00000017506	ENSRNOT00000023651	M15883_g_at
ENSRNOG00000017506	ENSRNOT00000023651	M15883_at
ENSRNOG00000050869	ENSRNOT00000074586	M65149_at
ENSRNOG00000050869	ENSRNOT00000074586	rc_AI045030_s_at
ENSRNOG00000047503	ENSRNOT00000074942	J02596cds_g_at
ENSRNOG00000047503	ENSRNOT00000074942	J02596cds_at
ENSRNOG00000047503	ENSRNOT00000074942	rc_AI169758_at
ENSRNOG00000047503	ENSRNOT00000090985	J02596cds_g_at
ENSRNOG00000047503	ENSRNOT00000090985	J02596cds_at
ENSRNOG00000047503	ENSRNOT00000090985	rc_AI169758_at
ENSRNOG00000019018	ENSRNOT00000025763	M23697_at
ENSRNOG00000030442	ENSRNOT00000045933	rc_AA891713_at
ENSRNOG00000030442	ENSRNOT00000045933	rc_AI012805_at
ENSRNOG00000001169	ENSRNOT00000001544	rc_AA799487_at
ENSRNOG00000015236	ENSRNOT00000021134	rc_AI237258_at
ENSRNOG00000015236	ENSRNOT00000021134	rc_AI229637_at
ENSRNOG00000058909	ENSRNOT00000091654	X66370_at
ENSRNOG00000058909	ENSRNOT00000090819	X66370_at
ENSRNOG00000058909	ENSRNOT00000086622	X66370_at
ENSRNOG00000002693	ENSRNOT00000003658	rc_AI233173_at
ENSRNOG00000036381	ENSRNOT00000017084	AF000898_at
ENSRNOG00000036381	ENSRNOT00000017084	AF000900_g_at
ENSRNOG00000057623	ENSRNOT00000083293	rc_AI105054_at
ENSRNOG00000061740	ENSRNOT00000083835	rc_H33459_g_at
ENSRNOG00000061740	ENSRNOT00000083835	rc_H33459_at
ENSRNOG00000002115	ENSRNOT00000002885	Y00404_s_at
ENSRNOG00000002115	ENSRNOT00000002885	M21060_s_at
ENSRNOG00000011251	ENSRNOT00000015824	AF041246_at
ENSRNOG00000020778	ENSRNOT00000028200	L31622_at
ENSRNOG00000017477	ENSRNOT00000066880	AB010960_s_at
ENSRNOG00000052564	ENSRNOT00000079830	rc_AI172411_at
ENSRNOG00000052564	ENSRNOT00000079830	D00680_at
ENSRNOG00000055672	ENSRNOT00000080270	rc_AA800587_at
ENSRNOG00000010306	ENSRNOT00000013919	M37584_at
ENSRNOG00000023497	ENSRNOT00000012637	Y11321cds_at
ENSRNOG00000019178	ENSRNOT00000025955	rc_AA800015_at
ENSRNOG00000057814	ENSRNOT00000091154	rc_AA893032_at
ENSRNOG00000005132	ENSRNOT00000006828	rc_AA891844_at
ENSRNOG00000033059	ENSRNOT00000078848	rc_AA685217_at
ENSRNOG00000007477	ENSRNOT00000009826	S39779_at
ENSRNOG00000007477	ENSRNOT00000009826	E02223cds_f_at
ENSRNOG00000001528	ENSRNOT00000002091	L21192_at
ENSRNOG00000020133	ENSRNOT00000027335	U80076_at
ENSRNOG00000020937	ENSRNOT00000064283	M61725_s_at
ENSRNOG00000020937	ENSRNOT00000048418	M61725_s_at
ENSRNOG00000007583	ENSRNOT00000010157	M27726_at
ENSRNOG00000006989	ENSRNOT00000057295	M24105_at
ENSRNOG00000006989	ENSRNOT00000057295	rc_AI101103_s_at
ENSRNOG00000052745	ENSRNOT00000086902	U65007_g_at
ENSRNOG00000052745	ENSRNOT00000086902	U65007_at
ENSRNOG00000052745	ENSRNOT00000086902	Z46374cds_s_at
ENSRNOG00000004737	ENSRNOT00000006306	X13016_at
ENSRNOG00000005404	ENSRNOT00000007687	AF081196_at
ENSRNOG00000005404	ENSRNOT00000007687	AF060819_s_at
ENSRNOG00000000692	ENSRNOT00000056865	AA848421_at
ENSRNOG00000047663	ENSRNOT00000075082	D13518_at
ENSRNOG00000011200	ENSRNOT00000015336	AF038870_at
ENSRNOG00000031618	ENSRNOT00000028062	M34097_at
ENSRNOG00000046001	ENSRNOT00000072687	L36388_at
ENSRNOG00000018920	ENSRNOT00000025758	rc_AA894090_at
ENSRNOG00000057759	ENSRNOT00000089746	M12156_at
ENSRNOG00000043498	ENSRNOT00000066893	rc_AA892319_at
ENSRNOG00000017840	ENSRNOT00000066816	AJ006710_at
ENSRNOG00000031591	ENSRNOT00000042496	rc_AI013853_at
ENSRNOG00000012490	ENSRNOT00000017102	Y13381cds_at
ENSRNOG00000012490	ENSRNOT00000084702	Y13381cds_at
ENSRNOG00000018319	ENSRNOT00000024813	rc_AI014094_at
ENSRNOG00000018319	ENSRNOT00000024813	rc_AI014094_g_at
ENSRNOG00000018319	ENSRNOT00000089198	rc_AI014094_at
ENSRNOG00000018319	ENSRNOT00000089198	rc_AI014094_g_at
ENSRNOG00000013009	ENSRNOT00000017468	M54926_at
ENSRNOG00000047457	ENSRNOT00000071573	M86835_at
ENSRNOG00000047457	ENSRNOT00000071573	E05551cds_s_at
ENSRNOG00000049464	ENSRNOT00000071633	J02861mRNA_s_at
ENSRNOG00000049464	ENSRNOT00000071633	M82855cds_s_at
ENSRNOG00000049464	ENSRNOT00000093005	J02861mRNA_s_at
ENSRNOG00000049464	ENSRNOT00000093005	M82855cds_s_at
ENSRNOG00000028505	ENSRNOT00000092476	X57529cds_s_at
ENSRNOG00000028505	ENSRNOT00000092625	AB003478_at
ENSRNOG00000028505	ENSRNOT00000092625	X57529cds_s_at
ENSRNOG00000028505	ENSRNOT00000092625	AB003478_g_at
ENSRNOG00000028505	ENSRNOT00000092273	AB003478_at
ENSRNOG00000028505	ENSRNOT00000092273	AB003478_g_at
ENSRNOG00000028505	ENSRNOT00000037499	AB003478_at
ENSRNOG00000028505	ENSRNOT00000037499	X57529cds_s_at
ENSRNOG00000038999	ENSRNOT00000078972	X82669complete_seq_at
ENSRNOG00000038999	ENSRNOT00000081240	X82669complete_seq_at
ENSRNOG00000038999	ENSRNOT00000041590	X82669complete_seq_at
ENSRNOG00000038999	ENSRNOT00000089306	X82669complete_seq_at
ENSRNOG00000038999	ENSRNOT00000080900	X82669complete_seq_at
ENSRNOG00000014829	ENSRNOT00000020853	AF059530_at
ENSRNOG00000014829	ENSRNOT00000079655	AF059530_at
ENSRNOG00000005905	ENSRNOT00000008278	J04563_at
ENSRNOG00000005905	ENSRNOT00000008278	M25350_s_at
ENSRNOG00000005905	ENSRNOT00000068158	J04563_at
ENSRNOG00000005905	ENSRNOT00000068158	M25350_s_at
ENSRNOG00000005905	ENSRNOT00000007738	J04563_at
ENSRNOG00000005905	ENSRNOT00000007738	rc_AA799729_at
ENSRNOG00000005905	ENSRNOT00000007738	M25350_s_at
ENSRNOG00000016838	ENSRNOT00000022716	U03763UTR#1_at
ENSRNOG00000016838	ENSRNOT00000022716	U03763cds_at
ENSRNOG00000016838	ENSRNOT00000022716	U03763UTR#1_g_at
ENSRNOG00000004282	ENSRNOT00000005800	X77235_at
ENSRNOG00000016180	ENSRNOT00000090376	AF062740_g_at
ENSRNOG00000016180	ENSRNOT00000090376	AF062740_at
ENSRNOG00000016180	ENSRNOT00000090579	AF062740_g_at
ENSRNOG00000016180	ENSRNOT00000090579	AF062740_at
ENSRNOG00000016180	ENSRNOT00000067823	AF062740_g_at
ENSRNOG00000016180	ENSRNOT00000067823	AF062740_at
ENSRNOG00000030174	ENSRNOT00000043480	X57432cds_s_at
ENSRNOG00000017027	ENSRNOT00000066478	X99794cds_at
ENSRNOG00000042224	ENSRNOT00000058163	U40004_s_at
ENSRNOG00000058739	ENSRNOT00000088279	M81639_at
ENSRNOG00000010735	ENSRNOT00000056651	U17607_at
ENSRNOG00000010735	ENSRNOT00000056651	rc_AA875121_at
ENSRNOG00000010735	ENSRNOT00000078741	U17607_at
ENSRNOG00000054582	ENSRNOT00000090678	M94918mRNA_f_at
ENSRNOG00000007811	ENSRNOT00000010312	X97477_at
ENSRNOG00000002229	ENSRNOT00000049180	rc_AI044848_s_at
ENSRNOG00000002229	ENSRNOT00000049180	M96159_at
ENSRNOG00000007178	ENSRNOT00000009515	X03015_at
ENSRNOG00000014333	ENSRNOT00000078806	M84488_at
ENSRNOG00000014333	ENSRNOT00000078806	X63722cds_s_at
ENSRNOG00000014333	ENSRNOT00000077972	M84488_at
ENSRNOG00000014333	ENSRNOT00000077972	X63722cds_s_at
ENSRNOG00000014333	ENSRNOT00000019377	M84488_at
ENSRNOG00000014333	ENSRNOT00000019377	X63722cds_s_at
ENSRNOG00000021793	ENSRNOT00000038647	rc_AA800688_at
ENSRNOG00000031285	ENSRNOT00000048004	AB006451_at
ENSRNOG00000018200	ENSRNOT00000024901	M72422_at
ENSRNOG00000055156	ENSRNOT00000079677	E02468cds_s_at
ENSRNOG00000055156	ENSRNOT00000079677	L00981mRNA#2_at
ENSRNOG00000002461	ENSRNOT00000003349	M15797_at
ENSRNOG00000008064	ENSRNOT00000068020	rc_AA892847_at
ENSRNOG00000012820	ENSRNOT00000044827	U35775_at
ENSRNOG00000012820	ENSRNOT00000044827	U35775_g_at
ENSRNOG00000012820	ENSRNOT00000017600	U35775_at
ENSRNOG00000012820	ENSRNOT00000017600	U35775_g_at
ENSRNOG00000012820	ENSRNOT00000086496	U35775_at
ENSRNOG00000012820	ENSRNOT00000086496	U35775_g_at
ENSRNOG00000010661	ENSRNOT00000014319	rc_AA800703_at
ENSRNOG00000018697	ENSRNOT00000025627	AF106563_s_at
ENSRNOG00000018697	ENSRNOT00000084769	AF106563_s_at
ENSRNOG00000006028	ENSRNOT00000007954	rc_AA894189_at
ENSRNOG00000012738	ENSRNOT00000017409	rc_AA686164_at
ENSRNOG00000004320	ENSRNOT00000055822	M32725_s_at
ENSRNOG00000004320	ENSRNOT00000091791	M32725_s_at
ENSRNOG00000060262	ENSRNOT00000078582	X16554_at
ENSRNOG00000030447	ENSRNOT00000041753	rc_AI235364_at
ENSRNOG00000009994	ENSRNOT00000032152	D00092_s_at
ENSRNOG00000009994	ENSRNOT00000032152	D10655_g_at
ENSRNOG00000009994	ENSRNOT00000032152	D10655_at
ENSRNOG00000002776	ENSRNOT00000003733	S79523_at
ENSRNOG00000002776	ENSRNOT00000003733	D10831_s_at
ENSRNOG00000058896	ENSRNOT00000077643	rc_AI176460_s_at
ENSRNOG00000009922	ENSRNOT00000013170	S77867_at
ENSRNOG00000000595	ENSRNOT00000000728	rc_AA892179_at
ENSRNOG00000015733	ENSRNOT00000048125	D14688_s_at
ENSRNOG00000015733	ENSRNOT00000048125	X52840_r_at
ENSRNOG00000024372	ENSRNOT00000030803	rc_AI639339_at
ENSRNOG00000052469	ENSRNOT00000079554	S75359_s_at
ENSRNOG00000005504	ENSRNOT00000059246	rc_AA800737_at
ENSRNOG00000008713	ENSRNOT00000011572	rc_AA893454_at
ENSRNOG00000001478	ENSRNOT00000079392	rc_AA800912_g_at
ENSRNOG00000001478	ENSRNOT00000087656	rc_AA800912_g_at
ENSRNOG00000001478	ENSRNOT00000002010	rc_AA800912_g_at
ENSRNOG00000003959	ENSRNOT00000005324	rc_AI639103_s_at
ENSRNOG00000010189	ENSRNOT00000064788	M89646_g_at
ENSRNOG00000010189	ENSRNOT00000013588	M89646_g_at
ENSRNOG00000010775	ENSRNOT00000077479	rc_H33619_at
ENSRNOG00000010775	ENSRNOT00000051402	rc_H33619_at
ENSRNOG00000007644	ENSRNOT00000033010	rc_AI638950_at
ENSRNOG00000028993	ENSRNOT00000042736	X53504cds_g_at
ENSRNOG00000028993	ENSRNOT00000042736	X53504cds_at
ENSRNOG00000007111	ENSRNOT00000010462	L27124_s_at
ENSRNOG00000007111	ENSRNOT00000010440	L27124_s_at
ENSRNOG00000001813	ENSRNOT00000002482	AF020211_s_at
ENSRNOG00000001813	ENSRNOT00000002482	AF020210_s_at
ENSRNOG00000001813	ENSRNOT00000002477	AF020211_s_at
ENSRNOG00000001813	ENSRNOT00000002477	AF020210_s_at
ENSRNOG00000001813	ENSRNOT00000002478	AF020211_s_at
ENSRNOG00000001813	ENSRNOT00000002478	AF019043_at
ENSRNOG00000001813	ENSRNOT00000002478	AF020212_s_at
ENSRNOG00000001813	ENSRNOT00000002478	AF020210_s_at
ENSRNOG00000006908	ENSRNOT00000009043	L27663_at
ENSRNOG00000020684	ENSRNOT00000028084	rc_AA892520_g_at
ENSRNOG00000020684	ENSRNOT00000028084	rc_AA892520_at
ENSRNOG00000002468	ENSRNOT00000076589	Z18630_at
ENSRNOG00000002468	ENSRNOT00000003407	Z18630_at
ENSRNOG00000051408	ENSRNOT00000083643	AF008554_at
ENSRNOG00000051408	ENSRNOT00000089386	AF008554_at
ENSRNOG00000045908	ENSRNOT00000065330	D42012cds_s_at
ENSRNOG00000051307	ENSRNOT00000076820	U72632_at
ENSRNOG00000021103	ENSRNOT00000054828	rc_AI070512_s_at
ENSRNOG00000021103	ENSRNOT00000031227	M96376_at
ENSRNOG00000021103	ENSRNOT00000031227	rc_AI070512_s_at
ENSRNOG00000021103	ENSRNOT00000028651	M96376_at
ENSRNOG00000021103	ENSRNOT00000028651	rc_AI070512_s_at
ENSRNOG00000021103	ENSRNOT00000092671	M96376_at
ENSRNOG00000021103	ENSRNOT00000092671	rc_AI070512_s_at
ENSRNOG00000000435	ENSRNOT00000000497	AF067790_s_at
ENSRNOG00000000435	ENSRNOT00000000497	AF061971_at
ENSRNOG00000000435	ENSRNOT00000091468	AF067790_s_at
ENSRNOG00000000435	ENSRNOT00000091468	AF061971_at
ENSRNOG00000051113	ENSRNOT00000076162	X15013cds_at
ENSRNOG00000003841	ENSRNOT00000005209	Z34264_at
ENSRNOG00000000990	ENSRNOT00000001310	U26541_at
ENSRNOG00000000990	ENSRNOT00000076383	U26541_at
ENSRNOG00000049115	ENSRNOT00000082774	Y12009_at
ENSRNOG00000049115	ENSRNOT00000075564	Y12009_at
ENSRNOG00000014740	ENSRNOT00000019863	M38653_at
ENSRNOG00000020532	ENSRNOT00000027875	U92655_at
ENSRNOG00000020532	ENSRNOT00000076661	U92655_at
ENSRNOG00000020532	ENSRNOT00000087153	U92655_at
ENSRNOG00000001235	ENSRNOT00000001654	D85760_at
ENSRNOG00000001235	ENSRNOT00000001654	S50461_s_at
ENSRNOG00000001235	ENSRNOT00000093029	S50461_s_at
ENSRNOG00000011893	ENSRNOT00000016329	M84716_at
ENSRNOG00000003972	ENSRNOT00000005671	M34842_at
ENSRNOG00000003972	ENSRNOT00000005671	D38036_g_at
ENSRNOG00000003972	ENSRNOT00000005671	rc_AI060085_s_at
ENSRNOG00000046366	ENSRNOT00000035692	X69767_at
ENSRNOG00000046366	ENSRNOT00000091467	X69767_at
ENSRNOG00000046366	ENSRNOT00000034372	X69767_at
ENSRNOG00000046366	ENSRNOT00000081061	X69767_at
ENSRNOG00000048148	ENSRNOT00000076154	rc_AA893273_at
ENSRNOG00000048148	ENSRNOT00000071091	rc_AA893273_at
ENSRNOG00000003707	ENSRNOT00000076004	rc_AA875207_at
ENSRNOG00000003707	ENSRNOT00000076246	rc_AI639419_at
ENSRNOG00000003707	ENSRNOT00000076008	rc_AI639419_at
ENSRNOG00000003707	ENSRNOT00000076709	rc_AI639419_at
ENSRNOG00000003707	ENSRNOT00000076042	rc_AI639419_at
ENSRNOG00000003707	ENSRNOT00000076993	rc_AI639419_at
ENSRNOG00000003707	ENSRNOT00000004972	rc_AA875207_at
ENSRNOG00000012448	ENSRNOT00000016656	J04636_at
ENSRNOG00000036711	ENSRNOT00000055013	rc_AI045440_at
ENSRNOG00000054468	ENSRNOT00000091204	rc_AA892362_at
ENSRNOG00000057125	ENSRNOT00000083223	S77556_s_at
ENSRNOG00000057125	ENSRNOT00000083223	L26525_at
ENSRNOG00000057125	ENSRNOT00000083223	S77585_s_at
ENSRNOG00000057125	ENSRNOT00000090080	S77556_s_at
ENSRNOG00000057125	ENSRNOT00000090080	L26525_at
ENSRNOG00000057125	ENSRNOT00000085946	S77556_s_at
ENSRNOG00000057125	ENSRNOT00000085946	L26525_at
ENSRNOG00000057125	ENSRNOT00000089417	S77556_s_at
