Gene stable ID	Transcript stable ID	AFFY MG U74Bv2 probe
ENSMUSG00000015944	ENSMUST00000201013	111529_at
ENSMUSG00000015944	ENSMUST00000201013	111528_at
ENSMUSG00000090185	ENSMUST00000160463	105738_at
ENSMUSG00000034810	ENSMUST00000042792	109509_at
ENSMUSG00000049439	ENSMUST00000060608	117064_f_at
ENSMUSG00000049439	ENSMUST00000148443	117064_f_at
ENSMUSG00000023963	ENSMUST00000170988	115372_at
ENSMUSG00000023963	ENSMUST00000233627	115372_at
ENSMUSG00000023963	ENSMUST00000233437	115372_at
ENSMUSG00000022876	ENSMUST00000114239	164784_at
ENSMUSG00000022876	ENSMUST00000226794	164784_at
ENSMUSG00000022876	ENSMUST00000114240	164784_at
ENSMUSG00000054434	ENSMUST00000161660	113599_at
ENSMUSG00000054434	ENSMUST00000067505	113599_at
ENSMUSG00000054434	ENSMUST00000111619	113599_at
ENSMUSG00000054434	ENSMUST00000161049	113599_at
ENSMUSG00000041375	ENSMUST00000172670	164241_at
ENSMUSG00000041375	ENSMUST00000172670	113223_at
ENSMUSG00000041375	ENSMUST00000118976	164241_at
ENSMUSG00000041375	ENSMUST00000041010	164241_at
ENSMUSG00000041375	ENSMUST00000124084	164241_at
ENSMUSG00000041375	ENSMUST00000146085	164241_at
ENSMUSG00000041375	ENSMUST00000131963	164241_at
ENSMUSG00000041375	ENSMUST00000129447	164241_at
ENSMUSG00000028086	ENSMUST00000107679	108910_at
ENSMUSG00000028086	ENSMUST00000107679	112331_at
ENSMUSG00000028086	ENSMUST00000151410	108910_at
ENSMUSG00000028086	ENSMUST00000151410	112331_at
ENSMUSG00000028086	ENSMUST00000107678	108910_at
ENSMUSG00000028086	ENSMUST00000107678	112331_at
ENSMUSG00000028086	ENSMUST00000107675	108910_at
ENSMUSG00000028086	ENSMUST00000107675	112331_at
ENSMUSG00000028086	ENSMUST00000029727	108910_at
ENSMUSG00000029207	ENSMUST00000162955	115398_at
ENSMUSG00000029207	ENSMUST00000162366	115398_at
ENSMUSG00000029207	ENSMUST00000160870	115398_at
ENSMUSG00000029207	ENSMUST00000159512	115398_at
ENSMUSG00000029207	ENSMUST00000159786	115398_at
ENSMUSG00000029207	ENSMUST00000201776	115398_at
ENSMUSG00000102827	ENSMUST00000193056	111819_at
ENSMUSG00000102827	ENSMUST00000193029	111819_at
ENSMUSG00000036109	ENSMUST00000114875	116627_at
ENSMUSG00000037307	ENSMUST00000037722	111250_at
ENSMUSG00000037307	ENSMUST00000110032	111250_at
ENSMUSG00000022641	ENSMUST00000138166	112446_at
ENSMUSG00000029076	ENSMUST00000050078	116904_at
ENSMUSG00000051469	ENSMUST00000066497	104979_at
ENSMUSG00000051469	ENSMUST00000066497	111384_at
ENSMUSG00000025377	ENSMUST00000093901	106244_at
ENSMUSG00000025377	ENSMUST00000026442	106244_at
ENSMUSG00000025377	ENSMUST00000106225	106244_at
ENSMUSG00000029670	ENSMUST00000031680	112797_at
ENSMUSG00000029670	ENSMUST00000144534	112797_at
ENSMUSG00000029670	ENSMUST00000136200	112797_at
ENSMUSG00000029670	ENSMUST00000115389	112797_at
ENSMUSG00000029670	ENSMUST00000152877	112797_at
ENSMUSG00000074513	ENSMUST00000098990	107513_at
ENSMUSG00000074513	ENSMUST00000143514	107513_at
ENSMUSG00000020289	ENSMUST00000109390	114440_at
ENSMUSG00000020289	ENSMUST00000141859	114440_at
ENSMUSG00000020289	ENSMUST00000020530	114440_at
ENSMUSG00000020289	ENSMUST00000136903	114440_at
ENSMUSG00000020289	ENSMUST00000148636	114440_at
ENSMUSG00000020289	ENSMUST00000137950	114440_at
ENSMUSG00000020289	ENSMUST00000109389	114440_at
ENSMUSG00000116883	ENSMUST00000222348	163493_at
ENSMUSG00000026887	ENSMUST00000028250	109155_at
ENSMUSG00000028988	ENSMUST00000030839	106444_at
ENSMUSG00000037363	ENSMUST00000079160	112176_at
ENSMUSG00000037363	ENSMUST00000211133	112176_at
ENSMUSG00000037363	ENSMUST00000210321	112176_at
ENSMUSG00000022687	ENSMUST00000114634	117276_at
ENSMUSG00000024777	ENSMUST00000025695	112902_at
ENSMUSG00000024777	ENSMUST00000025695	105838_at
ENSMUSG00000024777	ENSMUST00000236699	112902_at
ENSMUSG00000024777	ENSMUST00000153155	112902_at
ENSMUSG00000053333	ENSMUST00000168237	163161_at
ENSMUSG00000053333	ENSMUST00000190618	163161_at
ENSMUSG00000053333	ENSMUST00000065694	163161_at
ENSMUSG00000072244	ENSMUST00000098180	111452_at
ENSMUSG00000072244	ENSMUST00000098180	108293_at
ENSMUSG00000039601	ENSMUST00000229744	117308_at
ENSMUSG00000039601	ENSMUST00000044895	117308_at
ENSMUSG00000039601	ENSMUST00000044792	117308_at
ENSMUSG00000037426	ENSMUST00000087897	111766_at
ENSMUSG00000037426	ENSMUST00000119705	111766_at
ENSMUSG00000037426	ENSMUST00000120902	111766_at
ENSMUSG00000037426	ENSMUST00000124780	111766_at
ENSMUSG00000037426	ENSMUST00000137169	111766_at
ENSMUSG00000002257	ENSMUST00000002327	114323_at
ENSMUSG00000002257	ENSMUST00000233170	114323_at
ENSMUSG00000011463	ENSMUST00000011607	162535_at
ENSMUSG00000011463	ENSMUST00000125945	162535_at
ENSMUSG00000018697	ENSMUST00000018841	115429_at
ENSMUSG00000018697	ENSMUST00000127042	115429_at
ENSMUSG00000018697	ENSMUST00000141093	115429_at
ENSMUSG00000102805	ENSMUST00000154148	107513_at
ENSMUSG00000024784	ENSMUST00000025698	109441_at
ENSMUSG00000024784	ENSMUST00000113526	109441_at
ENSMUSG00000034501	ENSMUST00000044352	115011_at
ENSMUSG00000111104	ENSMUST00000215367	113165_at
ENSMUSG00000034377	ENSMUST00000146758	111998_at
ENSMUSG00000034377	ENSMUST00000145340	111998_at
ENSMUSG00000038780	ENSMUST00000126822	108003_at
ENSMUSG00000038780	ENSMUST00000110677	108003_at
ENSMUSG00000038780	ENSMUST00000085684	108003_at
ENSMUSG00000038165	ENSMUST00000182910	164008_at
ENSMUSG00000038165	ENSMUST00000182745	164008_at
ENSMUSG00000026483	ENSMUST00000148810	109367_at
ENSMUSG00000022307	ENSMUST00000090096	106077_at
ENSMUSG00000029148	ENSMUST00000200857	105532_at
ENSMUSG00000029148	ENSMUST00000200857	162887_at
ENSMUSG00000029148	ENSMUST00000202801	105532_at
ENSMUSG00000029148	ENSMUST00000202801	162887_at
ENSMUSG00000020492	ENSMUST00000020794	115898_at
ENSMUSG00000020492	ENSMUST00000142263	115898_at
ENSMUSG00000020492	ENSMUST00000131202	115898_at
ENSMUSG00000097693	ENSMUST00000181849	115691_at
ENSMUSG00000097693	ENSMUST00000206475	115691_at
ENSMUSG00000004668	ENSMUST00000042740	105684_at
ENSMUSG00000020921	ENSMUST00000021296	163780_at
ENSMUSG00000020921	ENSMUST00000143986	163780_at
ENSMUSG00000004071	ENSMUST00000229452	116533_at
ENSMUSG00000085143	ENSMUST00000122837	105355_at
ENSMUSG00000052406	ENSMUST00000064244	106567_at
ENSMUSG00000052406	ENSMUST00000123126	106567_at
ENSMUSG00000052406	ENSMUST00000145546	106567_at
ENSMUSG00000052406	ENSMUST00000136710	106567_at
ENSMUSG00000052406	ENSMUST00000139635	106567_at
ENSMUSG00000052406	ENSMUST00000114020	106567_at
ENSMUSG00000055322	ENSMUST00000187584	108055_at
ENSMUSG00000055322	ENSMUST00000187584	107534_at
ENSMUSG00000055322	ENSMUST00000191104	108055_at
ENSMUSG00000055322	ENSMUST00000191104	107534_at
ENSMUSG00000055322	ENSMUST00000239451	107534_at
ENSMUSG00000055322	ENSMUST00000212888	107534_at
ENSMUSG00000055322	ENSMUST00000169786	108055_at
ENSMUSG00000055322	ENSMUST00000169786	107534_at
ENSMUSG00000035357	ENSMUST00000075994	113047_at
ENSMUSG00000035357	ENSMUST00000239140	113047_at
ENSMUSG00000005505	ENSMUST00000111464	109691_at
ENSMUSG00000005505	ENSMUST00000090682	109691_at
ENSMUSG00000037022	ENSMUST00000048718	110995_at
ENSMUSG00000037022	ENSMUST00000210231	110995_at
ENSMUSG00000034203	ENSMUST00000040835	106849_at
ENSMUSG00000034203	ENSMUST00000040835	113177_at
ENSMUSG00000063235	ENSMUST00000125001	106279_at
ENSMUSG00000063235	ENSMUST00000125001	113067_at
ENSMUSG00000063235	ENSMUST00000111461	106279_at
ENSMUSG00000063235	ENSMUST00000155621	106279_at
ENSMUSG00000063235	ENSMUST00000077874	106279_at
ENSMUSG00000047989	ENSMUST00000153360	114331_at
ENSMUSG00000047989	ENSMUST00000141489	114331_at
ENSMUSG00000111266	ENSMUST00000213553	107846_at
ENSMUSG00000035021	ENSMUST00000173433	109345_at
ENSMUSG00000035021	ENSMUST00000173433	112687_at
ENSMUSG00000035021	ENSMUST00000173453	112687_at
ENSMUSG00000035021	ENSMUST00000173176	109345_at
ENSMUSG00000035021	ENSMUST00000038926	109345_at
ENSMUSG00000035021	ENSMUST00000038926	112687_at
ENSMUSG00000020658	ENSMUST00000111178	116363_at
ENSMUSG00000020658	ENSMUST00000218166	116363_at
ENSMUSG00000092470	ENSMUST00000150068	163442_at
ENSMUSG00000028713	ENSMUST00000135569	105602_at
ENSMUSG00000061979	ENSMUST00000076228	162770_at
ENSMUSG00000090236	ENSMUST00000118960	163442_at
ENSMUSG00000090236	ENSMUST00000231865	163442_at
ENSMUSG00000090236	ENSMUST00000232529	163442_at
ENSMUSG00000090236	ENSMUST00000232516	163442_at
ENSMUSG00000051238	ENSMUST00000053583	163793_at
ENSMUSG00000000600	ENSMUST00000199845	163427_s_at
ENSMUSG00000000600	ENSMUST00000199845	114432_at
ENSMUSG00000000600	ENSMUST00000199845	104936_at
ENSMUSG00000000600	ENSMUST00000080085	163427_s_at
ENSMUSG00000000600	ENSMUST00000080085	114432_at
ENSMUSG00000000600	ENSMUST00000199475	115817_at
ENSMUSG00000000600	ENSMUST00000200577	163427_s_at
ENSMUSG00000000600	ENSMUST00000200577	114432_at
ENSMUSG00000000600	ENSMUST00000200577	104936_at
ENSMUSG00000000600	ENSMUST00000171023	163427_s_at
ENSMUSG00000000600	ENSMUST00000171023	104936_at
ENSMUSG00000000600	ENSMUST00000198079	115817_at
ENSMUSG00000027394	ENSMUST00000035812	113148_at
ENSMUSG00000059173	ENSMUST00000102655	111761_at
ENSMUSG00000059173	ENSMUST00000183775	111761_at
ENSMUSG00000059173	ENSMUST00000102654	111761_at
ENSMUSG00000089665	ENSMUST00000159364	109425_at
ENSMUSG00000056144	ENSMUST00000060315	111044_f_at
ENSMUSG00000056144	ENSMUST00000060315	111043_i_at
ENSMUSG00000056144	ENSMUST00000106848	111043_i_at
ENSMUSG00000056144	ENSMUST00000106849	111044_f_at
ENSMUSG00000056144	ENSMUST00000106849	111043_i_at
ENSMUSG00000020604	ENSMUST00000106697	117228_at
ENSMUSG00000020604	ENSMUST00000106696	117228_at
ENSMUSG00000020604	ENSMUST00000020928	117228_at
ENSMUSG00000020063	ENSMUST00000120239	111531_at
ENSMUSG00000020063	ENSMUST00000120239	115059_at
ENSMUSG00000020063	ENSMUST00000146028	111531_at
ENSMUSG00000020063	ENSMUST00000146028	115059_at
ENSMUSG00000020063	ENSMUST00000105442	111531_at
ENSMUSG00000020063	ENSMUST00000105442	115059_at
ENSMUSG00000020063	ENSMUST00000020257	111531_at
ENSMUSG00000020063	ENSMUST00000020257	115059_at
ENSMUSG00000020063	ENSMUST00000177694	111531_at
ENSMUSG00000020063	ENSMUST00000177694	115059_at
ENSMUSG00000058594	ENSMUST00000139292	106300_at
ENSMUSG00000058594	ENSMUST00000071564	106300_at
ENSMUSG00000058594	ENSMUST00000155604	106300_at
ENSMUSG00000008489	ENSMUST00000107124	115564_at
ENSMUSG00000008489	ENSMUST00000107124	163064_at
ENSMUSG00000008489	ENSMUST00000107111	115564_at
ENSMUSG00000008489	ENSMUST00000107109	115564_at
ENSMUSG00000008489	ENSMUST00000128599	115564_at
ENSMUSG00000008489	ENSMUST00000107116	115564_at
ENSMUSG00000008489	ENSMUST00000102799	115564_at
ENSMUSG00000008489	ENSMUST00000102799	163064_at
ENSMUSG00000008489	ENSMUST00000107110	115564_at
ENSMUSG00000008489	ENSMUST00000107110	163064_at
ENSMUSG00000008489	ENSMUST00000008633	115564_at
ENSMUSG00000008489	ENSMUST00000008633	163064_at
ENSMUSG00000008489	ENSMUST00000107118	115564_at
ENSMUSG00000008489	ENSMUST00000107118	163064_at
ENSMUSG00000008489	ENSMUST00000107120	115564_at
ENSMUSG00000008489	ENSMUST00000107120	163064_at
ENSMUSG00000034154	ENSMUST00000049920	111600_at
ENSMUSG00000034154	ENSMUST00000049920	105019_r_at
ENSMUSG00000034154	ENSMUST00000049920	112258_at
ENSMUSG00000057132	ENSMUST00000180646	114825_at
ENSMUSG00000057132	ENSMUST00000180646	115795_at
ENSMUSG00000057132	ENSMUST00000181823	114825_at
ENSMUSG00000057132	ENSMUST00000181823	115795_at
ENSMUSG00000057132	ENSMUST00000111600	114825_at
ENSMUSG00000057132	ENSMUST00000111600	115795_at
ENSMUSG00000057132	ENSMUST00000181401	114825_at
ENSMUSG00000057132	ENSMUST00000181401	115795_at
ENSMUSG00000057132	ENSMUST00000180901	114825_at
ENSMUSG00000057132	ENSMUST00000180901	115795_at
ENSMUSG00000057132	ENSMUST00000181017	114825_at
ENSMUSG00000057132	ENSMUST00000180500	114825_at
ENSMUSG00000057132	ENSMUST00000180500	115795_at
ENSMUSG00000057132	ENSMUST00000181736	114825_at
ENSMUSG00000057132	ENSMUST00000181736	115795_at
ENSMUSG00000057132	ENSMUST00000111603	114825_at
ENSMUSG00000057132	ENSMUST00000111603	115795_at
ENSMUSG00000037552	ENSMUST00000094644	116333_at
ENSMUSG00000037552	ENSMUST00000129145	116333_at
ENSMUSG00000037552	ENSMUST00000121085	116333_at
ENSMUSG00000037552	ENSMUST00000119990	116333_at
ENSMUSG00000037552	ENSMUST00000128015	116333_at
ENSMUSG00000037552	ENSMUST00000144700	116333_at
ENSMUSG00000031467	ENSMUST00000149565	111222_at
ENSMUSG00000031467	ENSMUST00000149565	163212_at
ENSMUSG00000031467	ENSMUST00000033847	111222_at
ENSMUSG00000031467	ENSMUST00000033847	163212_at
ENSMUSG00000095930	ENSMUST00000178142	116588_at
ENSMUSG00000042650	ENSMUST00000134770	116971_at
ENSMUSG00000042650	ENSMUST00000044250	106576_at
ENSMUSG00000042650	ENSMUST00000044250	116971_at
ENSMUSG00000055629	ENSMUST00000048002	112014_at
ENSMUSG00000055629	ENSMUST00000209546	112014_at
ENSMUSG00000055629	ENSMUST00000211455	112014_at
ENSMUSG00000055629	ENSMUST00000210517	112014_at
ENSMUSG00000041920	ENSMUST00000070152	116456_at
ENSMUSG00000041920	ENSMUST00000070152	113876_at
ENSMUSG00000041920	ENSMUST00000070872	116456_at
ENSMUSG00000035615	ENSMUST00000107804	109992_at
ENSMUSG00000035615	ENSMUST00000044773	109992_at
ENSMUSG00000019880	ENSMUST00000092623	107872_r_at
ENSMUSG00000029629	ENSMUST00000115510	114112_at
ENSMUSG00000029629	ENSMUST00000115510	163143_at
ENSMUSG00000029629	ENSMUST00000090632	114112_at
ENSMUSG00000029629	ENSMUST00000090632	163143_at
ENSMUSG00000029629	ENSMUST00000115511	114112_at
ENSMUSG00000029629	ENSMUST00000115511	163143_at
ENSMUSG00000029629	ENSMUST00000203045	114112_at
ENSMUSG00000029629	ENSMUST00000155037	163143_at
ENSMUSG00000030494	ENSMUST00000032705	115912_at
ENSMUSG00000030494	ENSMUST00000085556	115912_at
ENSMUSG00000029313	ENSMUST00000054979	112969_at
ENSMUSG00000029313	ENSMUST00000054979	115212_at
ENSMUSG00000029313	ENSMUST00000031256	112969_at
ENSMUSG00000029313	ENSMUST00000031256	115212_at
ENSMUSG00000020463	ENSMUST00000020755	107082_at
ENSMUSG00000020463	ENSMUST00000020755	108087_at
ENSMUSG00000020463	ENSMUST00000127818	107082_at
ENSMUSG00000020463	ENSMUST00000148759	108087_at
ENSMUSG00000029386	ENSMUST00000185820	162652_f_at
ENSMUSG00000029386	ENSMUST00000130912	162652_f_at
ENSMUSG00000029386	ENSMUST00000100706	162652_f_at
ENSMUSG00000070323	ENSMUST00000120900	110095_at
ENSMUSG00000070323	ENSMUST00000151853	110095_at
ENSMUSG00000070323	ENSMUST00000152878	110095_at
ENSMUSG00000031901	ENSMUST00000034375	115097_at
ENSMUSG00000031901	ENSMUST00000119736	115097_at
ENSMUSG00000031901	ENSMUST00000144904	115097_at
ENSMUSG00000079020	ENSMUST00000144936	111722_at
ENSMUSG00000079020	ENSMUST00000144936	111903_at
ENSMUSG00000079020	ENSMUST00000076224	111722_at
ENSMUSG00000079020	ENSMUST00000076224	111903_at
ENSMUSG00000079020	ENSMUST00000054266	111722_at
ENSMUSG00000079020	ENSMUST00000054266	111903_at
ENSMUSG00000079020	ENSMUST00000151288	106901_at
ENSMUSG00000079020	ENSMUST00000151288	111722_at
ENSMUSG00000079020	ENSMUST00000151288	111903_at
ENSMUSG00000030493	ENSMUST00000032704	115367_at
ENSMUSG00000030493	ENSMUST00000141001	115367_at
ENSMUSG00000030493	ENSMUST00000154597	115367_at
ENSMUSG00000020238	ENSMUST00000020463	113633_at
ENSMUSG00000020238	ENSMUST00000118498	113633_at
ENSMUSG00000020238	ENSMUST00000151701	113633_at
ENSMUSG00000020238	ENSMUST00000125521	113633_at
ENSMUSG00000020238	ENSMUST00000136721	113633_at
ENSMUSG00000020238	ENSMUST00000130400	113633_at
ENSMUSG00000020922	ENSMUST00000107156	108962_at
ENSMUSG00000020922	ENSMUST00000021297	108962_at
ENSMUSG00000020922	ENSMUST00000140429	108962_at
ENSMUSG00000020922	ENSMUST00000137930	108962_at
ENSMUSG00000060441	ENSMUST00000098179	115520_at
ENSMUSG00000060441	ENSMUST00000051795	115520_at
ENSMUSG00000056987	ENSMUST00000219551	163081_at
ENSMUSG00000094021	ENSMUST00000169215	116634_at
ENSMUSG00000094021	ENSMUST00000179199	116634_at
ENSMUSG00000054920	ENSMUST00000204097	106007_at
ENSMUSG00000054920	ENSMUST00000101191	106007_at
ENSMUSG00000054920	ENSMUST00000204348	106007_at
ENSMUSG00000054920	ENSMUST00000203538	106007_at
ENSMUSG00000022253	ENSMUST00000190591	106942_at
ENSMUSG00000022253	ENSMUST00000190591	162898_at
ENSMUSG00000022253	ENSMUST00000189437	106942_at
ENSMUSG00000022253	ENSMUST00000189437	162898_at
ENSMUSG00000022253	ENSMUST00000190874	106942_at
ENSMUSG00000022253	ENSMUST00000228453	106942_at
ENSMUSG00000022253	ENSMUST00000067760	106942_at
ENSMUSG00000022253	ENSMUST00000067760	162898_at
ENSMUSG00000022253	ENSMUST00000100789	106942_at
ENSMUSG00000022253	ENSMUST00000100789	162898_at
ENSMUSG00000022253	ENSMUST00000100790	106942_at
ENSMUSG00000022253	ENSMUST00000100790	162898_at
ENSMUSG00000042417	ENSMUST00000038404	114581_at
ENSMUSG00000042417	ENSMUST00000225555	114581_at
ENSMUSG00000042417	ENSMUST00000224100	114581_at
ENSMUSG00000035735	ENSMUST00000125567	116604_at
ENSMUSG00000035735	ENSMUST00000039327	116604_at
ENSMUSG00000024163	ENSMUST00000146923	112647_at
ENSMUSG00000027746	ENSMUST00000146598	163694_at
ENSMUSG00000015942	ENSMUST00000201098	116229_at
ENSMUSG00000024007	ENSMUST00000136811	106072_at
ENSMUSG00000024007	ENSMUST00000135123	106072_at
ENSMUSG00000024007	ENSMUST00000234139	106072_at
ENSMUSG00000024007	ENSMUST00000234880	106072_at
ENSMUSG00000024007	ENSMUST00000234315	106072_at
ENSMUSG00000024007	ENSMUST00000024802	106072_at
ENSMUSG00000026765	ENSMUST00000028103	117232_at
ENSMUSG00000029576	ENSMUST00000063635	163448_at
ENSMUSG00000029576	ENSMUST00000085758	163448_at
ENSMUSG00000029576	ENSMUST00000139824	163448_at
ENSMUSG00000029576	ENSMUST00000110784	163448_at
ENSMUSG00000029576	ENSMUST00000110785	163448_at
ENSMUSG00000029576	ENSMUST00000150380	163448_at
ENSMUSG00000004568	ENSMUST00000239102	116815_at
ENSMUSG00000004568	ENSMUST00000004684	116815_at
ENSMUSG00000004568	ENSMUST00000156085	116815_at
ENSMUSG00000075266	ENSMUST00000216853	163804_i_at
ENSMUSG00000075266	ENSMUST00000099985	163804_i_at
ENSMUSG00000041644	ENSMUST00000111026	111616_at
ENSMUSG00000041644	ENSMUST00000111026	113035_at
ENSMUSG00000041644	ENSMUST00000111026	114692_at
ENSMUSG00000041644	ENSMUST00000045972	111616_at
ENSMUSG00000041644	ENSMUST00000045972	113035_at
ENSMUSG00000041644	ENSMUST00000045972	114692_at
ENSMUSG00000041644	ENSMUST00000146664	114692_at
ENSMUSG00000045538	ENSMUST00000058579	163399_at
ENSMUSG00000040711	ENSMUST00000038753	116605_at
ENSMUSG00000040711	ENSMUST00000239041	116605_at
ENSMUSG00000050447	ENSMUST00000053208	107324_at
ENSMUSG00000050447	ENSMUST00000053208	111127_at
ENSMUSG00000050447	ENSMUST00000128451	107324_at
ENSMUSG00000050447	ENSMUST00000112712	107324_at
ENSMUSG00000050447	ENSMUST00000112712	111127_at
ENSMUSG00000050447	ENSMUST00000169232	107324_at
ENSMUSG00000050447	ENSMUST00000169232	111127_at
ENSMUSG00000006906	ENSMUST00000205648	112159_at
ENSMUSG00000006906	ENSMUST00000205648	162822_at
ENSMUSG00000006906	ENSMUST00000206400	112159_at
ENSMUSG00000006906	ENSMUST00000206400	162822_at
ENSMUSG00000006906	ENSMUST00000068054	112159_at
ENSMUSG00000006906	ENSMUST00000068054	162822_at
ENSMUSG00000006906	ENSMUST00000205369	162822_at
ENSMUSG00000006906	ENSMUST00000206592	112159_at
ENSMUSG00000006906	ENSMUST00000206592	162822_at
ENSMUSG00000028549	ENSMUST00000146258	163870_at
ENSMUSG00000028549	ENSMUST00000123830	163870_at
ENSMUSG00000027022	ENSMUST00000239009	111613_at
ENSMUSG00000027022	ENSMUST00000239009	116226_at
ENSMUSG00000027022	ENSMUST00000238912	111613_at
ENSMUSG00000027022	ENSMUST00000238912	116226_at
ENSMUSG00000027022	ENSMUST00000239121	111613_at
ENSMUSG00000027022	ENSMUST00000239121	116226_at
ENSMUSG00000027022	ENSMUST00000238989	111613_at
ENSMUSG00000027022	ENSMUST00000238989	116226_at
ENSMUSG00000027022	ENSMUST00000239053	111613_at
ENSMUSG00000027022	ENSMUST00000239053	116226_at
ENSMUSG00000027022	ENSMUST00000239060	111613_at
ENSMUSG00000027022	ENSMUST00000239060	116226_at
ENSMUSG00000027022	ENSMUST00000028410	111613_at
ENSMUSG00000027022	ENSMUST00000028410	116226_at
ENSMUSG00000027022	ENSMUST00000112347	111613_at
ENSMUSG00000027022	ENSMUST00000112347	116226_at
ENSMUSG00000027022	ENSMUST00000239164	111613_at
ENSMUSG00000060212	ENSMUST00000047239	105618_at
ENSMUSG00000060212	ENSMUST00000120589	105618_at
ENSMUSG00000060212	ENSMUST00000119305	105618_at
ENSMUSG00000026147	ENSMUST00000054588	163036_at
ENSMUSG00000026147	ENSMUST00000088349	163036_at
ENSMUSG00000079563	ENSMUST00000236386	111764_at
ENSMUSG00000079563	ENSMUST00000170392	111764_at
ENSMUSG00000079563	ENSMUST00000237082	111764_at
ENSMUSG00000079563	ENSMUST00000237165	111764_at
ENSMUSG00000079563	ENSMUST00000235892	111764_at
ENSMUSG00000079563	ENSMUST00000114455	111764_at
ENSMUSG00000079563	ENSMUST00000236703	111764_at
ENSMUSG00000057455	ENSMUST00000153060	164274_f_at
ENSMUSG00000057455	ENSMUST00000153060	164525_f_at
ENSMUSG00000057455	ENSMUST00000153060	164411_f_at
ENSMUSG00000057455	ENSMUST00000082070	164274_f_at
ENSMUSG00000057455	ENSMUST00000082070	164525_f_at
ENSMUSG00000057455	ENSMUST00000082070	164411_f_at
ENSMUSG00000030199	ENSMUST00000081028	107926_at
ENSMUSG00000030199	ENSMUST00000111963	105478_at
ENSMUSG00000030199	ENSMUST00000111963	107926_at
ENSMUSG00000078572	ENSMUST00000106223	114274_at
ENSMUSG00000078572	ENSMUST00000185558	114274_at
ENSMUSG00000078572	ENSMUST00000186913	114274_at
ENSMUSG00000021339	ENSMUST00000021772	117335_r_at
ENSMUSG00000021339	ENSMUST00000021772	163379_at
ENSMUSG00000021339	ENSMUST00000021772	117334_f_at
ENSMUSG00000021339	ENSMUST00000225296	163379_at
ENSMUSG00000047884	ENSMUST00000005891	115712_at
ENSMUSG00000037938	ENSMUST00000035481	111349_at
