Gene stable ID	Transcript stable ID	AFFY MOE430A probe
ENSMUSG00000025875	ENSMUST00000163915	1424334_at
ENSMUSG00000025875	ENSMUST00000099503	1455642_a_at
ENSMUSG00000025875	ENSMUST00000099503	1424334_at
ENSMUSG00000025875	ENSMUST00000171859	1455642_a_at
ENSMUSG00000025875	ENSMUST00000171859	1424334_at
ENSMUSG00000025875	ENSMUST00000145574	1455642_a_at
ENSMUSG00000025875	ENSMUST00000139574	1455642_a_at
ENSMUSG00000026872	ENSMUST00000176438	1422748_at
ENSMUSG00000026872	ENSMUST00000028229	1422748_at
ENSMUSG00000026872	ENSMUST00000068415	1422748_at
ENSMUSG00000026872	ENSMUST00000200844	1422748_at
ENSMUSG00000026872	ENSMUST00000177302	1422748_at
ENSMUSG00000026872	ENSMUST00000076836	1422748_at
ENSMUSG00000101219	ENSMUST00000080671	1460543_x_at
ENSMUSG00000071369	ENSMUST00000095806	1421340_at
ENSMUSG00000071369	ENSMUST00000120259	1421340_at
ENSMUSG00000028345	ENSMUST00000155905	1439464_s_at
ENSMUSG00000028345	ENSMUST00000155905	1434317_s_at
ENSMUSG00000028345	ENSMUST00000030030	1439464_s_at
ENSMUSG00000028345	ENSMUST00000030030	1434317_s_at
ENSMUSG00000028345	ENSMUST00000164866	1434317_s_at
ENSMUSG00000021314	ENSMUST00000239207	1427044_a_at
ENSMUSG00000021314	ENSMUST00000003345	1427044_a_at
ENSMUSG00000021314	ENSMUST00000200466	1427044_a_at
ENSMUSG00000021314	ENSMUST00000222698	1427044_a_at
ENSMUSG00000056536	ENSMUST00000186485	1432115_a_at
ENSMUSG00000056536	ENSMUST00000186485	1421284_at
ENSMUSG00000056536	ENSMUST00000186485	1425997_a_at
ENSMUSG00000056536	ENSMUST00000190945	1421284_at
ENSMUSG00000056536	ENSMUST00000190945	1425997_a_at
ENSMUSG00000056536	ENSMUST00000190139	1421284_at
ENSMUSG00000056536	ENSMUST00000190139	1425997_a_at
ENSMUSG00000056536	ENSMUST00000187537	1432115_a_at
ENSMUSG00000056536	ENSMUST00000187537	1425997_a_at
ENSMUSG00000056536	ENSMUST00000187537	1425813_at
ENSMUSG00000056536	ENSMUST00000190811	1432115_a_at
ENSMUSG00000056536	ENSMUST00000190811	1425997_a_at
ENSMUSG00000056536	ENSMUST00000185983	1432115_a_at
ENSMUSG00000056536	ENSMUST00000191408	1432115_a_at
ENSMUSG00000056536	ENSMUST00000070699	1432115_a_at
ENSMUSG00000056536	ENSMUST00000070699	1421284_at
ENSMUSG00000056536	ENSMUST00000070699	1425997_a_at
ENSMUSG00000023964	ENSMUST00000171613	1418688_at
ENSMUSG00000023964	ENSMUST00000115622	1418688_at
ENSMUSG00000023964	ENSMUST00000075644	1418688_at
ENSMUSG00000035513	ENSMUST00000183583	1450820_a_at
ENSMUSG00000035513	ENSMUST00000048455	1450820_a_at
ENSMUSG00000035513	ENSMUST00000102873	1450820_a_at
ENSMUSG00000035513	ENSMUST00000091153	1450820_a_at
ENSMUSG00000035513	ENSMUST00000177689	1450820_a_at
ENSMUSG00000038582	ENSMUST00000053426	1455958_s_at
ENSMUSG00000038582	ENSMUST00000119015	1455958_s_at
ENSMUSG00000096803	ENSMUST00000178301	1427479_at
ENSMUSG00000001924	ENSMUST00000089217	1448116_at
ENSMUSG00000001924	ENSMUST00000001989	1448116_at
ENSMUSG00000001924	ENSMUST00000137892	1448116_at
ENSMUSG00000001924	ENSMUST00000136915	1448116_at
ENSMUSG00000028706	ENSMUST00000030475	1424839_a_at
ENSMUSG00000028706	ENSMUST00000030475	1429110_a_at
ENSMUSG00000028706	ENSMUST00000030474	1424839_a_at
ENSMUSG00000028706	ENSMUST00000030474	1429110_a_at
ENSMUSG00000028706	ENSMUST00000165493	1424839_a_at
ENSMUSG00000028706	ENSMUST00000165493	1429110_a_at
ENSMUSG00000024936	ENSMUST00000052448	1425437_a_at
ENSMUSG00000024936	ENSMUST00000236818	1425437_a_at
ENSMUSG00000024936	ENSMUST00000235419	1425437_a_at
ENSMUSG00000030265	ENSMUST00000032399	1426229_s_at
ENSMUSG00000030265	ENSMUST00000032399	1434000_at
ENSMUSG00000030265	ENSMUST00000032399	1451979_at
ENSMUSG00000030265	ENSMUST00000123972	1451979_at
ENSMUSG00000030265	ENSMUST00000149314	1451979_at
ENSMUSG00000030004	ENSMUST00000032073	1419520_at
ENSMUSG00000040078	ENSMUST00000160012	1460221_at
ENSMUSG00000024028	ENSMUST00000024826	1422448_at
ENSMUSG00000033634	ENSMUST00000045008	1421108_at
ENSMUSG00000033634	ENSMUST00000045008	1421109_at
ENSMUSG00000033634	ENSMUST00000045008	1455232_at
ENSMUSG00000081953	ENSMUST00000118949	1450963_at
ENSMUSG00000081953	ENSMUST00000118949	1423382_a_at
ENSMUSG00000081953	ENSMUST00000118949	1437099_x_at
ENSMUSG00000081953	ENSMUST00000118949	1456664_x_at
ENSMUSG00000010803	ENSMUST00000205546	1436889_at
ENSMUSG00000010803	ENSMUST00000205546	1421280_at
ENSMUSG00000010803	ENSMUST00000205546	1421281_at
ENSMUSG00000010803	ENSMUST00000020707	1436889_at
ENSMUSG00000010803	ENSMUST00000020707	1421280_at
ENSMUSG00000010803	ENSMUST00000020707	1421281_at
ENSMUSG00000074486	ENSMUST00000098956	1449880_s_at
ENSMUSG00000074483	ENSMUST00000076048	1449880_s_at
ENSMUSG00000074483	ENSMUST00000128732	1449880_s_at
ENSMUSG00000002578	ENSMUST00000133342	1460664_at
ENSMUSG00000002578	ENSMUST00000133342	1438274_at
ENSMUSG00000002578	ENSMUST00000238610	1460664_at
ENSMUSG00000002578	ENSMUST00000238610	1438274_at
ENSMUSG00000002578	ENSMUST00000238712	1460664_at
ENSMUSG00000002578	ENSMUST00000238712	1438274_at
ENSMUSG00000002578	ENSMUST00000221150	1438274_at
ENSMUSG00000002578	ENSMUST00000223162	1460664_at
ENSMUSG00000002578	ENSMUST00000223162	1438274_at
ENSMUSG00000002578	ENSMUST00000222067	1460664_at
ENSMUSG00000037366	ENSMUST00000105869	1448489_at
ENSMUSG00000037366	ENSMUST00000105870	1448489_at
ENSMUSG00000076437	ENSMUST00000117299	1436349_at
ENSMUSG00000076437	ENSMUST00000102647	1436349_at
ENSMUSG00000076437	ENSMUST00000154179	1436349_at
ENSMUSG00000005364	ENSMUST00000204659	1421620_at
ENSMUSG00000005364	ENSMUST00000205004	1421620_at
ENSMUSG00000024907	ENSMUST00000237521	1460668_at
ENSMUSG00000024907	ENSMUST00000025842	1460668_at
ENSMUSG00000052217	ENSMUST00000063957	1437810_a_at
ENSMUSG00000052217	ENSMUST00000063957	1450736_a_at
ENSMUSG00000052217	ENSMUST00000063957	1437990_x_at
ENSMUSG00000036111	ENSMUST00000036992	1418478_at
ENSMUSG00000036111	ENSMUST00000207178	1418478_at
ENSMUSG00000036111	ENSMUST00000208136	1418478_at
ENSMUSG00000023904	ENSMUST00000180140	1428405_at
ENSMUSG00000023904	ENSMUST00000180140	1428406_s_at
ENSMUSG00000023904	ENSMUST00000024697	1428405_at
ENSMUSG00000023904	ENSMUST00000024697	1428406_s_at
ENSMUSG00000023904	ENSMUST00000179928	1428405_at
ENSMUSG00000023904	ENSMUST00000179928	1428406_s_at
ENSMUSG00000091275	ENSMUST00000163885	1431262_at
ENSMUSG00000079707	ENSMUST00000097398	1421682_a_at
ENSMUSG00000079707	ENSMUST00000040746	1421682_a_at
ENSMUSG00000079707	ENSMUST00000040746	1421683_at
ENSMUSG00000067106	ENSMUST00000165691	1438922_x_at
ENSMUSG00000067106	ENSMUST00000165691	1436874_x_at
ENSMUSG00000067106	ENSMUST00000165691	1438360_x_at
ENSMUSG00000067106	ENSMUST00000165691	1430542_a_at
ENSMUSG00000067106	ENSMUST00000165691	1434801_x_at
ENSMUSG00000027080	ENSMUST00000102645	1452395_at
ENSMUSG00000027080	ENSMUST00000102645	1427332_at
ENSMUSG00000027080	ENSMUST00000141595	1452395_at
ENSMUSG00000027080	ENSMUST00000141595	1427332_at
ENSMUSG00000031861	ENSMUST00000034325	1420576_at
ENSMUSG00000031861	ENSMUST00000164890	1420576_at
ENSMUSG00000029388	ENSMUST00000031334	1460730_at
ENSMUSG00000029388	ENSMUST00000152716	1460730_at
ENSMUSG00000116780	ENSMUST00000231584	1421682_a_at
ENSMUSG00000116780	ENSMUST00000097399	1421682_a_at
ENSMUSG00000116780	ENSMUST00000232173	1421682_a_at
ENSMUSG00000030591	ENSMUST00000209034	1423296_at
ENSMUSG00000030591	ENSMUST00000182328	1423296_at
ENSMUSG00000030591	ENSMUST00000059642	1423296_at
ENSMUSG00000030591	ENSMUST00000207087	1423296_at
ENSMUSG00000030591	ENSMUST00000186182	1423296_at
ENSMUSG00000029291	ENSMUST00000196894	1424403_a_at
ENSMUSG00000029291	ENSMUST00000196894	1424402_at
ENSMUSG00000029291	ENSMUST00000198965	1455605_at
ENSMUSG00000029291	ENSMUST00000198965	1424403_a_at
ENSMUSG00000029291	ENSMUST00000199312	1424403_a_at
ENSMUSG00000029291	ENSMUST00000031229	1424403_a_at
ENSMUSG00000029291	ENSMUST00000031229	1424402_at
ENSMUSG00000029291	ENSMUST00000196686	1424403_a_at
ENSMUSG00000026646	ENSMUST00000027956	1436561_at
ENSMUSG00000026646	ENSMUST00000027956	1422979_at
ENSMUSG00000026646	ENSMUST00000060618	1422979_at
ENSMUSG00000026646	ENSMUST00000127540	1436561_at
ENSMUSG00000026646	ENSMUST00000127540	1422979_at
ENSMUSG00000026646	ENSMUST00000100458	1422979_at
ENSMUSG00000022941	ENSMUST00000023660	1420459_at
ENSMUSG00000024268	ENSMUST00000025117	1452240_at
ENSMUSG00000024268	ENSMUST00000025117	1426930_at
ENSMUSG00000024268	ENSMUST00000025117	1426929_at
ENSMUSG00000024268	ENSMUST00000223704	1426930_at
ENSMUSG00000024268	ENSMUST00000223704	1426929_at
ENSMUSG00000024268	ENSMUST00000225477	1426930_at
ENSMUSG00000024268	ENSMUST00000225477	1426929_at
ENSMUSG00000024268	ENSMUST00000224553	1426929_at
ENSMUSG00000024268	ENSMUST00000225528	1426929_at
ENSMUSG00000024268	ENSMUST00000115816	1452240_at
ENSMUSG00000024268	ENSMUST00000115816	1426930_at
ENSMUSG00000024268	ENSMUST00000115816	1426929_at
ENSMUSG00000079710	ENSMUST00000179539	1421682_a_at
ENSMUSG00000079710	ENSMUST00000179539	1421683_at
ENSMUSG00000079710	ENSMUST00000097400	1421682_a_at
ENSMUSG00000079710	ENSMUST00000097400	1421683_at
ENSMUSG00000068299	ENSMUST00000159755	1420767_at
ENSMUSG00000068299	ENSMUST00000095757	1436669_at
ENSMUSG00000068299	ENSMUST00000095757	1436670_x_at
ENSMUSG00000068299	ENSMUST00000095757	1420767_at
ENSMUSG00000064329	ENSMUST00000200839	1450120_at
ENSMUSG00000064329	ENSMUST00000200839	1450121_at
ENSMUSG00000064329	ENSMUST00000112366	1450120_at
ENSMUSG00000064329	ENSMUST00000112366	1450121_at
ENSMUSG00000064329	ENSMUST00000077489	1450120_at
ENSMUSG00000064329	ENSMUST00000077489	1450121_at
ENSMUSG00000064329	ENSMUST00000094951	1450120_at
ENSMUSG00000064329	ENSMUST00000156865	1450120_at
ENSMUSG00000064329	ENSMUST00000112371	1450120_at
ENSMUSG00000064329	ENSMUST00000112371	1450121_at
ENSMUSG00000021796	ENSMUST00000049005	1425492_at
ENSMUSG00000021796	ENSMUST00000049005	1425493_at
ENSMUSG00000021796	ENSMUST00000049005	1451729_at
ENSMUSG00000021796	ENSMUST00000049005	1425494_s_at
ENSMUSG00000021796	ENSMUST00000049005	1425491_at
ENSMUSG00000020080	ENSMUST00000020277	1425900_at
ENSMUSG00000068699	ENSMUST00000101617	1449073_at
ENSMUSG00000068699	ENSMUST00000065090	1449073_at
ENSMUSG00000034101	ENSMUST00000111696	1422450_at
ENSMUSG00000034101	ENSMUST00000111678	1422450_at
ENSMUSG00000034101	ENSMUST00000111690	1422450_at
ENSMUSG00000034101	ENSMUST00000111695	1422450_at
ENSMUSG00000034101	ENSMUST00000111677	1422450_at
ENSMUSG00000034101	ENSMUST00000111698	1422450_at
ENSMUSG00000034101	ENSMUST00000099941	1422450_at
ENSMUSG00000034101	ENSMUST00000111676	1422450_at
ENSMUSG00000034101	ENSMUST00000111694	1422450_at
ENSMUSG00000034101	ENSMUST00000111675	1422450_at
ENSMUSG00000034101	ENSMUST00000067232	1422450_at
ENSMUSG00000034101	ENSMUST00000111689	1422450_at
ENSMUSG00000034101	ENSMUST00000111687	1422450_at
ENSMUSG00000034101	ENSMUST00000111692	1422450_at
ENSMUSG00000034101	ENSMUST00000111685	1422450_at
ENSMUSG00000034101	ENSMUST00000111686	1422450_at
ENSMUSG00000034101	ENSMUST00000111688	1422450_at
ENSMUSG00000034101	ENSMUST00000111693	1422450_at
ENSMUSG00000034101	ENSMUST00000111684	1422450_at
ENSMUSG00000034101	ENSMUST00000036811	1422450_at
ENSMUSG00000034101	ENSMUST00000066177	1422450_at
ENSMUSG00000034101	ENSMUST00000145312	1422450_at
ENSMUSG00000034101	ENSMUST00000111691	1422450_at
ENSMUSG00000034101	ENSMUST00000141151	1422450_at
ENSMUSG00000034101	ENSMUST00000150940	1422450_at
ENSMUSG00000034101	ENSMUST00000111670	1422450_at
ENSMUSG00000034101	ENSMUST00000111697	1422450_at
ENSMUSG00000107383	ENSMUST00000201488	1417364_at
ENSMUSG00000038762	ENSMUST00000043757	1452429_s_at
ENSMUSG00000038762	ENSMUST00000043757	1452236_at
ENSMUSG00000038762	ENSMUST00000043757	1426921_at
ENSMUSG00000038762	ENSMUST00000043757	1420157_s_at
ENSMUSG00000038762	ENSMUST00000173111	1452429_s_at
ENSMUSG00000038762	ENSMUST00000173111	1426921_at
ENSMUSG00000038762	ENSMUST00000173111	1420157_s_at
ENSMUSG00000038762	ENSMUST00000173125	1452429_s_at
ENSMUSG00000038762	ENSMUST00000173125	1426921_at
ENSMUSG00000038762	ENSMUST00000173125	1420157_s_at
ENSMUSG00000038762	ENSMUST00000173090	1452429_s_at
ENSMUSG00000038762	ENSMUST00000173090	1426921_at
ENSMUSG00000038762	ENSMUST00000173090	1420157_s_at
ENSMUSG00000038762	ENSMUST00000087205	1452429_s_at
ENSMUSG00000038762	ENSMUST00000087205	1426921_at
ENSMUSG00000038762	ENSMUST00000087205	1420157_s_at
ENSMUSG00000038762	ENSMUST00000174834	1452236_at
ENSMUSG00000038762	ENSMUST00000174128	1452236_at
ENSMUSG00000041319	ENSMUST00000125443	1434827_at
ENSMUSG00000041319	ENSMUST00000047436	1434827_at
ENSMUSG00000041319	ENSMUST00000133849	1434827_at
ENSMUSG00000041319	ENSMUST00000095579	1434827_at
ENSMUSG00000041319	ENSMUST00000115490	1434827_at
ENSMUSG00000041319	ENSMUST00000115489	1434827_at
ENSMUSG00000041319	ENSMUST00000135259	1434827_at
ENSMUSG00000028465	ENSMUST00000030187	1448402_at
ENSMUSG00000028465	ENSMUST00000123985	1436042_at
ENSMUSG00000057103	ENSMUST00000161198	1418013_at
ENSMUSG00000057103	ENSMUST00000174369	1418013_at
ENSMUSG00000057103	ENSMUST00000239124	1418013_at
ENSMUSG00000041857	ENSMUST00000048214	1418531_at
ENSMUSG00000041857	ENSMUST00000186557	1418531_at
ENSMUSG00000041857	ENSMUST00000139158	1418531_at
ENSMUSG00000027452	ENSMUST00000028944	1416617_at
ENSMUSG00000024032	ENSMUST00000024831	1448156_at
ENSMUSG00000024032	ENSMUST00000235870	1448156_at
ENSMUSG00000054226	ENSMUST00000200680	1425682_a_at
ENSMUSG00000054226	ENSMUST00000202803	1425682_a_at
ENSMUSG00000054226	ENSMUST00000202803	1425410_at
ENSMUSG00000054226	ENSMUST00000113753	1425682_a_at
ENSMUSG00000054226	ENSMUST00000113753	1424992_at
ENSMUSG00000054226	ENSMUST00000089570	1425682_a_at
ENSMUSG00000054226	ENSMUST00000089570	1425410_at
ENSMUSG00000054226	ENSMUST00000067137	1425682_a_at
ENSMUSG00000054226	ENSMUST00000067137	1424992_at
ENSMUSG00000054226	ENSMUST00000113752	1425682_a_at
ENSMUSG00000054226	ENSMUST00000201939	1425682_a_at
ENSMUSG00000054226	ENSMUST00000201939	1425410_at
ENSMUSG00000054226	ENSMUST00000149026	1425682_a_at
ENSMUSG00000054226	ENSMUST00000149026	1425410_at
ENSMUSG00000020580	ENSMUST00000020904	1423592_at
ENSMUSG00000020580	ENSMUST00000020904	1451041_at
ENSMUSG00000020329	ENSMUST00000161765	1452835_a_at
ENSMUSG00000020329	ENSMUST00000161765	1437377_a_at
ENSMUSG00000020329	ENSMUST00000161662	1452835_a_at
ENSMUSG00000020329	ENSMUST00000161662	1437377_a_at
ENSMUSG00000020329	ENSMUST00000159082	1452835_a_at
ENSMUSG00000020329	ENSMUST00000159082	1437377_a_at
ENSMUSG00000020329	ENSMUST00000160595	1452835_a_at
ENSMUSG00000020329	ENSMUST00000160595	1437377_a_at
ENSMUSG00000020329	ENSMUST00000020580	1452835_a_at
ENSMUSG00000020329	ENSMUST00000020580	1437377_a_at
ENSMUSG00000020329	ENSMUST00000159016	1452835_a_at
ENSMUSG00000020329	ENSMUST00000159016	1437377_a_at
ENSMUSG00000020329	ENSMUST00000159289	1452835_a_at
ENSMUSG00000020329	ENSMUST00000159289	1437377_a_at
ENSMUSG00000020329	ENSMUST00000161098	1452835_a_at
ENSMUSG00000020329	ENSMUST00000161098	1437377_a_at
ENSMUSG00000020329	ENSMUST00000162694	1452835_a_at
ENSMUSG00000020329	ENSMUST00000162694	1437377_a_at
ENSMUSG00000020329	ENSMUST00000160838	1452835_a_at
ENSMUSG00000020329	ENSMUST00000160838	1437377_a_at
ENSMUSG00000020329	ENSMUST00000162687	1452835_a_at
ENSMUSG00000020329	ENSMUST00000162687	1437377_a_at
ENSMUSG00000020329	ENSMUST00000162679	1452835_a_at
ENSMUSG00000021087	ENSMUST00000150156	1429761_at
ENSMUSG00000021087	ENSMUST00000078505	1429761_at
ENSMUSG00000021087	ENSMUST00000137990	1429761_at
ENSMUSG00000021087	ENSMUST00000021497	1429761_at
ENSMUSG00000046152	ENSMUST00000161788	1427617_at
ENSMUSG00000046152	ENSMUST00000162162	1427617_at
ENSMUSG00000002428	ENSMUST00000002502	1450889_at
ENSMUSG00000002428	ENSMUST00000002502	1425996_a_at
ENSMUSG00000002428	ENSMUST00000143005	1450889_at
ENSMUSG00000002428	ENSMUST00000143005	1425996_a_at
ENSMUSG00000002428	ENSMUST00000128127	1425996_a_at
ENSMUSG00000002428	ENSMUST00000128127	1451901_at
ENSMUSG00000002428	ENSMUST00000155635	1450889_at
ENSMUSG00000002428	ENSMUST00000155635	1425996_a_at
ENSMUSG00000002428	ENSMUST00000155635	1451901_at
ENSMUSG00000002428	ENSMUST00000145853	1450889_at
ENSMUSG00000002428	ENSMUST00000145853	1425996_a_at
ENSMUSG00000054008	ENSMUST00000235795	1428367_at
ENSMUSG00000054008	ENSMUST00000235795	1460436_at
ENSMUSG00000054008	ENSMUST00000237783	1428367_at
ENSMUSG00000054008	ENSMUST00000237783	1422044_at
ENSMUSG00000054008	ENSMUST00000237783	1460436_at
ENSMUSG00000054008	ENSMUST00000237572	1422044_at
ENSMUSG00000054008	ENSMUST00000169273	1428367_at
ENSMUSG00000054008	ENSMUST00000169273	1422044_at
ENSMUSG00000054008	ENSMUST00000169273	1460436_at
ENSMUSG00000014633	ENSMUST00000155260	1452597_at
ENSMUSG00000014633	ENSMUST00000155260	1427922_at
ENSMUSG00000014633	ENSMUST00000148235	1452597_at
ENSMUSG00000014633	ENSMUST00000148235	1427922_at
ENSMUSG00000014633	ENSMUST00000148235	1427921_s_at
ENSMUSG00000014633	ENSMUST00000131616	1452597_at
ENSMUSG00000014633	ENSMUST00000131616	1427922_at
ENSMUSG00000014633	ENSMUST00000131616	1427921_s_at
ENSMUSG00000014633	ENSMUST00000150128	1452597_at
ENSMUSG00000014633	ENSMUST00000150128	1427921_s_at
ENSMUSG00000014633	ENSMUST00000078589	1452597_at
ENSMUSG00000014633	ENSMUST00000078589	1427921_s_at
ENSMUSG00000014633	ENSMUST00000134356	1452597_at
ENSMUSG00000014633	ENSMUST00000134356	1427922_at
ENSMUSG00000014633	ENSMUST00000134356	1427921_s_at
ENSMUSG00000014633	ENSMUST00000128304	1452597_at
ENSMUSG00000014633	ENSMUST00000128304	1427921_s_at
ENSMUSG00000020532	ENSMUST00000103201	1427595_at
ENSMUSG00000020532	ENSMUST00000183887	1427595_at
ENSMUSG00000020532	ENSMUST00000020843	1427595_at
ENSMUSG00000032657	ENSMUST00000041913	1454893_at
ENSMUSG00000032657	ENSMUST00000147696	1454893_at
ENSMUSG00000032657	ENSMUST00000127982	1454893_at
ENSMUSG00000032657	ENSMUST00000117278	1454893_at
ENSMUSG00000032657	ENSMUST00000119707	1454893_at
ENSMUSG00000032657	ENSMUST00000136209	1454893_at
ENSMUSG00000032657	ENSMUST00000125501	1454893_at
ENSMUSG00000032657	ENSMUST00000155033	1454893_at
ENSMUSG00000026239	ENSMUST00000027444	1416843_at
ENSMUSG00000026239	ENSMUST00000143674	1416843_at
ENSMUSG00000026239	ENSMUST00000150653	1416843_at
ENSMUSG00000036980	ENSMUST00000048698	1418593_at
ENSMUSG00000036980	ENSMUST00000110936	1418593_at
ENSMUSG00000036980	ENSMUST00000110937	1418593_at
ENSMUSG00000036980	ENSMUST00000153117	1418593_at
ENSMUSG00000036980	ENSMUST00000130473	1418593_at
ENSMUSG00000028066	ENSMUST00000193338	1416707_a_at
ENSMUSG00000028066	ENSMUST00000193338	1438173_x_at
ENSMUSG00000028066	ENSMUST00000056370	1416707_a_at
ENSMUSG00000028066	ENSMUST00000056370	1438173_x_at
ENSMUSG00000028066	ENSMUST00000192365	1416707_a_at
ENSMUSG00000028066	ENSMUST00000192365	1438173_x_at
ENSMUSG00000028066	ENSMUST00000195899	1416707_a_at
ENSMUSG00000028066	ENSMUST00000195899	1438173_x_at
ENSMUSG00000020219	ENSMUST00000020440	1455211_a_at
ENSMUSG00000020219	ENSMUST00000219896	1455211_a_at
ENSMUSG00000020219	ENSMUST00000218481	1455211_a_at
ENSMUSG00000020219	ENSMUST00000218149	1455211_a_at
ENSMUSG00000024608	ENSMUST00000236652	1436586_x_at
ENSMUSG00000024608	ENSMUST00000235966	1436586_x_at
ENSMUSG00000024608	ENSMUST00000235603	1436586_x_at
ENSMUSG00000024608	ENSMUST00000025511	1436586_x_at
ENSMUSG00000024608	ENSMUST00000236441	1436586_x_at
ENSMUSG00000024608	ENSMUST00000142980	1436586_x_at
ENSMUSG00000024608	ENSMUST00000118551	1436586_x_at
ENSMUSG00000024608	ENSMUST00000127568	1436586_x_at
ENSMUSG00000024608	ENSMUST00000137400	1436586_x_at
ENSMUSG00000024608	ENSMUST00000122279	1436586_x_at
ENSMUSG00000021811	ENSMUST00000022345	1426473_at
ENSMUSG00000021811	ENSMUST00000223889	1426473_at
ENSMUSG00000032002	ENSMUST00000215683	1432271_a_at
ENSMUSG00000032002	ENSMUST00000034499	1432271_a_at
ENSMUSG00000032002	ENSMUST00000215818	1432271_a_at
ENSMUSG00000032002	ENSMUST00000215818	1437256_at
ENSMUSG00000032002	ENSMUST00000216770	1432271_a_at
ENSMUSG00000032002	ENSMUST00000216770	1437256_at
ENSMUSG00000007038	ENSMUST00000007253	1448481_at
ENSMUSG00000007038	ENSMUST00000007253	1416831_at
ENSMUSG00000007038	ENSMUST00000173269	1448481_at
ENSMUSG00000007038	ENSMUST00000173269	1416831_at
ENSMUSG00000048875	ENSMUST00000235550	1420775_at
ENSMUSG00000048875	ENSMUST00000056460	1420775_at
ENSMUSG00000006281	ENSMUST00000006444	1418196_at
ENSMUSG00000006281	ENSMUST00000226222	1418196_at
ENSMUSG00000006281	ENSMUST00000226430	1418196_at
ENSMUSG00000063439	ENSMUST00000205658	1427947_at
ENSMUSG00000063439	ENSMUST00000108403	1427947_at
ENSMUSG00000020695	ENSMUST00000100335	1421044_at
ENSMUSG00000020695	ENSMUST00000100335	1421045_at
ENSMUSG00000018398	ENSMUST00000108987	1426801_at
ENSMUSG00000018398	ENSMUST00000108987	1426802_at
ENSMUSG00000018398	ENSMUST00000117061	1426801_at
ENSMUSG00000018398	ENSMUST00000117061	1426802_at
ENSMUSG00000018398	ENSMUST00000120878	1426802_at
ENSMUSG00000018398	ENSMUST00000147912	1426802_at
ENSMUSG00000015243	ENSMUST00000030010	1450392_at
ENSMUSG00000015243	ENSMUST00000030010	1421839_at
ENSMUSG00000015243	ENSMUST00000030010	1421840_at
ENSMUSG00000015243	ENSMUST00000149127	1450392_at
ENSMUSG00000023905	ENSMUST00000024698	1418571_at
ENSMUSG00000023905	ENSMUST00000024698	1418572_x_at
ENSMUSG00000023905	ENSMUST00000233814	1418571_at
ENSMUSG00000023905	ENSMUST00000233814	1418572_x_at
ENSMUSG00000023905	ENSMUST00000167059	1418571_at
ENSMUSG00000023905	ENSMUST00000167059	1418572_x_at
ENSMUSG00000023905	ENSMUST00000233040	1418571_at
ENSMUSG00000023905	ENSMUST00000233040	1418572_x_at
ENSMUSG00000023905	ENSMUST00000233428	1418571_at
ENSMUSG00000023905	ENSMUST00000233428	1418572_x_at
ENSMUSG00000023905	ENSMUST00000233754	1418571_at
ENSMUSG00000023905	ENSMUST00000233754	1418572_x_at
ENSMUSG00000034621	ENSMUST00000143842	1424666_at
ENSMUSG00000034621	ENSMUST00000143842	1451434_s_at
ENSMUSG00000034621	ENSMUST00000143842	1424665_at
ENSMUSG00000034621	ENSMUST00000069673	1424666_at
ENSMUSG00000034621	ENSMUST00000069673	1451434_s_at
ENSMUSG00000034621	ENSMUST00000069673	1424665_at
ENSMUSG00000019194	ENSMUST00000211945	1418738_at
ENSMUSG00000019194	ENSMUST00000098548	1418738_at
ENSMUSG00000019194	ENSMUST00000211923	1418738_at
