Gene stable ID	Transcript stable ID	AFFY Zebrafish probe
ENSDARG00000005913	ENSDART00000041912	Dr.25222.1.A1_at
ENSDARG00000114681	ENSDART00000186209	Dr.16934.1.A1_at
ENSDARG00000005645	ENSDART00000186456	Dr.11720.2.S1_a_at
ENSDARG00000005645	ENSDART00000024778	Dr.11720.2.S1_a_at
ENSDARG00000005645	ENSDART00000023575	Dr.11720.2.S1_a_at
ENSDARG00000100252	ENSDART00000163198	Dr.25474.1.S1_at
ENSDARG00000103451	ENSDART00000170588	Dr.25009.4.A1_at
ENSDARG00000027491	ENSDART00000105309	Dr.24250.1.S1_at
ENSDARG00000027491	ENSDART00000187831	Dr.24250.1.S1_at
ENSDARG00000110999	ENSDART00000184768	Dr.1131.2.S1_at
ENSDARG00000112359	ENSDART00000191692	Dr.4759.1.S1_at
ENSDARG00000099154	ENSDART00000163107	Dr.4751.1.S1_a_at
ENSDARG00000099154	ENSDART00000163107	Dr.4751.2.A1_at
ENSDARG00000111389	ENSDART00000081494	Dr.6157.1.S1_at
ENSDARG00000073673	ENSDART00000112969	Dr.14009.1.S1_at
ENSDARG00000034086	ENSDART00000050457	Dr.16743.1.A1_at
ENSDARG00000114326	ENSDART00000181300	DrAffx.2.103.S1_at
ENSDARG00000114326	ENSDART00000187168	Dr.3552.1.A1_at
ENSDARG00000114326	ENSDART00000187168	DrAffx.2.103.S1_at
ENSDARG00000078362	ENSDART00000112856	Dr.22690.1.A1_at
ENSDARG00000099431	ENSDART00000157919	Dr.15534.1.A1_at
ENSDARG00000089181	ENSDART00000127477	Dr.7299.1.A1_at
ENSDARG00000089181	ENSDART00000181248	Dr.7299.1.A1_at
ENSDARG00000089181	ENSDART00000188258	Dr.7299.1.A1_at
ENSDARG00000062592	ENSDART00000159666	Dr.24989.1.S1_at
ENSDARG00000113597	ENSDART00000184432	Dr.14744.1.A1_at
ENSDARG00000077179	ENSDART00000111620	Dr.18597.1.A1_at
ENSDARG00000004051	ENSDART00000012822	Dr.16187.1.A1_at
ENSDARG00000004051	ENSDART00000012822	DrAffx.2.66.S1_at
ENSDARG00000115813	ENSDART00000191556	Dr.5754.1.S1_at
ENSDARG00000114786	ENSDART00000190930	Dr.8762.1.A1_at
ENSDARG00000114786	ENSDART00000190930	Dr.8762.2.S1_at
ENSDARG00000069362	ENSDART00000100876	Dr.3828.1.A1_at
ENSDARG00000114513	ENSDART00000098112	Dr.12405.1.S1_s_at
ENSDARG00000110355	ENSDART00000181668	Dr.3828.1.A1_at
ENSDARG00000099420	ENSDART00000169420	Dr.24941.1.S1_at
ENSDARG00000110395	ENSDART00000187198	Dr.1323.1.S1_at
ENSDARG00000116462	ENSDART00000192881	Dr.959.2.S1_at
ENSDARG00000117014	ENSDART00000193220	Dr.13263.1.A1_at
ENSDARG00000115406	ENSDART00000192944	Dr.5628.2.A1_x_at
ENSDARG00000115406	ENSDART00000192944	Dr.5628.3.A1_x_at
ENSDARG00000116375	ENSDART00000189526	Dr.15942.1.S1_at
ENSDARG00000104959	ENSDART00000161202	Dr.15201.1.S1_at
ENSDARG00000103845	ENSDART00000173318	Dr.9353.1.S1_at
ENSDARG00000103845	ENSDART00000167182	Dr.9353.1.S1_at
ENSDARG00000101717	ENSDART00000167433	Dr.8107.1.S1_at
ENSDARG00000062017	ENSDART00000089141	Dr.16576.1.A1_at
ENSDARG00000111685	ENSDART00000182937	Dr.26527.1.S1_at
ENSDARG00000113631	ENSDART00000179720	Dr.25009.1.S1_a_at
ENSDARG00000113631	ENSDART00000179720	Dr.25009.6.A1_a_at
ENSDARG00000113631	ENSDART00000190867	Dr.25009.1.S1_a_at
ENSDARG00000113631	ENSDART00000190867	Dr.25009.6.A1_a_at
ENSDARG00000001909	ENSDART00000048940	Dr.26109.1.A1_at
ENSDARG00000074927	ENSDART00000193675	Dr.16997.1.A1_at
ENSDARG00000074927	ENSDART00000110529	Dr.16997.1.A1_at
ENSDARG00000100979	ENSDART00000163010	Dr.25722.1.A1_at
ENSDARG00000116141	ENSDART00000187185	Dr.8119.1.S1_at
ENSDARG00000103580	ENSDART00000163779	Dr.11728.1.S1_at
ENSDARG00000115637	ENSDART00000180600	Dr.10741.1.S1_at
ENSDARG00000110248	ENSDART00000185504	Dr.22150.1.S1_at
ENSDARG00000116413	ENSDART00000191252	Dr.4200.1.A1_at
ENSDARG00000116413	ENSDART00000183411	Dr.4200.1.A1_at
ENSDARG00000116413	ENSDART00000189555	Dr.4200.1.A1_at
ENSDARG00000115908	ENSDART00000190586	Dr.18644.1.A1_at
ENSDARG00000063414	ENSDART00000092648	Dr.15817.1.S1_at
ENSDARG00000113504	ENSDART00000181701	Dr.14298.1.S1_at
ENSDARG00000098544	ENSDART00000165688	Dr.16182.1.A1_at
ENSDARG00000104709	ENSDART00000158057	Dr.18522.1.A1_at
ENSDARG00000007196	ENSDART00000020333	Dr.140.2.A1_a_at
ENSDARG00000005791	ENSDART00000175435	Dr.1338.1.S1_at
ENSDARG00000005791	ENSDART00000012055	Dr.1338.1.S1_at
ENSDARG00000005791	ENSDART00000186407	Dr.1338.1.S1_at
ENSDARG00000023820	ENSDART00000189305	Dr.8390.1.S1_at
ENSDARG00000023820	ENSDART00000038657	Dr.8390.1.S1_at
ENSDARG00000058044	ENSDART00000055810	Dr.24200.1.S1_at
ENSDARG00000110428	ENSDART00000181375	DrAffx.3.1.A1_at
ENSDARG00000116537	ENSDART00000167133	Dr.20050.1.S1_at
ENSDARG00000113210	ENSDART00000193320	Dr.16618.1.A1_at
ENSDARG00000115723	ENSDART00000190933	Dr.16934.1.A1_at
ENSDARG00000089924	ENSDART00000016808	Dr.4751.1.S1_a_at
ENSDARG00000089924	ENSDART00000016808	Dr.4751.1.S1_x_at
ENSDARG00000035544	ENSDART00000051524	Dr.6377.1.A1_at
ENSDARG00000111549	ENSDART00000191196	Dr.13975.1.S1_at
ENSDARG00000020377	ENSDART00000027616	Dr.24527.1.S1_at
ENSDARG00000020377	ENSDART00000027616	Dr.4412.10.S1_at
ENSDARG00000110714	ENSDART00000182997	Dr.14548.1.A1_at
ENSDARG00000011600	ENSDART00000037292	Dr.17029.1.S1_at
ENSDARG00000011600	ENSDART00000037292	Dr.12401.1.S1_at
ENSDARG00000007722	ENSDART00000155472	Dr.18977.1.A1_at
ENSDARG00000040912	ENSDART00000059956	Dr.6027.1.A1_at
ENSDARG00000040912	ENSDART00000192506	Dr.6027.1.A1_at
ENSDARG00000111840	ENSDART00000192411	Dr.14161.1.S1_at
ENSDARG00000103537	ENSDART00000182314	Dr.7646.1.A1_at
ENSDARG00000103537	ENSDART00000172376	Dr.7646.1.A1_at
ENSDARG00000020820	ENSDART00000186683	Dr.25717.1.A1_at
ENSDARG00000020820	ENSDART00000124948	Dr.25717.1.A1_at
ENSDARG00000099313	ENSDART00000184706	Dr.11718.1.S1_at
ENSDARG00000099313	ENSDART00000160902	Dr.11718.1.S1_at
ENSDARG00000099313	ENSDART00000183898	Dr.11718.1.S1_at
ENSDARG00000099313	ENSDART00000181630	Dr.11718.1.S1_at
ENSDARG00000006300	ENSDART00000012918	Dr.23672.1.S1_at
ENSDARG00000006300	ENSDART00000012918	Dr.23672.2.A1_at
ENSDARG00000006300	ENSDART00000182268	Dr.23672.1.S1_at
ENSDARG00000006300	ENSDART00000182268	Dr.23672.2.A1_at
ENSDARG00000006300	ENSDART00000185750	Dr.23672.1.S1_at
ENSDARG00000006300	ENSDART00000185750	Dr.23672.2.A1_at
ENSDARG00000117115	ENSDART00000181995	Dr.9182.1.A1_at
ENSDARG00000021882	ENSDART00000168416	Dr.7543.1.A1_at
ENSDARG00000084532	ENSDART00000119932	Dr.17536.1.S1_at
ENSDARG00000010238	ENSDART00000003983	Dr.3283.1.S1_at
ENSDARG00000110023	ENSDART00000185416	Dr.18825.1.S1_at
ENSDARG00000110023	ENSDART00000187887	Dr.18825.1.S1_at
ENSDARG00000111223	ENSDART00000180031	Dr.20010.5.A1_at
ENSDARG00000102414	ENSDART00000098072	Dr.23405.1.S1_at
ENSDARG00000044402	ENSDART00000065208	Dr.14854.1.S1_at
ENSDARG00000062909	ENSDART00000186812	Dr.9045.1.A1_at
ENSDARG00000062909	ENSDART00000186812	Dr.9045.2.S1_at
ENSDARG00000062909	ENSDART00000091470	Dr.9045.1.A1_at
ENSDARG00000062909	ENSDART00000091470	Dr.9045.2.S1_at
ENSDARG00000062909	ENSDART00000187365	Dr.9045.1.A1_at
ENSDARG00000062909	ENSDART00000187365	Dr.9045.2.S1_at
ENSDARG00000116987	ENSDART00000186581	Dr.18189.1.S1_at
ENSDARG00000111310	ENSDART00000180555	Dr.20386.3.S1_at
ENSDARG00000113442	ENSDART00000190002	Dr.17923.1.S1_at
ENSDARG00000113442	ENSDART00000190002	Dr.17923.2.A1_at
ENSDARG00000103027	ENSDART00000166382	Dr.656.1.S1_at
ENSDARG00000111610	ENSDART00000180033	Dr.728.1.S1_x_at
ENSDARG00000111610	ENSDART00000193626	Dr.728.1.S1_x_at
ENSDARG00000014139	ENSDART00000018981	Dr.9066.1.S1_at
ENSDARG00000073859	ENSDART00000058858	Dr.14843.1.S1_at
ENSDARG00000110147	ENSDART00000180089	Dr.15994.1.A1_at
ENSDARG00000110147	ENSDART00000180089	Dr.3539.1.A1_at
ENSDARG00000111240	ENSDART00000185966	Dr.691.1.S1_at
ENSDARG00000101701	ENSDART00000161162	Dr.10625.1.A1_at
ENSDARG00000110291	ENSDART00000189556	Dr.22106.1.A1_at
ENSDARG00000103133	ENSDART00000170593	Dr.15715.1.S1_at
ENSDARG00000060109	ENSDART00000189131	Dr.17256.1.A1_at
ENSDARG00000060109	ENSDART00000084380	Dr.17256.1.A1_at
ENSDARG00000115457	ENSDART00000185711	Dr.8001.1.S1_a_at
ENSDARG00000115457	ENSDART00000185711	Dr.8001.1.S1_x_at
ENSDARG00000115457	ENSDART00000185711	Dr.8001.5.A1_x_at
ENSDARG00000099194	ENSDART00000160017	Dr.25738.3.S1_at
ENSDARG00000112746	ENSDART00000185671	Dr.13073.1.S1_at
ENSDARG00000016391	ENSDART00000008409	Dr.24979.1.S1_at
ENSDARG00000116290	ENSDART00000188417	Dr.20132.1.A1_at
ENSDARG00000098834	ENSDART00000185385	DrAffx.2.85.S1_at
ENSDARG00000098834	ENSDART00000159652	DrAffx.2.85.S1_at
ENSDARG00000103195	ENSDART00000159673	Dr.9699.2.A1_at
ENSDARG00000103195	ENSDART00000159673	Dr.9699.1.S1_at
ENSDARG00000040401	ENSDART00000059140	Dr.2784.1.A1_at
ENSDARG00000032353	ENSDART00000040240	Dr.14716.1.A1_at
ENSDARG00000032353	ENSDART00000040240	Dr.24546.1.A1_s_at
ENSDARG00000103612	ENSDART00000165244	Dr.11393.1.S1_at
ENSDARG00000103612	ENSDART00000161493	Dr.11393.1.S1_at
ENSDARG00000008238	ENSDART00000190641	Dr.15521.1.S1_at
ENSDARG00000008238	ENSDART00000079310	Dr.15521.1.S1_at
ENSDARG00000110700	ENSDART00000189232	Dr.26507.1.A1_at
ENSDARG00000101161	ENSDART00000171313	Dr.20190.1.S1_at
ENSDARG00000101161	ENSDART00000167928	Dr.20190.1.S1_at
ENSDARG00000020948	ENSDART00000018017	Dr.3520.1.S1_at
ENSDARG00000111144	ENSDART00000189916	Dr.9758.1.S1_at
ENSDARG00000023181	ENSDART00000034790	Dr.17014.1.S1_at
ENSDARG00000101347	ENSDART00000164934	Dr.24325.1.A1_at
ENSDARG00000114206	ENSDART00000177597	Dr.25548.1.S1_at
ENSDARG00000043509	ENSDART00000063870	Dr.1353.1.S1_at
ENSDARG00000112384	ENSDART00000187813	Dr.1202.3.S1_at
ENSDARG00000111458	ENSDART00000182970	DrAffx.3.1.A1_at
ENSDARG00000030340	ENSDART00000187575	Dr.8357.1.A1_s_at
ENSDARG00000030340	ENSDART00000187575	Dr.25557.1.A1_x_at
ENSDARG00000030340	ENSDART00000187575	Dr.25557.1.A1_s_at
ENSDARG00000030340	ENSDART00000192642	Dr.8357.1.A1_s_at
ENSDARG00000030340	ENSDART00000192642	Dr.25557.1.A1_x_at
ENSDARG00000030340	ENSDART00000192642	Dr.25557.1.A1_s_at
ENSDARG00000030340	ENSDART00000186795	Dr.8357.1.A1_s_at
ENSDARG00000030340	ENSDART00000186795	Dr.25557.1.A1_x_at
ENSDARG00000030340	ENSDART00000186795	Dr.25557.1.A1_s_at
ENSDARG00000111836	ENSDART00000189285	Dr.20267.1.A1_at
ENSDARG00000104290	ENSDART00000160053	DrAffx.1.29.S1_at
ENSDARG00000099483	ENSDART00000161892	Dr.8079.1.S1_at
ENSDARG00000038473	ENSDART00000187819	Dr.2897.1.S1_at
ENSDARG00000038473	ENSDART00000102381	Dr.2897.1.S1_at
ENSDARG00000112710	ENSDART00000184294	Dr.7110.1.S1_at
ENSDARG00000067913	ENSDART00000097865	Dr.17402.1.A1_at
ENSDARG00000077549	ENSDART00000109434	Dr.23066.1.S1_at
ENSDARG00000077549	ENSDART00000184238	Dr.23066.1.S1_at
ENSDARG00000114888	ENSDART00000184069	Dr.11428.1.A1_at
ENSDARG00000113436	ENSDART00000171817	Dr.10870.1.S1_at
ENSDARG00000091489	ENSDART00000189950	Dr.14892.1.A1_at
ENSDARG00000091489	ENSDART00000192321	Dr.14892.1.A1_at
ENSDARG00000091489	ENSDART00000126380	Dr.14892.1.A1_at
ENSDARG00000117085	ENSDART00000189360	Dr.1329.1.S1_at
ENSDARG00000110876	ENSDART00000183472	Dr.16750.1.S1_at
ENSDARG00000110876	ENSDART00000183472	Dr.16750.2.A1_at
ENSDARG00000109349	ENSDART00000161739	Dr.18071.1.S1_at
ENSDARG00000109349	ENSDART00000161739	Dr.18071.2.A1_at
ENSDARG00000113761	ENSDART00000189557	Dr.22342.1.A1_at
ENSDARG00000113761	ENSDART00000189557	Dr.14192.1.A1_at
ENSDARG00000113761	ENSDART00000185291	Dr.22342.1.A1_at
ENSDARG00000113761	ENSDART00000185291	Dr.14192.1.A1_at
ENSDARG00000116735	ENSDART00000181413	Dr.11838.1.S1_at
ENSDARG00000111352	ENSDART00000192338	Dr.20976.1.S1_at
ENSDARG00000082419	ENSDART00000117232	Dr.5545.1.S1_at
ENSDARG00000111593	ENSDART00000188801	Dr.19739.1.S1_at
ENSDARG00000111593	ENSDART00000190745	Dr.19739.1.S1_at
ENSDARG00000111593	ENSDART00000186863	Dr.19739.1.S1_at
ENSDARG00000104686	ENSDART00000167554	Dr.15935.1.S1_at
ENSDARG00000104686	ENSDART00000183112	Dr.15935.1.S1_at
ENSDARG00000111429	ENSDART00000187841	Dr.26436.1.S1_at
ENSDARG00000111343	ENSDART00000190074	Dr.18346.1.A1_at
ENSDARG00000103248	ENSDART00000161956	Dr.15778.1.A1_at
ENSDARG00000103248	ENSDART00000161956	Dr.15023.1.S1_at
ENSDARG00000110088	ENSDART00000192365	Dr.12648.1.A1_at
ENSDARG00000101340	ENSDART00000158964	Dr.15820.1.S1_at
ENSDARG00000110720	ENSDART00000190280	Dr.11419.1.A1_at
ENSDARG00000110720	ENSDART00000189803	Dr.11419.1.A1_at
ENSDARG00000110720	ENSDART00000185035	Dr.11419.1.A1_at
ENSDARG00000078652	ENSDART00000114929	Dr.18806.1.A1_at
ENSDARG00000077461	ENSDART00000112750	Dr.13700.1.A1_at
ENSDARG00000111099	ENSDART00000187458	Dr.431.1.S1_at
ENSDARG00000056007	ENSDART00000078421	Dr.17571.1.S1_at
ENSDARG00000056007	ENSDART00000190023	Dr.17571.1.S1_at
ENSDARG00000111489	ENSDART00000191794	Dr.5120.1.S1_at
ENSDARG00000116841	ENSDART00000182276	Dr.25869.1.S1_at
ENSDARG00000116841	ENSDART00000181423	Dr.25869.1.S1_at
ENSDARG00000114541	ENSDART00000192471	Dr.7383.1.S1_at
ENSDARG00000098990	ENSDART00000189477	Dr.1686.1.A1_at
ENSDARG00000020699	ENSDART00000021062	Dr.13477.1.A1_at
ENSDARG00000020699	ENSDART00000159780	Dr.13477.1.A1_at
ENSDARG00000110573	ENSDART00000191685	Dr.17488.1.S1_at
ENSDARG00000101407	ENSDART00000160110	Dr.440.1.A1_at
ENSDARG00000079848	ENSDART00000109535	Dr.8251.1.A1_at
ENSDARG00000087993	ENSDART00000125349	Dr.4369.1.A1_at
ENSDARG00000059075	ENSDART00000082087	Dr.16108.1.S1_at
ENSDARG00000088030	ENSDART00000151699	Dr.1432.1.S1_a_at
ENSDARG00000088030	ENSDART00000179887	Dr.1432.1.S1_a_at
ENSDARG00000088030	ENSDART00000168840	Dr.1432.1.S1_a_at
ENSDARG00000113334	ENSDART00000184759	Dr.25009.6.A1_a_at
ENSDARG00000113334	ENSDART00000187141	Dr.25009.6.A1_a_at
ENSDARG00000113334	ENSDART00000188861	Dr.25009.6.A1_a_at
ENSDARG00000113334	ENSDART00000189837	Dr.25009.6.A1_a_at
ENSDARG00000110105	ENSDART00000186570	Dr.12991.1.A1_at
ENSDARG00000109307	ENSDART00000186468	Dr.930.1.S1_at
ENSDARG00000109307	ENSDART00000186468	Dr.930.2.A1_at
ENSDARG00000115837	ENSDART00000193001	Dr.15931.1.A1_at
ENSDARG00000109317	ENSDART00000190463	Dr.18431.1.S1_at
ENSDARG00000109317	ENSDART00000181148	Dr.18431.1.S1_at
ENSDARG00000109566	ENSDART00000181958	Dr.7110.1.S1_at
ENSDARG00000109566	ENSDART00000189806	Dr.7110.1.S1_at
ENSDARG00000109566	ENSDART00000190167	Dr.7110.1.S1_at
ENSDARG00000109566	ENSDART00000183165	Dr.7110.1.S1_at
ENSDARG00000111472	ENSDART00000192184	Dr.566.1.S1_at
ENSDARG00000111086	ENSDART00000187585	Dr.25729.1.S1_at
ENSDARG00000117024	ENSDART00000184839	Dr.237.2.S1_at
ENSDARG00000099464	ENSDART00000160501	Dr.19589.1.A1_at
ENSDARG00000113467	ENSDART00000060890	Dr.18993.1.S1_at
ENSDARG00000113467	ENSDART00000060890	Dr.12018.1.A1_at
ENSDARG00000114833	ENSDART00000180778	Dr.22479.1.A1_at
ENSDARG00000115933	ENSDART00000186824	Dr.7769.2.S1_at
ENSDARG00000115933	ENSDART00000186824	Dr.7769.1.S1_at
ENSDARG00000116719	ENSDART00000193170	Dr.13796.2.S1_x_at
ENSDARG00000116719	ENSDART00000193170	Dr.13796.1.S1_at
ENSDARG00000116719	ENSDART00000193170	Dr.13796.2.S1_at
ENSDARG00000116875	ENSDART00000181438	Dr.24055.1.S1_at
ENSDARG00000046072	ENSDART00000067734	Dr.22636.1.A1_at
ENSDARG00000112268	ENSDART00000190862	Dr.4713.1.S1_at
ENSDARG00000102873	ENSDART00000166733	Dr.17058.1.S1_at
ENSDARG00000114940	ENSDART00000184385	Dr.12982.1.A1_at
ENSDARG00000110181	ENSDART00000188519	Dr.12572.1.S1_at
ENSDARG00000112666	ENSDART00000182792	Dr.16722.1.A1_at
ENSDARG00000112097	ENSDART00000185640	Dr.935.1.S1_at
ENSDARG00000115436	ENSDART00000187460	Dr.378.1.S1_at
ENSDARG00000114665	ENSDART00000180891	Dr.7111.1.S1_a_at
ENSDARG00000114665	ENSDART00000180891	Dr.7111.2.S1_at
ENSDARG00000017681	ENSDART00000184043	Dr.9049.1.S1_at
ENSDARG00000113993	ENSDART00000193515	Dr.15442.1.A1_at
ENSDARG00000074332	ENSDART00000110807	Dr.10834.2.S1_at
ENSDARG00000074332	ENSDART00000110807	Dr.10834.3.A1_a_at
ENSDARG00000111555	ENSDART00000158648	Dr.25617.1.A1_at
ENSDARG00000090462	ENSDART00000125700	Dr.790.1.A1_at
ENSDARG00000012671	ENSDART00000004241	Dr.16113.1.S1_at
ENSDARG00000012671	ENSDART00000004241	Dr.26207.1.A1_at
ENSDARG00000114949	ENSDART00000186136	Dr.7110.1.S1_at
ENSDARG00000114949	ENSDART00000192243	Dr.7110.1.S1_at
ENSDARG00000114949	ENSDART00000182256	Dr.7110.1.S1_at
ENSDARG00000114949	ENSDART00000186057	Dr.7110.1.S1_at
ENSDARG00000024112	ENSDART00000003543	Dr.18073.1.S1_at
ENSDARG00000024112	ENSDART00000003543	Dr.14482.1.A1_at
ENSDARG00000024112	ENSDART00000178966	Dr.18073.1.S1_at
ENSDARG00000024112	ENSDART00000178966	Dr.14482.1.A1_at
ENSDARG00000098592	ENSDART00000184037	Dr.15212.1.A1_at
ENSDARG00000098592	ENSDART00000162010	Dr.15212.1.A1_at
ENSDARG00000089517	ENSDART00000128137	Dr.17698.1.S1_s_at
ENSDARG00000089517	ENSDART00000128137	Dr.16184.1.A1_at
ENSDARG00000109947	ENSDART00000183011	Dr.21022.1.S1_at
ENSDARG00000114862	ENSDART00000186949	Dr.16750.1.S1_at
ENSDARG00000114862	ENSDART00000186949	Dr.16750.2.A1_at
ENSDARG00000056439	ENSDART00000078939	Dr.16348.1.S1_at
ENSDARG00000043079	ENSDART00000063242	Dr.9539.1.S1_at
ENSDARG00000029936	ENSDART00000164091	Dr.9986.1.A1_at
ENSDARG00000029936	ENSDART00000159237	Dr.9986.1.A1_at
ENSDARG00000087962	ENSDART00000122535	Dr.16936.1.S1_at
ENSDARG00000040623	ENSDART00000059480	Dr.10410.1.A1_at
ENSDARG00000040623	ENSDART00000059480	Dr.10130.2.A1_at
ENSDARG00000040623	ENSDART00000059480	Dr.10130.1.S1_at
ENSDARG00000043247	ENSDART00000127329	Dr.21469.1.A1_at
ENSDARG00000003642	ENSDART00000013093	Dr.6184.1.A1_at
ENSDARG00000116006	ENSDART00000176161	Dr.18279.1.S1_at
ENSDARG00000077777	ENSDART00000104475	Dr.994.2.S1_at
ENSDARG00000077777	ENSDART00000189829	Dr.994.2.S1_at
ENSDARG00000077360	ENSDART00000105272	Dr.12425.5.S1_a_at
ENSDARG00000077360	ENSDART00000105272	Dr.12425.6.S1_x_at
ENSDARG00000025375	ENSDART00000007789	Dr.25191.1.S1_at
ENSDARG00000025375	ENSDART00000101338	Dr.25191.1.S1_at
ENSDARG00000091124	ENSDART00000123769	Dr.15319.1.S1_at
ENSDARG00000079964	ENSDART00000111386	Dr.2.1.S1_at
ENSDARG00000079964	ENSDART00000183979	Dr.2.1.S1_at
ENSDARG00000101696	ENSDART00000163529	Dr.16317.1.A1_at
ENSDARG00000112308	ENSDART00000190267	DrAffx.3.1.A1_at
ENSDARG00000013125	ENSDART00000019910	Dr.128.1.S1_at
ENSDARG00000109550	ENSDART00000066946	Dr.25431.1.S1_at
ENSDARG00000108535	ENSDART00000179504	Dr.11247.1.A1_at
ENSDARG00000036359	ENSDART00000022840	Dr.26464.1.S1_at
ENSDARG00000063215	ENSDART00000092183	Dr.18976.1.A1_at
ENSDARG00000098936	ENSDART00000165228	Dr.7098.1.A1_at
ENSDARG00000038271	ENSDART00000160164	Dr.14839.1.S1_at
ENSDARG00000104768	ENSDART00000159192	Dr.26094.1.A1_at
ENSDARG00000059294	ENSDART00000174793	Dr.26268.1.A1_at
ENSDARG00000059294	ENSDART00000082368	Dr.26268.1.A1_at
ENSDARG00000079046	ENSDART00000113716	Dr.24011.1.S1_at
ENSDARG00000056605	ENSDART00000098932	Dr.12796.1.A1_at
ENSDARG00000102471	ENSDART00000162497	Dr.12560.1.A1_at
ENSDARG00000102471	ENSDART00000179923	Dr.12560.1.A1_at
ENSDARG00000102471	ENSDART00000191433	Dr.12560.1.A1_at
ENSDARG00000102546	ENSDART00000160074	Dr.14382.2.A1_at
ENSDARG00000102546	ENSDART00000160074	Dr.14382.1.S1_at
ENSDARG00000007429	ENSDART00000191839	Dr.7453.1.S1_at
ENSDARG00000068596	ENSDART00000099276	Dr.6197.1.A1_at
ENSDARG00000074764	ENSDART00000113616	Dr.25527.1.A1_x_at
ENSDARG00000074764	ENSDART00000113616	Dr.25527.1.A1_at
ENSDARG00000113284	ENSDART00000181853	Dr.9235.1.A1_at
ENSDARG00000105046	ENSDART00000167177	Dr.455.1.A1_at
ENSDARG00000058946	ENSDART00000101012	Dr.11426.1.A1_at
ENSDARG00000114756	ENSDART00000190544	Dr.10434.1.S1_at
ENSDARG00000114756	ENSDART00000156968	Dr.10434.1.S1_at
ENSDARG00000068732	ENSDART00000099528	Dr.12410.1.S1_at
ENSDARG00000068732	ENSDART00000099528	Dr.18614.1.A1_at
ENSDARG00000104742	ENSDART00000162891	Dr.6336.1.A1_at
ENSDARG00000018904	ENSDART00000025423	Dr.1279.1.S1_at
ENSDARG00000114241	ENSDART00000180457	Dr.6570.1.S1_at
ENSDARG00000116300	ENSDART00000181075	Dr.2039.1.A1_at
ENSDARG00000113743	ENSDART00000164108	Dr.14739.1.S1_at
ENSDARG00000041300	ENSDART00000060527	Dr.23951.1.A1_at
ENSDARG00000014891	ENSDART00000014877	Dr.12403.1.S1_at
ENSDARG00000014891	ENSDART00000129511	Dr.12403.1.S1_at
ENSDARG00000045277	ENSDART00000186307	Dr.13041.1.A1_at
ENSDARG00000045277	ENSDART00000066590	Dr.13041.1.A1_at
ENSDARG00000105028	ENSDART00000161495	Dr.8991.1.A1_at
ENSDARG00000012113	ENSDART00000024777	Dr.17482.1.S1_at
ENSDARG00000012113	ENSDART00000158979	Dr.17482.1.S1_at
ENSDARG00000103922	ENSDART00000161175	Dr.3492.1.A1_at
ENSDARG00000100031	ENSDART00000169601	Dr.24955.1.A1_s_at
ENSDARG00000113425	ENSDART00000177625	Dr.5628.3.A1_x_at
ENSDARG00000100082	ENSDART00000169834	Dr.24131.1.S1_at
ENSDARG00000030665	ENSDART00000046076	Dr.2161.2.A1_a_at
ENSDARG00000101844	ENSDART00000167035	Dr.781.1.S1_at
ENSDARG00000116820	ENSDART00000185319	Dr.16130.1.S1_at
ENSDARG00000113651	ENSDART00000188318	Dr.8207.1.S1_at
ENSDARG00000115292	ENSDART00000110737	Dr.11635.1.A1_at
ENSDARG00000112888	ENSDART00000186968	Dr.15819.1.A1_at
ENSDARG00000112098	ENSDART00000010526	DrAffx.1.3.S1_at
ENSDARG00000112098	ENSDART00000169619	DrAffx.1.3.S1_at
ENSDARG00000111580	ENSDART00000182639	Dr.21003.1.S1_at
ENSDARG00000114474	ENSDART00000191343	Dr.19864.2.S1_a_at
ENSDARG00000102128	ENSDART00000169805	Dr.12062.1.S1_at
ENSDARG00000110597	ENSDART00000185012	Dr.566.1.S1_at
ENSDARG00000110371	ENSDART00000182864	Dr.16196.1.A1_at
ENSDARG00000112778	ENSDART00000185092	Dr.13644.1.S1_at
ENSDARG00000112778	ENSDART00000185092	Dr.13644.2.S1_at
ENSDARG00000079201	ENSDART00000109493	Dr.16418.1.A1_at
ENSDARG00000079201	ENSDART00000109493	Dr.13421.1.S1_at
ENSDARG00000111918	ENSDART00000183518	Dr.12056.2.S1_at
ENSDARG00000111918	ENSDART00000183518	Dr.12056.1.A1_at
ENSDARG00000113592	ENSDART00000193545	Dr.18503.1.A1_at
ENSDARG00000109696	ENSDART00000126524	Dr.15636.2.S1_at
ENSDARG00000109696	ENSDART00000192850	Dr.15636.2.S1_at
ENSDARG00000112463	ENSDART00000186916	Dr.25606.1.A1_at
ENSDARG00000112982	ENSDART00000192374	Dr.10245.1.A1_at
ENSDARG00000113241	ENSDART00000189732	Dr.6689.1.S1_at
ENSDARG00000101858	ENSDART00000165987	Dr.2625.1.A1_at
ENSDARG00000010764	ENSDART00000011737	Dr.7088.1.A1_at
ENSDARG00000116412	ENSDART00000013654	DrAffx.2.72.S1_at
ENSDARG00000116412	ENSDART00000013654	DrAffx.2.63.S1_at
ENSDARG00000114826	ENSDART00000192975	Dr.15361.1.S1_at
ENSDARG00000077523	ENSDART00000108540	Dr.26420.1.A1_at
ENSDARG00000111711	ENSDART00000179775	Dr.22524.1.S1_at
ENSDARG00000114602	ENSDART00000188917	Dr.7110.1.S1_at
