Gene stable ID	Transcript stable ID	AFFY HuGeneFL probe
ENSG00000110917	ENST00000228506	D63486_at
ENSG00000110917	ENST00000535413	D63486_at
ENSG00000122971	ENST00000242592	Z80345_rna1_s_at
ENSG00000122971	ENST00000411593	Z80345_rna1_s_at
ENSG00000144063	ENST00000272462	U17077_at
ENSG00000176293	ENST00000359978	U09413_at
ENSG00000176293	ENST00000401053	U09413_at
ENSG00000176293	ENST00000313434	U09413_at
ENSG00000176293	ENST00000506786	U09413_at
ENSG00000135100	ENST00000257555	U73499_at
ENSG00000135100	ENST00000257555	M57732_at
ENSG00000135100	ENST00000400024	U73499_at
ENSG00000135100	ENST00000560968	U73499_at
ENSG00000135100	ENST00000560968	M57732_at
ENSG00000135100	ENST00000402929	U73499_at
ENSG00000135100	ENST00000541924	U73499_at
ENSG00000135100	ENST00000538646	U73499_at
ENSG00000135100	ENST00000544574	U73499_at
ENSG00000135100	ENST00000535955	U73499_at
ENSG00000135100	ENST00000538626	U73499_at
ENSG00000135100	ENST00000541395	M57732_at
ENSG00000135100	ENST00000540108	M57732_at
ENSG00000135100	ENST00000617366	U73499_at
ENSG00000135100	ENST00000617366	M57732_at
ENSG00000135100	ENST00000543427	U73499_at
ENSG00000135100	ENST00000543427	M57732_at
ENSG00000135100	ENST00000615446	U73499_at
ENSG00000135100	ENST00000615446	M57732_at
ENSG00000084207	ENST00000398606	U21689_at
ENSG00000084207	ENST00000398606	M24485_s_at
ENSG00000084207	ENST00000398603	U21689_at
ENSG00000084207	ENST00000398603	M24485_s_at
ENSG00000084207	ENST00000494593	U21689_at
ENSG00000084207	ENST00000494593	M24485_s_at
ENSG00000084207	ENST00000646888	U21689_at
ENSG00000084207	ENST00000646888	M24485_s_at
ENSG00000084207	ENST00000498765	U21689_at
ENSG00000084207	ENST00000498765	M24485_s_at
ENSG00000084207	ENST00000467591	U21689_at
ENSG00000084207	ENST00000467591	M24485_s_at
ENSG00000171606	ENST00000424679	U71598_at
ENSG00000171606	ENST00000345813	U71598_at
ENSG00000171606	ENST00000617501	U71598_at
ENSG00000171606	ENST00000326804	U71598_at
ENSG00000171606	ENST00000610905	U71598_at
ENSG00000171606	ENST00000595146	U71598_at
ENSG00000114491	ENST00000232607	J03626_rna1_s_at
ENSG00000114491	ENST00000462091	J03626_rna1_s_at
ENSG00000114491	ENST00000467167	J03626_rna1_s_at
ENSG00000114491	ENST00000474588	J03626_rna1_s_at
ENSG00000114491	ENST00000497791	J03626_rna1_s_at
ENSG00000114491	ENST00000460034	J03626_rna1_s_at
ENSG00000114491	ENST00000479719	J03626_rna1_s_at
ENSG00000114491	ENST00000495751	J03626_rna1_s_at
ENSG00000116133	ENST00000371269	D13643_at
ENSG00000116133	ENST00000647912	D13643_at
ENSG00000116133	ENST00000535035	D13643_at
ENSG00000116133	ENST00000649769	D13643_at
ENSG00000116133	ENST00000648712	D13643_at
ENSG00000116133	ENST00000648728	D13643_at
ENSG00000082781	ENST00000296181	J05633_at
ENSG00000082781	ENST00000296181	X53002_s_at
ENSG00000082781	ENST00000460797	J05633_at
ENSG00000082781	ENST00000460797	X53002_s_at
ENSG00000082781	ENST00000461306	X53002_s_at
ENSG00000278129	ENST00000621650	M29581_at
ENSG00000135114	ENST00000257570	L40387_at
ENSG00000135114	ENST00000339275	L40387_at
ENSG00000132746	ENST00000530069	U37519_at
ENSG00000132746	ENST00000673966	U37519_at
ENSG00000132746	ENST00000349015	U37519_at
ENSG00000089041	ENST00000537312	Y09561_at
ENSG00000089041	ENST00000328963	Y09561_at
ENSG00000089041	ENST00000539695	Y09561_at
ENSG00000089041	ENST00000261826	Y09561_at
ENSG00000089041	ENST00000535250	Y09561_at
ENSG00000089041	ENST00000539606	Y09561_at
ENSG00000089041	ENST00000541716	Y09561_at
ENSG00000089041	ENST00000541022	Y09561_at
ENSG00000089041	ENST00000541564	Y09561_at
ENSG00000089041	ENST00000538011	Y09561_at
ENSG00000089041	ENST00000535600	Y09561_at
ENSG00000083845	ENST00000601521	U14970_at
ENSG00000083845	ENST00000596314	U14970_at
ENSG00000083845	ENST00000598495	U14970_at
ENSG00000083845	ENST00000598807	U14970_at
ENSG00000083845	ENST00000596046	U14970_at
ENSG00000083845	ENST00000599232	U14970_at
ENSG00000083845	ENST00000196551	U14970_at
ENSG00000183054	ENST00000463822	U64675_at
ENSG00000183054	ENST00000329516	U64675_at
ENSG00000163848	ENST00000360647	U09851_s_at
ENSG00000163848	ENST00000360647	L04282_at
ENSG00000163848	ENST00000484491	U09851_s_at
ENSG00000163848	ENST00000484491	L04282_at
ENSG00000163848	ENST00000492394	U09851_s_at
ENSG00000163848	ENST00000492394	L04282_at
ENSG00000163848	ENST00000485866	U09851_s_at
ENSG00000163848	ENST00000485866	L04282_at
ENSG00000163848	ENST00000497929	U09851_s_at
ENSG00000163848	ENST00000497929	L04282_at
ENSG00000284686	ENST00000641109	U79294_at
ENSG00000284686	ENST00000642129	U79294_at
ENSG00000131849	ENST00000254166	U09411_at
ENSG00000131849	ENST00000599148	U09411_at
ENSG00000131849	ENST00000639285	U09411_at
ENSG00000162407	ENST00000371250	U79294_at
ENSG00000162409	ENST00000371244	U06454_at
ENSG00000162409	ENST00000610361	U06454_at
ENSG00000006534	ENST00000614849	U10868_at
ENSG00000006534	ENST00000615368	U10868_at
ENSG00000006534	ENST00000619675	U10868_at
ENSG00000006534	ENST00000342456	U10868_at
ENSG00000006534	ENST00000617288	U10868_at
ENSG00000006534	ENST00000615463	U10868_at
ENSG00000157131	ENST00000361249	U08006_s_at
ENSG00000021852	ENST00000371237	M16973_at
ENSG00000021852	ENST00000465658	M16973_at
ENSG00000021852	ENST00000535057	M16973_at
ENSG00000021852	ENST00000543257	M16973_at
ENSG00000110717	ENST00000313468	U65579_at
ENSG00000110717	ENST00000526446	U65579_at
ENSG00000110717	ENST00000528492	U65579_at
ENSG00000110717	ENST00000532399	U65579_at
ENSG00000110717	ENST00000526339	U65579_at
ENSG00000110717	ENST00000525419	U65579_at
ENSG00000110717	ENST00000524810	U65579_at
ENSG00000110717	ENST00000526542	U65579_at
ENSG00000110717	ENST00000531282	U65579_at
ENSG00000130726	ENST00000253024	U95040_at
ENSG00000130726	ENST00000341753	U95040_at
ENSG00000130726	ENST00000597136	U95040_at
ENSG00000130726	ENST00000595028	U95040_at
ENSG00000130726	ENST00000595974	U95040_at
ENSG00000130726	ENST00000600840	U95040_at
ENSG00000130726	ENST00000598355	U95040_at
ENSG00000135124	ENST00000337233	AF000234_at
ENSG00000135124	ENST00000359949	AF000234_at
ENSG00000135124	ENST00000543430	AF000234_at
ENSG00000135124	ENST00000543318	AF000234_at
ENSG00000135124	ENST00000499638	AF000234_at
ENSG00000135124	ENST00000543984	AF000234_at
ENSG00000135124	ENST00000542067	AF000234_at
ENSG00000135124	ENST00000543171	AF000234_at
ENSG00000110719	ENST00000265686	U45285_at
ENSG00000110719	ENST00000532635	U45285_at
ENSG00000110719	ENST00000525724	U45285_at
ENSG00000110719	ENST00000533005	U45285_at
ENSG00000110719	ENST00000524870	U45285_at
ENSG00000110719	ENST00000530063	U45285_at
ENSG00000110719	ENST00000530449	U45285_at
ENSG00000110719	ENST00000530802	U45285_at
ENSG00000223416	ENST00000488067	X69654_at
ENSG00000184292	ENST00000371225	X77753_at
ENSG00000184292	ENST00000371225	J04152_rna1_s_at
ENSG00000275924	ENST00000621968	U95040_at
ENSG00000255031	ENST00000529934	U45285_at
ENSG00000110721	ENST00000265689	D10704_at
ENSG00000110721	ENST00000533728	D10704_at
ENSG00000110721	ENST00000525155	D10704_at
ENSG00000099326	ENST00000600004	M58297_at
ENSG00000099326	ENST00000594234	M58297_at
ENSG00000099326	ENST00000215057	M58297_at
ENSG00000099326	ENST00000599369	M58297_at
ENSG00000213753	ENST00000651608	U06155_s_at
ENSG00000213753	ENST00000651608	U06155_at
ENSG00000213753	ENST00000464061	U06155_s_at
ENSG00000213753	ENST00000464061	U06155_at
ENSG00000286104	ENST00000487264	U06155_s_at
ENSG00000286104	ENST00000487264	U06155_at
ENSG00000286104	ENST00000473164	U06155_s_at
ENSG00000286104	ENST00000473164	U06155_at
ENSG00000286104	ENST00000652551	U06155_s_at
ENSG00000286104	ENST00000652551	U06155_at
ENSG00000134716	ENST00000371204	U37143_at
ENSG00000134716	ENST00000492633	U37143_at
ENSG00000134716	ENST00000469406	U37143_at
ENSG00000134716	ENST00000466095	U37143_at
ENSG00000134716	ENST00000468257	U37143_at
ENSG00000153208	ENST00000295408	U08023_at
ENSG00000153208	ENST00000409780	U08023_at
ENSG00000153208	ENST00000439966	U08023_at
ENSG00000153208	ENST00000449344	U08023_at
ENSG00000153208	ENST00000421804	U08023_at
ENSG00000153208	ENST00000616902	U08023_at
ENSG00000069482	ENST00000265643	M77140_at
ENSG00000169629	ENST00000302558	U64675_at
ENSG00000169629	ENST00000409750	U64675_at
ENSG00000110090	ENST00000540367	L39211_at
ENSG00000110090	ENST00000376618	L39211_at
ENSG00000110090	ENST00000265641	L39211_at
ENSG00000110090	ENST00000539743	L39211_at
ENSG00000073111	ENST00000265056	D21063_at
ENSG00000073111	ENST00000474964	D21063_at
ENSG00000073111	ENST00000477668	D21063_at
ENSG00000073111	ENST00000491422	D21063_at
ENSG00000073111	ENST00000468414	D21063_at
ENSG00000132740	ENST00000255078	L14754_at
ENSG00000132740	ENST00000676173	L14754_at
ENSG00000132740	ENST00000675118	L14754_at
ENSG00000132740	ENST00000675648	L14754_at
ENSG00000132740	ENST00000543739	L14754_at
ENSG00000132740	ENST00000675916	L14754_at
ENSG00000132740	ENST00000544521	L14754_at
ENSG00000074416	ENST00000434178	U67963_at
ENSG00000074416	ENST00000496306	U67963_at
ENSG00000074416	ENST00000476682	U67963_at
ENSG00000074416	ENST00000487473	U67963_at
ENSG00000074416	ENST00000398101	U67963_at
ENSG00000074416	ENST00000648300	U67963_at
ENSG00000074416	ENST00000484451	U67963_at
ENSG00000074416	ENST00000265052	U67963_at
ENSG00000074416	ENST00000398104	U67963_at
ENSG00000074416	ENST00000453507	U67963_at
ENSG00000144136	ENST00000272542	L20859_at
ENSG00000144136	ENST00000490674	L20859_at
ENSG00000158104	ENST00000289004	D31628_s_at
ENSG00000158104	ENST00000543163	D31628_s_at
ENSG00000110801	ENST00000541212	AB003177_at
ENSG00000110801	ENST00000537407	AB003177_at
ENSG00000110801	ENST00000540962	AB003177_at
ENSG00000110801	ENST00000261817	AB003177_at
ENSG00000110801	ENST00000542602	AB003177_at
ENSG00000110801	ENST00000543699	AB003177_at
ENSG00000110801	ENST00000535293	AB003177_at
ENSG00000110801	ENST00000544724	AB003177_at
ENSG00000110801	ENST00000544254	AB003177_at
ENSG00000110801	ENST00000361485	AB003177_at
ENSG00000256950	ENST00000544911	AB003177_at
ENSG00000125538	ENST00000263341	X04500_at
ENSG00000125538	ENST00000491056	X04500_at
ENSG00000125538	ENST00000487639	X04500_at
ENSG00000110987	ENST00000538010	X89984_at
ENSG00000110987	ENST00000261822	X89984_at
ENSG00000179348	ENST00000341105	M68891_at
ENSG00000179348	ENST00000489987	M68891_at
ENSG00000179348	ENST00000430265	M68891_at
ENSG00000179348	ENST00000487848	M68891_at
ENSG00000110092	ENST00000227507	X59798_at
ENSG00000163902	ENST00000296255	Y00281_at
ENSG00000163902	ENST00000497289	Y00281_at
ENSG00000075785	ENST00000676214	X93499_at
ENSG00000075785	ENST00000676425	X93499_at
ENSG00000075785	ENST00000675712	X93499_at
ENSG00000075785	ENST00000490093	X93499_at
ENSG00000075785	ENST00000675342	X93499_at
ENSG00000075785	ENST00000674748	X93499_at
ENSG00000075785	ENST00000265062	X93499_at
ENSG00000075785	ENST00000482525	X93499_at
ENSG00000075785	ENST00000675497	X93499_at
ENSG00000075785	ENST00000674589	X93499_at
ENSG00000075785	ENST00000483906	X93499_at
ENSG00000075785	ENST00000676147	X93499_at
ENSG00000075785	ENST00000674593	X93499_at
ENSG00000075388	ENST00000168712	J02986_cds1_at
ENSG00000075388	ENST00000168712	M17446_s_at
ENSG00000075388	ENST00000538040	M17446_s_at
ENSG00000186895	ENST00000334134	X14445_at
ENSG00000186895	ENST00000646078	X14445_at
ENSG00000136689	ENST00000409052	X53296_s_at
ENSG00000136689	ENST00000361779	X53296_s_at
ENSG00000136689	ENST00000259206	X53296_s_at
ENSG00000136689	ENST00000354115	X53296_s_at
ENSG00000136689	ENST00000409930	X53296_s_at
ENSG00000169704	ENST00000307395	M80478_at
ENSG00000168040	ENST00000301838	X84709_at
ENSG00000131626	ENST00000253925	D49354_s_at
ENSG00000131626	ENST00000253925	U22816_at
ENSG00000131626	ENST00000389547	D49354_s_at
ENSG00000131626	ENST00000389547	U22815_at
ENSG00000131626	ENST00000532504	D49354_s_at
ENSG00000131626	ENST00000532504	U22816_at
ENSG00000131626	ENST00000648755	D49354_s_at
ENSG00000131626	ENST00000648755	U22816_at
ENSG00000131626	ENST00000644155	D49354_s_at
ENSG00000131626	ENST00000644155	U22816_at
ENSG00000131626	ENST00000526262	D49354_s_at
ENSG00000131626	ENST00000526262	U22816_at
ENSG00000131626	ENST00000530548	D49354_s_at
ENSG00000131626	ENST00000530548	U22816_at
ENSG00000131626	ENST00000531657	D49354_s_at
ENSG00000131626	ENST00000531657	U22816_at
ENSG00000131626	ENST00000528853	U22816_at
ENSG00000130779	ENST00000361654	X64838_at
ENSG00000130779	ENST00000545889	X64838_at
ENSG00000130779	ENST00000302528	X64838_at
ENSG00000130779	ENST00000358808	X64838_at
ENSG00000130779	ENST00000620786	X64838_at
ENSG00000130779	ENST00000537178	X64838_at
ENSG00000130779	ENST00000501271	X64838_at
ENSG00000130779	ENST00000540539	X64838_at
ENSG00000169714	ENST00000502976	U19765_at
ENSG00000169714	ENST00000422453	U19765_at
ENSG00000169714	ENST00000451728	U19765_at
ENSG00000169714	ENST00000446936	U19765_at
ENSG00000169714	ENST00000500450	U19765_at
ENSG00000169714	ENST00000504813	U19765_at
ENSG00000169714	ENST00000502372	U19765_at
ENSG00000125618	ENST00000263335	X69699_at
ENSG00000125618	ENST00000397647	X69699_at
ENSG00000125618	ENST00000348715	X69699_at
ENSG00000125618	ENST00000429538	X69699_at
ENSG00000125618	ENST00000480684	X69699_at
ENSG00000125618	ENST00000263334	X69699_at
ENSG00000184897	ENST00000333762	D64142_at
ENSG00000085733	ENST00000346329	M98343_at
ENSG00000085733	ENST00000301843	M98343_at
ENSG00000085733	ENST00000393747	M98343_at
ENSG00000214760	ENST00000399532	U25789_at
ENSG00000142856	ENST00000492655	U37139_at
ENSG00000142856	ENST00000371092	U37139_at
ENSG00000142856	ENST00000271002	U37139_at
ENSG00000142856	ENST00000489099	U37139_at
ENSG00000142856	ENST00000461681	U37139_at
ENSG00000079739	ENST00000371084	M83088_at
ENSG00000079739	ENST00000650546	M83088_at
ENSG00000079739	ENST00000371083	M83088_at
ENSG00000079739	ENST00000540265	M83088_at
ENSG00000184445	ENST00000450485	D79988_at
ENSG00000184445	ENST00000333479	D79988_at
ENSG00000184445	ENST00000436959	D79988_at
ENSG00000184445	ENST00000534995	D79988_at
ENSG00000185483	ENST00000371079	M97675_at
ENSG00000185483	ENST00000545203	M97675_at
ENSG00000240356	ENST00000416673	U06155_s_at
ENSG00000240356	ENST00000416673	U06155_at
ENSG00000240356	ENST00000391616	U06155_s_at
ENSG00000240356	ENST00000391616	U06155_at
ENSG00000240356	ENST00000449021	U06155_s_at
ENSG00000240356	ENST00000449021	U06155_at
ENSG00000182782	ENST00000328880	D10923_at
ENSG00000255398	ENST00000528880	D10923_at
ENSG00000144158	ENST00000272567	X13482_at
ENSG00000175509	ENST00000419351	Y00970_at
ENSG00000162434	ENST00000342505	M64174_at
ENSG00000162434	ENST00000673046	M64174_at
ENSG00000162434	ENST00000672247	M64174_at
ENSG00000162434	ENST00000672434	M64174_at
ENSG00000162434	ENST00000672574	M64174_at
ENSG00000162434	ENST00000671746	M64174_at
ENSG00000162434	ENST00000673246	M64174_at
ENSG00000162434	ENST00000673314	M64174_at
ENSG00000162434	ENST00000673254	M64174_at
ENSG00000162434	ENST00000671954	M64174_at
ENSG00000162434	ENST00000672179	M64174_at
ENSG00000162434	ENST00000673220	M64174_at
ENSG00000162434	ENST00000671929	M64174_at
ENSG00000162434	ENST00000465376	M64174_at
ENSG00000254997	ENST00000528743	X63755_at
ENSG00000162433	ENST00000497030	X60673_rna1_at
ENSG00000162433	ENST00000546702	X60673_rna1_at
ENSG00000162433	ENST00000327299	X60673_rna1_at
ENSG00000162433	ENST00000474968	X60673_rna1_at
ENSG00000162433	ENST00000479060	X60673_rna1_at
ENSG00000162433	ENST00000545314	X60673_rna1_at
ENSG00000162433	ENST00000395334	X60673_rna1_at
ENSG00000213625	ENST00000371065	Y12670_at
ENSG00000213625	ENST00000613538	Y12670_at
ENSG00000088205	ENST00000263239	X98743_at
ENSG00000088205	ENST00000476149	X98743_at
ENSG00000116678	ENST00000371060	U66497_at
ENSG00000116678	ENST00000349533	U66497_at
ENSG00000116678	ENST00000616738	U66497_at
ENSG00000184588	ENST00000329654	L20971_at
ENSG00000184588	ENST00000341517	L20971_at
ENSG00000184588	ENST00000423207	L20971_at
ENSG00000184588	ENST00000371045	L20971_at
ENSG00000163914	ENST00000296271	U49742_at
ENSG00000155368	ENST00000355857	M14200_rna1_at
ENSG00000155368	ENST00000627093	M14200_rna1_at
ENSG00000155368	ENST00000409094	X94563_xpt2_r_at
ENSG00000155368	ENST00000409094	M14200_rna1_at
ENSG00000155368	ENST00000311521	X94563_xpt2_r_at
ENSG00000155368	ENST00000311521	M14200_rna1_at
ENSG00000155368	ENST00000460901	M14200_rna1_at
ENSG00000155368	ENST00000627305	M14200_rna1_at
ENSG00000155368	ENST00000393103	X94563_xpt2_r_at
ENSG00000155368	ENST00000393103	M14200_rna1_at
ENSG00000155368	ENST00000475783	M14200_rna1_at
ENSG00000155368	ENST00000535757	X94563_xpt2_r_at
ENSG00000155368	ENST00000535757	M14200_rna1_at
ENSG00000155368	ENST00000535617	M14200_rna1_at
ENSG00000155368	ENST00000542275	M14200_rna1_at
ENSG00000080293	ENST00000019103	U28281_at
ENSG00000080293	ENST00000494326	U28281_at
ENSG00000080293	ENST00000485440	U28281_at
ENSG00000051825	ENST00000544217	X98258_at
ENSG00000051825	ENST00000541603	X98258_at
ENSG00000051825	ENST00000541076	X98258_at
ENSG00000051825	ENST00000606320	X98258_at
ENSG00000170893	ENST00000302649	M63582_at
ENSG00000170893	ENST00000507066	M63582_at
ENSG00000280120	ENST00000625082	X98258_at
ENSG00000088179	ENST00000263708	M68941_at
ENSG00000088179	ENST00000430976	M68941_at
ENSG00000088179	ENST00000469511	M68941_at
ENSG00000088179	ENST00000441089	M68941_at
ENSG00000196455	ENST00000356763	Y08991_at
ENSG00000196455	ENST00000511760	Y08991_at
ENSG00000116704	ENST00000235345	D87449_at
ENSG00000184209	ENST00000526639	U44799_s_at
ENSG00000184209	ENST00000529201	U44799_s_at
ENSG00000184209	ENST00000412157	U44799_s_at
ENSG00000184209	ENST00000350887	U44799_s_at
ENSG00000086598	ENST00000543425	X92098_at
ENSG00000086598	ENST00000262225	X92098_at
ENSG00000086598	ENST00000509052	X92098_at
ENSG00000081985	ENST00000262345	U64198_at
ENSG00000081985	ENST00000544434	U64198_at
ENSG00000081985	ENST00000541374	U64198_at
ENSG00000081985	ENST00000674203	U64198_at
ENSG00000081985	ENST00000648487	U64198_at
ENSG00000081985	ENST00000465396	U64198_at
ENSG00000111361	ENST00000424014	X95648_at
ENSG00000144118	ENST00000272519	M35416_at
ENSG00000144118	ENST00000420510	M35416_at
ENSG00000144118	ENST00000431732	M35416_at
ENSG00000144118	ENST00000470417	M35416_at
ENSG00000163083	ENST00000295228	M31682_at
ENSG00000074047	ENST00000361492	D14827_at
ENSG00000074047	ENST00000341310	D14827_at
ENSG00000074047	ENST00000438299	D14827_at
ENSG00000074047	ENST00000445186	D14827_at
ENSG00000074047	ENST00000452692	D14827_at
ENSG00000074047	ENST00000437950	D14827_at
ENSG00000074047	ENST00000452319	D14827_at
ENSG00000116717	ENST00000370986	M60974_s_at
ENSG00000116717	ENST00000370985	M60974_s_at
ENSG00000116717	ENST00000650283	M60974_s_at
ENSG00000116717	ENST00000648742	M60974_s_at
ENSG00000116717	ENST00000617962	M60974_s_at
ENSG00000229133	ENST00000444127	Z25749_rna1_at
ENSG00000116745	ENST00000262340	U18991_at
ENSG00000211460	ENST00000536142	X78627_at
ENSG00000211460	ENST00000389682	X78627_at
ENSG00000211460	ENST00000467324	X78627_at
ENSG00000211460	ENST00000498545	X78627_at
ENSG00000211460	ENST00000490104	X78627_at
ENSG00000116754	ENST00000370951	M74002_at
ENSG00000116754	ENST00000370950	M74002_at
ENSG00000116754	ENST00000484162	M74002_at
ENSG00000116754	ENST00000370949	M74002_at
ENSG00000116754	ENST00000463859	M74002_at
ENSG00000116754	ENST00000460795	M74002_at
ENSG00000116754	ENST00000461935	M74002_at
ENSG00000116754	ENST00000489188	M74002_at
ENSG00000196498	ENST00000405201	U37146_at
ENSG00000196498	ENST00000405201	S83390_s_at
ENSG00000196498	ENST00000404621	U37146_at
ENSG00000196498	ENST00000404621	S83390_s_at
ENSG00000196498	ENST00000429285	U37146_at
ENSG00000196498	ENST00000429285	S83390_s_at
ENSG00000196498	ENST00000418829	S83390_s_at
ENSG00000196498	ENST00000443451	U37146_at
ENSG00000196498	ENST00000443451	S83390_s_at
ENSG00000196498	ENST00000413172	S83390_s_at
ENSG00000196498	ENST00000464377	S83390_s_at
ENSG00000196498	ENST00000404121	U37146_at
ENSG00000196498	ENST00000404121	S83390_s_at
ENSG00000196498	ENST00000356219	U37146_at
ENSG00000196498	ENST00000356219	S83390_s_at
ENSG00000110203	ENST00000622388	U08471_at
ENSG00000110203	ENST00000612844	U08471_at
