Gene stable ID	Transcript stable ID	AFFY Rhesus probe
ENSMMUG00000016748	ENSMMUT00000023534	MmugDNA.40910.1.S1_at
ENSMMUG00000016748	ENSMMUT00000039485	MmugDNA.23158.1.S1_at
ENSMMUG00000016748	ENSMMUT00000039485	MmugDNA.40910.1.S1_at
ENSMMUG00000009486	ENSMMUT00000063944	MmuSTS.1424.1.S1_at
ENSMMUG00000009486	ENSMMUT00000013241	MmuSTS.1424.1.S1_at
ENSMMUG00000023599	ENSMMUT00000033199	MmugDNA.23346.1.S1_at
ENSMMUG00000021494	ENSMMUT00000030256	MmunewRS.1081.1.S1_at
ENSMMUG00000021494	ENSMMUT00000102197	MmunewRS.1081.1.S1_at
ENSMMUG00000000956	ENSMMUT00000061983	MmugDNA.5733.1.S1_at
ENSMMUG00000000956	ENSMMUT00000015765	MmugDNA.5733.1.S1_at
ENSMMUG00000000956	ENSMMUT00000074955	MmugDNA.3824.1.S1_at
ENSMMUG00000000956	ENSMMUT00000001368	MmugDNA.5733.1.S1_at
ENSMMUG00000059408	ENSMMUT00000093634	MmugDNA.24507.1.S1_at
ENSMMUG00000059408	ENSMMUT00000093634	MmugDNA.290.1.S1_at
ENSMMUG00000003815	ENSMMUT00000101964	MmugDNA.20549.1.S1_at
ENSMMUG00000003815	ENSMMUT00000082939	MmugDNA.20549.1.S1_at
ENSMMUG00000003815	ENSMMUT00000064773	MmugDNA.20549.1.S1_at
ENSMMUG00000049532	ENSMMUT00000088941	MmugDNA.21115.1.S1_at
ENSMMUG00000049532	ENSMMUT00000088941	MmugDNA.17604.1.S1_at
ENSMMUG00000021519	ENSMMUT00000030289	MmugDNA.41934.1.S1_at
ENSMMUG00000005021	ENSMMUT00000007075	MmugDNA.31057.1.S1_at
ENSMMUG00000005727	ENSMMUT00000077762	MmugDNA.21608.1.S1_at
ENSMMUG00000005727	ENSMMUT00000064213	MmugDNA.21608.1.S1_at
ENSMMUG00000005727	ENSMMUT00000061664	MmugDNA.21608.1.S1_at
ENSMMUG00000005727	ENSMMUT00000008045	MmugDNA.21608.1.S1_at
ENSMMUG00000005727	ENSMMUT00000014167	MmugDNA.21608.1.S1_at
ENSMMUG00000021735	ENSMMUT00000057294	Mmu.11220.1.S1_at
ENSMMUG00000021735	ENSMMUT00000057294	MmugDNA.14903.1.S1_at
ENSMMUG00000021735	ENSMMUT00000074090	Mmu.11220.1.S1_at
ENSMMUG00000021735	ENSMMUT00000074090	MmuSTS.2045.1.S1_at
ENSMMUG00000021735	ENSMMUT00000030587	Mmu.11220.1.S1_at
ENSMMUG00000021735	ENSMMUT00000030587	MmugDNA.14903.1.S1_at
ENSMMUG00000021735	ENSMMUT00000030589	Mmu.11220.1.S1_at
ENSMMUG00000021735	ENSMMUT00000030589	MmugDNA.14903.1.S1_at
ENSMMUG00000021735	ENSMMUT00000060957	Mmu.11220.1.S1_at
ENSMMUG00000021735	ENSMMUT00000060957	MmugDNA.14903.1.S1_at
ENSMMUG00000021735	ENSMMUT00000055344	Mmu.11220.1.S1_at
ENSMMUG00000021735	ENSMMUT00000055344	MmugDNA.14903.1.S1_at
ENSMMUG00000021735	ENSMMUT00000046908	Mmu.11220.1.S1_at
ENSMMUG00000021735	ENSMMUT00000046908	MmugDNA.14903.1.S1_at
ENSMMUG00000016908	ENSMMUT00000096918	MmugDNA.32122.1.S1_at
ENSMMUG00000016908	ENSMMUT00000096918	MmugDNA.1880.1.S1_at
ENSMMUG00000016908	ENSMMUT00000096918	MmugDNA.13250.1.S1_at
ENSMMUG00000016908	ENSMMUT00000096918	Mmu.6269.1.S1_at
ENSMMUG00000016908	ENSMMUT00000023749	MmugDNA.32122.1.S1_at
ENSMMUG00000016908	ENSMMUT00000023749	MmugDNA.1880.1.S1_at
ENSMMUG00000016908	ENSMMUT00000023749	MmugDNA.13250.1.S1_at
ENSMMUG00000016908	ENSMMUT00000023749	Mmu.6269.1.S1_at
ENSMMUG00000048683	ENSMMUT00000072891	MmugDNA.13355.1.S1_at
ENSMMUG00000053104	ENSMMUT00000105871	MmugDNA.22239.1.S1_at
ENSMMUG00000064524	ENSMMUT00000099423	MmugDNA.2244.1.S1_at
ENSMMUG00000064524	ENSMMUT00000082956	MmugDNA.2244.1.S1_at
ENSMMUG00000062156	ENSMMUT00000085917	MmugDNA.37811.1.S1_at
ENSMMUG00000062156	ENSMMUT00000092064	MmugDNA.37811.1.S1_at
ENSMMUG00000006837	ENSMMUT00000009561	MmuSTS.4572.1.S1_at
ENSMMUG00000006837	ENSMMUT00000067932	MmuSTS.4572.1.S1_at
ENSMMUG00000052788	ENSMMUT00000097115	MmugDNA.34264.1.S1_at
ENSMMUG00000052788	ENSMMUT00000097115	MmugDNA.31933.1.S1_at
ENSMMUG00000052788	ENSMMUT00000097115	MmugDNA.16351.1.S1_at
ENSMMUG00000052788	ENSMMUT00000097115	MmugDNA.4443.1.S1_at
ENSMMUG00000017920	ENSMMUT00000105645	MmugDNA.37812.1.S1_at
ENSMMUG00000017920	ENSMMUT00000080523	MmugDNA.37812.1.S1_at
ENSMMUG00000017920	ENSMMUT00000080523	MmugDNA.2782.1.S1_at
ENSMMUG00000017920	ENSMMUT00000080523	MmugDNA.24516.1.S1_s_at
ENSMMUG00000017920	ENSMMUT00000077569	MmugDNA.37812.1.S1_at
ENSMMUG00000017920	ENSMMUT00000077569	MmugDNA.24516.1.S1_s_at
ENSMMUG00000017920	ENSMMUT00000056617	MmugDNA.2782.1.S1_at
ENSMMUG00000017920	ENSMMUT00000056617	MmugDNA.24516.1.S1_s_at
ENSMMUG00000017920	ENSMMUT00000025180	MmugDNA.37812.1.S1_at
ENSMMUG00000017920	ENSMMUT00000025180	MmugDNA.2782.1.S1_at
ENSMMUG00000017920	ENSMMUT00000025180	MmugDNA.24516.1.S1_s_at
ENSMMUG00000055868	ENSMMUT00000084295	MmugDNA.29965.1.S1_at
ENSMMUG00000055868	ENSMMUT00000095590	MmugDNA.29965.1.S1_at
ENSMMUG00000055868	ENSMMUT00000096168	MmugDNA.29965.1.S1_at
ENSMMUG00000055868	ENSMMUT00000098772	MmugDNA.29965.1.S1_at
ENSMMUG00000055868	ENSMMUT00000106292	MmugDNA.29965.1.S1_at
ENSMMUG00000010824	ENSMMUT00000015137	MmugDNA.23579.1.S1_at
ENSMMUG00000016578	ENSMMUT00000091151	MmugDNA.13391.1.S1_at
ENSMMUG00000016578	ENSMMUT00000038352	MmugDNA.13391.1.S1_at
ENSMMUG00000016578	ENSMMUT00000023281	MmuSTS.215.1.S1_at
ENSMMUG00000019629	ENSMMUT00000027571	MmuSTS.1656.1.S1_at
ENSMMUG00000062080	ENSMMUT00000092776	MmugDNA.3393.1.S1_at
ENSMMUG00000062080	ENSMMUT00000092776	MmugDNA.3391.1.S1_at
ENSMMUG00000024976	ENSMMUT00000034677	MmugDNA.9506.1.S1_at
ENSMMUG00000024976	ENSMMUT00000034677	MmugDNA.40069.1.S1_at
ENSMMUG00000050123	ENSMMUT00000092511	MmugDNA.26399.1.S1_at
ENSMMUG00000050123	ENSMMUT00000092511	MmugDNA.23230.1.S1_at
ENSMMUG00000050123	ENSMMUT00000092511	MmugDNA.26399.1.S1_s_at
ENSMMUG00000050123	ENSMMUT00000090777	MmugDNA.26399.1.S1_at
ENSMMUG00000050123	ENSMMUT00000090777	MmugDNA.23230.1.S1_at
ENSMMUG00000050123	ENSMMUT00000090777	MmugDNA.26399.1.S1_s_at
ENSMMUG00000050123	ENSMMUT00000106428	MmugDNA.26399.1.S1_at
ENSMMUG00000050123	ENSMMUT00000106428	MmugDNA.23230.1.S1_at
ENSMMUG00000050123	ENSMMUT00000106428	MmugDNA.26399.1.S1_s_at
ENSMMUG00000038989	ENSMMUT00000015144	MmugDNA.27688.1.S1_at
ENSMMUG00000038989	ENSMMUT00000015144	MmugDNA.27646.1.S1_at
ENSMMUG00000015695	ENSMMUT00000022028	MmugDNA.32208.1.S1_at
ENSMMUG00000015695	ENSMMUT00000095437	MmugDNA.32208.1.S1_at
ENSMMUG00000015695	ENSMMUT00000098743	MmugDNA.32208.1.S1_at
ENSMMUG00000015695	ENSMMUT00000106649	MmugDNA.32208.1.S1_at
ENSMMUG00000018096	ENSMMUT00000098908	MmugDNA.35531.1.S1_s_at
ENSMMUG00000018096	ENSMMUT00000098908	MmugDNA.21404.1.S1_at
ENSMMUG00000018096	ENSMMUT00000038892	MmugDNA.35531.1.S1_s_at
ENSMMUG00000018096	ENSMMUT00000038892	MmugDNA.21404.1.S1_at
ENSMMUG00000018096	ENSMMUT00000092486	MmugDNA.35531.1.S1_s_at
ENSMMUG00000018096	ENSMMUT00000092486	MmugDNA.21404.1.S1_at
ENSMMUG00000009399	ENSMMUT00000013127	MmugDNA.29653.1.S1_at
ENSMMUG00000056594	ENSMMUT00000092883	MmugDNA.9650.1.S1_at
ENSMMUG00000050430	ENSMMUT00000080579	MmugDNA.34287.1.S1_at
ENSMMUG00000007535	ENSMMUT00000010544	MmugDNA.5097.1.S1_at
ENSMMUG00000013949	ENSMMUT00000101531	MmugDNA.14407.1.S1_at
ENSMMUG00000056088	ENSMMUT00000019248	MmugDNA.11958.1.S1_at
ENSMMUG00000003092	ENSMMUT00000077165	MmugDNA.22708.1.S1_at
ENSMMUG00000003092	ENSMMUT00000077165	MmugDNA.5768.1.S1_at
ENSMMUG00000003092	ENSMMUT00000077165	MmugDNA.40767.1.S1_at
ENSMMUG00000003092	ENSMMUT00000077165	MmugDNA.24785.1.S1_s_at
ENSMMUG00000003092	ENSMMUT00000004373	MmugDNA.40767.1.S1_at
ENSMMUG00000021197	ENSMMUT00000029828	MmugDNA.8814.1.S1_at
ENSMMUG00000021197	ENSMMUT00000029828	MmugDNA.724.1.S1_at
ENSMMUG00000021197	ENSMMUT00000043195	MmugDNA.8814.1.S1_at
ENSMMUG00000021197	ENSMMUT00000043195	MmugDNA.724.1.S1_at
ENSMMUG00000019878	ENSMMUT00000027932	MmugDNA.23295.1.S1_at
ENSMMUG00000019878	ENSMMUT00000027932	MmunewRS.32.1.S1_at
ENSMMUG00000059350	ENSMMUT00000103415	MmuSTS.2691.1.S1_at
ENSMMUG00000020530	ENSMMUT00000028892	MmugDNA.6830.1.S1_at
ENSMMUG00000020530	ENSMMUT00000028892	MmugDNA.12496.1.S1_at
ENSMMUG00000013387	ENSMMUT00000018780	MmuSTS.803.1.S1_at
ENSMMUG00000013387	ENSMMUT00000018780	MmugDNA.24370.1.S1_at
ENSMMUG00000009713	ENSMMUT00000085213	MmugDNA.42283.1.S1_at
ENSMMUG00000009713	ENSMMUT00000013563	MmugDNA.42283.1.S1_at
ENSMMUG00000001874	ENSMMUT00000002643	MmugDNA.34522.1.S1_at
ENSMMUG00000001874	ENSMMUT00000002643	Mmu.1184.1.S1_at
ENSMMUG00000001874	ENSMMUT00000064834	MmugDNA.29001.1.S1_at
ENSMMUG00000001874	ENSMMUT00000064834	MmugDNA.34522.1.S1_at
ENSMMUG00000001874	ENSMMUT00000064834	Mmu.1184.1.S1_at
ENSMMUG00000022913	ENSMMUT00000091876	MmugDNA.21579.1.S1_at
ENSMMUG00000022913	ENSMMUT00000032253	MmugDNA.15291.1.S1_at
ENSMMUG00000022913	ENSMMUT00000032253	MmugDNA.21579.1.S1_at
ENSMMUG00000022913	ENSMMUT00000032255	MmuSTS.3670.1.S1_at
ENSMMUG00000022913	ENSMMUT00000032255	MmugDNA.15291.1.S1_at
ENSMMUG00000049776	ENSMMUT00000097445	MmugDNA.30450.1.S1_at
ENSMMUG00000049776	ENSMMUT00000097445	MmugDNA.37771.1.S1_at
ENSMMUG00000019196	ENSMMUT00000063237	MmugDNA.42841.1.S1_at
ENSMMUG00000019196	ENSMMUT00000046029	MmugDNA.42841.1.S1_at
ENSMMUG00000013948	ENSMMUT00000047962	MmuSTS.3555.1.S1_at
ENSMMUG00000013948	ENSMMUT00000047962	MmugDNA.27178.1.S1_at
ENSMMUG00000013948	ENSMMUT00000047962	MmugDNA.27179.1.S1_at
ENSMMUG00000013948	ENSMMUT00000047962	MmugDNA.27181.1.S1_at
ENSMMUG00000013948	ENSMMUT00000100638	MmuSTS.3555.1.S1_at
ENSMMUG00000013948	ENSMMUT00000100638	MmugDNA.27178.1.S1_at
ENSMMUG00000013948	ENSMMUT00000100638	MmugDNA.27179.1.S1_at
ENSMMUG00000013948	ENSMMUT00000100638	MmugDNA.27181.1.S1_at
ENSMMUG00000013948	ENSMMUT00000019579	MmuSTS.3555.1.S1_at
ENSMMUG00000013948	ENSMMUT00000019579	MmugDNA.27178.1.S1_at
ENSMMUG00000013948	ENSMMUT00000019579	MmugDNA.27179.1.S1_at
ENSMMUG00000013948	ENSMMUT00000019579	MmugDNA.27181.1.S1_at
ENSMMUG00000013948	ENSMMUT00000047963	MmuSTS.3555.1.S1_at
ENSMMUG00000013948	ENSMMUT00000047963	MmugDNA.27178.1.S1_at
ENSMMUG00000013948	ENSMMUT00000047963	MmugDNA.27179.1.S1_at
ENSMMUG00000013948	ENSMMUT00000047963	MmugDNA.27181.1.S1_at
ENSMMUG00000013948	ENSMMUT00000093036	MmuSTS.3555.1.S1_at
ENSMMUG00000013948	ENSMMUT00000093036	MmugDNA.27178.1.S1_at
ENSMMUG00000013948	ENSMMUT00000093036	MmugDNA.27179.1.S1_at
ENSMMUG00000063498	ENSMMUT00000093428	MmugDNA.43528.1.S1_at
ENSMMUG00000063498	ENSMMUT00000089748	MmugDNA.43528.1.S1_at
ENSMMUG00000026614	ENSMMUT00000036315	MmugDNA.35446.1.S1_at
ENSMMUG00000007197	ENSMMUT00000010048	MmugDNA.12810.1.S1_at
ENSMMUG00000007197	ENSMMUT00000010048	MmugDNA.41929.1.S1_at
ENSMMUG00000003973	ENSMMUT00000005632	MmugDNA.1865.1.S1_at
ENSMMUG00000022273	ENSMMUT00000105359	MmugDNA.39545.1.S1_at
ENSMMUG00000022273	ENSMMUT00000031331	MmugDNA.39545.1.S1_at
ENSMMUG00000013710	ENSMMUT00000019249	MmugDNA.7176.1.S1_at
ENSMMUG00000013710	ENSMMUT00000019249	MmugDNA.7178.1.S1_at
ENSMMUG00000063898	ENSMMUT00000082587	MmugDNA.10647.1.S1_at
ENSMMUG00000015817	ENSMMUT00000022221	MmugDNA.7922.1.S1_at
ENSMMUG00000015817	ENSMMUT00000022221	MmuSTS.4518.1.S1_at
ENSMMUG00000015817	ENSMMUT00000022217	MmugDNA.7922.1.S1_at
ENSMMUG00000015817	ENSMMUT00000022217	MmuSTS.4518.1.S1_at
ENSMMUG00000041550	ENSMMUT00000060747	MmugDNA.2612.1.S1_at
ENSMMUG00000006257	ENSMMUT00000076553	MmugDNA.42196.1.S1_at
ENSMMUG00000006257	ENSMMUT00000008761	MmugDNA.42196.1.S1_at
ENSMMUG00000050089	ENSMMUT00000072027	MmugDNA.17855.1.S1_at
ENSMMUG00000064520	ENSMMUT00000083571	MmunewRS.159.1.S1_at
ENSMMUG00000064520	ENSMMUT00000083571	MmugDNA.25905.1.S1_at
ENSMMUG00000055663	ENSMMUT00000100945	MmunewRS.628.1.S1_at
ENSMMUG00000012003	ENSMMUT00000099777	MmunewRS.971.1.S1_at
ENSMMUG00000012003	ENSMMUT00000098552	MmunewRS.971.1.S1_at
ENSMMUG00000012003	ENSMMUT00000082422	MmunewRS.971.1.S1_at
ENSMMUG00000012003	ENSMMUT00000016815	MmunewRS.971.1.S1_at
ENSMMUG00000008873	ENSMMUT00000012409	MmuSTS.3777.1.S1_at
ENSMMUG00000023007	ENSMMUT00000095761	MmugDNA.32496.1.S1_at
ENSMMUG00000023007	ENSMMUT00000032375	MmugDNA.32496.1.S1_at
ENSMMUG00000010826	ENSMMUT00000038740	MmugDNA.2119.1.S1_at
ENSMMUG00000010826	ENSMMUT00000038740	MmuSTS.1730.1.S1_at
ENSMMUG00000010826	ENSMMUT00000015146	MmugDNA.2119.1.S1_at
ENSMMUG00000010826	ENSMMUT00000015146	MmuSTS.1730.1.S1_at
ENSMMUG00000009616	ENSMMUT00000013430	MmugDNA.25385.1.S1_s_at
ENSMMUG00000009616	ENSMMUT00000013430	MmugDNA.7898.1.S1_s_at
ENSMMUG00000009616	ENSMMUT00000013430	Mmu.13445.1.S1_at
ENSMMUG00000009616	ENSMMUT00000013430	MmugDNA.3816.1.S1_at
ENSMMUG00000009616	ENSMMUT00000103625	MmugDNA.25385.1.S1_s_at
ENSMMUG00000009616	ENSMMUT00000103625	MmugDNA.31963.1.S1_at
ENSMMUG00000009616	ENSMMUT00000103625	MmugDNA.7898.1.S1_s_at
ENSMMUG00000009616	ENSMMUT00000103625	MmugDNA.13731.1.S1_at
ENSMMUG00000009616	ENSMMUT00000103625	Mmu.13445.1.S1_at
ENSMMUG00000009616	ENSMMUT00000103625	MmugDNA.3816.1.S1_at
ENSMMUG00000009616	ENSMMUT00000067681	MmugDNA.25385.1.S1_s_at
ENSMMUG00000009616	ENSMMUT00000067681	MmugDNA.7898.1.S1_s_at
ENSMMUG00000009616	ENSMMUT00000067681	MmugDNA.13731.1.S1_at
ENSMMUG00000009616	ENSMMUT00000067681	Mmu.13445.1.S1_at
ENSMMUG00000009616	ENSMMUT00000067681	MmugDNA.3816.1.S1_at
ENSMMUG00000009616	ENSMMUT00000060971	MmugDNA.25385.1.S1_s_at
ENSMMUG00000009616	ENSMMUT00000060971	MmugDNA.7898.1.S1_s_at
ENSMMUG00000009616	ENSMMUT00000013429	MmugDNA.25385.1.S1_s_at
ENSMMUG00000009616	ENSMMUT00000013429	MmugDNA.31963.1.S1_at
ENSMMUG00000009616	ENSMMUT00000013429	MmugDNA.7898.1.S1_s_at
ENSMMUG00000009616	ENSMMUT00000013429	Mmu.13445.1.S1_at
ENSMMUG00000009616	ENSMMUT00000013429	MmugDNA.3816.1.S1_at
ENSMMUG00000053524	ENSMMUT00000082945	MmugDNA.28444.1.S1_at
ENSMMUG00000020493	ENSMMUT00000028840	MmugDNA.10096.1.S1_at
ENSMMUG00000020493	ENSMMUT00000007509	MmugDNA.10096.1.S1_at
ENSMMUG00000016264	ENSMMUT00000022850	MmuSTS.3787.1.S1_at
ENSMMUG00000001898	ENSMMUT00000089830	MmugDNA.4270.1.S1_at
ENSMMUG00000001898	ENSMMUT00000089830	MmugDNA.11783.1.S1_at
ENSMMUG00000001898	ENSMMUT00000103280	MmugDNA.4270.1.S1_at
ENSMMUG00000001898	ENSMMUT00000103280	MmugDNA.11783.1.S1_at
ENSMMUG00000001898	ENSMMUT00000087774	MmugDNA.4270.1.S1_at
ENSMMUG00000001898	ENSMMUT00000087774	MmugDNA.11783.1.S1_at
ENSMMUG00000001898	ENSMMUT00000002682	MmugDNA.4270.1.S1_at
ENSMMUG00000001898	ENSMMUT00000002682	MmugDNA.11783.1.S1_at
ENSMMUG00000001898	ENSMMUT00000002684	MmugDNA.4270.1.S1_at
ENSMMUG00000001898	ENSMMUT00000002684	MmugDNA.11783.1.S1_at
ENSMMUG00000004851	ENSMMUT00000062204	MmuSTS.1333.1.S1_at
ENSMMUG00000004851	ENSMMUT00000062204	MmugDNA.16568.1.S1_at
ENSMMUG00000004851	ENSMMUT00000046974	MmuSTS.1333.1.S1_at
ENSMMUG00000004851	ENSMMUT00000046974	MmugDNA.16568.1.S1_at
ENSMMUG00000004851	ENSMMUT00000080146	MmuSTS.1333.1.S1_at
ENSMMUG00000004851	ENSMMUT00000080146	MmugDNA.16568.1.S1_at
ENSMMUG00000004851	ENSMMUT00000098275	MmuSTS.1333.1.S1_at
ENSMMUG00000004851	ENSMMUT00000098275	MmugDNA.16568.1.S1_at
ENSMMUG00000004851	ENSMMUT00000046972	MmuSTS.1333.1.S1_at
ENSMMUG00000004851	ENSMMUT00000046972	MmugDNA.16568.1.S1_at
ENSMMUG00000004851	ENSMMUT00000006856	MmuSTS.1333.1.S1_at
ENSMMUG00000004851	ENSMMUT00000006856	MmugDNA.16568.1.S1_at
ENSMMUG00000006068	ENSMMUT00000091377	MmugDNA.7601.1.S1_s_at
ENSMMUG00000006068	ENSMMUT00000008483	MmugDNA.7601.1.S1_s_at
ENSMMUG00000016381	ENSMMUT00000055456	MmugDNA.34622.1.S1_at
ENSMMUG00000016381	ENSMMUT00000046864	MmugDNA.34622.1.S1_at
ENSMMUG00000055575	ENSMMUT00000102600	MmuSTS.388.1.S1_at
ENSMMUG00000001480	ENSMMUT00000002086	MmugDNA.16771.1.S1_at
ENSMMUG00000001480	ENSMMUT00000002086	MmugDNA.12647.1.S1_at
ENSMMUG00000001480	ENSMMUT00000100624	MmugDNA.16771.1.S1_at
ENSMMUG00000001480	ENSMMUT00000100624	MmugDNA.12647.1.S1_at
ENSMMUG00000001480	ENSMMUT00000107983	MmugDNA.16771.1.S1_at
ENSMMUG00000001480	ENSMMUT00000107983	MmugDNA.12647.1.S1_at
ENSMMUG00000001480	ENSMMUT00000002084	MmugDNA.16771.1.S1_at
ENSMMUG00000001480	ENSMMUT00000002084	MmugDNA.12647.1.S1_at
ENSMMUG00000005757	ENSMMUT00000008085	MmugDNA.6381.1.S1_at
ENSMMUG00000017662	ENSMMUT00000024831	MmugDNA.29441.1.S1_at
ENSMMUG00000017662	ENSMMUT00000024831	MmuSTS.1477.1.S1_at
ENSMMUG00000017662	ENSMMUT00000071251	MmugDNA.29441.1.S1_at
ENSMMUG00000017662	ENSMMUT00000071251	MmuSTS.1477.1.S1_at
ENSMMUG00000057979	ENSMMUT00000097691	MmuSTS.4825.1.S1_at
ENSMMUG00000018770	ENSMMUT00000026387	MmuSTS.50.1.S1_at
ENSMMUG00000050192	ENSMMUT00000084191	MmugDNA.21343.1.S1_at
ENSMMUG00000050192	ENSMMUT00000084191	MmugDNA.14765.1.S1_at
ENSMMUG00000050192	ENSMMUT00000084191	MmugDNA.1697.1.S1_at
ENSMMUG00000049953	ENSMMUT00000100970	MmuSTS.2453.1.S1_at
ENSMMUG00000018766	ENSMMUT00000026379	MmunewRS.275.1.S1_at
ENSMMUG00000059624	ENSMMUT00000013562	MmugDNA.14226.1.S1_at
ENSMMUG00000037244	ENSMMUT00000052978	MmugDNA.23934.1.S1_at
ENSMMUG00000005632	ENSMMUT00000086839	MmugDNA.15916.1.S1_at
ENSMMUG00000005632	ENSMMUT00000056283	MmugDNA.15916.1.S1_at
ENSMMUG00000005632	ENSMMUT00000007919	MmugDNA.15916.1.S1_at
ENSMMUG00000006878	ENSMMUT00000059458	MmugDNA.4688.1.S1_at
ENSMMUG00000006878	ENSMMUT00000059458	MmugDNA.34886.1.S1_at
ENSMMUG00000006878	ENSMMUT00000059458	MmugDNA.1164.1.S1_at
ENSMMUG00000006878	ENSMMUT00000009619	MmugDNA.4688.1.S1_at
ENSMMUG00000001062	ENSMMUT00000001511	Mmu.6788.1.S1_at
ENSMMUG00000001062	ENSMMUT00000001511	MmugDNA.7504.1.S1_at
ENSMMUG00000021878	ENSMMUT00000030782	MmuSTS.4022.1.S1_at
ENSMMUG00000021878	ENSMMUT00000030782	MmugDNA.5714.1.S1_at
ENSMMUG00000058688	ENSMMUT00000080490	MmugDNA.431.1.S1_at
ENSMMUG00000058688	ENSMMUT00000080490	MmugDNA.797.1.S1_at
ENSMMUG00000058688	ENSMMUT00000080490	MmugDNA.431.1.S1_s_at
ENSMMUG00000052823	ENSMMUT00000102569	MmuSTS.2453.1.S1_at
ENSMMUG00000005012	ENSMMUT00000007065	MmunewRS.1013.1.S1_at
ENSMMUG00000009844	ENSMMUT00000082376	MmuSTS.3236.1.S1_at
ENSMMUG00000009844	ENSMMUT00000062618	MmuSTS.3236.1.S1_at
ENSMMUG00000009844	ENSMMUT00000089378	MmuSTS.3236.1.S1_at
ENSMMUG00000009844	ENSMMUT00000013751	MmuSTS.3236.1.S1_at
ENSMMUG00000009844	ENSMMUT00000013750	MmuSTS.3236.1.S1_at
ENSMMUG00000009844	ENSMMUT00000043055	MmuSTS.3236.1.S1_at
ENSMMUG00000028718	ENSMMUT00000072304	MmugDNA.38440.1.S1_at
ENSMMUG00000028718	ENSMMUT00000038332	MmugDNA.38440.1.S1_at
ENSMMUG00000028718	ENSMMUT00000062059	MmugDNA.38440.1.S1_at
ENSMMUG00000021493	ENSMMUT00000030255	MmuSTS.4235.1.S1_s_at
ENSMMUG00000014855	ENSMMUT00000020844	MmugDNA.31258.1.S1_at
ENSMMUG00000017850	ENSMMUT00000087482	MmugDNA.5431.1.S1_at
ENSMMUG00000017850	ENSMMUT00000087482	MmugDNA.5432.1.S1_at
ENSMMUG00000017850	ENSMMUT00000025087	MmugDNA.5431.1.S1_at
ENSMMUG00000017850	ENSMMUT00000025087	MmugDNA.5432.1.S1_at
ENSMMUG00000018178	ENSMMUT00000025561	MmuSTS.1747.1.S1_at
ENSMMUG00000018117	ENSMMUT00000044356	MmugDNA.546.1.S1_at
ENSMMUG00000018117	ENSMMUT00000044356	MmugDNA.25463.1.S1_s_at
ENSMMUG00000018117	ENSMMUT00000044356	MmugDNA.25463.1.S1_at
ENSMMUG00000018117	ENSMMUT00000078181	MmugDNA.546.1.S1_at
ENSMMUG00000018117	ENSMMUT00000078181	MmugDNA.25463.1.S1_s_at
ENSMMUG00000018117	ENSMMUT00000078181	MmugDNA.25463.1.S1_at
ENSMMUG00000018117	ENSMMUT00000025450	MmugDNA.546.1.S1_at
ENSMMUG00000018117	ENSMMUT00000025450	MmugDNA.25463.1.S1_s_at
ENSMMUG00000018117	ENSMMUT00000025450	MmugDNA.25463.1.S1_at
ENSMMUG00000010513	ENSMMUT00000014709	MmuSTS.1799.1.S1_at
ENSMMUG00000010513	ENSMMUT00000014709	MmugDNA.38379.1.S1_at
ENSMMUG00000010513	ENSMMUT00000014709	MmugDNA.28541.1.S1_at
ENSMMUG00000020914	ENSMMUT00000057862	MmuSTS.2669.1.S1_at
ENSMMUG00000020914	ENSMMUT00000067578	MmuSTS.2669.1.S1_at
ENSMMUG00000052164	ENSMMUT00000105112	MmuSTS.3157.1.S1_at
ENSMMUG00000052164	ENSMMUT00000101693	MmuSTS.3157.1.S1_at
ENSMMUG00000052164	ENSMMUT00000101693	MmugDNA.15991.1.S1_at
ENSMMUG00000014039	ENSMMUT00000019707	MmuSTS.2443.1.S1_at
ENSMMUG00000014039	ENSMMUT00000019707	MmunewRS.46.1.S1_at
ENSMMUG00000014039	ENSMMUT00000105868	MmuSTS.2443.1.S1_at
ENSMMUG00000014039	ENSMMUT00000105868	MmunewRS.46.1.S1_at
ENSMMUG00000014204	ENSMMUT00000019939	MmugDNA.13194.1.S1_at
ENSMMUG00000014204	ENSMMUT00000019939	MmugDNA.13194.1.S1_s_at
ENSMMUG00000014204	ENSMMUT00000019939	MmuSTS.4248.1.S1_at
ENSMMUG00000018769	ENSMMUT00000026385	MmugDNA.32014.1.S1_at
ENSMMUG00000013165	ENSMMUT00000018467	MmuSTS.3829.1.S1_at
ENSMMUG00000010252	ENSMMUT00000014331	MmuSTS.1132.1.S1_s_at
ENSMMUG00000010252	ENSMMUT00000014331	MmunewRS.724.1.S1_at
ENSMMUG00000014334	ENSMMUT00000020121	MmugDNA.26154.1.S1_at
ENSMMUG00000014334	ENSMMUT00000020121	MmugDNA.6900.1.S1_s_at
ENSMMUG00000014334	ENSMMUT00000020121	MmugDNA.4233.1.S1_at
ENSMMUG00000014334	ENSMMUT00000020122	MmugDNA.26154.1.S1_at
ENSMMUG00000014334	ENSMMUT00000020122	MmugDNA.6900.1.S1_s_at
ENSMMUG00000014334	ENSMMUT00000020122	MmugDNA.4233.1.S1_at
ENSMMUG00000016577	ENSMMUT00000023277	MmugDNA.22376.1.S1_at
ENSMMUG00000016577	ENSMMUT00000023277	MmugDNA.31251.1.S1_at
ENSMMUG00000016577	ENSMMUT00000023278	MmugDNA.22376.1.S1_at
