Gene stable ID	Transcript stable ID	AFFY HG U95D probe
ENSG00000231999	ENST00000655898	76234_at
ENSG00000231999	ENST00000526694	73774_at
ENSG00000231999	ENST00000526694	76234_at
ENSG00000231999	ENST00000666432	73774_at
ENSG00000231999	ENST00000666432	76234_at
ENSG00000231999	ENST00000528692	73774_at
ENSG00000162664	ENST00000394583	77885_at
ENSG00000162664	ENST00000340281	76062_i_at
ENSG00000162664	ENST00000340281	77885_at
ENSG00000162664	ENST00000340281	76069_r_at
ENSG00000162664	ENST00000370447	76062_i_at
ENSG00000162664	ENST00000370447	77885_at
ENSG00000162664	ENST00000370447	76069_r_at
ENSG00000251804	ENST00000515995	91669_at
ENSG00000175054	ENST00000653868	86961_at
ENSG00000122482	ENST00000495966	77788_r_at
ENSG00000122482	ENST00000482467	77788_r_at
ENSG00000122482	ENST00000482467	71719_r_at
ENSG00000144224	ENST00000272638	74664_s_at
ENSG00000144224	ENST00000490163	74664_s_at
ENSG00000179240	ENST00000663165	85187_at
ENSG00000158636	ENST00000529032	71479_at
ENSG00000158636	ENST00000334736	71479_at
ENSG00000120756	ENST00000483507	89060_at
ENSG00000231890	ENST00000419808	90447_at
ENSG00000231890	ENST00000438432	90447_at
ENSG00000231890	ENST00000446492	90447_at
ENSG00000231890	ENST00000607985	90447_at
ENSG00000231890	ENST00000609663	90447_at
ENSG00000231890	ENST00000609237	90447_at
ENSG00000231890	ENST00000594219	90447_at
ENSG00000231890	ENST00000599018	90447_at
ENSG00000231890	ENST00000595061	90447_at
ENSG00000231890	ENST00000608471	90447_at
ENSG00000231890	ENST00000615163	90447_at
ENSG00000231890	ENST00000669983	90447_at
ENSG00000241570	ENST00000627207	90239_at
ENSG00000241570	ENST00000625937	90239_at
ENSG00000241570	ENST00000594095	90239_at
ENSG00000241570	ENST00000608686	90239_at
ENSG00000241570	ENST00000608349	90239_at
ENSG00000241570	ENST00000607937	90239_at
ENSG00000241570	ENST00000478823	90239_at
ENSG00000241570	ENST00000493825	90239_at
ENSG00000203910	ENST00000370375	77694_at
ENSG00000203910	ENST00000370373	77694_at
ENSG00000175040	ENST00000309575	79590_at
ENSG00000121964	ENST00000484303	74003_at
ENSG00000188313	ENST00000469266	80933_at
ENSG00000122483	ENST00000343253	84888_s_at
ENSG00000122483	ENST00000343253	85564_r_at
ENSG00000122483	ENST00000343253	89999_at
ENSG00000122483	ENST00000401026	84888_s_at
ENSG00000122483	ENST00000401026	85564_r_at
ENSG00000122483	ENST00000401026	89999_at
ENSG00000122483	ENST00000370276	84888_s_at
ENSG00000122483	ENST00000370276	85564_r_at
ENSG00000122483	ENST00000455267	73969_at
ENSG00000122483	ENST00000447456	84888_s_at
ENSG00000122483	ENST00000447456	85564_r_at
ENSG00000122483	ENST00000447456	70033_r_at
ENSG00000223745	ENST00000421202	68949_r_at
ENSG00000223745	ENST00000436200	68949_r_at
ENSG00000223745	ENST00000659026	68949_r_at
ENSG00000223745	ENST00000657560	68949_r_at
ENSG00000223745	ENST00000669506	68949_r_at
ENSG00000152977	ENST00000474034	80089_at
ENSG00000152977	ENST00000481840	80089_at
ENSG00000241792	ENST00000476987	69090_at
ENSG00000144891	ENST00000475166	88568_at
ENSG00000144891	ENST00000474935	88568_at
ENSG00000144891	ENST00000475347	88568_at
ENSG00000144891	ENST00000461609	88568_at
ENSG00000224093	ENST00000427243	90237_at
ENSG00000048649	ENST00000308488	76093_at
ENSG00000137962	ENST00000260526	77476_at
ENSG00000137962	ENST00000482481	89174_at
ENSG00000226835	ENST00000660441	90316_at
ENSG00000226835	ENST00000418242	90316_at
ENSG00000226835	ENST00000654754	90316_at
ENSG00000226835	ENST00000657152	90316_at
ENSG00000226835	ENST00000662164	90316_at
ENSG00000226835	ENST00000413103	90316_at
ENSG00000226835	ENST00000656153	90316_at
ENSG00000226835	ENST00000665417	90316_at
ENSG00000226835	ENST00000660527	90316_at
ENSG00000226835	ENST00000654057	90316_at
ENSG00000224081	ENST00000432162	90425_at
ENSG00000224081	ENST00000424505	90425_at
ENSG00000224081	ENST00000421997	90425_at
ENSG00000163755	ENST00000460120	67579_at
ENSG00000163755	ENST00000296051	67579_at
ENSG00000225107	ENST00000420548	67059_at
ENSG00000226218	ENST00000418416	87439_at
ENSG00000228504	ENST00000423410	78058_at
ENSG00000230434	ENST00000438093	76111_at
ENSG00000230434	ENST00000650223	76111_at
ENSG00000230434	ENST00000664351	76111_at
ENSG00000082996	ENST00000392894	74605_at
ENSG00000082996	ENST00000344229	74605_at
ENSG00000082996	ENST00000491086	74605_at
ENSG00000082996	ENST00000467977	74605_at
ENSG00000082996	ENST00000474348	74605_at
ENSG00000082996	ENST00000361785	74605_at
ENSG00000082996	ENST00000482083	74605_at
ENSG00000082996	ENST00000468289	74605_at
ENSG00000082996	ENST00000493238	74605_at
ENSG00000255382	ENST00000526305	80524_at
ENSG00000255382	ENST00000657980	80524_at
ENSG00000135999	ENST00000409654	81857_at
ENSG00000135999	ENST00000449013	81857_at
ENSG00000150556	ENST00000480545	90700_at
ENSG00000150556	ENST00000437627	90700_at
ENSG00000150556	ENST00000450639	90700_at
ENSG00000246067	ENST00000669005	80177_at
ENSG00000247137	ENST00000602381	84858_at
ENSG00000247137	ENST00000602381	84861_at
ENSG00000247137	ENST00000602381	86678_at
ENSG00000247137	ENST00000602381	80839_at
ENSG00000247137	ENST00000624533	68996_f_at
ENSG00000247137	ENST00000624533	68998_r_at
ENSG00000247137	ENST00000624533	84858_at
ENSG00000247137	ENST00000624533	84861_at
ENSG00000247137	ENST00000624533	80839_at
ENSG00000247137	ENST00000528524	68996_f_at
ENSG00000247137	ENST00000528524	68998_r_at
ENSG00000247137	ENST00000528524	84858_at
ENSG00000247137	ENST00000528524	84861_at
ENSG00000247137	ENST00000528524	86678_at
ENSG00000247137	ENST00000528524	80839_at
ENSG00000247137	ENST00000530825	68996_f_at
ENSG00000247137	ENST00000530825	68998_r_at
ENSG00000247137	ENST00000530825	84861_at
ENSG00000247137	ENST00000530825	80839_at
ENSG00000247137	ENST00000529031	68996_f_at
ENSG00000247137	ENST00000529031	68998_r_at
ENSG00000247137	ENST00000529031	84858_at
ENSG00000247137	ENST00000529031	84861_at
ENSG00000247137	ENST00000529031	80839_at
ENSG00000247137	ENST00000529811	68996_f_at
ENSG00000247137	ENST00000529811	68998_r_at
ENSG00000247137	ENST00000529811	84858_at
ENSG00000247137	ENST00000529811	84861_at
ENSG00000247137	ENST00000529811	80839_at
ENSG00000247137	ENST00000529607	84858_at
ENSG00000247137	ENST00000529607	84861_at
ENSG00000247137	ENST00000529607	80839_at
ENSG00000247137	ENST00000500634	84858_at
ENSG00000247137	ENST00000500634	84861_at
ENSG00000247137	ENST00000500634	86678_at
ENSG00000247137	ENST00000500634	80839_at
ENSG00000247137	ENST00000528083	84858_at
ENSG00000247137	ENST00000528083	86678_at
ENSG00000247137	ENST00000528083	80839_at
ENSG00000247137	ENST00000665524	68996_f_at
ENSG00000247137	ENST00000665524	68998_r_at
ENSG00000247137	ENST00000665524	84858_at
ENSG00000247137	ENST00000665524	84861_at
ENSG00000247137	ENST00000665524	86678_at
ENSG00000247137	ENST00000665524	80839_at
ENSG00000269939	ENST00000602322	67361_at
ENSG00000244265	ENST00000663257	90921_at
ENSG00000137500	ENST00000529689	81110_at
ENSG00000137500	ENST00000529689	82369_at
ENSG00000137500	ENST00000525504	81110_at
ENSG00000137500	ENST00000533761	81110_at
ENSG00000137500	ENST00000534753	85722_at
ENSG00000137500	ENST00000527025	85722_at
ENSG00000137500	ENST00000528149	85722_at
ENSG00000117620	ENST00000533028	77005_r_at
ENSG00000080345	ENST00000457745	82878_at
ENSG00000080345	ENST00000484077	82878_at
ENSG00000286273	ENST00000666451	76346_at
ENSG00000224616	ENST00000666916	68307_at
ENSG00000224616	ENST00000670421	68307_at
ENSG00000224616	ENST00000665523	68307_at
ENSG00000162692	ENST00000650339	85611_r_at
ENSG00000226715	ENST00000415532	88808_at
ENSG00000226715	ENST00000648951	88808_at
ENSG00000226715	ENST00000664322	88808_at
ENSG00000226715	ENST00000663157	88808_at
ENSG00000226715	ENST00000668955	88808_at
ENSG00000226715	ENST00000655157	88808_at
ENSG00000226715	ENST00000665036	88808_at
ENSG00000226715	ENST00000656484	88808_at
ENSG00000060718	ENST00000370096	82533_g_at
ENSG00000060718	ENST00000635193	82533_g_at
ENSG00000060718	ENST00000512756	82533_g_at
ENSG00000060718	ENST00000461720	82533_g_at
ENSG00000060718	ENST00000645458	82533_g_at
ENSG00000060718	ENST00000647280	82533_g_at
ENSG00000060718	ENST00000644186	82533_g_at
ENSG00000060718	ENST00000427239	82533_g_at
ENSG00000060718	ENST00000447608	82533_g_at
ENSG00000060718	ENST00000447608	82531_at
ENSG00000060718	ENST00000353414	82533_g_at
ENSG00000060718	ENST00000358392	82533_g_at
ENSG00000114805	ENST00000460012	85335_at
ENSG00000114805	ENST00000447496	85335_at
ENSG00000114805	ENST00000340059	85335_at
ENSG00000114805	ENST00000334686	85335_at
ENSG00000169282	ENST00000496923	91555_at
ENSG00000240596	ENST00000473876	79977_at
ENSG00000114850	ENST00000265044	67710_at
ENSG00000174912	ENST00000481421	68460_at
ENSG00000240038	ENST00000477657	89031_at
ENSG00000240038	ENST00000361355	89031_at
ENSG00000240038	ENST00000491397	89031_at
ENSG00000240038	ENST00000610648	89031_at
ENSG00000240038	ENST00000462971	89031_at
ENSG00000241544	ENST00000654643	83928_at
ENSG00000163660	ENST00000464316	68758_at
ENSG00000243480	ENST00000622339	89031_at
ENSG00000243480	ENST00000414303	89031_at
ENSG00000243480	ENST00000497748	89031_at
ENSG00000227408	ENST00000440059	89031_at
ENSG00000162631	ENST00000370073	85395_at
ENSG00000162631	ENST00000370074	85395_at
ENSG00000162631	ENST00000370068	85395_at
ENSG00000162631	ENST00000370067	85395_at
ENSG00000162631	ENST00000370065	85395_at
ENSG00000162631	ENST00000370066	85395_at
ENSG00000174891	ENST00000480820	83478_at
ENSG00000174891	ENST00000295930	83478_at
ENSG00000174891	ENST00000464171	83478_at
ENSG00000174891	ENST00000312179	83478_at
ENSG00000174891	ENST00000475278	83478_at
ENSG00000174891	ENST00000480119	83478_at
ENSG00000174891	ENST00000611884	83478_at
ENSG00000243150	ENST00000475981	89314_at
ENSG00000243150	ENST00000667491	89314_at
ENSG00000243150	ENST00000662951	89314_at
ENSG00000243150	ENST00000479233	89314_at
ENSG00000134186	ENST00000467302	80841_at
ENSG00000232971	ENST00000437400	71870_at
ENSG00000168827	ENST00000486715	80567_at
ENSG00000168827	ENST00000477721	80567_at
ENSG00000162641	ENST00000466413	68488_at
ENSG00000162641	ENST00000370001	68488_at
ENSG00000162641	ENST00000474186	68488_at
ENSG00000162641	ENST00000477908	68488_at
ENSG00000149201	ENST00000354755	79826_at
ENSG00000149201	ENST00000445632	79826_at
ENSG00000149201	ENST00000528728	79826_at
ENSG00000149201	ENST00000531587	79826_at
ENSG00000149201	ENST00000525247	79826_at
ENSG00000121957	ENST00000406462	85321_at
ENSG00000121957	ENST00000675829	85321_at
ENSG00000121957	ENST00000441735	85321_at
ENSG00000121957	ENST00000435987	85321_at
ENSG00000121957	ENST00000642355	85321_at
ENSG00000121957	ENST00000675776	85321_at
ENSG00000121957	ENST00000645164	85321_at
ENSG00000121957	ENST00000264126	85321_at
ENSG00000121957	ENST00000676404	85321_at
ENSG00000121957	ENST00000674914	85321_at
ENSG00000121957	ENST00000674731	85321_at
ENSG00000121957	ENST00000643094	85321_at
ENSG00000121957	ENST00000674700	85321_at
ENSG00000121957	ENST00000675086	85321_at
ENSG00000121957	ENST00000675617	85321_at
ENSG00000121957	ENST00000435475	85321_at
ENSG00000157827	ENST00000492942	70187_at
ENSG00000240207	ENST00000465477	76610_at
ENSG00000240207	ENST00000468242	76610_at
ENSG00000240207	ENST00000668475	76610_at
ENSG00000240207	ENST00000477589	76610_at
ENSG00000240207	ENST00000496842	76610_at
ENSG00000280339	ENST00000624364	83916_at
ENSG00000174804	ENST00000531380	74449_at
ENSG00000246523	ENST00000662165	69822_at
ENSG00000166575	ENST00000340353	73921_at
ENSG00000166575	ENST00000305494	73921_at
ENSG00000166575	ENST00000531643	73921_at
ENSG00000166575	ENST00000528861	73921_at
ENSG00000121940	ENST00000675018	82774_g_at
ENSG00000121940	ENST00000369968	82774_g_at
ENSG00000121940	ENST00000674992	82774_g_at
ENSG00000121940	ENST00000675001	82774_g_at
ENSG00000121940	ENST00000369969	82774_g_at
ENSG00000121940	ENST00000356970	82774_g_at
ENSG00000121940	ENST00000675128	82774_g_at
ENSG00000121940	ENST00000675571	82774_g_at
ENSG00000121940	ENST00000675650	82774_g_at
ENSG00000121940	ENST00000369970	82774_g_at
ENSG00000121940	ENST00000674561	82774_g_at
ENSG00000121940	ENST00000675654	82774_g_at
ENSG00000121940	ENST00000675790	82774_g_at
ENSG00000121940	ENST00000675584	82774_g_at
ENSG00000121940	ENST00000676392	82774_g_at
ENSG00000121940	ENST00000676454	82774_g_at
ENSG00000121940	ENST00000674849	82774_g_at
ENSG00000121940	ENST00000675956	82774_g_at
ENSG00000121940	ENST00000302500	82774_g_at
ENSG00000121940	ENST00000676306	82774_g_at
ENSG00000121940	ENST00000676306	82772_at
ENSG00000121940	ENST00000676306	85478_at
ENSG00000241211	ENST00000460574	76819_at
ENSG00000116299	ENST00000369939	90966_at
ENSG00000116299	ENST00000457623	90966_at
ENSG00000116299	ENST00000529753	90966_at
ENSG00000116299	ENST00000527996	90966_at
ENSG00000116299	ENST00000490758	90966_at
ENSG00000116299	ENST00000369938	90966_at
ENSG00000116299	ENST00000369936	90966_at
ENSG00000116299	ENST00000464345	90966_at
ENSG00000086991	ENST00000343727	77936_at
ENSG00000086991	ENST00000263317	77936_at
ENSG00000086991	ENST00000424319	77936_at
ENSG00000115159	ENST00000310454	83099_at
ENSG00000115159	ENST00000438166	83099_at
ENSG00000134243	ENST00000256637	74769_s_at
ENSG00000134243	ENST00000256637	87868_at
ENSG00000134243	ENST00000485149	74769_s_at
ENSG00000134243	ENST00000485149	87868_at
ENSG00000134243	ENST00000538502	74769_s_at
ENSG00000134243	ENST00000538502	87868_at
ENSG00000136542	ENST00000259056	91851_at
ENSG00000143028	ENST00000369872	78468_at
ENSG00000156097	ENST00000527748	82270_at
ENSG00000156097	ENST00000526744	82270_at
ENSG00000065135	ENST00000369851	84319_at
ENSG00000223417	ENST00000530311	88436_at
ENSG00000223417	ENST00000420869	88436_at
ENSG00000223417	ENST00000605881	88436_at
ENSG00000233802	ENST00000526396	88436_at
ENSG00000233802	ENST00000623787	88436_at
ENSG00000270557	ENST00000604340	90233_at
ENSG00000271320	ENST00000604239	91490_at
ENSG00000144283	ENST00000426248	74806_s_at
ENSG00000144283	ENST00000426248	78293_at
ENSG00000144283	ENST00000389757	74806_s_at
ENSG00000144283	ENST00000389757	78293_at
ENSG00000144283	ENST00000389759	74806_s_at
ENSG00000144283	ENST00000480171	74806_s_at
ENSG00000144283	ENST00000628904	74806_s_at
ENSG00000110172	ENST00000320585	76764_r_at
ENSG00000110172	ENST00000320585	92074_at
ENSG00000110172	ENST00000529987	76764_r_at
ENSG00000110172	ENST00000529987	92074_at
ENSG00000110172	ENST00000533724	76764_r_at
ENSG00000110172	ENST00000533724	92074_at
ENSG00000110172	ENST00000457199	76764_r_at
ENSG00000110172	ENST00000457199	92074_at
ENSG00000123636	ENST00000392782	81102_at
ENSG00000123636	ENST00000392783	81102_at
ENSG00000224152	ENST00000418474	80399_at
ENSG00000226266	ENST00000453016	78726_at
ENSG00000226266	ENST00000418770	78726_at
ENSG00000226266	ENST00000607836	78726_at
ENSG00000234851	ENST00000471152	72965_f_at
ENSG00000186150	ENST00000334179	87326_at
ENSG00000224965	ENST00000455967	73521_at
ENSG00000054219	ENST00000484559	73863_at
ENSG00000224699	ENST00000444238	87354_at
ENSG00000224699	ENST00000628225	87354_at
ENSG00000153246	ENST00000283243	88622_at
ENSG00000182919	ENST00000528288	86279_at
ENSG00000182919	ENST00000331239	86279_at
ENSG00000182919	ENST00000354421	86279_at
ENSG00000182919	ENST00000617482	86279_at
ENSG00000182919	ENST00000540113	86279_at
ENSG00000282887	ENST00000639693	90713_at
ENSG00000282887	ENST00000634812	90713_at
ENSG00000284057	ENST00000638767	72039_at
ENSG00000156171	ENST00000477588	72478_at
ENSG00000156171	ENST00000477769	72478_at
ENSG00000042429	ENST00000640804	72039_at
ENSG00000042429	ENST00000640583	72039_at
ENSG00000042429	ENST00000251871	72039_at
ENSG00000042429	ENST00000638487	72039_at
ENSG00000042429	ENST00000639596	72039_at
ENSG00000042429	ENST00000530819	72039_at
ENSG00000042429	ENST00000640027	72039_at
ENSG00000042429	ENST00000525026	72039_at
ENSG00000042429	ENST00000639189	72039_at
ENSG00000042429	ENST00000533133	72039_at
ENSG00000042429	ENST00000639724	72039_at
ENSG00000042429	ENST00000639457	72039_at
ENSG00000042429	ENST00000533359	72039_at
ENSG00000042429	ENST00000640451	72039_at
ENSG00000042429	ENST00000507258	72039_at
ENSG00000042429	ENST00000640521	72039_at
ENSG00000042429	ENST00000638518	72039_at
ENSG00000042429	ENST00000638790	72039_at
ENSG00000042429	ENST00000639523	72039_at
ENSG00000042429	ENST00000640077	72039_at
ENSG00000153250	ENST00000474820	74738_r_at
ENSG00000153250	ENST00000474820	74736_f_at
ENSG00000153250	ENST00000348849	74738_r_at
ENSG00000153250	ENST00000348849	74736_f_at
ENSG00000153250	ENST00000474147	74738_r_at
ENSG00000153250	ENST00000474147	74736_f_at
ENSG00000153250	ENST00000409075	74738_r_at
ENSG00000153250	ENST00000409075	74736_f_at
ENSG00000153250	ENST00000409289	74738_r_at
ENSG00000153250	ENST00000409289	74736_f_at
ENSG00000153250	ENST00000475103	74738_r_at
ENSG00000153250	ENST00000475103	74736_f_at
ENSG00000153250	ENST00000490637	74738_r_at
ENSG00000153250	ENST00000490637	74736_f_at
ENSG00000153250	ENST00000409972	74738_r_at
ENSG00000153250	ENST00000409972	74736_f_at
ENSG00000153250	ENST00000477965	74738_r_at
ENSG00000153250	ENST00000477965	74736_f_at
ENSG00000153250	ENST00000464200	74738_r_at
ENSG00000153250	ENST00000464200	74736_f_at
ENSG00000153250	ENST00000392753	74738_r_at
ENSG00000153250	ENST00000392753	74736_f_at
ENSG00000134255	ENST00000498239	90269_at
ENSG00000134255	ENST00000545121	90269_at
ENSG00000134255	ENST00000480324	90269_at
ENSG00000134255	ENST00000476865	90269_at
ENSG00000134255	ENST00000357172	90269_at
ENSG00000134255	ENST00000460443	90269_at
ENSG00000134255	ENST00000478042	90269_at
ENSG00000134255	ENST00000615636	90269_at
ENSG00000214376	ENST00000409977	86116_at
ENSG00000214376	ENST00000398221	86116_at
ENSG00000235724	ENST00000652531	84138_at
ENSG00000235724	ENST00000435692	84138_at
ENSG00000235724	ENST00000629581	84138_at
ENSG00000235724	ENST00000628617	84138_at
ENSG00000235724	ENST00000628042	84138_at
ENSG00000235724	ENST00000609940	84138_at
ENSG00000235724	ENST00000628613	84138_at
ENSG00000235724	ENST00000610254	84138_at
ENSG00000227403	ENST00000439050	90411_at
ENSG00000227403	ENST00000439050	76519_at
ENSG00000227403	ENST00000655684	90411_at
ENSG00000227403	ENST00000655684	76519_at
ENSG00000227403	ENST00000436506	76519_at
ENSG00000115233	ENST00000477232	87461_at
ENSG00000244227	ENST00000481578	77298_at
ENSG00000244227	ENST00000459923	77298_at
ENSG00000244227	ENST00000469060	77298_at
ENSG00000244227	ENST00000496891	77298_at
ENSG00000186280	ENST00000335080	83033_at
ENSG00000186280	ENST00000335080	76276_at
ENSG00000186280	ENST00000536741	83033_at
ENSG00000186280	ENST00000536741	76276_at
ENSG00000186280	ENST00000610872	83033_at
ENSG00000186280	ENST00000610872	76276_at
ENSG00000077458	ENST00000398187	76109_at
ENSG00000077458	ENST00000358780	76109_at
ENSG00000077458	ENST00000536839	76109_at
ENSG00000077458	ENST00000545813	76109_at
ENSG00000237556	ENST00000441125	90816_at
ENSG00000237556	ENST00000427471	90816_at
ENSG00000237556	ENST00000419258	90816_at
ENSG00000231437	ENST00000438293	80211_at
ENSG00000166037	ENST00000538658	67124_at
ENSG00000166037	ENST00000538158	90091_r_at
ENSG00000233397	ENST00000647661	78274_at
ENSG00000233397	ENST00000653718	78274_at
ENSG00000233397	ENST00000432251	78274_at
ENSG00000007341	ENST00000498197	74319_at
ENSG00000007341	ENST00000485753	75327_at
ENSG00000007341	ENST00000498383	75327_at
ENSG00000007341	ENST00000470683	75327_at
ENSG00000007341	ENST00000467335	75327_at
ENSG00000007341	ENST00000492274	75327_at
