Gene stable ID	Transcript stable ID	AFFY HG Focus probe
ENSG00000127837	ENST00000489767	201511_at
ENSG00000127837	ENST00000422731	201511_at
ENSG00000127837	ENST00000465442	201511_at
ENSG00000117560	ENST00000367721	211333_s_at
ENSG00000117560	ENST00000340030	211333_s_at
ENSG00000120337	ENST00000404377	221371_at
ENSG00000117586	ENST00000367718	207426_s_at
ENSG00000117586	ENST00000281834	207426_s_at
ENSG00000117592	ENST00000340385	200845_s_at
ENSG00000117592	ENST00000470017	200845_s_at
ENSG00000076321	ENST00000209884	204176_at
ENSG00000076321	ENST00000488983	204176_at
ENSG00000135926	ENST00000258412	217730_at
ENSG00000135926	ENST00000465082	217730_at
ENSG00000135926	ENST00000444881	217730_at
ENSG00000135926	ENST00000445635	217730_at
ENSG00000135926	ENST00000396809	217730_at
ENSG00000018280	ENST00000468221	210423_s_at
ENSG00000018280	ENST00000233202	210423_s_at
ENSG00000018280	ENST00000354352	210423_s_at
ENSG00000018280	ENST00000490536	210423_s_at
ENSG00000018280	ENST00000468721	210423_s_at
ENSG00000117601	ENST00000367698	210049_at
ENSG00000117601	ENST00000487183	210049_at
ENSG00000144579	ENST00000273062	217844_at
ENSG00000144579	ENST00000488627	217844_at
ENSG00000127831	ENST00000248444	205506_at
ENSG00000127831	ENST00000392114	205506_at
ENSG00000203737	ENST00000367685	221313_at
ENSG00000116161	ENST00000613570	210691_s_at
ENSG00000116161	ENST00000367679	210691_s_at
ENSG00000116161	ENST00000473925	210691_s_at
ENSG00000116161	ENST00000405362	210691_s_at
ENSG00000116161	ENST00000469173	210691_s_at
ENSG00000116147	ENST00000367674	206990_at
ENSG00000116147	ENST00000263525	206990_at
ENSG00000115568	ENST00000411696	37586_at
ENSG00000115568	ENST00000449707	37586_at
ENSG00000115568	ENST00000433921	37586_at
ENSG00000115568	ENST00000450765	37586_at
ENSG00000074582	ENST00000443791	207618_s_at
ENSG00000074582	ENST00000359273	207618_s_at
ENSG00000074582	ENST00000392111	207618_s_at
ENSG00000074582	ENST00000392109	207618_s_at
ENSG00000074582	ENST00000392110	207618_s_at
ENSG00000074582	ENST00000412366	207618_s_at
ENSG00000074582	ENST00000439945	207618_s_at
ENSG00000074582	ENST00000431802	207618_s_at
ENSG00000074582	ENST00000471576	207618_s_at
ENSG00000074582	ENST00000477422	207618_s_at
ENSG00000074582	ENST00000460579	207618_s_at
ENSG00000074582	ENST00000465706	207618_s_at
ENSG00000074582	ENST00000426649	207618_s_at
ENSG00000074582	ENST00000436603	207618_s_at
ENSG00000163481	ENST00000473034	218861_at
ENSG00000163481	ENST00000295704	218861_at
ENSG00000163481	ENST00000474339	218861_at
ENSG00000163481	ENST00000463188	218861_at
ENSG00000075391	ENST00000367649	219026_s_at
ENSG00000075391	ENST00000462775	219026_s_at
ENSG00000135929	ENST00000494263	203979_at
ENSG00000135929	ENST00000258415	203979_at
ENSG00000135929	ENST00000466602	203979_at
ENSG00000186283	ENST00000367627	218459_at
ENSG00000143322	ENST00000502732	206411_s_at
ENSG00000143322	ENST00000344730	206411_s_at
ENSG00000143322	ENST00000512653	206411_s_at
ENSG00000143322	ENST00000504405	206411_s_at
ENSG00000143322	ENST00000367623	206411_s_at
ENSG00000143322	ENST00000507173	206411_s_at
ENSG00000143322	ENST00000511413	206411_s_at
ENSG00000171450	ENST00000302625	205852_at
ENSG00000163497	ENST00000295727	207260_at
ENSG00000163497	ENST00000470119	207260_at
ENSG00000163499	ENST00000392096	220136_s_at
ENSG00000163499	ENST00000496566	220136_s_at
ENSG00000163499	ENST00000487181	220136_s_at
ENSG00000163499	ENST00000295728	220136_s_at
ENSG00000163499	ENST00000453769	220136_s_at
ENSG00000057252	ENST00000367619	221561_at
ENSG00000057252	ENST00000540564	221561_at
ENSG00000057252	ENST00000539888	221561_at
ENSG00000115649	ENST00000360507	200070_at
ENSG00000115649	ENST00000409789	200070_at
ENSG00000115649	ENST00000453038	200070_at
ENSG00000115649	ENST00000451647	200070_at
ENSG00000116218	ENST00000367615	220424_at
ENSG00000116218	ENST00000367616	220424_at
ENSG00000115657	ENST00000487380	203192_at
ENSG00000115657	ENST00000485773	203192_at
ENSG00000115657	ENST00000497882	203192_at
ENSG00000115657	ENST00000265316	203192_at
ENSG00000115657	ENST00000295750	203192_at
ENSG00000115657	ENST00000443805	203192_at
ENSG00000115657	ENST00000492543	203192_at
ENSG00000116260	ENST00000367602	201482_at
ENSG00000116260	ENST00000367600	201482_at
ENSG00000116260	ENST00000443059	201482_at
ENSG00000284820	ENST00000446716	203192_at
ENSG00000135823	ENST00000258301	214441_at
ENSG00000135823	ENST00000542060	214441_at
ENSG00000153029	ENST00000367579	207565_s_at
ENSG00000153029	ENST00000282990	207565_s_at
ENSG00000153029	ENST00000367580	207565_s_at
ENSG00000153029	ENST00000438435	207565_s_at
ENSG00000153029	ENST00000617803	207565_s_at
ENSG00000153029	ENST00000614012	207565_s_at
ENSG00000153029	ENST00000434571	207565_s_at
ENSG00000198216	ENST00000367570	208432_s_at
ENSG00000198216	ENST00000621791	208432_s_at
ENSG00000198216	ENST00000360108	208432_s_at
ENSG00000198216	ENST00000367573	208432_s_at
ENSG00000198216	ENST00000357570	208432_s_at
ENSG00000198216	ENST00000367567	208432_s_at
ENSG00000198216	ENST00000621551	208432_s_at
ENSG00000198216	ENST00000358338	208432_s_at
ENSG00000115661	ENST00000409638	209622_at
ENSG00000115661	ENST00000475696	209622_at
ENSG00000115661	ENST00000396738	209622_at
ENSG00000115661	ENST00000409516	209622_at
ENSG00000115661	ENST00000496443	209622_at
ENSG00000115661	ENST00000496800	209622_at
ENSG00000115661	ENST00000475342	209622_at
ENSG00000115661	ENST00000409260	209622_at
ENSG00000115661	ENST00000478018	209622_at
ENSG00000115661	ENST00000486813	209622_at
ENSG00000115661	ENST00000409743	209622_at
ENSG00000135821	ENST00000642379	215001_s_at
ENSG00000135821	ENST00000331872	215001_s_at
ENSG00000135821	ENST00000491322	215001_s_at
ENSG00000135821	ENST00000339526	215001_s_at
ENSG00000135821	ENST00000311223	215001_s_at
ENSG00000135821	ENST00000417584	215001_s_at
ENSG00000135924	ENST00000336576	202500_at
ENSG00000135924	ENST00000392086	202500_at
ENSG00000135924	ENST00000477917	202500_at
ENSG00000135924	ENST00000472019	202500_at
ENSG00000135924	ENST00000470530	202500_at
ENSG00000054356	ENST00000295718	204945_at
ENSG00000054356	ENST00000409251	204945_at
ENSG00000054356	ENST00000460801	204945_at
ENSG00000054356	ENST00000462351	204945_at
ENSG00000054356	ENST00000443981	204945_at
ENSG00000054356	ENST00000423636	204945_at
ENSG00000054356	ENST00000497977	204945_at
ENSG00000135828	ENST00000367559	221287_at
ENSG00000135828	ENST00000539397	221287_at
ENSG00000143333	ENST00000367558	209324_s_at
ENSG00000135838	ENST00000367553	221210_s_at
ENSG00000135838	ENST00000258317	221210_s_at
ENSG00000135838	ENST00000367554	221210_s_at
ENSG00000135838	ENST00000614468	221210_s_at
ENSG00000123992	ENST00000520694	38703_at
ENSG00000123992	ENST00000273075	38703_at
ENSG00000123992	ENST00000373972	38703_at
ENSG00000123992	ENST00000523282	38703_at
ENSG00000123992	ENST00000373963	38703_at
ENSG00000123992	ENST00000373966	38703_at
ENSG00000123992	ENST00000490371	38703_at
ENSG00000123992	ENST00000488051	38703_at
ENSG00000123992	ENST00000462779	38703_at
ENSG00000135829	ENST00000367549	202420_s_at
ENSG00000135829	ENST00000485081	202420_s_at
ENSG00000135829	ENST00000473076	202420_s_at
ENSG00000157060	ENST00000483655	220996_s_at
ENSG00000157060	ENST00000367547	220996_s_at
ENSG00000157060	ENST00000488956	220996_s_at
ENSG00000135862	ENST00000258341	200771_at
ENSG00000058085	ENST00000264144	202267_at
ENSG00000058085	ENST00000476255	202267_at
ENSG00000175084	ENST00000373960	202222_s_at
ENSG00000175084	ENST00000483395	202222_s_at
ENSG00000072195	ENST00000498378	205265_s_at
ENSG00000072195	ENST00000396698	205265_s_at
ENSG00000072195	ENST00000464989	205265_s_at
ENSG00000072195	ENST00000462545	205265_s_at
ENSG00000072195	ENST00000396688	205265_s_at
ENSG00000072195	ENST00000475921	205265_s_at
ENSG00000072195	ENST00000396686	205265_s_at
ENSG00000072195	ENST00000396689	205265_s_at
ENSG00000144591	ENST00000373917	218070_s_at
ENSG00000144591	ENST00000313597	218070_s_at
ENSG00000144591	ENST00000358215	218070_s_at
ENSG00000144591	ENST00000443704	218070_s_at
ENSG00000144591	ENST00000373908	218070_s_at
ENSG00000144591	ENST00000341142	218070_s_at
ENSG00000144591	ENST00000481170	218070_s_at
ENSG00000144591	ENST00000622191	218070_s_at
ENSG00000144591	ENST00000480034	218070_s_at
ENSG00000144591	ENST00000496536	218070_s_at
ENSG00000072182	ENST00000347842	221226_s_at
ENSG00000072182	ENST00000358078	221226_s_at
ENSG00000072182	ENST00000474489	221226_s_at
ENSG00000116701	ENST00000367536	209949_at
ENSG00000116701	ENST00000367535	209949_at
ENSG00000116701	ENST00000418089	209949_at
ENSG00000116701	ENST00000413720	209949_at
ENSG00000162704	ENST00000359856	211963_s_at
ENSG00000162704	ENST00000462965	211963_s_at
ENSG00000162704	ENST00000294742	211963_s_at
ENSG00000123999	ENST00000489456	210141_s_at
ENSG00000123999	ENST00000243786	210141_s_at
ENSG00000116667	ENST00000235307	221272_s_at
ENSG00000114923	ENST00000373760	205918_at
ENSG00000114923	ENST00000273063	205918_at
ENSG00000114923	ENST00000425141	205918_at
ENSG00000114923	ENST00000358055	205918_at
ENSG00000114923	ENST00000317151	205918_at
ENSG00000135842	ENST00000367511	217967_s_at
ENSG00000121481	ENST00000367510	205215_at
ENSG00000121486	ENST00000367506	220992_s_at
ENSG00000116106	ENST00000409854	206114_at
ENSG00000116106	ENST00000409938	206114_at
ENSG00000116106	ENST00000424339	206114_at
ENSG00000116106	ENST00000281821	206114_at
ENSG00000116679	ENST00000480769	201362_at
ENSG00000116679	ENST00000367498	201362_at
ENSG00000116679	ENST00000459929	201362_at
ENSG00000116679	ENST00000475046	201362_at
ENSG00000135903	ENST00000409828	207679_at
ENSG00000116690	ENST00000635041	206007_at
ENSG00000116690	ENST00000445192	206007_at
ENSG00000116690	ENST00000367483	206007_at
ENSG00000116690	ENST00000367485	206007_at
ENSG00000123983	ENST00000357430	201661_s_at
ENSG00000123983	ENST00000495541	201661_s_at
ENSG00000047410	ENST00000367478	201730_s_at
ENSG00000047410	ENST00000491783	201730_s_at
ENSG00000047410	ENST00000474852	201730_s_at
ENSG00000047410	ENST00000613151	201730_s_at
ENSG00000171951	ENST00000305409	204035_at
ENSG00000135919	ENST00000409304	212190_at
ENSG00000135919	ENST00000258405	212190_at
ENSG00000135919	ENST00000473202	212190_at
ENSG00000135919	ENST00000409840	212190_at
ENSG00000135919	ENST00000447280	212190_at
ENSG00000135919	ENST00000478966	212190_at
ENSG00000116703	ENST00000391997	211496_s_at
ENSG00000116703	ENST00000497198	211496_s_at
ENSG00000073756	ENST00000367468	204748_at
ENSG00000073756	ENST00000490885	204748_at
ENSG00000036257	ENST00000264414	201371_s_at
ENSG00000036257	ENST00000497715	201371_s_at
ENSG00000036257	ENST00000454323	201371_s_at
ENSG00000036257	ENST00000409096	201371_s_at
ENSG00000036257	ENST00000409777	201371_s_at
ENSG00000036257	ENST00000451538	201371_s_at
ENSG00000036257	ENST00000344951	201371_s_at
ENSG00000036257	ENST00000617432	201371_s_at
ENSG00000226723	ENST00000431492	201872_s_at
ENSG00000090104	ENST00000367459	216834_at
ENSG00000090104	ENST00000498352	216834_at
ENSG00000116741	ENST00000483295	202388_at
ENSG00000116741	ENST00000235382	202388_at
ENSG00000116741	ENST00000464302	202388_at
ENSG00000116741	ENST00000487236	202388_at
ENSG00000169047	ENST00000305123	204686_at
ENSG00000116750	ENST00000367455	219960_s_at
ENSG00000116750	ENST00000420791	219960_s_at
ENSG00000116750	ENST00000367454	219960_s_at
ENSG00000116750	ENST00000449480	219960_s_at
ENSG00000116750	ENST00000367450	219960_s_at
ENSG00000116750	ENST00000367451	219960_s_at
ENSG00000081052	ENST00000396625	214602_at
ENSG00000116747	ENST00000400968	212852_s_at
ENSG00000116747	ENST00000432079	212852_s_at
ENSG00000116747	ENST00000460715	212852_s_at
ENSG00000116747	ENST00000367446	212852_s_at
ENSG00000116747	ENST00000367441	212852_s_at
ENSG00000173744	ENST00000310078	218092_s_at
ENSG00000173744	ENST00000409315	218092_s_at
ENSG00000173744	ENST00000458212	218092_s_at
ENSG00000162630	ENST00000367434	217452_s_at
ENSG00000135917	ENST00000644224	220736_at
ENSG00000135917	ENST00000647113	220736_at
ENSG00000135917	ENST00000676066	220736_at
ENSG00000135917	ENST00000258403	220736_at
ENSG00000135917	ENST00000645923	220736_at
ENSG00000135917	ENST00000425817	220736_at
ENSG00000135917	ENST00000431622	220736_at
ENSG00000135917	ENST00000646591	220736_at
ENSG00000135917	ENST00000642268	220736_at
ENSG00000135917	ENST00000645700	220736_at
ENSG00000115009	ENST00000358813	205476_at
ENSG00000115009	ENST00000409189	205476_at
ENSG00000115009	ENST00000473642	205476_at
ENSG00000000971	ENST00000630130	213800_at
ENSG00000000971	ENST00000359637	213800_at
ENSG00000116785	ENST00000367425	207874_s_at
ENSG00000116785	ENST00000367427	207874_s_at
ENSG00000116785	ENST00000391985	207874_s_at
ENSG00000116785	ENST00000461558	207874_s_at
ENSG00000153827	ENST00000675453	201546_at
ENSG00000153827	ENST00000675903	201546_at
ENSG00000153827	ENST00000283943	201546_at
ENSG00000153827	ENST00000675423	201546_at
ENSG00000153827	ENST00000389045	201546_at
ENSG00000153827	ENST00000389044	201546_at
ENSG00000153827	ENST00000418123	201546_at
ENSG00000134365	ENST00000367416	207874_s_at
ENSG00000134365	ENST00000608469	207874_s_at
ENSG00000134365	ENST00000251424	207874_s_at
ENSG00000134365	ENST00000647770	207874_s_at
ENSG00000134365	ENST00000367418	207874_s_at
ENSG00000080910	ENST00000367415	206910_x_at
ENSG00000080910	ENST00000367421	206910_x_at
ENSG00000080910	ENST00000649283	206910_x_at
ENSG00000080910	ENST00000476712	206910_x_at
ENSG00000080910	ENST00000496448	206910_x_at
ENSG00000080910	ENST00000473386	206910_x_at
ENSG00000080910	ENST00000649960	206910_x_at
ENSG00000134389	ENST00000256785	208088_s_at
ENSG00000143278	ENST00000649282	207810_at
ENSG00000143278	ENST00000367412	207810_at
ENSG00000143278	ENST00000490002	207810_at
ENSG00000134376	ENST00000638467	220522_at
ENSG00000134376	ENST00000484075	220522_at
ENSG00000134376	ENST00000367400	220522_at
ENSG00000134376	ENST00000367399	220522_at
ENSG00000134376	ENST00000367397	220522_at
ENSG00000134376	ENST00000538660	220522_at
ENSG00000134376	ENST00000535699	220522_at
ENSG00000135899	ENST00000258381	209761_s_at
ENSG00000135899	ENST00000358662	209761_s_at
ENSG00000135899	ENST00000392048	209761_s_at
ENSG00000135899	ENST00000392048	208012_x_at
ENSG00000135899	ENST00000258382	209761_s_at
ENSG00000135899	ENST00000258382	208012_x_at
ENSG00000135899	ENST00000540870	209761_s_at
ENSG00000135899	ENST00000540870	208012_x_at
ENSG00000135899	ENST00000489597	208012_x_at
ENSG00000135899	ENST00000409815	209761_s_at
ENSG00000135899	ENST00000455674	209761_s_at
ENSG00000135899	ENST00000462232	209761_s_at
ENSG00000079263	ENST00000420434	207777_s_at
ENSG00000079263	ENST00000392045	207777_s_at
ENSG00000079263	ENST00000417495	207777_s_at
ENSG00000079263	ENST00000343805	207777_s_at
ENSG00000081237	ENST00000348564	212588_at
ENSG00000081237	ENST00000442510	212588_at
ENSG00000116833	ENST00000367362	210174_at
ENSG00000116833	ENST00000544748	210174_at
ENSG00000067066	ENST00000409824	202863_at
ENSG00000067066	ENST00000409341	202863_at
ENSG00000067066	ENST00000409897	202863_at
ENSG00000067066	ENST00000413284	202863_at
ENSG00000067066	ENST00000494508	202863_at
ENSG00000067066	ENST00000427101	202863_at
ENSG00000162702	ENST00000294740	218401_s_at
ENSG00000162702	ENST00000367353	218401_s_at
ENSG00000162702	ENST00000367352	218401_s_at
ENSG00000170128	ENST00000304244	221363_x_at
ENSG00000135932	ENST00000258418	217873_at
ENSG00000135916	ENST00000326427	221004_s_at
ENSG00000135916	ENST00000335005	221004_s_at
ENSG00000135916	ENST00000326407	221004_s_at
ENSG00000135916	ENST00000620962	221004_s_at
ENSG00000173692	ENST00000677230	201198_s_at
ENSG00000173692	ENST00000679034	201198_s_at
ENSG00000173692	ENST00000676818	201198_s_at
ENSG00000173692	ENST00000677259	201198_s_at
ENSG00000173692	ENST00000677180	201198_s_at
ENSG00000173692	ENST00000677233	201198_s_at
ENSG00000173692	ENST00000678632	201198_s_at
ENSG00000173692	ENST00000676739	201198_s_at
ENSG00000173692	ENST00000679095	201198_s_at
ENSG00000173692	ENST00000409643	201198_s_at
ENSG00000173692	ENST00000677724	201198_s_at
ENSG00000173692	ENST00000678112	201198_s_at
ENSG00000173692	ENST00000619128	201198_s_at
ENSG00000173692	ENST00000677000	201198_s_at
ENSG00000173692	ENST00000678679	201198_s_at
ENSG00000173692	ENST00000678460	201198_s_at
ENSG00000173692	ENST00000676740	201198_s_at
ENSG00000173692	ENST00000678241	201198_s_at
ENSG00000173692	ENST00000676506	201198_s_at
ENSG00000173692	ENST00000308696	201198_s_at
ENSG00000173692	ENST00000431051	201198_s_at
ENSG00000173692	ENST00000678140	201198_s_at
ENSG00000173692	ENST00000373635	201198_s_at
ENSG00000173692	ENST00000677158	201198_s_at
ENSG00000173692	ENST00000677195	201198_s_at
ENSG00000173692	ENST00000677229	201198_s_at
ENSG00000081277	ENST00000367324	205724_at
ENSG00000081277	ENST00000352845	205724_at
ENSG00000081277	ENST00000263946	205724_at
ENSG00000118194	ENST00000476888	215389_s_at
ENSG00000118194	ENST00000460780	215389_s_at
ENSG00000118194	ENST00000662159	215389_s_at
ENSG00000118194	ENST00000491504	215389_s_at
ENSG00000118194	ENST00000660295	215389_s_at
ENSG00000118194	ENST00000663843	215389_s_at
ENSG00000118194	ENST00000367318	215389_s_at
ENSG00000118194	ENST00000422165	215389_s_at
ENSG00000118194	ENST00000656932	215389_s_at
ENSG00000118194	ENST00000367322	215389_s_at
ENSG00000118194	ENST00000666449	215389_s_at
ENSG00000118194	ENST00000658476	215389_s_at
ENSG00000118194	ENST00000412633	215389_s_at
ENSG00000118194	ENST00000367320	215389_s_at
ENSG00000118194	ENST00000509001	215389_s_at
ENSG00000118194	ENST00000438742	215389_s_at
ENSG00000118194	ENST00000651504	215389_s_at
ENSG00000118194	ENST00000455702	215389_s_at
ENSG00000118194	ENST00000367317	215389_s_at
ENSG00000118194	ENST00000360372	215389_s_at
ENSG00000118194	ENST00000236918	215389_s_at
ENSG00000118194	ENST00000421663	215389_s_at
ENSG00000118194	ENST00000458432	215389_s_at
ENSG00000118194	ENST00000367315	215389_s_at
ENSG00000135914	ENST00000258400	206638_at
ENSG00000237039	ENST00000441378	208904_s_at
ENSG00000115053	ENST00000322723	200610_s_at
ENSG00000115053	ENST00000677703	200610_s_at
ENSG00000115053	ENST00000676514	200610_s_at
ENSG00000115053	ENST00000678828	200610_s_at
ENSG00000115053	ENST00000676798	200610_s_at
ENSG00000115053	ENST00000678246	200610_s_at
ENSG00000115053	ENST00000453992	200610_s_at
ENSG00000115053	ENST00000417652	200610_s_at
ENSG00000115053	ENST00000679348	200610_s_at
ENSG00000115053	ENST00000678729	200610_s_at
ENSG00000115053	ENST00000678849	200610_s_at
ENSG00000115053	ENST00000678405	200610_s_at
ENSG00000115053	ENST00000676913	200610_s_at
ENSG00000115053	ENST00000678131	200610_s_at
ENSG00000115053	ENST00000678364	200610_s_at
ENSG00000115053	ENST00000676690	200610_s_at
ENSG00000115053	ENST00000461347	200610_s_at
ENSG00000115053	ENST00000436894	200610_s_at
ENSG00000115053	ENST00000454824	200610_s_at
ENSG00000115053	ENST00000356936	200610_s_at
ENSG00000115053	ENST00000677786	200610_s_at
ENSG00000115053	ENST00000466274	200610_s_at
ENSG00000206885	ENST00000384158	200610_s_at
ENSG00000171596	ENST00000305141	221383_at
ENSG00000286600	ENST00000671234	215389_s_at
