Gene stable ID	Transcript stable ID	AFFY RAE230A probe
ENSRNOG00000017531	ENSRNOT00000023739	1387958_at
ENSRNOG00000032156	ENSRNOT00000040403	1369030_at
ENSRNOG00000016414	ENSRNOT00000021851	1371889_at
ENSRNOG00000036571	ENSRNOT00000079722	1368905_at
ENSRNOG00000010589	ENSRNOT00000063951	1373011_at
ENSRNOG00000047281	ENSRNOT00000064924	1372592_at
ENSRNOG00000025551	ENSRNOT00000039378	1398646_at
ENSRNOG00000001323	ENSRNOT00000030757	1377154_at
ENSRNOG00000036571	ENSRNOT00000082254	1368905_at
ENSRNOG00000019023	ENSRNOT00000088202	1372145_at
ENSRNOG00000060518	ENSRNOT00000077306	1370751_at
ENSRNOG00000013912	ENSRNOT00000019172	1374686_at
ENSRNOG00000023972	ENSRNOT00000057461	1388494_at
ENSRNOG00000060518	ENSRNOT00000079005	1370751_at
ENSRNOG00000019023	ENSRNOT00000051910	1372145_at
ENSRNOG00000036571	ENSRNOT00000073241	1368905_at
ENSRNOG00000010589	ENSRNOT00000089805	1373011_at
ENSRNOG00000020279	ENSRNOT00000027474	1369135_at
ENSRNOG00000055579	ENSRNOT00000091050	1369879_a_at
ENSRNOG00000055579	ENSRNOT00000091050	1371309_at
ENSRNOG00000010589	ENSRNOT00000066879	1373647_at
ENSRNOG00000055579	ENSRNOT00000084674	1369879_a_at
ENSRNOG00000055579	ENSRNOT00000088176	1369879_a_at
ENSRNOG00000013981	ENSRNOT00000018860	1368421_at
ENSRNOG00000003132	ENSRNOT00000004223	1390230_at
ENSRNOG00000020793	ENSRNOT00000028217	1373280_at
ENSRNOG00000020585	ENSRNOT00000027932	1387069_a_at
ENSRNOG00000036571	ENSRNOT00000080995	1368905_at
ENSRNOG00000014875	ENSRNOT00000086891	1388871_at
ENSRNOG00000017460	ENSRNOT00000023456	1388321_at
ENSRNOG00000011827	ENSRNOT00000015746	1398777_at
ENSRNOG00000016353	ENSRNOT00000021964	1377014_at
ENSRNOG00000054962	ENSRNOT00000077317	1369491_at
ENSRNOG00000014573	ENSRNOT00000089230	1390566_a_at
ENSRNOG00000014875	ENSRNOT00000020181	1388871_at
ENSRNOG00000014875	ENSRNOT00000020181	1389719_at
ENSRNOG00000019728	ENSRNOT00000086003	1369038_at
ENSRNOG00000036571	ENSRNOT00000045656	1368905_at
ENSRNOG00000014573	ENSRNOT00000051354	1390566_a_at
ENSRNOG00000049772	ENSRNOT00000074418	1388429_at
ENSRNOG00000009156	ENSRNOT00000012325	1390278_at
ENSRNOG00000054890	ENSRNOT00000079889	1371382_at
ENSRNOG00000000109	ENSRNOT00000000121	1369606_at
ENSRNOG00000033517	ENSRNOT00000044222	1367583_at
ENSRNOG00000021202	ENSRNOT00000028785	1387340_at
ENSRNOG00000021202	ENSRNOT00000028785	1373571_at
ENSRNOG00000054420	ENSRNOT00000082429	1369454_at
ENSRNOG00000013286	ENSRNOT00000017882	1373052_at
ENSRNOG00000013286	ENSRNOT00000017882	1374153_at
ENSRNOG00000016902	ENSRNOT00000022727	1369803_at
ENSRNOG00000021202	ENSRNOT00000049812	1387340_at
ENSRNOG00000021202	ENSRNOT00000049812	1373571_at
ENSRNOG00000045772	ENSRNOT00000075799	1367794_at
ENSRNOG00000014668	ENSRNOT00000020003	1370578_at
ENSRNOG00000019885	ENSRNOT00000088095	1387753_s_at
ENSRNOG00000019885	ENSRNOT00000088095	1398866_at
ENSRNOG00000036571	ENSRNOT00000074303	1368905_at
ENSRNOG00000010813	ENSRNOT00000014772	1372136_at
ENSRNOG00000019885	ENSRNOT00000026952	1387753_s_at
ENSRNOG00000019885	ENSRNOT00000026952	1398866_at
ENSRNOG00000025541	ENSRNOT00000021986	1369324_at
ENSRNOG00000019728	ENSRNOT00000026748	1388046_at
ENSRNOG00000045532	ENSRNOT00000072737	1369874_at
ENSRNOG00000042607	ENSRNOT00000064390	1390513_at
ENSRNOG00000002039	ENSRNOT00000061630	1374890_at
ENSRNOG00000017325	ENSRNOT00000079237	1370894_at
ENSRNOG00000017325	ENSRNOT00000023291	1370894_at
ENSRNOG00000017716	ENSRNOT00000024005	1387681_at
ENSRNOG00000005346	ENSRNOT00000007115	1373413_at
ENSRNOG00000008056	ENSRNOT00000010610	1390253_at
ENSRNOG00000003171	ENSRNOT00000004279	1368816_at
ENSRNOG00000003171	ENSRNOT00000004279	1368815_at
ENSRNOG00000045933	ENSRNOT00000075813	1377155_at
ENSRNOG00000023226	ENSRNOT00000035240	1386890_at
ENSRNOG00000011342	ENSRNOT00000015353	1371303_at
ENSRNOG00000017412	ENSRNOT00000023387	1387865_at
ENSRNOG00000010531	ENSRNOT00000014084	1368791_at
ENSRNOG00000020068	ENSRNOT00000027262	1368230_a_at
ENSRNOG00000029826	ENSRNOT00000072712	1375091_at
ENSRNOG00000029826	ENSRNOT00000072712	1375950_a_at
ENSRNOG00000019728	ENSRNOT00000085336	1369038_at
ENSRNOG00000029826	ENSRNOT00000022583	1375091_at
ENSRNOG00000029826	ENSRNOT00000022583	1375950_a_at
ENSRNOG00000019500	ENSRNOT00000026473	1370269_at
ENSRNOG00000012947	ENSRNOT00000017579	1399137_at
ENSRNOG00000012947	ENSRNOT00000017579	1389634_at
ENSRNOG00000016967	ENSRNOT00000022881	1370772_a_at
ENSRNOG00000016967	ENSRNOT00000022809	1370772_a_at
ENSRNOG00000016967	ENSRNOT00000022810	1370772_a_at
ENSRNOG00000003683	ENSRNOT00000004946	1369490_at
ENSRNOG00000020136	ENSRNOT00000027315	1370051_at
ENSRNOG00000029185	ENSRNOT00000046251	1370085_at
ENSRNOG00000000921	ENSRNOT00000061229	1374413_at
ENSRNOG00000017628	ENSRNOT00000024030	1367570_at
ENSRNOG00000013005	ENSRNOT00000017549	1388135_at
ENSRNOG00000017628	ENSRNOT00000081737	1367570_at
ENSRNOG00000047450	ENSRNOT00000072450	1370430_at
ENSRNOG00000015840	ENSRNOT00000021646	1367672_at
ENSRNOG00000026853	ENSRNOT00000036042	1390442_at
ENSRNOG00000004196	ENSRNOT00000005577	1387890_at
ENSRNOG00000028513	ENSRNOT00000036417	1387737_at
ENSRNOG00000028513	ENSRNOT00000036417	1371350_at
ENSRNOG00000015840	ENSRNOT00000089750	1367672_at
ENSRNOG00000019120	ENSRNOT00000026121	1370310_at
ENSRNOG00000013890	ENSRNOT00000018858	1370101_at
ENSRNOG00000048122	ENSRNOT00000050526	1369893_at
ENSRNOG00000015403	ENSRNOT00000020688	1368338_at
ENSRNOG00000002914	ENSRNOT00000003941	1389056_at
ENSRNOG00000051005	ENSRNOT00000072407	1370696_at
ENSRNOG00000049121	ENSRNOT00000075630	1389200_at
ENSRNOG00000010174	ENSRNOT00000045937	1373912_at
ENSRNOG00000043093	ENSRNOT00000066340	1375062_at
ENSRNOG00000005264	ENSRNOT00000007314	1373284_at
ENSRNOG00000047151	ENSRNOT00000073269	1388313_at
ENSRNOG00000003203	ENSRNOT00000004272	1374846_at
ENSRNOG00000052909	ENSRNOT00000071634	1371301_at
ENSRNOG00000009205	ENSRNOT00000077221	1373374_at
ENSRNOG00000008947	ENSRNOT00000012109	1368293_at
ENSRNOG00000020102	ENSRNOT00000084839	1375413_at
ENSRNOG00000009205	ENSRNOT00000067502	1373374_at
ENSRNOG00000009205	ENSRNOT00000088618	1373374_at
ENSRNOG00000038574	ENSRNOT00000058842	1387581_at
ENSRNOG00000012428	ENSRNOT00000016577	1368388_at
ENSRNOG00000012428	ENSRNOT00000016577	1387165_at
ENSRNOG00000002475	ENSRNOT00000003348	1367583_at
ENSRNOG00000010918	ENSRNOT00000014517	1369658_at
ENSRNOG00000020102	ENSRNOT00000064153	1375413_at
ENSRNOG00000010728	ENSRNOT00000043558	1375896_at
ENSRNOG00000037566	ENSRNOT00000056932	1389416_at
ENSRNOG00000027365	ENSRNOT00000038775	1388197_at
ENSRNOG00000027365	ENSRNOT00000058985	1388197_at
ENSRNOG00000018027	ENSRNOT00000024491	1373449_at
ENSRNOG00000037607	ENSRNOT00000057030	1371340_at
ENSRNOG00000018027	ENSRNOT00000058652	1373449_at
ENSRNOG00000047319	ENSRNOT00000073927	1373260_at
ENSRNOG00000047319	ENSRNOT00000074740	1373260_at
ENSRNOG00000010452	ENSRNOT00000014058	1369939_at
ENSRNOG00000010452	ENSRNOT00000014058	1387773_at
ENSRNOG00000002004	ENSRNOT00000002746	1390180_at
ENSRNOG00000015989	ENSRNOT00000021433	1389327_at
ENSRNOG00000012785	ENSRNOT00000044020	1373946_at
ENSRNOG00000002004	ENSRNOT00000071706	1390180_at
ENSRNOG00000015182	ENSRNOT00000020663	1367827_at
ENSRNOG00000013656	ENSRNOT00000044348	1374016_at
ENSRNOG00000013656	ENSRNOT00000044348	1370048_at
ENSRNOG00000013415	ENSRNOT00000067928	1371256_at
ENSRNOG00000013415	ENSRNOT00000067928	1373065_at
ENSRNOG00000011847	ENSRNOT00000015894	1369763_at
ENSRNOG00000051563	ENSRNOT00000080491	1368775_at
ENSRNOG00000023086	ENSRNOT00000030221	1387077_at
ENSRNOG00000015389	ENSRNOT00000079618	1389226_at
ENSRNOG00000005698	ENSRNOT00000008325	1386951_at
ENSRNOG00000010642	ENSRNOT00000014301	1373904_at
ENSRNOG00000013415	ENSRNOT00000084470	1371256_at
ENSRNOG00000051563	ENSRNOT00000087038	1368775_at
ENSRNOG00000010642	ENSRNOT00000083410	1373904_at
ENSRNOG00000000060	ENSRNOT00000061720	1369811_at
ENSRNOG00000000060	ENSRNOT00000061720	1398357_at
ENSRNOG00000018125	ENSRNOT00000024697	1389215_at
ENSRNOG00000015389	ENSRNOT00000066917	1389226_at
ENSRNOG00000014997	ENSRNOT00000021840	1386872_at
ENSRNOG00000014997	ENSRNOT00000021840	1367636_at
ENSRNOG00000008727	ENSRNOT00000011555	1369869_at
ENSRNOG00000009403	ENSRNOT00000031463	1385204_at
ENSRNOG00000004858	ENSRNOT00000006555	1370786_at
ENSRNOG00000022189	ENSRNOT00000036258	1390208_at
ENSRNOG00000026036	ENSRNOT00000037576	1369882_at
ENSRNOG00000010063	ENSRNOT00000013408	1369125_at
ENSRNOG00000010063	ENSRNOT00000013408	1369124_at
ENSRNOG00000004159	ENSRNOT00000006753	1372113_at
ENSRNOG00000012156	ENSRNOT00000016871	1372246_at
ENSRNOG00000020982	ENSRNOT00000028481	1371316_at
ENSRNOG00000037356	ENSRNOT00000056522	1389708_at
ENSRNOG00000000909	ENSRNOT00000001210	1375029_at
ENSRNOG00000019857	ENSRNOT00000026893	1368957_at
ENSRNOG00000057862	ENSRNOT00000084726	1391228_at
ENSRNOG00000012273	ENSRNOT00000067776	1388998_at
ENSRNOG00000015088	ENSRNOT00000054794	1381975_at
ENSRNOG00000057862	ENSRNOT00000091623	1391228_at
ENSRNOG00000018698	ENSRNOT00000058852	1375644_at
ENSRNOG00000004532	ENSRNOT00000006186	1376120_at
ENSRNOG00000012273	ENSRNOT00000016555	1388998_at
ENSRNOG00000000909	ENSRNOT00000072129	1375029_at
ENSRNOG00000014382	ENSRNOT00000065387	1375995_at
ENSRNOG00000014382	ENSRNOT00000091099	1375995_at
ENSRNOG00000005689	ENSRNOT00000007580	1378100_at
ENSRNOG00000043212	ENSRNOT00000066017	1374199_at
ENSRNOG00000049334	ENSRNOT00000074753	1387310_at
ENSRNOG00000049334	ENSRNOT00000092131	1387310_at
ENSRNOG00000015517	ENSRNOT00000090327	1372985_at
ENSRNOG00000015517	ENSRNOT00000090327	1398413_at
ENSRNOG00000055138	ENSRNOT00000083319	1369184_at
ENSRNOG00000015517	ENSRNOT00000020787	1372985_at
ENSRNOG00000015517	ENSRNOT00000020787	1398413_at
ENSRNOG00000060849	ENSRNOT00000083585	1389607_at
ENSRNOG00000004199	ENSRNOT00000005562	1372506_at
ENSRNOG00000054140	ENSRNOT00000089074	1371304_a_at
ENSRNOG00000061851	ENSRNOT00000083754	1377347_at
ENSRNOG00000054140	ENSRNOT00000085644	1371304_a_at
ENSRNOG00000003887	ENSRNOT00000005168	1374236_at
ENSRNOG00000017309	ENSRNOT00000023289	1398364_at
ENSRNOG00000054140	ENSRNOT00000082518	1371304_a_at
ENSRNOG00000016670	ENSRNOT00000022375	1387412_at
ENSRNOG00000016670	ENSRNOT00000022375	1389109_at
ENSRNOG00000017309	ENSRNOT00000082184	1398364_at
ENSRNOG00000009907	ENSRNOT00000013936	1387735_at
ENSRNOG00000005692	ENSRNOT00000007497	1369575_at
ENSRNOG00000018468	ENSRNOT00000040904	1371317_at
ENSRNOG00000049530	ENSRNOT00000074187	1387929_at
ENSRNOG00000014856	ENSRNOT00000020042	1371710_at
ENSRNOG00000018468	ENSRNOT00000079483	1371317_at
ENSRNOG00000028674	ENSRNOT00000034089	1388518_at
ENSRNOG00000015986	ENSRNOT00000083173	1373624_at
ENSRNOG00000052305	ENSRNOT00000084568	1372988_at
ENSRNOG00000009993	ENSRNOT00000013763	1390185_at
ENSRNOG00000012004	ENSRNOT00000063849	1388677_at
ENSRNOG00000020704	ENSRNOT00000028102	1377048_at
ENSRNOG00000052111	ENSRNOT00000078005	1376164_at
ENSRNOG00000050073	ENSRNOT00000071265	1374091_at
ENSRNOG00000052305	ENSRNOT00000084133	1372988_at
ENSRNOG00000038331	ENSRNOT00000058367	1393902_at
ENSRNOG00000013288	ENSRNOT00000087450	1371516_at
ENSRNOG00000023227	ENSRNOT00000068494	1375518_at
ENSRNOG00000034066	ENSRNOT00000044608	1398240_at
ENSRNOG00000013288	ENSRNOT00000018440	1371516_at
ENSRNOG00000019999	ENSRNOT00000027100	1387043_at
ENSRNOG00000013305	ENSRNOT00000018175	1387126_at
ENSRNOG00000059330	ENSRNOT00000086488	1370241_at
ENSRNOG00000014237	ENSRNOT00000019644	1377241_at
ENSRNOG00000047165	ENSRNOT00000073114	1379434_at
ENSRNOG00000021147	ENSRNOT00000028712	1386991_a_at
ENSRNOG00000051548	ENSRNOT00000084766	1374237_at
ENSRNOG00000028636	ENSRNOT00000032368	1376381_at
ENSRNOG00000051461	ENSRNOT00000078854	1383308_a_at
ENSRNOG00000051461	ENSRNOT00000078854	1374076_at
ENSRNOG00000010234	ENSRNOT00000089666	1374014_at
ENSRNOG00000027032	ENSRNOT00000031914	1372049_at
ENSRNOG00000046479	ENSRNOT00000071107	1373489_at
ENSRNOG00000003767	ENSRNOT00000067017	1390689_at
ENSRNOG00000039447	ENSRNOT00000060454	1375098_at
ENSRNOG00000003767	ENSRNOT00000087305	1390689_at
ENSRNOG00000008697	ENSRNOT00000011904	1376734_at
ENSRNOG00000008697	ENSRNOT00000011904	1368883_at
ENSRNOG00000008609	ENSRNOT00000079079	1369375_a_at
ENSRNOG00000042261	ENSRNOT00000017234	1367817_at
ENSRNOG00000047714	ENSRNOT00000074471	1388103_at
ENSRNOG00000058329	ENSRNOT00000083251	1374477_at
ENSRNOG00000042261	ENSRNOT00000065211	1367817_at
ENSRNOG00000008074	ENSRNOT00000010831	1368468_at
ENSRNOG00000005646	ENSRNOT00000007453	1387628_at
ENSRNOG00000008609	ENSRNOT00000011761	1369375_a_at
ENSRNOG00000050102	ENSRNOT00000072633	1371262_at
ENSRNOG00000008609	ENSRNOT00000080533	1369375_a_at
ENSRNOG00000008555	ENSRNOT00000011314	1371295_at
ENSRNOG00000056828	ENSRNOT00000077430	1371262_at
ENSRNOG00000018878	ENSRNOT00000025546	1383138_at
ENSRNOG00000008609	ENSRNOT00000082876	1369375_a_at
ENSRNOG00000017258	ENSRNOT00000041546	1379640_at
ENSRNOG00000027057	ENSRNOT00000064776	1375574_at
ENSRNOG00000009545	ENSRNOT00000013587	1387098_at
ENSRNOG00000052010	ENSRNOT00000090203	1371144_at
ENSRNOG00000002549	ENSRNOT00000003441	1388219_at
ENSRNOG00000008566	ENSRNOT00000085621	1398891_at
ENSRNOG00000025481	ENSRNOT00000008120	1371834_at
ENSRNOG00000056651	ENSRNOT00000078600	1375706_at
ENSRNOG00000011800	ENSRNOT00000015836	1369182_at
ENSRNOG00000019085	ENSRNOT00000025921	1388956_at
ENSRNOG00000014718	ENSRNOT00000020161	1368177_at
ENSRNOG00000019752	ENSRNOT00000026831	1398295_at
ENSRNOG00000022893	ENSRNOT00000067867	1371020_at
ENSRNOG00000022893	ENSRNOT00000033379	1371020_at
ENSRNOG00000022273	ENSRNOT00000030491	1372671_at
ENSRNOG00000013386	ENSRNOT00000018005	1371348_at
ENSRNOG00000022893	ENSRNOT00000086078	1371020_at
ENSRNOG00000008782	ENSRNOT00000061139	1398440_at
ENSRNOG00000008782	ENSRNOT00000061139	1373534_at
ENSRNOG00000005498	ENSRNOT00000007356	1369888_at
ENSRNOG00000016935	ENSRNOT00000022714	1374112_at
ENSRNOG00000020225	ENSRNOT00000037177	1370507_at
ENSRNOG00000004084	ENSRNOT00000065531	1374699_at
ENSRNOG00000001092	ENSRNOT00000001449	1369361_at
ENSRNOG00000004084	ENSRNOT00000088687	1374699_at
ENSRNOG00000057972	ENSRNOT00000089870	1374450_at
ENSRNOG00000009462	ENSRNOT00000012781	1377194_a_at
ENSRNOG00000010753	ENSRNOT00000046539	1375845_at
ENSRNOG00000051712	ENSRNOT00000087837	1390007_at
ENSRNOG00000061262	ENSRNOT00000081037	1389814_at
ENSRNOG00000012594	ENSRNOT00000017086	1372627_at
ENSRNOG00000008764	ENSRNOT00000006233	1373231_at
ENSRNOG00000002216	ENSRNOT00000059763	1373852_at
ENSRNOG00000058805	ENSRNOT00000089309	1374499_at
ENSRNOG00000019179	ENSRNOT00000025983	1388887_at
ENSRNOG00000042326	ENSRNOT00000067905	1373850_at
ENSRNOG00000043219	ENSRNOT00000066548	1370037_at
ENSRNOG00000002216	ENSRNOT00000003021	1373852_at
ENSRNOG00000019179	ENSRNOT00000085756	1388887_at
ENSRNOG00000019179	ENSRNOT00000082008	1388887_at
ENSRNOG00000002216	ENSRNOT00000090595	1373852_at
ENSRNOG00000012594	ENSRNOT00000042606	1372627_at
ENSRNOG00000019268	ENSRNOT00000026102	1376131_a_at
ENSRNOG00000015385	ENSRNOT00000065497	1372199_at
ENSRNOG00000004583	ENSRNOT00000006184	1387768_at
ENSRNOG00000012850	ENSRNOT00000070893	1376240_at
ENSRNOG00000012850	ENSRNOT00000070893	1375480_at
ENSRNOG00000012850	ENSRNOT00000070893	1377802_at
ENSRNOG00000046530	ENSRNOT00000072181	1372798_at
ENSRNOG00000015385	ENSRNOT00000083474	1372475_at
ENSRNOG00000013261	ENSRNOT00000018128	1369582_at
ENSRNOG00000012850	ENSRNOT00000017383	1376240_at
ENSRNOG00000012850	ENSRNOT00000017383	1377802_at
ENSRNOG00000007887	ENSRNOT00000065094	1372204_at
ENSRNOG00000029810	ENSRNOT00000049448	1372752_at
ENSRNOG00000018411	ENSRNOT00000024875	1373176_at
ENSRNOG00000018411	ENSRNOT00000024875	1384265_at
ENSRNOG00000048458	ENSRNOT00000089454	1371262_at
ENSRNOG00000026787	ENSRNOT00000031231	1375433_at
ENSRNOG00000048458	ENSRNOT00000072900	1371262_at
ENSRNOG00000061595	ENSRNOT00000086810	1371146_at
ENSRNOG00000008945	ENSRNOT00000012260	1372402_at
ENSRNOG00000008945	ENSRNOT00000012260	1372401_at
ENSRNOG00000054831	ENSRNOT00000086825	1388079_at
ENSRNOG00000029529	ENSRNOT00000002334	1377387_a_at
ENSRNOG00000057588	ENSRNOT00000082583	1376342_at
ENSRNOG00000012073	ENSRNOT00000016504	1388988_at
ENSRNOG00000016434	ENSRNOT00000022360	1372995_at
ENSRNOG00000012073	ENSRNOT00000064252	1388988_at
ENSRNOG00000012565	ENSRNOT00000016756	1389791_at
ENSRNOG00000050805	ENSRNOT00000039280	1371550_at
ENSRNOG00000050805	ENSRNOT00000039280	1375958_at
ENSRNOG00000001071	ENSRNOT00000001416	1398933_at
ENSRNOG00000001806	ENSRNOT00000048739	1387082_at
ENSRNOG00000013974	ENSRNOT00000018922	1373134_at
ENSRNOG00000048706	ENSRNOT00000075325	1387311_at
ENSRNOG00000016411	ENSRNOT00000022184	1367640_at
ENSRNOG00000041608	ENSRNOT00000063361	1373638_at
ENSRNOG00000010053	ENSRNOT00000013910	1387487_a_at
ENSRNOG00000010053	ENSRNOT00000013910	1387488_a_at
ENSRNOG00000010053	ENSRNOT00000013937	1387487_a_at
ENSRNOG00000010053	ENSRNOT00000013937	1387488_a_at
ENSRNOG00000004162	ENSRNOT00000037679	1388044_at
ENSRNOG00000004162	ENSRNOT00000037679	1388063_a_at
ENSRNOG00000033776	ENSRNOT00000042177	1367559_at
ENSRNOG00000004162	ENSRNOT00000005729	1388063_a_at
ENSRNOG00000017188	ENSRNOT00000023152	1387914_at
ENSRNOG00000004162	ENSRNOT00000050354	1388063_a_at
ENSRNOG00000001283	ENSRNOT00000001729	1375998_at
ENSRNOG00000004162	ENSRNOT00000050859	1388063_a_at
ENSRNOG00000004162	ENSRNOT00000050859	1369400_a_at
ENSRNOG00000020427	ENSRNOT00000064090	1373834_at
ENSRNOG00000053790	ENSRNOT00000081099	1371312_at
ENSRNOG00000029209	ENSRNOT00000068606	1398961_at
ENSRNOG00000001138	ENSRNOT00000001503	1390431_at
ENSRNOG00000004268	ENSRNOT00000091884	1368712_at
ENSRNOG00000016960	ENSRNOT00000040963	1374415_at
ENSRNOG00000022777	ENSRNOT00000034338	1374904_at
ENSRNOG00000004268	ENSRNOT00000005648	1368712_at
ENSRNOG00000004162	ENSRNOT00000067445	1388063_a_at
ENSRNOG00000030331	ENSRNOT00000057600	1390087_at
ENSRNOG00000032857	ENSRNOT00000081095	1370289_x_at
ENSRNOG00000019980	ENSRNOT00000027088	1370785_s_at
ENSRNOG00000019980	ENSRNOT00000027088	1398870_at
ENSRNOG00000006467	ENSRNOT00000008730	1367714_at
ENSRNOG00000008108	ENSRNOT00000010739	1388739_at
ENSRNOG00000032857	ENSRNOT00000025723	1370289_x_at
ENSRNOG00000003837	ENSRNOT00000005198	1389303_at
ENSRNOG00000011618	ENSRNOT00000015508	1377302_a_at
ENSRNOG00000030331	ENSRNOT00000034553	1390087_at
ENSRNOG00000032857	ENSRNOT00000091964	1387820_at
ENSRNOG00000032759	ENSRNOT00000048188	1387726_at
ENSRNOG00000019113	ENSRNOT00000025980	1367895_at
ENSRNOG00000019113	ENSRNOT00000025980	1398797_at
ENSRNOG00000032857	ENSRNOT00000071416	1387820_at
ENSRNOG00000019113	ENSRNOT00000025916	1367895_at
ENSRNOG00000019113	ENSRNOT00000025916	1398797_at
ENSRNOG00000007821	ENSRNOT00000010283	1376963_at
ENSRNOG00000007821	ENSRNOT00000010283	1390028_at
ENSRNOG00000009716	ENSRNOT00000013204	1372089_at
ENSRNOG00000012415	ENSRNOT00000017282	1386867_at
ENSRNOG00000032857	ENSRNOT00000025831	1367961_at
ENSRNOG00000006090	ENSRNOT00000008037	1387645_at
ENSRNOG00000002449	ENSRNOT00000044483	1367744_at
ENSRNOG00000002449	ENSRNOT00000080358	1367744_at
ENSRNOG00000032517	ENSRNOT00000051645	1387556_at
ENSRNOG00000016403	ENSRNOT00000022043	1368756_at
ENSRNOG00000028417	ENSRNOT00000038833	1387577_at
ENSRNOG00000004672	ENSRNOT00000006542	1387252_at
ENSRNOG00000004672	ENSRNOT00000006542	1374308_at
ENSRNOG00000032517	ENSRNOT00000088070	1387556_at
ENSRNOG00000018239	ENSRNOT00000024782	1370814_at
ENSRNOG00000013591	ENSRNOT00000018309	1371085_at
ENSRNOG00000012812	ENSRNOT00000018031	1368069_at
ENSRNOG00000013591	ENSRNOT00000067388	1374058_at
ENSRNOG00000015093	ENSRNOT00000020357	1386865_at
ENSRNOG00000020310	ENSRNOT00000027578	1369128_at
ENSRNOG00000018271	ENSRNOT00000024980	1367688_at
ENSRNOG00000060448	ENSRNOT00000079552	1374451_at
ENSRNOG00000025731	ENSRNOT00000051368	1370243_a_at
ENSRNOG00000018860	ENSRNOT00000025574	1399093_at
ENSRNOG00000007613	ENSRNOT00000010127	1374013_at
ENSRNOG00000001061	ENSRNOT00000001403	1389729_at
ENSRNOG00000027405	ENSRNOT00000037870	1375943_at
ENSRNOG00000018503	ENSRNOT00000024954	1370812_at
ENSRNOG00000018503	ENSRNOT00000024954	1370485_a_at
ENSRNOG00000050490	ENSRNOT00000071948	1371837_at
ENSRNOG00000012410	ENSRNOT00000017000	1388456_at
ENSRNOG00000020853	ENSRNOT00000028295	1389567_at
ENSRNOG00000005550	ENSRNOT00000007600	1390062_at
ENSRNOG00000018775	ENSRNOT00000025495	1373088_at
ENSRNOG00000020853	ENSRNOT00000090238	1389567_at
ENSRNOG00000004078	ENSRNOT00000005612	1386907_at
ENSRNOG00000021015	ENSRNOT00000028526	1373781_a_at
ENSRNOG00000008758	ENSRNOT00000011650	1375057_at
ENSRNOG00000014373	ENSRNOT00000019368	1377291_at
ENSRNOG00000018549	ENSRNOT00000025228	1372393_at
ENSRNOG00000039807	ENSRNOT00000089990	1374364_at
ENSRNOG00000016214	ENSRNOT00000055735	1372736_at
ENSRNOG00000039807	ENSRNOT00000017349	1374364_at
ENSRNOG00000051834	ENSRNOT00000086273	1374801_at
ENSRNOG00000013128	ENSRNOT00000060943	1372848_at
ENSRNOG00000022307	ENSRNOT00000067841	1398410_at
ENSRNOG00000038896	ENSRNOT00000059451	1389503_at
ENSRNOG00000030034	ENSRNOT00000045963	1387275_at
ENSRNOG00000019442	ENSRNOT00000026379	1389004_at
ENSRNOG00000022307	ENSRNOT00000078306	1398410_at
ENSRNOG00000013036	ENSRNOT00000017559	1371158_at
ENSRNOG00000048282	ENSRNOT00000074075	1371990_at
ENSRNOG00000003267	ENSRNOT00000004379	1373640_at
ENSRNOG00000002807	ENSRNOT00000003891	1386906_a_at
ENSRNOG00000048738	ENSRNOT00000009295	1372592_at
ENSRNOG00000014192	ENSRNOT00000020074	1398452_at
ENSRNOG00000027630	ENSRNOT00000030680	1376217_at
ENSRNOG00000015411	ENSRNOT00000020735	1368270_at
ENSRNOG00000009781	ENSRNOT00000067729	1386952_a_at
ENSRNOG00000025459	ENSRNOT00000035486	1389733_at
ENSRNOG00000009781	ENSRNOT00000047243	1386952_a_at
ENSRNOG00000009781	ENSRNOT00000013400	1386952_a_at
ENSRNOG00000000168	ENSRNOT00000000181	1367627_at
ENSRNOG00000010833	ENSRNOT00000014603	1372808_at
ENSRNOG00000016220	ENSRNOT00000021725	1375181_at
ENSRNOG00000008892	ENSRNOT00000011840	1383251_at
ENSRNOG00000027569	ENSRNOT00000038172	1376416_at
ENSRNOG00000001809	ENSRNOT00000081864	1368583_a_at
ENSRNOG00000000041	ENSRNOT00000000047	1368600_at
ENSRNOG00000036942	ENSRNOT00000055506	1375900_at
ENSRNOG00000036942	ENSRNOT00000077202	1375900_at
ENSRNOG00000001809	ENSRNOT00000090031	1368583_a_at
ENSRNOG00000003397	ENSRNOT00000004560	1376379_a_at
ENSRNOG00000003397	ENSRNOT00000004560	1392960_at
ENSRNOG00000024336	ENSRNOT00000015741	1374580_at
ENSRNOG00000000122	ENSRNOT00000000134	1386954_at
ENSRNOG00000000122	ENSRNOT00000000134	1398349_at
ENSRNOG00000001809	ENSRNOT00000047595	1368583_a_at
ENSRNOG00000014751	ENSRNOT00000047685	1388208_a_at
ENSRNOG00000014751	ENSRNOT00000047685	1370989_at
