Gene stable ID	Transcript stable ID	AFFY DrosGenome1 probe
FBgn0039938	FBtr0100600	153871_at
FBgn0039938	FBtr0334489	153871_at
FBgn0039938	FBtr0334488	153871_at
FBgn0039938	FBtr0089252	153871_at
FBgn0032663	FBtr0081045	146423_at
FBgn0033572	FBtr0339474	146975_at
FBgn0033572	FBtr0088198	146975_at
FBgn0030543	FBtr0114508	145049_at
FBgn0039529	FBtr0085200	150739_at
FBgn0031435	FBtr0077693	153717_at
FBgn0034095	FBtr0087131	147288_at
FBgn0033733	FBtr0087954	147093_at
FBgn0053983	FBtr0100028	148808_at
FBgn0034372	FBtr0086654	142844_at
FBgn0034372	FBtr0086655	142844_at
FBgn0034372	FBtr0340392	142844_at
FBgn0029746	FBtr0070742	144508_at
FBgn0029746	FBtr0070742	144510_at
FBgn0029746	FBtr0070742	152922_at
FBgn0029746	FBtr0344669	144508_at
FBgn0029746	FBtr0344669	151381_at
FBgn0029746	FBtr0344669	144510_at
FBgn0029746	FBtr0344669	152922_at
FBgn0036757	FBtr0273392	148977_at
FBgn0053156	FBtr0087682	154172_at
FBgn0053156	FBtr0087681	154172_at
FBgn0053156	FBtr0087684	154172_at
FBgn0053156	FBtr0113450	154172_at
FBgn0053156	FBtr0087683	154172_at
FBgn0037956	FBtr0299594	149712_at
FBgn0037956	FBtr0082517	149712_at
FBgn0033827	FBtr0345663	147145_at
FBgn0033827	FBtr0087753	147145_at
FBgn0036560	FBtr0333614	148841_at
FBgn0036560	FBtr0075437	148841_at
FBgn0263021	FBtr0306902	147071_at
FBgn0017418	FBtr0089507	143887_at
FBgn0017418	FBtr0306057	143887_at
FBgn0017418	FBtr0089506	143887_at
FBgn0017418	FBtr0332851	143887_at
FBgn0017418	FBtr0332850	143887_at
FBgn0017418	FBtr0089508	143887_at
FBgn0030306	FBtr0340294	154977_at
FBgn0030306	FBtr0073506	154977_at
FBgn0030306	FBtr0340293	154977_at
FBgn0040078	FBtr0082226	153627_at
FBgn0037671	FBtr0081978	154539_at
FBgn0028920	FBtr0080563	144310_at
FBgn0028920	FBtr0343671	144310_at
FBgn0259192	FBtr0299676	145616_at
FBgn0028436	FBtr0078647	144214_at
FBgn0052833	FBtr0071990	151559_at
FBgn0037028	FBtr0302947	154304_at
FBgn0037028	FBtr0078271	154304_at
FBgn0036839	FBtr0075040	142646_at
FBgn0038719	FBtr0083780	150207_at
FBgn0004045	FBtr0071419	143417_at
FBgn0004045	FBtr0346261	143417_at
FBgn0003936	FBtr0080770	144219_at
FBgn0053630	FBtr0091607	149612_at
FBgn0035546	FBtr0073334	148177_at
FBgn0262867	FBtr0307500	146674_at
FBgn0262867	FBtr0307500	146673_at
FBgn0262867	FBtr0086003	146674_at
FBgn0262867	FBtr0086003	146673_at
FBgn0262867	FBtr0307501	146674_at
FBgn0262867	FBtr0307501	146673_at
FBgn0086668	FBtr0091752	153138_at
FBgn0040877	FBtr0074438	151350_at
FBgn0263578	FBtr0309740	144744_at
FBgn0033566	FBtr0339473	151991_at
FBgn0033566	FBtr0089728	151991_at
FBgn0033566	FBtr0089729	151991_at
FBgn0036203	FBtr0076119	152238_at
FBgn0261609	FBtr0343016	152051_at
FBgn0261609	FBtr0074300	152051_at
FBgn0033997	FBtr0087364	147234_at
FBgn0264490	FBtr0112874	143728_at
FBgn0264490	FBtr0330384	152145_at
FBgn0264490	FBtr0330384	143728_at
FBgn0264490	FBtr0084169	152145_at
FBgn0264490	FBtr0084169	143728_at
FBgn0036198	FBtr0076123	152893_at
FBgn0039664	FBtr0085425	154384_at
FBgn0036112	FBtr0076194	148541_at
FBgn0015829	FBtr0300449	143851_at
FBgn0015829	FBtr0073234	143851_at
FBgn0038465	FBtr0337060	152368_at
FBgn0038465	FBtr0083371	152368_at
FBgn0011205	FBtr0078189	154272_at
FBgn0011205	FBtr0078186	154272_at
FBgn0011205	FBtr0078190	154272_at
FBgn0011205	FBtr0307392	154272_at
FBgn0011205	FBtr0307393	154272_at
FBgn0011205	FBtr0078188	154272_at
FBgn0011205	FBtr0078187	154272_at
FBgn0011771	FBtr0078510	155022_at
FBgn0036856	FBtr0074991	154328_at
FBgn0036856	FBtr0344454	154328_at
FBgn0025391	FBtr0302175	144059_at
FBgn0025391	FBtr0070277	144059_at
FBgn0025391	FBtr0345509	144059_at
FBgn0025391	FBtr0302174	144059_at
FBgn0039592	FBtr0100373	150779_at
FBgn0262570	FBtr0345650	147366_at
FBgn0039114	FBtr0084457	152325_at
FBgn0039114	FBtr0084455	152325_at
FBgn0039114	FBtr0335002	152325_at
FBgn0039114	FBtr0084456	152325_at
FBgn0026598	FBtr0445404	154309_at
FBgn0026598	FBtr0084552	154309_at
FBgn0026598	FBtr0445405	154309_at
FBgn0035870	FBtr0300280	142313_at
FBgn0035870	FBtr0300280	142314_at
FBgn0026320	FBtr0075620	153558_at
FBgn0042135	FBtr0088936	146764_at
FBgn0042135	FBtr0330328	146764_at
FBgn0042135	FBtr0330327	146764_at
FBgn0042135	FBtr0306239	146764_at
FBgn0042135	FBtr0088937	146764_at
FBgn0042135	FBtr0088935	146764_at
FBgn0052485	FBtr0072985	152676_at
FBgn0010786	FBtr0072679	151808_at
FBgn0261714	FBtr0082547	152156_at
FBgn0261714	FBtr0082548	152156_at
FBgn0086695	FBtr0347559	149324_at
FBgn0086695	FBtr0078802	149324_at
FBgn0036837	FBtr0075042	155139_at
FBgn0036837	FBtr0075044	155139_at
FBgn0036837	FBtr0075043	141727_at
FBgn0036837	FBtr0075043	155139_at
FBgn0036837	FBtr0332651	155139_at
FBgn0036837	FBtr0075045	155139_at
FBgn0036083	FBtr0076294	148521_at
FBgn0037931	FBtr0082443	142379_s_at
FBgn0034276	FBtr0089560	152764_at
FBgn0032166	FBtr0079883	155127_at
FBgn0032166	FBtr0300550	155127_at
FBgn0034913	FBtr0072236	153505_at
FBgn0032462	FBtr0273445	146304_at
FBgn0000075	FBtr0081154	143066_at
FBgn0000075	FBtr0081153	143066_at
FBgn0000075	FBtr0081153	146479_at
FBgn0032280	FBtr0345612	146179_at
FBgn0032280	FBtr0345612	146180_at
FBgn0032280	FBtr0080106	146179_at
FBgn0261270	FBtr0087565	142926_at
FBgn0261270	FBtr0087564	142926_at
FBgn0085409	FBtr0329979	151416_at
FBgn0085409	FBtr0329979	145877_at
FBgn0085409	FBtr0329979	145878_at
FBgn0085409	FBtr0329979	145879_at
FBgn0085409	FBtr0112617	151416_at
FBgn0085409	FBtr0112617	145877_at
FBgn0085409	FBtr0112617	145878_at
FBgn0085409	FBtr0112617	145879_at
FBgn0085409	FBtr0329980	151416_at
FBgn0085409	FBtr0329980	145877_at
FBgn0085409	FBtr0329980	145878_at
FBgn0085409	FBtr0329980	145879_at
FBgn0030933	FBtr0074621	152959_at
FBgn0030933	FBtr0346083	152959_at
FBgn0031268	FBtr0310022	153868_at
FBgn0031268	FBtr0078069	153868_at
FBgn0038734	FBtr0083791	150219_at
FBgn0030956	FBtr0074661	145326_s_at
FBgn0035890	FBtr0076610	154330_at
FBgn0035890	FBtr0076611	154330_at
FBgn0003267	FBtr0085090	143324_at
FBgn0003267	FBtr0085091	143324_at
FBgn0000455	FBtr0082597	153596_at
FBgn0000455	FBtr0344982	153596_at
FBgn0052676	FBtr0071503	144826_at
FBgn0052676	FBtr0071503	144823_at
FBgn0052676	FBtr0333017	144826_at
FBgn0052676	FBtr0333017	144823_at
FBgn0031803	FBtr0346719	145892_at
FBgn0027784	FBtr0083717	153988_at
FBgn0086057	FBtr0114333	142472_at
FBgn0037446	FBtr0330191	154319_at
FBgn0037446	FBtr0081728	154319_at
FBgn0037446	FBtr0302383	154319_at
FBgn0265428	FBtr0339739	151363_at
FBgn0036600	FBtr0075434	148873_at
FBgn0039110	FBtr0335003	153482_at
FBgn0039110	FBtr0084468	153482_at
FBgn0261987	FBtr0083508	155012_at
FBgn0030001	FBtr0340161	144678_at
FBgn0030001	FBtr0340161	144679_at
FBgn0030001	FBtr0071193	144678_at
FBgn0030001	FBtr0071193	144679_at
FBgn0030001	FBtr0340160	144678_at
FBgn0030001	FBtr0340160	144679_at
FBgn0024689	FBtr0346627	153534_at
FBgn0024689	FBtr0305685	153534_at
FBgn0024689	FBtr0081000	153534_at
FBgn0024689	FBtr0080999	153534_at
FBgn0024689	FBtr0346626	153534_at
FBgn0067317	FBtr0336879	150333_at
FBgn0067317	FBtr0347600	150333_at
FBgn0083000	FBtr0113565	153285_at
FBgn0040904	FBtr0070660	151375_at
FBgn0038798	FBtr0083887	142929_at
FBgn0038798	FBtr0083887	151722_at
FBgn0038866	FBtr0084026	150302_at
FBgn0004868	FBtr0345433	141214_at
FBgn0004868	FBtr0079862	141214_at
FBgn0004868	FBtr0306169	141214_at
FBgn0037007	FBtr0078219	142737_at
FBgn0037007	FBtr0078218	142737_at
FBgn0037007	FBtr0078216	142737_at
FBgn0037007	FBtr0078217	142737_at
FBgn0037007	FBtr0331567	142737_at
FBgn0284256	FBtr0081087	141807_at
FBgn0010342	FBtr0088530	153480_at
FBgn0032886	FBtr0081415	141455_at
FBgn0032886	FBtr0081416	141455_at
FBgn0036277	FBtr0075954	148653_at
FBgn0032390	FBtr0342580	146263_at
FBgn0032390	FBtr0080285	146263_at
FBgn0030411	FBtr0073675	152953_at
FBgn0085343	FBtr0112512	144159_at
FBgn0262392	FBtr0304275	145737_at
FBgn0033202	FBtr0347154	146755_at
FBgn0038139	FBtr0082774	149834_at
FBgn0038139	FBtr0082773	149834_at
FBgn0032618	FBtr0080947	152851_at
FBgn0032618	FBtr0340171	152851_at
FBgn0028658	FBtr0331627	144242_at
FBgn0028658	FBtr0080573	144242_at
FBgn0039153	FBtr0084584	150484_at
FBgn0000667	FBtr0070344	154816_at
FBgn0000667	FBtr0310658	154816_at
FBgn0000667	FBtr0303048	154816_at
FBgn0000667	FBtr0070345	154816_at
FBgn0000667	FBtr0070343	154816_at
FBgn0000667	FBtr0310657	154816_at
FBgn0000667	FBtr0310659	154816_at
FBgn0000667	FBtr0333802	154816_at
FBgn0000667	FBtr0333801	154816_at
FBgn0264272	FBtr0336737	147960_at
FBgn0264272	FBtr0331393	147960_at
FBgn0264272	FBtr0331392	147960_at
FBgn0024222	FBtr0304804	142654_at
FBgn0036900	FBtr0089598	149069_at
FBgn0036900	FBtr0089597	149069_at
FBgn0036900	FBtr0331859	149069_at
FBgn0028500	FBtr0334751	151934_at
FBgn0028500	FBtr0078512	151934_at
FBgn0051259	FBtr0344341	149505_at
FBgn0051259	FBtr0081871	149505_at
FBgn0040600	FBtr0339253	152767_at
FBgn0040600	FBtr0084693	152767_at
FBgn0015924	FBtr0078088	143858_at
FBgn0015924	FBtr0331233	143858_at
FBgn0015924	FBtr0304741	143858_at
FBgn0015924	FBtr0331232	143858_at
FBgn0015924	FBtr0078087	143858_at
FBgn0038870	FBtr0084050	152825_at
FBgn0033374	FBtr0088632	146863_at
FBgn0027574	FBtr0339262	152108_at
FBgn0027574	FBtr0085106	152108_at
FBgn0085239	FBtr0112403	147764_at
FBgn0032378	FBtr0080259	146253_at
FBgn0032378	FBtr0333425	146253_at
FBgn0261986	FBtr0084898	151472_at
FBgn0261986	FBtr0084898	142128_at
FBgn0038114	FBtr0475018	149816_at
FBgn0038114	FBtr0300071	149816_at
FBgn0037004	FBtr0078207	149134_at
FBgn0031831	FBtr0079289	145909_at
FBgn0035469	FBtr0073158	148128_at
FBgn0035469	FBtr0330095	148128_at
FBgn0030945	FBtr0074614	154235_at
FBgn0038876	FBtr0300616	153240_at
FBgn0038876	FBtr0084055	153240_at
FBgn0031141	FBtr0077271	145450_at
FBgn0270925	FBtr0273258	152983_at
FBgn0270925	FBtr0083828	152983_at
FBgn0270925	FBtr0273259	152983_at
FBgn0270925	FBtr0083827	152983_at
FBgn0270925	FBtr0083826	152983_at
FBgn0037569	FBtr0081861	149483_at
FBgn0027073	FBtr0071625	147608_at
FBgn0053512	FBtr0300491	151035_at
FBgn0053512	FBtr0300491	149690_at
FBgn0021847	FBtr0086000	142659_at
FBgn0021847	FBtr0305967	142659_at
FBgn0028944	FBtr0080784	144326_at
FBgn0267277	FBtr0346493	142382_at
FBgn0267277	FBtr0346493	151546_i_at
FBgn0267277	FBtr0346493	151547_r_at
FBgn0038826	FBtr0083958	153074_at
FBgn0038826	FBtr0334718	153074_at
FBgn0038826	FBtr0334716	153074_at
FBgn0038826	FBtr0334717	153074_at
FBgn0038826	FBtr0473515	153074_at
FBgn0038826	FBtr0083963	153074_at
FBgn0038826	FBtr0083962	153074_at
FBgn0038826	FBtr0083961	153074_at
FBgn0038826	FBtr0473516	153074_at
FBgn0038826	FBtr0334719	153074_at
FBgn0038826	FBtr0334715	153074_at
FBgn0038826	FBtr0473514	153074_at
FBgn0038826	FBtr0113256	153074_at
FBgn0038826	FBtr0334714	153074_at
FBgn0038826	FBtr0334720	153074_at
FBgn0038826	FBtr0334713	153074_at
FBgn0038826	FBtr0334712	153074_at
FBgn0038826	FBtr0083960	153074_at
FBgn0038826	FBtr0334711	153074_at
FBgn0038826	FBtr0083959	153074_at
FBgn0263933	FBtr0078055	154250_at
FBgn0034558	FBtr0304717	147582_at
FBgn0031279	FBtr0331652	152328_at
FBgn0031279	FBtr0078007	152328_at
FBgn0004052	FBtr0075549	143419_at
FBgn0003274	FBtr0087105	143326_at
FBgn0035998	FBtr0301032	148466_at
FBgn0031284	FBtr0078039	142617_at
FBgn0050222	FBtr0300458	151140_at
FBgn0050222	FBtr0300458	147627_at
FBgn0050222	FBtr0342898	151140_at
FBgn0050222	FBtr0342898	147627_at
FBgn0050222	FBtr0300457	151140_at
FBgn0050222	FBtr0300457	147627_at
FBgn0014141	FBtr0337100	141641_at
FBgn0014141	FBtr0332167	141641_at
FBgn0014141	FBtr0290013	141641_at
FBgn0014141	FBtr0290015	141641_at
FBgn0014141	FBtr0290014	141641_at
FBgn0014141	FBtr0089471	141641_at
FBgn0014141	FBtr0089473	141641_at
FBgn0014141	FBtr0337102	141641_at
FBgn0014141	FBtr0303364	141641_at
FBgn0014141	FBtr0337101	141641_at
FBgn0031716	FBtr0079126	142693_at
FBgn0031716	FBtr0079126	145829_at
FBgn0032773	FBtr0081223	153365_at
FBgn0032773	FBtr0336819	153365_at
FBgn0032773	FBtr0301287	153365_at
FBgn0032773	FBtr0081222	153365_at
FBgn0034503	FBtr0086297	147539_at
FBgn0035063	FBtr0072374	154752_at
FBgn0036438	FBtr0075685	148760_at
FBgn0029849	FBtr0070874	144581_at
FBgn0029849	FBtr0070875	144581_at
FBgn0004168	FBtr0474126	143430_at
FBgn0004168	FBtr0086577	143430_at
FBgn0033756	FBtr0110824	147106_at
FBgn0036730	FBtr0310051	148959_at
FBgn0036730	FBtr0075223	148959_at
FBgn0011760	FBtr0070707	154226_at
FBgn0011760	FBtr0070707	153790_at
FBgn0011760	FBtr0307065	154226_at
FBgn0011760	FBtr0307065	153790_at
FBgn0011760	FBtr0070704	154226_at
FBgn0011760	FBtr0474174	154226_at
FBgn0011760	FBtr0070706	154226_at
FBgn0026741	FBtr0087852	144155_at
FBgn0034968	FBtr0072174	147835_at
FBgn0034968	FBtr0072176	147835_at
FBgn0034968	FBtr0072175	147835_at
FBgn0266653	FBtr0344957	142512_at
FBgn0038422	FBtr0083320	150010_at
FBgn0038422	FBtr0083321	150010_at
FBgn0038490	FBtr0083409	150058_at
FBgn0261015	FBtr0332502	151492_at
FBgn0261015	FBtr0433507	152445_at
FBgn0261015	FBtr0433507	149524_at
FBgn0261015	FBtr0433507	149527_at
FBgn0261015	FBtr0433507	149525_at
FBgn0261015	FBtr0332500	152445_at
FBgn0261015	FBtr0332500	149524_at
FBgn0261015	FBtr0332500	149527_at
FBgn0261015	FBtr0332500	149525_at
FBgn0261015	FBtr0332501	152445_at
FBgn0261015	FBtr0332501	149524_at
FBgn0261015	FBtr0332501	149527_at
FBgn0261015	FBtr0332501	149525_at
FBgn0261015	FBtr0301876	152445_at
FBgn0261015	FBtr0301876	149524_at
FBgn0261015	FBtr0301876	149525_at
FBgn0037626	FBtr0081916	149523_at
FBgn0283437	FBtr0302291	151955_at
FBgn0033783	FBtr0339738	152218_at
FBgn0033783	FBtr0087806	152218_at
FBgn0037436	FBtr0081713	149398_at
FBgn0010313	FBtr0078844	152846_at
FBgn0010313	FBtr0308118	152846_at
FBgn0010313	FBtr0308119	152846_at
FBgn0010313	FBtr0345141	152846_at
FBgn0010313	FBtr0308120	152846_at
FBgn0001187	FBtr0087399	147237_at
FBgn0033497	FBtr0339429	143123_at
FBgn0033497	FBtr0339429	146928_at
FBgn0033497	FBtr0339429	146927_at
FBgn0033497	FBtr0088365	146928_at
FBgn0035861	FBtr0076718	148385_at
FBgn0035915	FBtr0076638	152483_at
FBgn0019938	FBtr0087511	153129_at
FBgn0017414	FBtr0088239	143886_at
FBgn0017414	FBtr0331937	143886_at
FBgn0032042	FBtr0079710	146033_at
FBgn0032042	FBtr0331990	146033_at
FBgn0011300	FBtr0088659	143655_at
FBgn0011300	FBtr0300599	143655_at
FBgn0011300	FBtr0088658	143655_at
FBgn0005672	FBtr0081270	143573_at
FBgn0005672	FBtr0081267	143573_at
FBgn0005672	FBtr0081268	143573_at
FBgn0005672	FBtr0100597	143573_at
FBgn0005672	FBtr0081269	143573_at
FBgn0259727	FBtr0299989	151873_at
FBgn0035398	FBtr0073124	148079_at
FBgn0033283	FBtr0088739	146802_at
FBgn0260971	FBtr0345703	144497_at
FBgn0260971	FBtr0345703	144498_at
FBgn0260971	FBtr0301749	144497_at
FBgn0260971	FBtr0301749	144498_at
FBgn0260971	FBtr0345704	144497_at
FBgn0260971	FBtr0345704	144498_at
FBgn0035829	FBtr0076765	153121_at
FBgn0035829	FBtr0076764	153121_at
FBgn0052237	FBtr0073356	148203_at
FBgn0052237	FBtr0073356	148202_at
FBgn0033271	FBtr0307067	152726_at
FBgn0033271	FBtr0307066	152726_at
FBgn0033271	FBtr0088809	152726_at
FBgn0041243	FBtr0110820	146731_at
FBgn0041243	FBtr0344883	146731_at
FBgn0041243	FBtr0089014	146731_at
FBgn0061492	FBtr0301448	154544_at
FBgn0061492	FBtr0301447	154544_at
FBgn0061492	FBtr0301446	154544_at
FBgn0030260	FBtr0073394	144844_at
FBgn0051013	FBtr0085671	150905_at
FBgn0034655	FBtr0345486	152707_at
FBgn0034655	FBtr0071671	152707_at
FBgn0038032	FBtr0347003	152573_at
FBgn0038032	FBtr0082604	152573_at
FBgn0038032	FBtr0347002	149768_s_at
FBgn0038032	FBtr0347002	149767_at
FBgn0038032	FBtr0347002	152573_at
FBgn0038032	FBtr0082603	149768_s_at
FBgn0038032	FBtr0082603	149767_at
FBgn0038032	FBtr0082603	152573_at
FBgn0027597	FBtr0077903	151912_at
FBgn0262516	FBtr0074952	149072_at
FBgn0264855	FBtr0089489	143820_at
FBgn0264855	FBtr0089488	143820_at
FBgn0014851	FBtr0075575	143765_at
FBgn0031999	FBtr0079589	146012_at
FBgn0035227	FBtr0333401	147983_at
FBgn0035227	FBtr0072705	147983_at
FBgn0035227	FBtr0072704	147983_at
FBgn0035227	FBtr0333402	147983_at
FBgn0035227	FBtr0072703	147983_at
FBgn0027568	FBtr0332198	152136_at
FBgn0027568	FBtr0080054	152136_at
FBgn0052278	FBtr0073033	153014_at
FBgn0038756	FBtr0083823	150233_at
FBgn0038756	FBtr0344285	150233_at
FBgn0267028	FBtr0345990	146647_at
FBgn0016685	FBtr0085552	153883_at
FBgn0016685	FBtr0334701	153883_at
FBgn0264324	FBtr0336766	150787_at
FBgn0264324	FBtr0336766	150786_at
FBgn0264324	FBtr0330305	150787_at
FBgn0264324	FBtr0330305	150786_at
FBgn0264324	FBtr0330303	150787_at
FBgn0264324	FBtr0330303	150786_at
FBgn0264324	FBtr0336765	150787_at
FBgn0264324	FBtr0336765	150786_at
FBgn0264324	FBtr0330304	150787_at
FBgn0264324	FBtr0330304	150786_at
FBgn0043458	FBtr0072711	153456_at
FBgn0043458	FBtr0332656	153456_at
FBgn0040394	FBtr0070434	154287_at
FBgn0261983	FBtr0306138	154140_at
FBgn0261983	FBtr0080197	154140_at
FBgn0285925	FBtr0333726	154333_at
FBgn0285925	FBtr0333726	143811_at
FBgn0285925	FBtr0083333	154333_at
FBgn0285925	FBtr0083332	154333_at
FBgn0285925	FBtr0083334	154333_at
FBgn0285925	FBtr0112803	154333_at
FBgn0029891	FBtr0345295	152822_at
FBgn0029891	FBtr0100413	152822_at
FBgn0029891	FBtr0100413	144609_at
FBgn0029891	FBtr0100420	152822_at
FBgn0029891	FBtr0100420	144609_at
FBgn0029891	FBtr0070957	152822_at
FBgn0029891	FBtr0100415	152822_at
FBgn0029891	FBtr0100415	144609_at
FBgn0029891	FBtr0100416	152822_at
FBgn0029891	FBtr0100416	144609_at
FBgn0029891	FBtr0100414	152822_at
FBgn0029891	FBtr0100419	152822_at
FBgn0029891	FBtr0100419	144609_at
FBgn0029891	FBtr0070956	152822_at
FBgn0029891	FBtr0070956	144609_at
FBgn0038701	FBtr0083756	150192_at
FBgn0260945	FBtr0300561	153938_at
FBgn0260945	FBtr0075945	153938_at
FBgn0011576	FBtr0070387	152267_at
FBgn0011576	FBtr0345609	152267_at
FBgn0286932	FBtr0475196	154871_at
FBgn0033725	FBtr0339631	141397_at
FBgn0033725	FBtr0087917	141397_at
FBgn0033725	FBtr0345948	141397_at
FBgn0033725	FBtr0301372	141397_at
FBgn0033725	FBtr0339630	141397_at
FBgn0033725	FBtr0087916	141397_at
FBgn0028942	FBtr0080507	144324_at
FBgn0262508	FBtr0333112	153416_at
FBgn0262508	FBtr0333112	148415_at
FBgn0262508	FBtr0340707	153416_at
FBgn0262508	FBtr0340707	148415_at
FBgn0262508	FBtr0333113	153416_at
FBgn0262508	FBtr0333113	148415_at
FBgn0262508	FBtr0304814	153416_at
FBgn0262508	FBtr0304814	148415_at
FBgn0262508	FBtr0304815	153416_at
FBgn0262508	FBtr0304815	148415_at
FBgn0262508	FBtr0304812	153416_at
FBgn0262508	FBtr0304809	148415_at
FBgn0262508	FBtr0304808	148415_at
FBgn0262508	FBtr0304813	153416_at
FBgn0262508	FBtr0304813	148415_at
FBgn0262508	FBtr0304807	148415_at
FBgn0262508	FBtr0304810	148415_at
FBgn0262508	FBtr0304811	148415_at
FBgn0262508	FBtr0333111	153416_at
FBgn0262508	FBtr0333111	148415_at
FBgn0034035	FBtr0087342	147258_at
FBgn0034924	FBtr0072133	147813_at
FBgn0286203	FBtr0335262	146642_at
FBgn0286203	FBtr0299920	146642_at
FBgn0286203	FBtr0301063	146642_at
FBgn0286203	FBtr0299918	146642_at
FBgn0286203	FBtr0299921	146642_at
FBgn0038011	FBtr0082566	149749_at
FBgn0052982	FBtr0330218	152498_at
FBgn0052982	FBtr0330218	146071_at
FBgn0052982	FBtr0330218	146070_at
FBgn0052982	FBtr0330219	152498_at
FBgn0052982	FBtr0330219	146071_at
FBgn0052982	FBtr0330219	146070_at
FBgn0052982	FBtr0301040	152498_at
FBgn0052982	FBtr0301040	146071_at
FBgn0052982	FBtr0301040	146070_at
FBgn0052982	FBtr0303888	152498_at
FBgn0052982	FBtr0303888	146071_at
FBgn0052982	FBtr0303888	146070_at
FBgn0052982	FBtr0110960	152498_at
FBgn0052982	FBtr0110960	146071_at
FBgn0052982	FBtr0301039	152498_at
FBgn0052982	FBtr0301039	146071_at
FBgn0052982	FBtr0301039	146070_at
FBgn0052982	FBtr0079771	152498_at
FBgn0052982	FBtr0079771	146071_at
FBgn0052982	FBtr0079771	146070_at
FBgn0037171	FBtr0474121	149238_at
FBgn0037171	FBtr0474122	149238_at
FBgn0263929	FBtr0305694	154951_at
FBgn0263929	FBtr0305695	154951_at
FBgn0263929	FBtr0305691	154951_at
FBgn0263929	FBtr0305693	154951_at
FBgn0263929	FBtr0305692	154951_at
FBgn0263929	FBtr0305689	154951_at
FBgn0263929	FBtr0305690	149916_at
FBgn0263929	FBtr0305690	154951_at
FBgn0051716	FBtr0080010	146153_at
FBgn0051716	FBtr0080010	146152_at
FBgn0051716	FBtr0080012	146153_at
FBgn0051716	FBtr0080012	146152_at
FBgn0051716	FBtr0304112	146153_at
FBgn0051716	FBtr0304112	146152_at
FBgn0051716	FBtr0331637	146153_at
FBgn0051716	FBtr0331637	146152_at
FBgn0051716	FBtr0080013	146153_at
FBgn0051716	FBtr0080013	146152_at
FBgn0051716	FBtr0080011	146153_at
FBgn0051716	FBtr0080011	146152_at
FBgn0051716	FBtr0331638	146153_at
FBgn0051716	FBtr0331638	146152_at
FBgn0051716	FBtr0331639	146153_at
FBgn0051716	FBtr0331639	146152_at
FBgn0051716	FBtr0304113	146153_at
FBgn0051716	FBtr0304113	146152_at
FBgn0051716	FBtr0080009	146153_at
FBgn0051716	FBtr0080009	146152_at
FBgn0051716	FBtr0080014	146153_at
FBgn0051716	FBtr0080014	146152_at
FBgn0039817	FBtr0290201	150923_at
FBgn0037878	FBtr0082367	153550_at
FBgn0037878	FBtr0336784	153550_at
FBgn0001341	FBtr0070119	153663_at
FBgn0037846	FBtr0082297	149652_at
FBgn0032078	FBtr0079788	142643_at
FBgn0032078	FBtr0079790	142643_at
FBgn0032078	FBtr0079789	142643_at
FBgn0032680	FBtr0081063	146435_at
FBgn0027503	FBtr0346139	154211_at
FBgn0027503	FBtr0081959	154211_at
FBgn0036789	FBtr0332867	148996_at
FBgn0036789	FBtr0346968	148996_at
FBgn0036789	FBtr0330088	148996_at
FBgn0036789	FBtr0089387	148996_at
FBgn0025724	FBtr0080469	152667_at
FBgn0036428	FBtr0075724	148753_at
FBgn0036428	FBtr0333037	148753_at
FBgn0036428	FBtr0075723	148753_at
FBgn0015949	FBtr0111010	147511_at
FBgn0015949	FBtr0086483	147511_at
FBgn0015949	FBtr0330248	147511_at
FBgn0015949	FBtr0086484	147511_at
FBgn0010551	FBtr0112863	155162_at
FBgn0010551	FBtr0086616	155162_at
FBgn0010551	FBtr0086615	155162_at
FBgn0010551	FBtr0086614	155162_at
FBgn0010551	FBtr0112862	155162_at
FBgn0010551	FBtr0112861	155162_at
FBgn0030183	FBtr0332898	152303_at
FBgn0030183	FBtr0332900	152303_at
FBgn0030183	FBtr0071487	152303_at
FBgn0030183	FBtr0112974	152303_at
FBgn0030183	FBtr0332899	152303_at
FBgn0026718	FBtr0302160	144153_at
FBgn0026718	FBtr0340242	144153_at
FBgn0026718	FBtr0079703	144153_at
FBgn0026718	FBtr0079704	144153_at
FBgn0039050	FBtr0344301	150421_at
FBgn0039050	FBtr0344301	150422_at
FBgn0039050	FBtr0337026	150422_at
FBgn0039050	FBtr0084350	150422_at
FBgn0265574	FBtr0072569	147928_at
FBgn0265574	FBtr0300727	147928_at
FBgn0032231	FBtr0080003	146148_at
FBgn0030883	FBtr0074540	152269_at
FBgn0037519	FBtr0081773	149458_at
FBgn0037519	FBtr0344624	149458_at
FBgn0037519	FBtr0344624	149459_at
FBgn0004188	FBtr0084650	152840_at
FBgn0000640	FBtr0343429	141396_at
FBgn0000640	FBtr0343428	141396_at
FBgn0000640	FBtr0079808	141396_at
FBgn0003742	FBtr0089619	141588_at
FBgn0003742	FBtr0089615	141588_at
FBgn0003742	FBtr0089618	141588_at
FBgn0003742	FBtr0089616	141588_at
FBgn0003742	FBtr0089617	141588_at
FBgn0003742	FBtr0089621	141588_at
FBgn0003742	FBtr0089620	141588_at
FBgn0037669	FBtr0081984	149544_at
FBgn0033507	FBtr0088348	146936_at
FBgn0030824	FBtr0074389	145232_at
FBgn0030801	FBtr0074341	155097_at
FBgn0030801	FBtr0342976	155097_at
FBgn0031930	FBtr0079515	145969_at
