Gene stable ID	Transcript stable ID	AFFY HG U95A probe
ENSG00000082898	ENST00000676999	37729_at
ENSG00000082898	ENST00000677813	37729_at
ENSG00000082898	ENST00000677417	37729_at
ENSG00000082898	ENST00000677422	37729_at
ENSG00000082898	ENST00000679035	37729_at
ENSG00000082898	ENST00000676783	37729_at
ENSG00000082898	ENST00000678172	37729_at
ENSG00000082898	ENST00000678360	37729_at
ENSG00000082898	ENST00000678081	37729_at
ENSG00000082898	ENST00000676889	37729_at
ENSG00000082898	ENST00000677150	37729_at
ENSG00000082898	ENST00000678182	37729_at
ENSG00000082898	ENST00000677928	37729_at
ENSG00000082898	ENST00000678790	37729_at
ENSG00000082898	ENST00000677803	37729_at
ENSG00000082898	ENST00000677239	37729_at
ENSG00000082898	ENST00000676771	37729_at
ENSG00000082898	ENST00000677814	37729_at
ENSG00000082898	ENST00000677556	37729_at
ENSG00000082898	ENST00000676553	37729_at
ENSG00000082898	ENST00000401558	37729_at
ENSG00000082898	ENST00000428210	37729_at
ENSG00000082898	ENST00000677290	37729_at
ENSG00000082898	ENST00000677850	37729_at
ENSG00000082898	ENST00000678640	37729_at
ENSG00000082898	ENST00000676778	37729_at
ENSG00000082898	ENST00000451765	37729_at
ENSG00000082898	ENST00000676789	37729_at
ENSG00000082898	ENST00000678741	37729_at
ENSG00000082898	ENST00000404992	37729_at
ENSG00000135678	ENST00000546556	36708_at
ENSG00000135678	ENST00000551568	36708_at
ENSG00000135678	ENST00000546373	36708_at
ENSG00000135678	ENST00000338356	36708_at
ENSG00000079432	ENST00000572681	38314_at
ENSG00000079432	ENST00000160740	38314_at
ENSG00000079432	ENST00000575354	38314_at
ENSG00000079432	ENST00000573349	38314_at
ENSG00000079432	ENST00000576505	38314_at
ENSG00000079432	ENST00000575287	38314_at
ENSG00000079432	ENST00000571033	38314_at
ENSG00000004534	ENST00000442092	40870_g_at
ENSG00000004534	ENST00000442092	40869_at
ENSG00000004534	ENST00000266022	40870_g_at
ENSG00000004534	ENST00000266022	40869_at
ENSG00000004534	ENST00000443081	40870_g_at
ENSG00000004534	ENST00000443081	40869_at
ENSG00000004534	ENST00000419610	40870_g_at
ENSG00000004534	ENST00000419610	40869_at
ENSG00000004534	ENST00000422955	40870_g_at
ENSG00000004534	ENST00000422955	40869_at
ENSG00000004534	ENST00000454079	40870_g_at
ENSG00000004534	ENST00000454079	40869_at
ENSG00000004534	ENST00000434592	40869_at
ENSG00000004534	ENST00000421682	40870_g_at
ENSG00000004534	ENST00000421682	40869_at
ENSG00000111605	ENST00000435070	35757_at
ENSG00000111605	ENST00000650046	35757_at
ENSG00000254780	ENST00000524963	32564_at
ENSG00000149177	ENST00000418331	40583_at
ENSG00000149177	ENST00000418331	1697_s_at
ENSG00000149177	ENST00000615445	40583_at
ENSG00000149177	ENST00000615445	1697_s_at
ENSG00000149177	ENST00000613246	40583_at
ENSG00000149177	ENST00000613246	1697_s_at
ENSG00000230989	ENST00000433866	31906_at
ENSG00000230989	ENST00000567382	31906_at
ENSG00000230989	ENST00000569301	31906_at
ENSG00000079462	ENST00000262890	35800_at
ENSG00000079462	ENST00000538771	35800_at
ENSG00000079462	ENST00000594989	35800_at
ENSG00000079462	ENST00000595530	35800_at
ENSG00000079462	ENST00000596265	35800_at
ENSG00000079462	ENST00000597333	35800_at
ENSG00000079462	ENST00000601865	35800_at
ENSG00000079462	ENST00000599778	35800_at
ENSG00000113302	ENST00000231228	563_at
ENSG00000090382	ENST00000261267	35926_s_at
ENSG00000170214	ENST00000306675	32983_at
ENSG00000103154	ENST00000305202	33048_at
ENSG00000103154	ENST00000565691	33048_at
ENSG00000103154	ENST00000564166	33048_at
ENSG00000113312	ENST00000522793	37321_at
ENSG00000113312	ENST00000231238	37321_at
ENSG00000113312	ENST00000522073	37321_at
ENSG00000113312	ENST00000520274	37321_at
ENSG00000113312	ENST00000518560	37321_at
ENSG00000105429	ENST00000334370	35394_at
ENSG00000105429	ENST00000378073	35394_at
ENSG00000105429	ENST00000251268	35394_at
ENSG00000105429	ENST00000593647	35394_at
ENSG00000170264	ENST00000456262	33662_at
ENSG00000170264	ENST00000418113	33662_at
ENSG00000170264	ENST00000404929	33662_at
ENSG00000170264	ENST00000405894	33662_at
ENSG00000170264	ENST00000307507	33662_at
ENSG00000170231	ENST00000393980	36779_at
ENSG00000170231	ENST00000523955	36779_at
ENSG00000170231	ENST00000402432	36779_at
ENSG00000170231	ENST00000521362	36779_at
ENSG00000140943	ENST00000562906	36964_at
ENSG00000140943	ENST00000343411	36964_at
ENSG00000140943	ENST00000570064	36964_at
ENSG00000140943	ENST00000562886	36964_at
ENSG00000115484	ENST00000394440	32594_at
ENSG00000115484	ENST00000461540	32594_at
ENSG00000115484	ENST00000544079	32594_at
ENSG00000079435	ENST00000244289	38321_r_at
ENSG00000079435	ENST00000244289	38320_s_at
ENSG00000079435	ENST00000597620	38321_r_at
ENSG00000079435	ENST00000597620	38320_s_at
ENSG00000079435	ENST00000599918	38321_r_at
ENSG00000079435	ENST00000599918	38320_s_at
ENSG00000079435	ENST00000600224	38321_r_at
ENSG00000079435	ENST00000600224	38320_s_at
ENSG00000086205	ENST00000458311	1740_g_at
ENSG00000086205	ENST00000458311	1739_at
ENSG00000086205	ENST00000256999	1740_g_at
ENSG00000086205	ENST00000256999	1739_at
ENSG00000086205	ENST00000256999	1655_s_at
ENSG00000086205	ENST00000356696	1740_g_at
ENSG00000086205	ENST00000356696	1739_at
ENSG00000086205	ENST00000356696	1655_s_at
ENSG00000086205	ENST00000525826	1740_g_at
ENSG00000086205	ENST00000525826	1739_at
ENSG00000086205	ENST00000525826	1655_s_at
ENSG00000086205	ENST00000340334	1740_g_at
ENSG00000086205	ENST00000340334	1739_at
ENSG00000086205	ENST00000340334	1655_s_at
ENSG00000086205	ENST00000533034	1740_g_at
ENSG00000086205	ENST00000533034	1739_at
ENSG00000086205	ENST00000532018	1739_at
ENSG00000086205	ENST00000529646	1655_s_at
ENSG00000086205	ENST00000533510	1655_s_at
ENSG00000086205	ENST00000529648	1655_s_at
ENSG00000164611	ENST00000352433	40412_at
ENSG00000164611	ENST00000520452	40412_at
ENSG00000164611	ENST00000393964	40412_at
ENSG00000164611	ENST00000519287	40412_at
ENSG00000106028	ENST00000265304	38846_at
ENSG00000106028	ENST00000265304	39086_g_at
ENSG00000106028	ENST00000496622	38846_at
ENSG00000106028	ENST00000498107	38846_at
ENSG00000106028	ENST00000498107	39086_g_at
ENSG00000106028	ENST00000489378	38846_at
ENSG00000106028	ENST00000469123	38846_at
ENSG00000106028	ENST00000469123	39086_g_at
ENSG00000106028	ENST00000467681	38846_at
ENSG00000106028	ENST00000467681	39086_g_at
ENSG00000106028	ENST00000465582	38846_at
ENSG00000106028	ENST00000465582	39086_g_at
ENSG00000106028	ENST00000463093	38846_at
ENSG00000106028	ENST00000465167	38846_at
ENSG00000106028	ENST00000465167	39086_g_at
ENSG00000106028	ENST00000484178	38846_at
ENSG00000106028	ENST00000484178	39086_g_at
ENSG00000106028	ENST00000473783	38846_at
ENSG00000106028	ENST00000481508	38846_at
ENSG00000106028	ENST00000481508	39086_g_at
ENSG00000106028	ENST00000612337	38846_at
ENSG00000106028	ENST00000612337	39086_g_at
ENSG00000103168	ENST00000541676	40221_at
ENSG00000103168	ENST00000341690	40221_at
ENSG00000103168	ENST00000564774	40221_at
ENSG00000103168	ENST00000564208	40221_at
ENSG00000103168	ENST00000567759	40221_at
ENSG00000103168	ENST00000566903	40221_at
ENSG00000103168	ENST00000566732	40221_at
ENSG00000103168	ENST00000544090	40221_at
ENSG00000103168	ENST00000563428	40221_at
ENSG00000103168	ENST00000568265	40221_at
ENSG00000079385	ENST00000352591	988_at
ENSG00000079385	ENST00000161559	36082_at
ENSG00000079385	ENST00000161559	988_at
ENSG00000079385	ENST00000403444	36082_at
ENSG00000079385	ENST00000403444	988_at
ENSG00000079385	ENST00000485605	36082_at
ENSG00000079385	ENST00000344391	36082_at
ENSG00000079385	ENST00000377806	36082_at
ENSG00000003756	ENST00000347869	32804_at
ENSG00000003756	ENST00000347869	1556_at
ENSG00000003756	ENST00000464087	32804_at
ENSG00000003756	ENST00000464087	1556_at
ENSG00000003756	ENST00000475590	1556_at
ENSG00000003756	ENST00000464988	32804_at
ENSG00000003756	ENST00000464988	1556_at
ENSG00000166226	ENST00000299300	35759_at
ENSG00000166226	ENST00000544368	35759_at
ENSG00000166226	ENST00000550010	35759_at
ENSG00000166226	ENST00000543146	35759_at
ENSG00000166226	ENST00000550653	35759_at
ENSG00000116350	ENST00000373795	36991_at
ENSG00000116350	ENST00000634348	36991_at
ENSG00000116350	ENST00000466448	36991_at
ENSG00000118322	ENST00000642502	37415_at
ENSG00000118322	ENST00000327245	37415_at
ENSG00000145864	ENST00000274547	32460_at
ENSG00000145864	ENST00000393959	32460_at
ENSG00000145864	ENST00000675773	32460_at
ENSG00000145864	ENST00000675081	32460_at
ENSG00000145864	ENST00000675303	32460_at
ENSG00000145864	ENST00000675381	32460_at
ENSG00000145864	ENST00000520240	32460_at
ENSG00000145864	ENST00000517901	32460_at
ENSG00000145864	ENST00000353437	32460_at
ENSG00000145864	ENST00000517547	32460_at
ENSG00000145864	ENST00000675746	32460_at
ENSG00000115504	ENST00000431489	40423_at
ENSG00000115504	ENST00000263991	40423_at
ENSG00000115504	ENST00000405289	40423_at
ENSG00000115504	ENST00000496857	40423_at
ENSG00000115504	ENST00000471179	40423_at
ENSG00000257335	ENST00000620571	34509_at
ENSG00000257335	ENST00000475668	34509_at
ENSG00000257335	ENST00000549489	34509_at
ENSG00000124469	ENST00000244336	33530_at
ENSG00000001617	ENST00000413852	35666_at
ENSG00000001617	ENST00000002829	35666_at
ENSG00000001617	ENST00000434342	35666_at
ENSG00000221826	ENST00000594378	40857_f_at
ENSG00000221826	ENST00000327495	40857_f_at
ENSG00000221826	ENST00000595140	40857_f_at
ENSG00000145863	ENST00000274545	34025_at
ENSG00000145863	ENST00000523217	34025_at
ENSG00000145863	ENST00000521520	34025_at
ENSG00000060656	ENST00000345512	33750_at
ENSG00000060656	ENST00000373779	33750_at
ENSG00000060656	ENST00000428026	33750_at
ENSG00000060656	ENST00000460170	33750_at
ENSG00000060656	ENST00000465525	33750_at
ENSG00000060656	ENST00000492954	33750_at
ENSG00000118990	ENST00000470810	34311_at
ENSG00000022355	ENST00000638112	36323_at
ENSG00000022355	ENST00000023897	36323_at
ENSG00000022355	ENST00000635916	36323_at
ENSG00000022355	ENST00000428797	36323_at
ENSG00000022355	ENST00000393943	36323_at
ENSG00000022355	ENST00000637044	36323_at
ENSG00000022355	ENST00000636340	36323_at
ENSG00000022355	ENST00000437025	36323_at
ENSG00000022355	ENST00000636573	36323_at
ENSG00000022355	ENST00000638159	36323_at
ENSG00000022355	ENST00000637827	36323_at
ENSG00000022355	ENST00000635880	36323_at
ENSG00000022355	ENST00000636408	36323_at
ENSG00000123447	ENST00000243152	38928_r_at
ENSG00000123447	ENST00000243152	34155_s_at
ENSG00000123447	ENST00000243152	38927_i_at
ENSG00000064270	ENST00000262429	40298_at
ENSG00000064270	ENST00000416219	40298_at
ENSG00000064270	ENST00000565631	40298_at
ENSG00000064270	ENST00000420010	40298_at
ENSG00000064270	ENST00000567892	40298_at
ENSG00000064270	ENST00000567222	40298_at
ENSG00000231924	ENST00000312439	40858_at
ENSG00000231924	ENST00000244296	40858_at
ENSG00000231924	ENST00000597058	40858_at
ENSG00000170848	ENST00000187910	38180_f_at
ENSG00000170848	ENST00000402603	38180_f_at
ENSG00000170848	ENST00000599753	38180_f_at
ENSG00000170848	ENST00000292125	38180_f_at
ENSG00000170848	ENST00000595062	38180_f_at
ENSG00000170848	ENST00000594375	38180_f_at
ENSG00000114349	ENST00000232461	36085_at
ENSG00000114349	ENST00000232461	34073_s_at
ENSG00000114349	ENST00000433068	34073_s_at
ENSG00000114349	ENST00000440836	34073_s_at
ENSG00000114349	ENST00000481246	34073_s_at
ENSG00000277083	ENST00000618042	32797_at
ENSG00000277083	ENST00000612253	32797_at
ENSG00000221878	ENST00000599226	35956_s_at
ENSG00000221878	ENST00000406070	35956_s_at
ENSG00000221878	ENST00000623675	35956_s_at
ENSG00000221878	ENST00000446844	35956_s_at
ENSG00000242771	ENST00000489095	32795_at
ENSG00000188338	ENST00000614032	40389_at
ENSG00000243130	ENST00000403486	33757_f_at
ENSG00000243130	ENST00000403486	33758_f_at
ENSG00000243130	ENST00000320078	33757_f_at
ENSG00000243130	ENST00000306322	33757_f_at
ENSG00000162510	ENST00000373765	233_s_at
ENSG00000162510	ENST00000373765	35610_at
ENSG00000162510	ENST00000494561	233_s_at
ENSG00000162510	ENST00000477320	233_s_at
ENSG00000162511	ENST00000294507	37759_at
ENSG00000162511	ENST00000464569	37759_at
ENSG00000103194	ENST00000219473	37683_at
ENSG00000103194	ENST00000540269	37683_at
ENSG00000103194	ENST00000563048	37683_at
ENSG00000103194	ENST00000567526	37683_at
ENSG00000275243	ENST00000620773	31563_at
ENSG00000251578	ENST00000453262	32416_at
ENSG00000014641	ENST00000544381	36608_at
ENSG00000014641	ENST00000409908	36608_at
ENSG00000014641	ENST00000233114	36608_at
ENSG00000014641	ENST00000539945	36608_at
ENSG00000014641	ENST00000409476	36608_at
ENSG00000014641	ENST00000421012	36608_at
ENSG00000014641	ENST00000432309	36608_at
ENSG00000014641	ENST00000495083	36608_at
ENSG00000162512	ENST00000336798	32092_at
ENSG00000162512	ENST00000339394	32092_at
ENSG00000204983	ENST00000486171	32796_f_at
ENSG00000204983	ENST00000485223	32796_f_at
ENSG00000204983	ENST00000311737	32796_f_at
ENSG00000204983	ENST00000492062	32796_f_at
ENSG00000204983	ENST00000463701	32796_f_at
ENSG00000204983	ENST00000619214	32796_f_at
ENSG00000167825	ENST00000301532	31428_at
ENSG00000114353	ENST00000422163	37307_at
ENSG00000114353	ENST00000446079	37307_at
ENSG00000114353	ENST00000491100	37307_at
ENSG00000114353	ENST00000313601	37307_at
ENSG00000114353	ENST00000441156	37307_at
ENSG00000114353	ENST00000440628	37307_at
ENSG00000114353	ENST00000451956	37307_at
ENSG00000114353	ENST00000490122	37307_at
ENSG00000114353	ENST00000492383	37307_at
ENSG00000114353	ENST00000266027	37307_at
ENSG00000243137	ENST00000405312	35956_s_at
ENSG00000243137	ENST00000490769	35956_s_at
ENSG00000243137	ENST00000244295	35956_s_at
ENSG00000243137	ENST00000597349	35956_s_at
ENSG00000243137	ENST00000433626	35956_s_at
ENSG00000275896	ENST00000632998	32796_f_at
ENSG00000275896	ENST00000632805	32796_f_at
ENSG00000275896	ENST00000633969	32796_f_at
ENSG00000275896	ENST00000539842	32796_f_at
ENSG00000275896	ENST00000618750	32796_f_at
ENSG00000113327	ENST00000639046	36762_at
ENSG00000113327	ENST00000638660	36762_at
ENSG00000113327	ENST00000638552	36762_at
ENSG00000113327	ENST00000639975	36762_at
ENSG00000113327	ENST00000639111	36762_at
ENSG00000113327	ENST00000639683	36762_at
ENSG00000113327	ENST00000639384	36762_at
ENSG00000113327	ENST00000640985	36762_at
ENSG00000113327	ENST00000638772	36762_at
ENSG00000113327	ENST00000639424	36762_at
ENSG00000113327	ENST00000639213	36762_at
ENSG00000113327	ENST00000414552	36762_at
ENSG00000113327	ENST00000522990	36762_at
ENSG00000113327	ENST00000361925	36762_at
ENSG00000113327	ENST00000641017	36762_at
ENSG00000113327	ENST00000640910	36762_at
ENSG00000113327	ENST00000523372	36762_at
ENSG00000113327	ENST00000356592	36762_at
ENSG00000113327	ENST00000640739	36762_at
ENSG00000113327	ENST00000638877	36762_at
ENSG00000113327	ENST00000639278	36762_at
ENSG00000113327	ENST00000640500	36762_at
ENSG00000113327	ENST00000638253	36762_at
ENSG00000250591	ENST00000503996	32796_f_at
ENSG00000211751	ENST00000633705	32794_g_at
ENSG00000211751	ENST00000633705	32793_at
ENSG00000211772	ENST00000466254	1105_s_at
ENSG00000211772	ENST00000466254	32794_g_at
ENSG00000106123	ENST00000619012	39930_at
ENSG00000106123	ENST00000652003	39930_at
ENSG00000106123	ENST00000616380	39930_at
ENSG00000106123	ENST00000614832	39930_at
ENSG00000106123	ENST00000611578	39930_at
ENSG00000106123	ENST00000411471	39930_at
ENSG00000106123	ENST00000422643	39930_at
ENSG00000106123	ENST00000486511	39930_at
ENSG00000106123	ENST00000471581	39930_at
ENSG00000106123	ENST00000617632	39930_at
ENSG00000134644	ENST00000424085	40048_at
ENSG00000134644	ENST00000257075	40048_at
ENSG00000134644	ENST00000373747	40048_at
ENSG00000134644	ENST00000525843	40048_at
ENSG00000134644	ENST00000426105	40048_at
ENSG00000183668	ENST00000595404	38180_f_at
ENSG00000183668	ENST00000418820	38180_f_at
ENSG00000183668	ENST00000593948	38180_f_at
ENSG00000183668	ENST00000270077	38180_f_at
ENSG00000183668	ENST00000291752	38180_f_at
ENSG00000183668	ENST00000443718	38180_f_at
ENSG00000183668	ENST00000244293	38180_f_at
ENSG00000183668	ENST00000596730	38180_f_at
ENSG00000183668	ENST00000621109	38180_f_at
ENSG00000135709	ENST00000566428	38735_at
ENSG00000135709	ENST00000258180	38735_at
ENSG00000135709	ENST00000538274	38735_at
ENSG00000257815	ENST00000668518	41307_at
ENSG00000257815	ENST00000676451	41307_at
ENSG00000257815	ENST00000675475	41307_at
ENSG00000257815	ENST00000550216	41307_at
ENSG00000257815	ENST00000656495	41307_at
ENSG00000257815	ENST00000670041	41307_at
ENSG00000257815	ENST00000549651	41307_at
ENSG00000169764	ENST00000467648	37373_at
ENSG00000169764	ENST00000394417	37373_at
ENSG00000169764	ENST00000613823	37373_at
ENSG00000169764	ENST00000676870	37373_at
ENSG00000169764	ENST00000678298	37373_at
ENSG00000169764	ENST00000677841	37373_at
ENSG00000169764	ENST00000676780	37373_at
ENSG00000169764	ENST00000678951	37373_at
ENSG00000169764	ENST00000678974	37373_at
ENSG00000169764	ENST00000475550	37373_at
ENSG00000169764	ENST00000337130	37373_at
ENSG00000169764	ENST00000445915	37373_at
ENSG00000169764	ENST00000679256	37373_at
ENSG00000111596	ENST00000418359	33861_at
ENSG00000111596	ENST00000550641	33861_at
ENSG00000111596	ENST00000229195	33861_at
ENSG00000111596	ENST00000548159	33861_at
ENSG00000111596	ENST00000551043	33861_at
ENSG00000111596	ENST00000551434	33861_at
ENSG00000111596	ENST00000550705	33861_at
ENSG00000111596	ENST00000549705	33861_at
ENSG00000165125	ENST00000359396	36806_at
ENSG00000165125	ENST00000485138	36806_at
ENSG00000165125	ENST00000615386	36806_at
ENSG00000131149	ENST00000253458	36970_at
ENSG00000131149	ENST00000393243	36970_at
ENSG00000131149	ENST00000412692	36970_at
ENSG00000131149	ENST00000469381	36970_at
ENSG00000213600	ENST00000395152	31776_at
ENSG00000124466	ENST00000244333	41641_at
ENSG00000124466	ENST00000597741	41641_at
ENSG00000124466	ENST00000594326	41641_at
ENSG00000134817	ENST00000257254	184_at
ENSG00000134817	ENST00000606794	184_at
ENSG00000012171	ENST00000619119	33118_at
ENSG00000012171	ENST00000616701	33118_at
ENSG00000012171	ENST00000433753	33118_at
ENSG00000012171	ENST00000611067	33118_at
ENSG00000012171	ENST00000441915	33118_at
ENSG00000012171	ENST00000456560	33118_at
ENSG00000012171	ENST00000456210	33118_at
ENSG00000012171	ENST00000418576	33118_at
ENSG00000012171	ENST00000419007	33118_at
ENSG00000012171	ENST00000416295	33118_at
ENSG00000012171	ENST00000618865	33118_at
ENSG00000197993	ENST00000355265	38197_at
ENSG00000197993	ENST00000470850	38197_at
ENSG00000149136	ENST00000293880	37739_at
ENSG00000149136	ENST00000278412	37739_at
ENSG00000149136	ENST00000635721	37739_at
ENSG00000105755	ENST00000292147	36170_at
ENSG00000105755	ENST00000594342	36170_at
ENSG00000105755	ENST00000600651	36170_at
ENSG00000105755	ENST00000598330	36170_at
ENSG00000109991	ENST00000263314	31733_at
ENSG00000109991	ENST00000616487	31733_at
ENSG00000159763	ENST00000291009	325_s_at
ENSG00000159763	ENST00000291009	41094_at
ENSG00000113328	ENST00000512163	1920_s_at
ENSG00000113328	ENST00000340828	1920_s_at
ENSG00000113328	ENST00000510097	1920_s_at
ENSG00000113328	ENST00000511490	1920_s_at
ENSG00000113328	ENST00000510664	1920_s_at
ENSG00000113328	ENST00000511683	1920_s_at
ENSG00000113328	ENST00000512532	1920_s_at
ENSG00000113328	ENST00000514367	1920_s_at
ENSG00000113328	ENST00000393929	1920_s_at
ENSG00000073050	ENST00000262887	1829_at
ENSG00000073050	ENST00000543982	1829_at
ENSG00000186652	ENST00000311862	39179_at
ENSG00000186652	ENST00000533605	39179_at
ENSG00000186652	ENST00000525955	39179_at
ENSG00000186652	ENST00000530105	39179_at
ENSG00000254979	ENST00000534081	39179_at
ENSG00000131143	ENST00000570123	39027_at
ENSG00000131143	ENST00000568339	39027_at
ENSG00000131143	ENST00000568794	39027_at
ENSG00000131143	ENST00000253452	39027_at
ENSG00000131143	ENST00000562336	39027_at
ENSG00000131143	ENST00000561569	39027_at
ENSG00000131143	ENST00000566405	39027_at
ENSG00000131143	ENST00000564544	39027_at
ENSG00000131143	ENST00000564648	39027_at
ENSG00000131143	ENST00000564903	39027_at
ENSG00000131143	ENST00000569997	39027_at
ENSG00000131143	ENST00000562929	39027_at
ENSG00000072571	ENST00000353866	36863_at
ENSG00000072571	ENST00000393915	36863_at
