Gene stable ID	Transcript stable ID	AFFY HG U95E probe
ENSG00000187123	ENST00000392854	74473_at
ENSG00000163645	ENST00000491716	81924_at
ENSG00000163645	ENST00000295910	81924_at
ENSG00000163645	ENST00000491361	81924_at
ENSG00000137494	ENST00000393389	67673_at
ENSG00000137494	ENST00000526731	67673_at
ENSG00000231969	ENST00000449714	71073_at
ENSG00000231969	ENST00000655697	71073_at
ENSG00000224048	ENST00000440668	88895_at
ENSG00000224048	ENST00000413247	88895_at
ENSG00000224048	ENST00000665320	88895_at
ENSG00000224048	ENST00000427615	88895_at
ENSG00000224048	ENST00000660328	88895_at
ENSG00000224048	ENST00000667235	88895_at
ENSG00000224048	ENST00000665656	88895_at
ENSG00000224048	ENST00000657466	88895_at
ENSG00000224048	ENST00000665399	88895_at
ENSG00000224048	ENST00000655103	88895_at
ENSG00000224048	ENST00000443811	88895_at
ENSG00000224048	ENST00000655327	88895_at
ENSG00000224048	ENST00000666939	88895_at
ENSG00000224048	ENST00000653799	88895_at
ENSG00000224048	ENST00000667502	88895_at
ENSG00000224048	ENST00000423428	88895_at
ENSG00000224048	ENST00000667037	88895_at
ENSG00000224048	ENST00000661012	88895_at
ENSG00000224048	ENST00000652947	88895_at
ENSG00000224048	ENST00000670597	88895_at
ENSG00000184898	ENST00000331426	70423_at
ENSG00000080345	ENST00000444746	78588_at
ENSG00000080345	ENST00000243326	78588_at
ENSG00000181631	ENST00000325602	69431_at
ENSG00000169313	ENST00000302632	81716_at
ENSG00000283761	ENST00000638968	78599_at
ENSG00000283761	ENST00000638792	78599_at
ENSG00000283761	ENST00000639037	78599_at
ENSG00000283761	ENST00000639040	78599_at
ENSG00000283761	ENST00000639171	78599_at
ENSG00000283761	ENST00000640238	78599_at
ENSG00000283761	ENST00000640357	78599_at
ENSG00000156875	ENST00000370152	78599_at
ENSG00000152601	ENST00000461436	75929_at
ENSG00000156876	ENST00000287482	82780_at
ENSG00000156876	ENST00000462159	82780_at
ENSG00000150672	ENST00000398309	91633_at
ENSG00000150672	ENST00000426717	91633_at
ENSG00000150672	ENST00000648622	91633_at
ENSG00000150672	ENST00000376104	91633_at
ENSG00000150672	ENST00000650630	91633_at
ENSG00000150672	ENST00000280241	91633_at
ENSG00000137992	ENST00000370132	86425_at
ENSG00000079335	ENST00000644844	87577_at
ENSG00000079335	ENST00000646665	87577_at
ENSG00000079335	ENST00000635056	87577_at
ENSG00000079335	ENST00000647005	87577_at
ENSG00000079335	ENST00000644676	87577_at
ENSG00000079335	ENST00000361544	87577_at
ENSG00000079335	ENST00000336454	87577_at
ENSG00000079335	ENST00000644813	87577_at
ENSG00000181467	ENST00000323534	73036_r_at
ENSG00000243069	ENST00000491862	85695_at
ENSG00000243069	ENST00000467912	85695_at
ENSG00000243069	ENST00000480639	85695_at
ENSG00000243069	ENST00000479270	85695_at
ENSG00000243069	ENST00000657639	85695_at
ENSG00000243069	ENST00000664850	85695_at
ENSG00000243069	ENST00000657305	85695_at
ENSG00000174953	ENST00000496811	77514_at
ENSG00000174953	ENST00000496811	84966_r_at
ENSG00000174953	ENST00000308361	77514_at
ENSG00000174953	ENST00000329463	77514_at
ENSG00000174953	ENST00000481941	77514_at
ENSG00000174953	ENST00000491011	77514_at
ENSG00000162695	ENST00000370112	86503_r_at
ENSG00000162695	ENST00000370112	86536_at
ENSG00000162695	ENST00000370112	73576_at
ENSG00000162695	ENST00000357650	86503_r_at
ENSG00000162695	ENST00000357650	86536_at
ENSG00000162695	ENST00000357650	67735_at
ENSG00000162695	ENST00000357650	73576_at
ENSG00000233184	ENST00000453011	67729_at
ENSG00000233184	ENST00000446527	89973_at
ENSG00000233184	ENST00000454721	89973_at
ENSG00000233184	ENST00000449473	89973_at
ENSG00000233184	ENST00000451213	89973_at
ENSG00000233184	ENST00000451213	67729_at
ENSG00000233184	ENST00000658370	89973_at
ENSG00000233184	ENST00000664684	89973_at
ENSG00000233184	ENST00000656060	89973_at
ENSG00000233184	ENST00000666988	89973_at
ENSG00000233184	ENST00000654574	89973_at
ENSG00000233184	ENST00000663958	89973_at
ENSG00000233184	ENST00000663958	67729_at
ENSG00000233184	ENST00000654544	89973_at
ENSG00000233184	ENST00000656047	89973_at
ENSG00000233184	ENST00000655226	89973_at
ENSG00000233184	ENST00000659528	89973_at
ENSG00000233184	ENST00000666646	89973_at
ENSG00000233184	ENST00000666646	67729_at
ENSG00000233184	ENST00000656224	89973_at
ENSG00000170989	ENST00000305352	75159_at
ENSG00000170989	ENST00000561748	75159_at
ENSG00000170989	ENST00000475289	75159_at
ENSG00000170989	ENST00000648480	75159_at
ENSG00000137501	ENST00000525702	68018_r_at
ENSG00000240045	ENST00000489090	90557_at
ENSG00000169359	ENST00000643144	80260_at
ENSG00000169359	ENST00000468581	80260_at
ENSG00000163655	ENST00000496455	69048_at
ENSG00000163655	ENST00000496455	69050_g_at
ENSG00000163655	ENST00000496455	75528_at
ENSG00000162980	ENST00000295087	72669_at
ENSG00000185946	ENST00000533099	78560_at
ENSG00000185946	ENST00000533834	78560_at
ENSG00000185946	ENST00000533834	85252_at
ENSG00000185946	ENST00000525323	85252_at
ENSG00000185946	ENST00000532117	78560_at
ENSG00000240038	ENST00000477657	78560_at
ENSG00000241135	ENST00000467995	86676_at
ENSG00000241135	ENST00000474477	86676_at
ENSG00000241135	ENST00000654705	86676_at
ENSG00000241135	ENST00000471719	86676_at
ENSG00000241135	ENST00000663887	86676_at
ENSG00000241135	ENST00000670208	86676_at
ENSG00000241135	ENST00000660852	86676_at
ENSG00000241135	ENST00000665841	86676_at
ENSG00000197415	ENST00000392833	85508_at
ENSG00000197415	ENST00000362010	85508_at
ENSG00000197415	ENST00000392832	85508_at
ENSG00000150676	ENST00000280245	74455_at
ENSG00000150676	ENST00000342404	74455_at
ENSG00000162631	ENST00000370068	89074_at
ENSG00000162631	ENST00000370067	89074_at
ENSG00000073921	ENST00000532317	73192_at
ENSG00000073921	ENST00000532317	78076_r_at
ENSG00000073921	ENST00000532317	78074_i_at
ENSG00000073921	ENST00000526033	73192_at
ENSG00000073921	ENST00000526033	78076_r_at
ENSG00000073921	ENST00000526033	78074_i_at
ENSG00000073921	ENST00000526548	73192_at
ENSG00000073921	ENST00000393346	73192_at
ENSG00000073921	ENST00000393346	78076_r_at
ENSG00000073921	ENST00000393346	78074_i_at
ENSG00000073921	ENST00000630913	73192_at
ENSG00000073921	ENST00000630913	78076_r_at
ENSG00000073921	ENST00000630913	78074_i_at
ENSG00000178053	ENST00000359117	81435_at
ENSG00000178053	ENST00000619577	81435_at
ENSG00000178053	ENST00000652045	81435_at
ENSG00000178053	ENST00000650753	81435_at
ENSG00000178053	ENST00000651984	81435_at
ENSG00000178053	ENST00000355893	81435_at
ENSG00000178053	ENST00000497004	81435_at
ENSG00000178053	ENST00000650750	81435_at
ENSG00000178053	ENST00000466246	81435_at
ENSG00000178053	ENST00000392822	81435_at
ENSG00000178053	ENST00000618075	81435_at
ENSG00000134186	ENST00000370025	83236_at
ENSG00000134186	ENST00000370021	83236_at
ENSG00000168827	ENST00000478576	67343_at
ENSG00000157827	ENST00000288670	72588_at
ENSG00000174804	ENST00000531380	82797_at
ENSG00000177917	ENST00000326446	77544_at
ENSG00000177917	ENST00000455875	77544_at
ENSG00000177917	ENST00000425034	77544_at
ENSG00000254582	ENST00000526365	75234_r_at
ENSG00000144278	ENST00000392825	75023_at
ENSG00000109861	ENST00000679032	74213_at
ENSG00000109861	ENST00000524463	74213_at
ENSG00000215717	ENST00000338272	87950_at
ENSG00000215717	ENST00000651489	87950_at
ENSG00000215717	ENST00000479160	87950_at
ENSG00000215717	ENST00000473828	87950_at
ENSG00000184100	ENST00000466133	91003_at
ENSG00000248710	ENST00000483754	73925_at
ENSG00000116299	ENST00000369939	83332_at
ENSG00000116299	ENST00000369936	83332_at
ENSG00000068885	ENST00000326448	78135_at
ENSG00000068885	ENST00000483465	78135_at
ENSG00000068885	ENST00000496589	78135_at
ENSG00000068885	ENST00000487943	78135_at
ENSG00000068885	ENST00000478278	78135_at
ENSG00000068885	ENST00000463240	78135_at
ENSG00000153234	ENST00000424077	84191_at
ENSG00000153234	ENST00000421709	84191_at
ENSG00000115159	ENST00000310454	68626_at
ENSG00000115159	ENST00000438166	68626_at
ENSG00000115159	ENST00000540309	68626_at
ENSG00000115159	ENST00000464846	68626_at
ENSG00000115159	ENST00000492005	68626_at
ENSG00000115159	ENST00000496190	68626_at
ENSG00000134222	ENST00000369904	72452_at
ENSG00000134222	ENST00000409267	72452_at
ENSG00000134222	ENST00000369907	72452_at
ENSG00000134222	ENST00000409138	72452_at
ENSG00000134222	ENST00000492431	72452_at
ENSG00000134222	ENST00000369903	72452_at
ENSG00000134222	ENST00000474126	72452_at
ENSG00000134222	ENST00000429031	72452_at
ENSG00000134222	ENST00000418914	72452_at
ENSG00000134222	ENST00000459765	72452_at
ENSG00000134222	ENST00000471740	72452_at
ENSG00000134222	ENST00000369909	72452_at
ENSG00000136542	ENST00000259056	80760_i_at
ENSG00000136542	ENST00000259056	68562_at
ENSG00000136542	ENST00000259056	82167_at
ENSG00000136542	ENST00000259056	80762_r_at
ENSG00000143106	ENST00000271308	73310_at
ENSG00000143106	ENST00000490870	73310_at
ENSG00000143106	ENST00000538610	73310_at
ENSG00000213186	ENST00000543469	73925_at
ENSG00000213186	ENST00000309784	73925_at
ENSG00000213186	ENST00000479460	73925_at
ENSG00000213186	ENST00000471396	73925_at
ENSG00000213186	ENST00000496222	73925_at
ENSG00000213186	ENST00000471155	73925_at
ENSG00000213186	ENST00000494486	73925_at
ENSG00000213186	ENST00000468542	73925_at
ENSG00000162650	ENST00000463678	89859_at
ENSG00000162650	ENST00000369870	89859_at
ENSG00000162650	ENST00000497545	89859_at
ENSG00000162650	ENST00000604728	89859_at
ENSG00000162650	ENST00000369869	89859_at
ENSG00000162650	ENST00000459635	89859_at
ENSG00000230562	ENST00000464802	78208_at
ENSG00000163590	ENST00000498165	71667_at
ENSG00000163590	ENST00000464260	71667_at
ENSG00000115170	ENST00000263640	69383_r_at
ENSG00000115170	ENST00000434821	69383_r_at
ENSG00000115170	ENST00000409283	69383_r_at
ENSG00000115170	ENST00000672582	69383_r_at
ENSG00000115170	ENST00000673324	69383_r_at
ENSG00000115170	ENST00000424669	69383_r_at
ENSG00000115170	ENST00000539637	69383_r_at
ENSG00000007001	ENST00000605860	90123_at
ENSG00000007001	ENST00000460456	90123_at
ENSG00000007001	ENST00000005756	90123_at
ENSG00000007001	ENST00000489438	90123_at
ENSG00000153237	ENST00000283233	83781_i_at
ENSG00000153237	ENST00000283233	83782_r_at
ENSG00000153237	ENST00000454257	83781_i_at
ENSG00000153237	ENST00000454257	83782_r_at
ENSG00000153237	ENST00000409187	83781_i_at
ENSG00000153237	ENST00000409187	83782_r_at
ENSG00000153237	ENST00000448656	83781_i_at
ENSG00000153237	ENST00000448656	83782_r_at
ENSG00000077616	ENST00000532691	75117_at
ENSG00000144283	ENST00000479398	83346_at
ENSG00000235045	ENST00000411964	80387_s_at
ENSG00000255332	ENST00000652881	81548_at
ENSG00000255332	ENST00000577699	81548_at
ENSG00000123636	ENST00000392782	86462_at
ENSG00000123636	ENST00000392782	88632_at
ENSG00000123636	ENST00000392783	86462_at
ENSG00000123636	ENST00000392783	88632_at
ENSG00000134202	ENST00000361066	74406_at
ENSG00000134202	ENST00000256594	74406_at
ENSG00000169251	ENST00000351193	73172_s_at
ENSG00000169251	ENST00000351193	89304_at
ENSG00000169251	ENST00000460469	73172_s_at
ENSG00000169251	ENST00000460469	89304_at
ENSG00000196542	ENST00000359175	79751_at
ENSG00000196542	ENST00000620149	79751_at
ENSG00000241369	ENST00000657261	81673_at
ENSG00000241369	ENST00000470546	81673_at
ENSG00000241369	ENST00000655584	81673_at
ENSG00000241369	ENST00000494897	81673_at
ENSG00000241369	ENST00000655806	81673_at
ENSG00000241369	ENST00000462928	81673_at
ENSG00000241369	ENST00000489012	81673_at
ENSG00000241369	ENST00000655228	81673_at
ENSG00000241369	ENST00000670179	81673_at
ENSG00000241369	ENST00000664365	81673_at
ENSG00000241369	ENST00000670024	81673_at
ENSG00000241369	ENST00000658030	81673_at
ENSG00000241369	ENST00000663627	81673_at
ENSG00000241369	ENST00000665928	81673_at
ENSG00000241369	ENST00000661702	81673_at
ENSG00000241369	ENST00000488287	81673_at
ENSG00000241369	ENST00000662097	81673_at
ENSG00000241369	ENST00000668425	81673_at
ENSG00000241369	ENST00000667576	81673_at
ENSG00000241369	ENST00000492553	81673_at
ENSG00000241369	ENST00000667319	81673_at
ENSG00000241369	ENST00000664909	81673_at
ENSG00000241369	ENST00000658280	81673_at
ENSG00000241369	ENST00000668405	81673_at
ENSG00000241369	ENST00000666445	81673_at
ENSG00000241369	ENST00000660789	81673_at
ENSG00000241369	ENST00000657422	81673_at
ENSG00000241369	ENST00000659789	81673_at
ENSG00000241369	ENST00000664163	81673_at
ENSG00000241369	ENST00000654609	81673_at
ENSG00000241369	ENST00000660784	81673_at
ENSG00000241369	ENST00000665626	81673_at
ENSG00000241369	ENST00000474168	81673_at
ENSG00000241369	ENST00000661439	81673_at
ENSG00000241369	ENST00000666364	81673_at
ENSG00000241369	ENST00000666234	81673_at
ENSG00000241369	ENST00000662054	81673_at
ENSG00000241369	ENST00000659031	81673_at
ENSG00000241369	ENST00000662016	81673_at
ENSG00000241369	ENST00000655980	81673_at
ENSG00000241369	ENST00000662504	81673_at
ENSG00000241369	ENST00000670655	81673_at
ENSG00000241369	ENST00000659266	81673_at
ENSG00000241369	ENST00000663767	81673_at
ENSG00000241369	ENST00000656322	81673_at
ENSG00000197106	ENST00000331565	76514_at
ENSG00000197106	ENST00000331565	67030_at
ENSG00000116396	ENST00000369787	72937_at
ENSG00000224699	ENST00000590413	74481_at
ENSG00000224699	ENST00000457535	74481_at
ENSG00000224699	ENST00000625451	74481_at
ENSG00000224699	ENST00000585330	74481_at
ENSG00000224699	ENST00000659565	74481_at
ENSG00000224699	ENST00000609512	74481_at
ENSG00000224699	ENST00000609244	74481_at
ENSG00000224699	ENST00000608486	74481_at
ENSG00000224699	ENST00000598454	74481_at
ENSG00000224699	ENST00000609709	74481_at
ENSG00000224699	ENST00000610148	74481_at
ENSG00000224699	ENST00000608499	74481_at
ENSG00000224699	ENST00000626643	74481_at
ENSG00000224699	ENST00000630179	74481_at
ENSG00000224699	ENST00000612551	74481_at
ENSG00000224699	ENST00000608602	74481_at
ENSG00000224699	ENST00000590826	74481_at
ENSG00000224699	ENST00000631307	74481_at
ENSG00000224699	ENST00000609653	74481_at
ENSG00000224699	ENST00000609245	74481_at
ENSG00000224699	ENST00000608152	74481_at
ENSG00000224699	ENST00000608719	74481_at
ENSG00000224699	ENST00000444238	74481_at
ENSG00000224699	ENST00000608635	74481_at
ENSG00000224699	ENST00000608077	74481_at
ENSG00000224699	ENST00000631010	74481_at
ENSG00000224699	ENST00000616223	74481_at
ENSG00000224699	ENST00000599202	74481_at
ENSG00000224699	ENST00000598158	74481_at
ENSG00000224699	ENST00000630508	74481_at
ENSG00000224699	ENST00000596890	74481_at
ENSG00000224699	ENST00000626531	74481_at
ENSG00000224699	ENST00000630455	74481_at
ENSG00000224699	ENST00000627648	74481_at
ENSG00000224699	ENST00000627735	74481_at
ENSG00000224699	ENST00000625992	74481_at
ENSG00000224699	ENST00000628225	74481_at
ENSG00000224699	ENST00000629288	74481_at
ENSG00000224699	ENST00000585433	74481_at
ENSG00000224699	ENST00000630298	74481_at
ENSG00000168679	ENST00000437429	68561_g_at
ENSG00000168679	ENST00000541986	68561_g_at
ENSG00000168679	ENST00000369779	68561_g_at
ENSG00000168679	ENST00000472422	68561_g_at
ENSG00000168679	ENST00000369781	68561_g_at
ENSG00000168679	ENST00000461647	68561_g_at
ENSG00000168679	ENST00000528649	68561_g_at
ENSG00000168679	ENST00000492412	68561_g_at
ENSG00000168679	ENST00000467986	68561_g_at
ENSG00000168679	ENST00000467986	68559_at
ENSG00000182919	ENST00000528288	85720_at
ENSG00000182919	ENST00000331239	85720_at
ENSG00000182919	ENST00000528099	85720_at
ENSG00000182919	ENST00000354421	85720_at
ENSG00000182919	ENST00000533154	85720_at
ENSG00000182919	ENST00000617482	85720_at
ENSG00000182919	ENST00000540113	85720_at
ENSG00000273373	ENST00000609909	76424_at
ENSG00000143125	ENST00000271331	90348_at
ENSG00000284057	ENST00000638767	85720_at
ENSG00000156171	ENST00000461449	87072_at
ENSG00000042429	ENST00000640804	88836_at
ENSG00000042429	ENST00000640583	88836_at
ENSG00000042429	ENST00000251871	88836_at
ENSG00000042429	ENST00000638487	88836_at
ENSG00000042429	ENST00000640027	88836_at
ENSG00000042429	ENST00000525026	88836_at
ENSG00000042429	ENST00000639189	88836_at
ENSG00000042429	ENST00000507258	88836_at
ENSG00000042429	ENST00000638790	88836_at
ENSG00000042429	ENST00000639523	88836_at
ENSG00000042429	ENST00000640077	88836_at
ENSG00000042429	ENST00000529626	88836_at
ENSG00000042429	ENST00000525613	88836_at
ENSG00000042429	ENST00000640411	88836_at
ENSG00000042429	ENST00000638270	88836_at
ENSG00000153250	ENST00000464200	71822_at
ENSG00000134255	ENST00000498239	84454_at
ENSG00000134255	ENST00000545121	84454_at
ENSG00000134255	ENST00000480324	73931_at
ENSG00000134255	ENST00000357172	84454_at
ENSG00000134255	ENST00000460443	83492_at
ENSG00000134255	ENST00000478042	84454_at
ENSG00000134255	ENST00000615636	84454_at
ENSG00000134255	ENST00000473474	84454_at
ENSG00000134255	ENST00000467362	84454_at
ENSG00000134255	ENST00000483427	84454_at
ENSG00000123901	ENST00000243673	74906_at
ENSG00000020922	ENST00000323929	89605_at
ENSG00000020922	ENST00000323929	73948_at
ENSG00000235724	ENST00000421122	74461_at
ENSG00000235724	ENST00000445372	74461_at
ENSG00000235724	ENST00000652531	74461_at
ENSG00000235724	ENST00000435692	74461_at
ENSG00000235724	ENST00000628617	74461_at
ENSG00000235724	ENST00000628042	74461_at
ENSG00000235724	ENST00000609940	74461_at
ENSG00000235724	ENST00000628613	74461_at
ENSG00000235724	ENST00000610254	74461_at
ENSG00000235724	ENST00000656702	74461_at
ENSG00000136535	ENST00000389554	79719_s_at
ENSG00000136535	ENST00000463544	79719_s_at
ENSG00000136535	ENST00000411412	79719_s_at
ENSG00000136535	ENST00000410035	79719_s_at
ENSG00000136535	ENST00000477804	79719_s_at
ENSG00000136535	ENST00000489530	79719_s_at
ENSG00000224076	ENST00000444164	69460_at
ENSG00000173905	ENST00000470487	90460_at
ENSG00000286994	ENST00000652838	90460_at
ENSG00000116459	ENST00000369722	68528_r_at
ENSG00000166025	ENST00000317829	90275_at
ENSG00000166025	ENST00000317829	70606_at
ENSG00000166025	ENST00000433060	90275_at
ENSG00000166025	ENST00000433060	70606_at
ENSG00000166025	ENST00000539727	70606_at
ENSG00000143110	ENST00000343534	88735_at
ENSG00000143110	ENST00000369718	88735_at
ENSG00000143110	ENST00000464591	88735_at
ENSG00000116473	ENST00000369709	70281_at
ENSG00000245552	ENST00000536683	79238_at
ENSG00000245552	ENST00000543150	79238_at
ENSG00000245552	ENST00000540692	79238_at
ENSG00000245552	ENST00000668554	79238_at
ENSG00000197852	ENST00000357260	86034_at
ENSG00000149212	ENST00000536441	69302_at
ENSG00000143079	ENST00000271277	91750_at
ENSG00000143079	ENST00000271277	74523_at
ENSG00000166037	ENST00000538658	82224_at
ENSG00000007341	ENST00000361846	87602_at
ENSG00000007341	ENST00000360743	87602_at
ENSG00000007341	ENST00000358039	87602_at
ENSG00000007341	ENST00000490715	87602_at
ENSG00000007341	ENST00000480988	87602_at
ENSG00000007341	ENST00000495109	87602_at
ENSG00000007341	ENST00000498197	87602_at
ENSG00000007341	ENST00000477682	87602_at
ENSG00000007341	ENST00000485753	90375_at
ENSG00000007341	ENST00000470683	90375_at
ENSG00000007341	ENST00000467335	90375_at
ENSG00000007341	ENST00000492274	90375_at
ENSG00000184378	ENST00000330368	82367_at
ENSG00000085274	ENST00000349841	85784_at
ENSG00000085274	ENST00000602751	85784_at
ENSG00000085274	ENST00000356716	85784_at
ENSG00000085274	ENST00000544106	85784_at
ENSG00000270135	ENST00000602913	81453_at
ENSG00000114248	ENST00000316428	80965_at
ENSG00000114248	ENST00000264676	80965_at
ENSG00000008952	ENST00000337002	91687_at
ENSG00000008952	ENST00000481435	71889_at
ENSG00000173889	ENST00000495893	87668_at
ENSG00000173889	ENST00000494943	87668_at
ENSG00000173889	ENST00000467570	87668_at
ENSG00000173889	ENST00000497171	87668_at
ENSG00000173889	ENST00000479467	87668_at
