Gene stable ID	Transcript stable ID	AFFY C elegans probe
WBGene00017430	F13H6.1b.2	174426_at
WBGene00017430	F13H6.1b.2	189895_at
WBGene00017431	F13H6.3.1	189525_s_at
WBGene00017432	F13H6.4	189474_at
WBGene00017433	F13H6.5.1	173526_at
WBGene00017433	F13H6.5.1	179842_s_at
WBGene00017434	F13H8.1a.1	183949_at
WBGene00017434	F13H8.1b.1	183949_at
WBGene00017435	F13H8.2.1	174649_s_at
WBGene00017436	F13H8.3.1	184017_at
WBGene00017436	F13H8.3.2	184017_at
WBGene00017437	F13H8.4.1	181532_at
WBGene00017438	F13H8.5a.1	173947_at
WBGene00017438	F13H8.5a.1	192089_s_at
WBGene00017438	F13H8.5b.1	173947_at
WBGene00017438	F13H8.5b.1	192089_s_at
WBGene00017439	F13H8.6.1	181602_at
WBGene00017440	F13H8.7.1	191583_s_at
WBGene00017441	F13H8.8.1	182819_at
WBGene00017442	F13H8.9.1	190885_at
WBGene00017445	F14B8.2.1	181117_at
WBGene00017446	F14B8.4.1	180990_at
WBGene00017447	F14B8.5a.1	173210_s_at
WBGene00017447	F14B8.5a.2	173210_s_at
WBGene00017447	F14B8.5a.3	173210_s_at
WBGene00017447	F14B8.5b.1	173210_s_at
WBGene00017447	F14B8.5c.1	173210_s_at
WBGene00017447	F14B8.5c.2	173210_s_at
WBGene00017448	F14B8.6.1	180944_s_at
WBGene00017449	F14B8.7.1	187767_at
WBGene00017449	F14B8.7.2	187767_at
WBGene00017450	F14D2.1.1	181364_s_at
WBGene00017451	F14D2.2.1	180325_at
WBGene00017451	F14D2.2.2	180325_at
WBGene00017452	F14D2.4a.1	181360_s_at
WBGene00017452	F14D2.4a.1	181302_s_at
WBGene00017452	F14D2.4a.1	181359_at
WBGene00017452	F14D2.4b.1	181360_s_at
WBGene00017452	F14D2.4b.1	172522_x_at
WBGene00017452	F14D2.4b.1	181359_at
WBGene00017453	F14D2.5.1	181341_at
WBGene00017459	F14D2.11.1	185180_at
WBGene00017459	F14D2.11.2	185180_at
WBGene00017460	F14D2.12.1	181360_s_at
WBGene00017460	F14D2.12.1	181302_s_at
WBGene00017463	F14D12.1a.1	185659_at
WBGene00017463	F14D12.1a.1	175027_at
WBGene00017463	F14D12.1b.1	185659_at
WBGene00017463	F14D12.1b.1	175027_at
WBGene00017464	F14D12.5.1	190178_s_at
WBGene00017465	F14F9.2.1	182396_at
WBGene00017466	F14F9.3.1	181773_at
WBGene00017467	F14F9.4.1	180193_at
WBGene00017468	F14F9.5.1	180143_at
WBGene00017469	F14F9.6.1	182528_at
WBGene00017470	F14H12.2.1	176789_at
WBGene00017471	F14H12.3.1	176787_s_at
WBGene00017471	F14H12.3.1	176786_at
WBGene00017472	F14H12.4a.1	172039_x_at
WBGene00017472	F14H12.4a.1	174137_s_at
WBGene00017472	F14H12.4a.1	172144_x_at
WBGene00017472	F14H12.4b.1	172039_x_at
WBGene00017472	F14H12.4b.1	174137_s_at
WBGene00017472	F14H12.4b.1	172144_x_at
WBGene00017473	F14H12.6.1	174213_s_at
WBGene00017474	F14H12.7.1	176770_at
WBGene00017475	F14H12.8.1	176808_at
WBGene00017475	F14H12.8.2	176808_at
WBGene00017476	F15A8.1.1	172372_at
WBGene00017478	F15A8.6a.1	173658_at
WBGene00017478	F15A8.6a.1	188539_s_at
WBGene00017478	F15A8.6b.1	173658_at
WBGene00017478	F15A8.6b.1	188539_s_at
WBGene00017480	F15B10.1a.1	185645_s_at
WBGene00017480	F15B10.1b.1	185645_s_at
WBGene00017481	F15B10.3a.1	186130_at
WBGene00017481	F15B10.3b.1	186130_at
WBGene00017482	F15E6.1.1	184300_s_at
WBGene00017483	F15E6.2a.1	181326_at
WBGene00017483	F15E6.2b.1	181326_at
WBGene00017484	F15E6.3.1	180425_s_at
WBGene00017484	F15E6.3.1	180424_at
WBGene00017485	F15E6.4.1	180398_s_at
WBGene00017486	F15E6.5.1	181228_at
WBGene00017487	F15E6.6.1	173862_s_at
WBGene00017488	F15E6.8.1	181270_at
WBGene00017489	F15E6.9a.1	181159_s_at
WBGene00017489	F15E6.9b.1	181159_s_at
WBGene00017490	F15E11.1.1	186492_s_at
WBGene00017491	F15E11.2.1	186523_s_at
WBGene00017492	F15E11.3.1	184485_at
WBGene00017493	F15E11.4.1	184316_at
WBGene00017494	F15E11.5	185339_at
WBGene00017496	F15E11.10	186619_at
WBGene00017497	F15E11.11a.1	186523_s_at
WBGene00017498	F15E11.12a.1	186519_at
WBGene00017498	F15E11.12b.1	186519_at
WBGene00017499	F15E11.13.1	177131_s_at
WBGene00017500	F15E11.14.1	186492_s_at
WBGene00017501	F15E11.15.1	175239_at
WBGene00017501	F15E11.15.2	175239_at
WBGene00017503	F16B4.1a.1	190004_at
WBGene00017503	F16B4.1b.1	190004_at
WBGene00017504	F16B4.2a.1	181539_at
WBGene00017504	F16B4.2b.1	181539_at
WBGene00017505	F16B4.3	182996_at
WBGene00017506	F16B4.4.1	183062_at
WBGene00017507	F16B4.5a.1	187754_s_at
WBGene00017507	F16B4.5b.1	187754_s_at
WBGene00017507	F16B4.5b.1	190062_at
WBGene00017509	F16B4.7.1	183018_at
WBGene00017510	F16B4.9.1	190872_at
WBGene00017511	F16B4.10.1	184211_at
WBGene00017512	F16B4.11a.1	190260_at
WBGene00017512	F16B4.11b	190260_at
WBGene00017512	F16B4.11c.1	190260_at
WBGene00017512	F16B4.11d.1	190260_at
WBGene00017512	F16B4.11e	190260_at
WBGene00017512	F16B4.11f	190260_at
WBGene00017512	F16B4.11g	190260_at
WBGene00017512	F16B4.11h	190260_at
WBGene00017512	F16B4.11i	190260_at
WBGene00017512	F16B4.11j	190260_at
WBGene00017512	F16B4.11k.1	190260_at
WBGene00017513	F16F9.1.1	181264_at
WBGene00017513	F16F9.1.2	181264_at
WBGene00017514	F16F9.3a.1	181258_at
WBGene00017514	F16F9.3b.1	181258_at
WBGene00017515	F16F9.4.1	188201_at
WBGene00017516	F16G10.1.1	186470_at
WBGene00017517	F16G10.2.1	184894_at
WBGene00017518	F16G10.3.1	184842_at
WBGene00017519	F16G10.4.1	185874_at
WBGene00017520	F16G10.5.1	184981_at
WBGene00017521	F16G10.6.1	185824_at
WBGene00017522	F16G10.7.1	184887_at
WBGene00017523	F16G10.8.1	185832_at
WBGene00017524	F16G10.9.1	184560_s_at
WBGene00017525	F16G10.10.1	186844_at
WBGene00017526	F16G10.11.1	186764_s_at
WBGene00017527	F16G10.13.1	186606_at
WBGene00017528	F16G10.14.1	186703_at
WBGene00017529	F16G10.15	186699_at
WBGene00017530	F16H11.1.1	186158_at
WBGene00017530	F16H11.1.2	186158_at
WBGene00017532	F16H11.3.1	184862_at
WBGene00017533	F17A9.1	179752_at
WBGene00017534	F17A9.2.1	179813_at
WBGene00017535	F17A9.3.1	191134_at
WBGene00017536	F17A9.4.1	179711_s_at
WBGene00017537	F17A9.5.1	180728_at
WBGene00017538	F17A9.6.1	189546_s_at
WBGene00017539	F17E9.2.1	183973_at
WBGene00017540	F17E9.3.1	183664_at
WBGene00017541	F17E9.4.1	183721_at
WBGene00017542	F17E9.5.1	184095_at
WBGene00017543	F17E9.7.1	183321_at
WBGene00017544	F17E9.8.1	183606_at
WBGene00017545	F18A1.1.1	183903_at
WBGene00017546	F18A1.5.1	190813_at
WBGene00017547	F18A1.6a.1	171777_x_at
WBGene00017547	F18A1.6a.1	187819_s_at
WBGene00017547	F18A1.6b.1	171777_x_at
WBGene00017547	F18A1.6b.1	187819_s_at
WBGene00017547	F18A1.6b.2	171777_x_at
WBGene00017547	F18A1.6b.2	187819_s_at
WBGene00017547	F18A1.6b.3	171777_x_at
WBGene00017547	F18A1.6b.3	187819_s_at
WBGene00017548	F18A1.7.1	175074_s_at
WBGene00017548	F18A1.7.1	181523_s_at
WBGene00017549	F18A1.8.1	181417_at
WBGene00017550	F18A12.1.1	188722_at
WBGene00017551	F18A12.2.1	185160_at
WBGene00017551	F18A12.2.2	185160_at
WBGene00017552	F18A12.3.1	188701_at
WBGene00017553	F18A12.4a.1	188656_at
WBGene00017553	F18A12.4b.1	188656_at
WBGene00017553	F18A12.4c.1	188656_at
WBGene00017553	F18A12.4d.1	188656_at
WBGene00017554	F18A12.5.1	188707_s_at
WBGene00017555	F18A12.6.1	188736_s_at
WBGene00017556	F18A12.7.1	185118_at
WBGene00017557	F18A12.8a.1	173649_at
WBGene00017557	F18A12.8a.1	188704_s_at
WBGene00017557	F18A12.8b.1	173649_at
WBGene00017557	F18A12.8b.1	188704_s_at
WBGene00017560	F18C5.5.1	180882_s_at
WBGene00017563	F18C5.10.1	174769_at
WBGene00017563	F18C5.10.1	180537_s_at
WBGene00017563	F18C5.10.2	174769_at
WBGene00017563	F18C5.10.2	180537_s_at
WBGene00017564	F18E3.1.1	180709_at
WBGene00017565	F18E3.7a.1	190646_s_at
WBGene00017565	F18E3.7a.2	190646_s_at
WBGene00017565	F18E3.7b	190646_s_at
WBGene00017566	F18E3.10.1	176760_at
WBGene00017567	F18E3.11.1	175489_at
WBGene00017568	F18E9.1.1	182207_at
WBGene00017569	F18E9.3.1	182283_at
WBGene00017570	F18E9.4.1	182502_at
WBGene00017571	F18E9.5a.1	187751_s_at
WBGene00017571	F18E9.5b.1	187751_s_at
WBGene00017573	F18E9.7a.1	182289_s_at
WBGene00017573	F18E9.7a.1	182288_at
WBGene00017573	F18E9.7a.1	174488_at
WBGene00017573	F18E9.7b.1	182289_s_at
WBGene00017573	F18E9.7b.1	182288_at
WBGene00017574	F18F11.1.1	186304_at
WBGene00017576	F18F11.3a.1	184607_at
WBGene00017576	F18F11.3a.1	186416_at
WBGene00017576	F18F11.3b.1	184607_at
WBGene00017576	F18F11.3b.1	186416_at
WBGene00017576	F18F11.3c.1	184607_at
WBGene00017576	F18F11.3c.1	186416_at
WBGene00017576	F18F11.3d.1	184607_at
WBGene00017576	F18F11.3d.1	186416_at
WBGene00017576	F18F11.3e.1	184607_at
WBGene00017576	F18F11.3e.1	186416_at
WBGene00017576	F18F11.3f.1	184607_at
WBGene00017576	F18F11.3f.1	186416_at
WBGene00017576	F18F11.3g.1	184607_at
WBGene00017576	F18F11.3g.1	186416_at
WBGene00017576	F18F11.3h.1	184607_at
WBGene00017576	F18F11.3h.1	186416_at
WBGene00017576	F18F11.3i.1	184607_at
WBGene00017577	F18F11.4.1	192252_at
WBGene00017579	F18G5.1.1	182719_at
WBGene00017580	F18G5.4.1	193769_s_at
WBGene00017581	F18G5.5.1	182040_at
WBGene00017582	F18G5.6.1	182444_at
WBGene00017583	F19B10.1.1	185516_s_at
WBGene00017583	F19B10.1.1	185515_at
WBGene00017583	F19B10.1.2	185516_s_at
WBGene00017583	F19B10.1.2	174222_at
WBGene00017583	F19B10.1.2	185515_at
WBGene00017584	F19B10.2.1	185458_s_at
WBGene00017585	F19B10.3.1	172501_at
WBGene00017587	F19B10.5.1	185545_at
WBGene00017588	F19B10.6.1	185213_at
WBGene00017589	F19B10.10.1	186728_s_at
WBGene00017589	F19B10.10.2	186728_s_at
WBGene00017590	F19B10.11.1	186722_at
WBGene00017591	F19C7.1.1	179730_at
WBGene00017591	F19C7.1.1	172974_s_at
WBGene00017592	F19C7.2.1	191515_at
WBGene00017593	F19C7.3.1	179736_at
WBGene00017594	F19C7.4.1	191490_at
WBGene00017597	F19C7.8a.1	180292_at
WBGene00017597	F19C7.8a.1	178883_at
WBGene00017597	F19C7.8a.1	174460_at
WBGene00017597	F19C7.8b.1	180292_at
WBGene00017597	F19C7.8b.1	174460_at
WBGene00017597	F19C7.8c.1	180292_at
WBGene00017597	F19C7.8c.1	174460_at
WBGene00017597	F19C7.8d.1	180292_at
WBGene00017597	F19C7.8d.1	174460_at
WBGene00017597	F19C7.8e.1	180292_at
WBGene00017597	F19C7.8e.1	174460_at
WBGene00017598	F19F10.1.1	190163_at
WBGene00017598	F19F10.1.2	190163_at
WBGene00017599	F19F10.3.1	185046_at
WBGene00017600	F19F10.4.1	185227_at
WBGene00017600	F19F10.4.2	185227_at
WBGene00017601	F19F10.5.1	190230_at
WBGene00017602	F19F10.6a	185225_at
WBGene00017602	F19F10.6b	185225_at
WBGene00017603	F19F10.7.1	184729_at
WBGene00017603	F19F10.7.1	184723_at
WBGene00017605	F19F10.9.1	185007_s_at
WBGene00017606	F19F10.10.1	186930_s_at
WBGene00017607	F19F10.11a.1	187406_s_at
WBGene00017607	F19F10.11a.1	187477_s_at
WBGene00017607	F19F10.11b.1	187406_s_at
WBGene00017609	F19G12.1.1	186040_s_at
WBGene00017610	F19G12.2.1	186040_s_at
WBGene00017610	F19G12.2.1	183842_s_at
WBGene00017610	F19G12.2.1	184742_at
WBGene00017611	F19G12.3.1	184929_at
WBGene00017612	F19G12.4.1	185113_at
WBGene00017613	F20A1.1.1	172426_x_at
WBGene00017614	F20A1.2.1	183716_at
WBGene00017615	F20A1.3.1	182937_at
WBGene00017616	F20A1.4.1	182823_at
WBGene00017616	F20A1.4.1	183768_at
WBGene00017618	F20A1.6a.1	174204_at
WBGene00017618	F20A1.6b.1	174204_at
WBGene00017619	F20A1.8.1	182901_at
WBGene00017620	F20A1.9.1	183123_s_at
WBGene00017621	F20A1.10.1	186043_at
WBGene00017625	F20B4.6.1	180461_at
WBGene00017627	F20B6.1.1	191876_s_at
WBGene00017628	F20B6.4.1	181957_at
WBGene00017629	F20B6.5.1	182434_s_at
WBGene00017630	F20B6.6.1	183701_s_at
WBGene00017631	F20B6.7.1	172445_x_at
WBGene00017633	F20D6.1.1	183148_at
WBGene00017633	F20D6.1.2	183148_at
WBGene00017634	F20D6.2.1	184130_at
WBGene00017635	F20D6.5.1	182519_at
WBGene00017636	F20D6.6.1	192866_at
WBGene00017637	F20D6.8.1	189488_at
WBGene00017638	F20D6.9.1	188694_at
WBGene00017639	F20D6.10.1	184617_at
WBGene00017640	F20D6.11.1	189429_at
WBGene00017640	F20D6.11.1	175271_s_at
WBGene00017641	F20D12.1a.1	184755_at
WBGene00017641	F20D12.1b.1	184755_at
WBGene00017642	F20D12.2.1	184848_at
WBGene00017642	F20D12.2.2	184848_at
WBGene00017643	F20D12.4.1	173041_s_at
WBGene00017643	F20D12.4.1	185228_s_at
WBGene00017643	F20D12.4.2	173041_s_at
WBGene00017643	F20D12.4.2	185228_s_at
WBGene00017643	F20D12.4.3	173041_s_at
WBGene00017643	F20D12.4.3	185228_s_at
WBGene00017644	F20D12.5.1	184796_s_at
WBGene00017644	F20D12.5.2	184796_s_at
WBGene00017645	F20D12.7.1	184795_at
WBGene00017646	F20H11.1.1	175029_s_at
WBGene00017646	F20H11.1.1	185469_at
WBGene00017647	F20H11.4.1	191908_s_at
WBGene00017648	F20H11.5.1	190312_at
WBGene00017651	F21A9.2.1	189958_at
WBGene00017652	F21C10.1.1	185819_at
WBGene00017653	F21C10.3.1	186421_at
WBGene00017654	F21C10.4.1	185837_at
WBGene00017655	F21C10.5.1	185707_at
WBGene00017656	F21C10.6.1	185394_at
WBGene00017657	F21C10.7.1	174837_s_at
WBGene00017657	F21C10.7.1	185717_s_at
WBGene00017658	F21C10.9.1	185902_at
WBGene00017658	F21C10.9.2	185902_at
WBGene00017659	F21C10.10.1	186521_at
WBGene00017659	F21C10.10.2	186521_at
WBGene00017663	F21D12.3.1	185628_at
WBGene00017663	F21D12.3.2	185628_at
WBGene00017664	F21D12.5.1	190041_at
WBGene00017666	F21E9.2.1	182896_at
WBGene00017667	F21E9.3.1	183815_at
WBGene00017668	F21E9.4.1	182129_at
WBGene00017670	F21E9.6	182373_at
WBGene00017670	F21E9.6	182168_at
WBGene00017671	F21F3.1.1	184150_at
WBGene00017671	F21F3.1.2	184150_at
WBGene00017672	F21F3.2.1	190631_at
WBGene00017673	F21F3.3.1	193623_at
WBGene00017674	F21F3.4.1	183213_at
WBGene00017675	F21F3.6.1	173971_s_at
WBGene00017675	F21F3.6.1	175086_at
WBGene00017677	F21F8.2	188435_at
WBGene00017678	F21F8.4.1	188441_at
WBGene00017678	F21F8.4.2	188441_at
WBGene00017679	F21F8.5.1	187273_at
WBGene00017679	F21F8.5.1	188467_at
WBGene00017680	F21F8.6	187273_at
WBGene00017680	F21F8.6	188467_at
WBGene00017681	F21F8.11.1	185189_at
WBGene00017684	F21H12.2	172688_x_at
WBGene00017685	F21H12.3.1	187585_at
WBGene00017686	F21H12.6.1	191781_s_at
WBGene00017687	F22A3.1a.1	192249_at
WBGene00017687	F22A3.1a.1	174603_at
WBGene00017687	F22A3.1a.2	192249_at
WBGene00017687	F22A3.1a.2	174603_at
WBGene00017687	F22A3.1a.3	192249_at
WBGene00017687	F22A3.1a.3	174603_at
WBGene00017687	F22A3.1b.1	192249_at
WBGene00017687	F22A3.1b.1	174603_at
WBGene00017688	F22A3.2.1	182552_at
WBGene00017690	F22A3.5.1	190371_at
WBGene00017690	F22A3.5.1	191554_at
WBGene00017691	F22A3.6a.1	173051_s_at
WBGene00017691	F22A3.6a.1	172400_x_at
WBGene00017691	F22A3.6a.1	194255_x_at
WBGene00017691	F22A3.6b	173051_s_at
WBGene00017691	F22A3.6b	172400_x_at
WBGene00017691	F22A3.6b	194255_x_at
WBGene00017691	F22A3.6c.1	173051_s_at
WBGene00017691	F22A3.6c.1	172400_x_at
WBGene00017691	F22A3.6c.1	194255_x_at
WBGene00017691	F22A3.6c.2	173051_s_at
WBGene00017691	F22A3.6c.2	172400_x_at
WBGene00017691	F22A3.6c.2	194255_x_at
WBGene00017692	F22B7.1.1	187311_at
WBGene00017693	F22B7.2a.1	187226_at
WBGene00017693	F22B7.2b.1	187226_at
WBGene00017694	F22B7.3.1	187268_at
WBGene00017695	F22B7.4.1	190713_at
WBGene00017696	F22B7.6a.1	188279_at
WBGene00017696	F22B7.6a.1	175202_at
WBGene00017696	F22B7.6b.1	188279_at
WBGene00017696	F22B7.6b.1	175202_at
WBGene00017698	F22B7.9.1	187282_at
WBGene00017699	F22D3.2a.1	174160_at
WBGene00017699	F22D3.2a.1	181759_at
WBGene00017699	F22D3.2a.1	175044_at
WBGene00017699	F22D3.2c.1	174160_at
WBGene00017699	F22D3.2c.1	181759_at
WBGene00017699	F22D3.2c.1	175044_at
WBGene00017699	F22D3.2c.2	174160_at
WBGene00017699	F22D3.2c.2	181759_at
WBGene00017699	F22D3.2c.2	175044_at
WBGene00017699	F22D3.2d.1	174160_at
WBGene00017699	F22D3.2d.1	181759_at
WBGene00017699	F22D3.2d.1	175044_at
WBGene00017699	F22D3.2e.1	174160_at
WBGene00017699	F22D3.2e.1	181759_at
WBGene00017699	F22D3.2e.1	175044_at
WBGene00017699	F22D3.2g.1	174160_at
WBGene00017699	F22D3.2g.1	181759_at
WBGene00017699	F22D3.2g.1	175044_at
WBGene00017699	F22D3.2h.1	174160_at
WBGene00017699	F22D3.2h.1	181759_at
WBGene00017699	F22D3.2h.1	175044_at
WBGene00017699	F22D3.2i.1	174160_at
WBGene00017699	F22D3.2i.1	181759_at
WBGene00017699	F22D3.2i.1	175044_at
WBGene00017699	F22D3.2i.2	174160_at
WBGene00017699	F22D3.2i.2	181759_at
WBGene00017699	F22D3.2i.2	175044_at
WBGene00017699	F22D3.2j.1	174160_at
WBGene00017699	F22D3.2j.1	181759_at
WBGene00017699	F22D3.2j.1	175044_at
WBGene00017700	F22D3.4.1	187575_at
WBGene00017700	F22D3.4.1	181554_at
WBGene00017701	F22D3.5	172598_x_at
WBGene00017702	F22D3.6.1	183325_s_at
WBGene00017703	F22E5.1.1	179856_at
WBGene00017703	F22E5.1.1	179857_s_at
WBGene00017704	F22E5.2.1	180918_at
WBGene00017705	F22E5.6.1	179939_at
WBGene00017706	F22E5.7.1	180245_at
WBGene00017707	F22E5.8.1	180305_at
WBGene00017707	F22E5.8.1	171747_x_at
WBGene00017708	F22E5.9.1	180028_at
WBGene00017708	F22E5.9.2	180028_at
WBGene00017709	F22E5.11.1	185392_at
WBGene00017710	F22E5.12.1	185860_s_at
WBGene00017711	F22E5.13.1	185491_at
WBGene00017711	F22E5.13.2	185491_at
WBGene00017711	F22E5.13.3	185491_at
WBGene00017712	F22E5.17.1	174149_at
WBGene00017714	F22F1.2.1	190535_at
WBGene00017715	F22F1.3.1	194040_at
WBGene00017716	F22F4.1.1	182812_at
WBGene00017717	F22F4.4.1	172395_at
WBGene00017719	F22F7.1a.1	180470_at
WBGene00017719	F22F7.1b.1	180470_at
WBGene00017719	F22F7.1b.2	180470_at
WBGene00017720	F22F7.2.1	181290_at
WBGene00017721	F22F7.3.1	181237_at
WBGene00017722	F22F7.4a.1	180749_at
WBGene00017722	F22F7.4b	180749_at
WBGene00017722	F22F7.4c.1	180749_at
WBGene00017723	F22F7.6.1	180744_at
WBGene00017724	F22F7.7a.1	180401_at
WBGene00017724	F22F7.7a.2	180401_at
WBGene00017724	F22F7.7b.1	180401_at
WBGene00017724	F22F7.7b.2	180401_at
WBGene00017725	F22H10.1.1	189298_at
WBGene00017726	F22H10.2.1	184400_at
WBGene00017727	F22H10.3.1	184289_at
WBGene00017729	F22H10.5	184290_at
WBGene00017729	F22H10.5	184405_at
WBGene00017731	F23C8.1	179706_at
WBGene00017732	F23C8.3a.1	180358_at
WBGene00017732	F23C8.3b.1	180358_at
WBGene00017733	F23C8.4.1	180334_at
WBGene00017733	F23C8.4.2	180334_at
WBGene00017734	F23C8.5a.1	192684_s_at
WBGene00017734	F23C8.5a.2	192684_s_at
WBGene00017734	F23C8.5a.2	180364_s_at
WBGene00017735	F23C8.6.1	180364_s_at
WBGene00017736	F23C8.7.1	189215_at
WBGene00017737	F23C8.8.1	189162_s_at
WBGene00017738	F23C8.9.1	179826_s_at
WBGene00017739	F23C8.11	185004_at
WBGene00017739	F23C8.11	172502_x_at
WBGene00017739	F23C8.11	185005_s_at
WBGene00017742	F23F1.1a.1	174270_s_at
WBGene00017742	F23F1.1a.2	174270_s_at
WBGene00017742	F23F1.1b.1	174270_s_at
WBGene00017743	F23F1.2.1	181229_at
WBGene00017744	F23F1.3.1	181336_at
WBGene00017745	F23F1.4.1	185547_at
WBGene00017745	F23F1.4.1	181394_at
WBGene00017745	F23F1.4.2	185547_at
WBGene00017745	F23F1.4.2	181394_at
WBGene00017746	F23F1.5.1	181392_at
WBGene00017747	F23F1.6.1	190070_at
WBGene00017748	F23F1.7.1	181122_at
WBGene00017749	F23F1.9.1	181235_at
WBGene00017751	F23F12.3.1	187730_at
WBGene00017751	F23F12.3.1	187609_s_at
WBGene00017751	F23F12.3.1	187643_at
WBGene00017752	F23F12.4.1	187639_at
WBGene00017754	F23F12.8.1	172684_x_at
WBGene00017754	F23F12.8.1	187595_at
WBGene00017755	F23F12.9a.1	171733_x_at
WBGene00017755	F23F12.9a.1	187591_at
WBGene00017755	F23F12.9b.1	187591_at
WBGene00017756	F23F12.12.1	171769_x_at
WBGene00017757	F23H11.1.1	185430_at
WBGene00017758	F23H11.2.1	176790_at
WBGene00017759	F23H11.3.1	190216_s_at
WBGene00017759	F23H11.3.2	190216_s_at
WBGene00017760	F23H11.4a.1	185373_s_at
WBGene00017761	F23H11.6.1	175129_at
WBGene00017761	F23H11.6.1	185504_at
WBGene00017762	F23H11.7.1	186037_s_at
WBGene00017763	F23H11.9a.1	186187_at
WBGene00017763	F23H11.9b.1	186187_at
WBGene00017763	F23H11.9b.2	186187_at
WBGene00017764	F25A2.1.1	182789_at
WBGene00017764	F25A2.1.1	176007_at
WBGene00017765	F25B4.1.1	188683_at
WBGene00017765	F25B4.1.1	173262_s_at
WBGene00017765	F25B4.1.2	188683_at
WBGene00017765	F25B4.1.2	173262_s_at
WBGene00017766	F25B4.2.1	175261_s_at
WBGene00017766	F25B4.2.1	184085_at
WBGene00017767	F25B4.4.1	183519_at
WBGene00017768	F25B4.5.1	183488_s_at
WBGene00017769	F25B4.6.1	192393_at
WBGene00017770	F25B4.7.1	190911_at
WBGene00017770	F25B4.7.2	190911_at
WBGene00017771	F25B4.8a.1	183110_at
WBGene00017771	F25B4.8b.1	183110_at
WBGene00017772	F25B4.9.1	183450_at
WBGene00017773	F25B5.1a.1	187522_at
WBGene00017773	F25B5.1b.1	187522_at
WBGene00017774	F25B5.2a.1	187277_s_at
WBGene00017774	F25B5.2a.2	187277_s_at
WBGene00017774	F25B5.2b.1	187277_s_at
WBGene00017774	F25B5.2b.2	187277_s_at
WBGene00017775	F25B5.3a.1	187770_s_at
WBGene00017775	F25B5.3b.1	187770_s_at
WBGene00017775	F25B5.3c.1	187770_s_at
WBGene00017775	F25B5.3c.2	187770_s_at
WBGene00017775	F25B5.3c.3	187770_s_at
WBGene00017775	F25B5.3d.1	187770_s_at
WBGene00017775	F25B5.3e.1	187770_s_at
WBGene00017776	F25B5.5.1	187331_at
WBGene00017777	F25B5.6a.1	193209_s_at
WBGene00017777	F25B5.6b.1	193209_s_at
WBGene00017777	F25B5.6c.1	193209_s_at
WBGene00017777	F25B5.6c.2	193209_s_at
WBGene00017778	F25B5.7a.1	180902_s_at
WBGene00017778	F25B5.7b.1	180902_s_at
WBGene00017778	F25B5.7c.1	180902_s_at
WBGene00017779	F25E2.1.1	180787_at
WBGene00017780	F25E2.2a.1	180930_s_at
WBGene00017781	F25E2.3.1	190330_s_at
WBGene00017782	F25E5.1.1	183017_s_at
WBGene00017783	F25E5.2.1	183103_at
WBGene00017784	F25E5.3.1	183204_at
WBGene00017785	F25E5.4.1	183200_at
WBGene00017786	F25E5.5.1	183421_at
WBGene00017787	F25E5.6.1	183033_at
WBGene00017788	F25E5.7.1	184114_at
WBGene00017789	F25E5.8a.1	183125_at
WBGene00017789	F25E5.8a.2	183125_at
WBGene00017789	F25E5.8b.1	183125_at
WBGene00017789	F25E5.8b.2	183125_at
WBGene00017790	F25E5.9.1	183137_at
WBGene00017791	F25E5.10.1	186048_at
WBGene00017794	F25F6.1.1	182343_at
WBGene00017794	F25F6.1.1	182472_at
WBGene00017795	F25F8.1.1	181668_at
WBGene00017796	F25G6.1.1	182398_s_at
WBGene00017796	F25G6.1.1	180283_s_at
WBGene00017797	F25G6.2.1	181848_at
WBGene00017798	F25G6.7a.1	189616_at
WBGene00017798	F25G6.7b.1	189616_at
WBGene00017799	F25G6.8.1	173678_s_at
WBGene00017799	F25G6.8.1	173677_at
WBGene00017800	F25G6.9.1	179708_s_at
WBGene00017801	F26A1.1.1	181348_at
WBGene00017801	F26A1.1.1	174585_at
WBGene00017802	F26A1.3.1	189149_at
WBGene00017803	F26A1.4.1	189061_at
WBGene00017804	F26A1.6.1	189059_s_at
WBGene00017804	F26A1.6.1	183722_at
WBGene00017805	F26A1.7.1	183506_at
WBGene00017806	F26A1.8.1	189059_s_at
WBGene00017806	F26A1.8.1	189058_at
WBGene00017807	F26A1.9.1	184151_at
WBGene00017807	F26A1.9.2	184151_at
WBGene00017808	F26A1.10.1	184622_at
WBGene00017809	F26A1.11.1	186380_at
WBGene00017810	F26A1.12.1	173557_s_at
WBGene00017811	F26A1.13.1	186366_at
WBGene00017811	F26A1.13.1	193558_at
WBGene00017813	F26A10.1.1	172564_x_at
WBGene00017814	F26A10.2.1	188948_at
WBGene00017816	F26B1.2a.1	189852_at
WBGene00017816	F26B1.2a.1	174113_at
WBGene00017816	F26B1.2c.1	189852_at
WBGene00017816	F26B1.2c.1	174113_at
WBGene00017816	F26B1.2c.2	189852_at
WBGene00017816	F26B1.2c.2	174113_at
WBGene00017817	F26B1.5.1	192789_at
WBGene00017818	F26D11.1.1	189204_at
WBGene00017819	F26D11.2.1	185071_at
WBGene00017821	F26D11.4	186406_at
WBGene00017822	F26D11.5.1	185946_at
WBGene00017824	F26D11.9.1	186507_at
WBGene00017825	F26F4.1.1	181690_at
WBGene00017825	F26F4.1.2	181690_at
WBGene00017826	F26F4.4.1	184097_at
