Paper	PMID	GSE	Platform	Experiment	Type	GSM	Tissue	Life_stage	Genotype	Species
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_25C_1	microarray	GEO record: GSM852586	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_25C_2	microarray	GEO record: GSM852616	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_25C_3	microarray	GEO record: GSM852646	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_Control_1	microarray	GEO record: GSM852580	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_Control_2	microarray	GEO record: GSM852610	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_Control_3	microarray	GEO record: GSM852640	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_High-pH-Salt_1	microarray	GEO record: GSM852592	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_High-pH-Salt_2	microarray	GEO record: GSM852622	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_High-pH-Salt_3	microarray	GEO record: GSM852652	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_infection_1	microarray	GEO record: GSM852604	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_infection_2	microarray	GEO record: GSM852634	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_infection_3	microarray	GEO record: GSM852664	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_Liquid_1	microarray	GEO record: GSM852598	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_Liquid_2	microarray	GEO record: GSM852628	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4856_Liquid_3	microarray	GEO record: GSM852658	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_25C_1	microarray	GEO record: GSM852588	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_25C_2	microarray	GEO record: GSM852618	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_25C_3	microarray	GEO record: GSM852648	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_Control_1	microarray	GEO record: GSM852582	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_Control_2	microarray	GEO record: GSM852612	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_Control_3	microarray	GEO record: GSM852642	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_High-pH-Salt_1	microarray	GEO record: GSM852594	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_High-pH-Salt_2	microarray	GEO record: GSM852624	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_High-pH-Salt_3	microarray	GEO record: GSM852654	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_infection_1	microarray	GEO record: GSM852606	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_infection_2	microarray	GEO record: GSM852636	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_infection_3	microarray	GEO record: GSM852666	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_Liquid_1	microarray	GEO record: GSM852600	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_Liquid_2	microarray	GEO record: GSM852630	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:CB4857_Liquid_3	microarray	GEO record: GSM852660	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_25C_1	microarray	GEO record: GSM852590	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_25C_2	microarray	GEO record: GSM852620	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_25C_3	microarray	GEO record: GSM852650	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_Control_1	microarray	GEO record: GSM852584	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_Control_2	microarray	GEO record: GSM852614	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_Control_3	microarray	GEO record: GSM852644	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_High-pH-Salt_1	microarray	GEO record: GSM852596	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_High-pH-Salt_2	microarray	GEO record: GSM852626	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_High-pH-Salt_3	microarray	GEO record: GSM852656	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_infection_1	microarray	GEO record: GSM852608	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_infection_2	microarray	GEO record: GSM852638	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_infection_3	microarray	GEO record: GSM852668	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_Liquid_1	microarray	GEO record: GSM852602	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_Liquid_2	microarray	GEO record: GSM852632	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:HC445_Liquid_3	microarray	GEO record: GSM852662	N.A.	WBls:0000008(4-cell embryo Ce)	HC445	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_25C_1	microarray	GEO record: GSM852589	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_25C_2	microarray	GEO record: GSM852619	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_25C_3	microarray	GEO record: GSM852649	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_Control_1	microarray	GEO record: GSM852583	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_Control_2	microarray	GEO record: GSM852613	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_Control_3	microarray	GEO record: GSM852643	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_High-pH-Salt_1	microarray	GEO record: GSM852595	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_High-pH-Salt_2	microarray	GEO record: GSM852625	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_High-pH-Salt_3	microarray	GEO record: GSM852655	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_infection_1	microarray	GEO record: GSM852607	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_infection_2	microarray	GEO record: GSM852637	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_infection_3	microarray	GEO record: GSM852667	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_Liquid_1	microarray	GEO record: GSM852601	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_Liquid_2	microarray	GEO record: GSM852631	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:N2_Liquid_3	microarray	GEO record: GSM852661	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_25C_1	microarray	GEO record: GSM852587	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_25C_2	microarray	GEO record: GSM852617	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_25C_3	microarray	GEO record: GSM852647	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_Control_1	microarray	GEO record: GSM852581	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_Control_2	microarray	GEO record: GSM852611	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_Control_3	microarray	GEO record: GSM852641	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_High-pH-Salt_1	microarray	GEO record: GSM852593	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_High-pH-Salt_2	microarray	GEO record: GSM852623	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_High-pH-Salt_3	microarray	GEO record: GSM852653	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_infection_1	microarray	GEO record: GSM852605	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_infection_2	microarray	GEO record: GSM852635	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_infection_3	microarray	GEO record: GSM852665	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_Liquid_1	microarray	GEO record: GSM852599	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
WBPaper00041174	22669615	GSE34650	GPL13394(Agilent-018561 C. elegans 15k gene expression microarray custom designed by Itai Yanai, 15208 probes.)	WBPaper00041174:RC301_Liquid_2	microarray	GEO record: GSM852629	N.A.	WBls:0000008(4-cell embryo Ce)	C. elegans wild isolate.	Caenorhabditis elegans
