ID	ENSEMBL_ID	NAME	DESCRIPTION	SPECIES_ID
571886	ENSOCUG00000025505	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
571887	ENSOCUG00000025506			9986
571888	ENSOCUG00000025507		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U2W8]	9986
571889	ENSOCUG00000025508	RELL2	RELT-like 2 [Source:HGNC Symbol;Acc:HGNC:26902]	9986
571890	ENSOCUG00000025509	TSPAN8	tetraspanin 8 [Source:HGNC Symbol;Acc:HGNC:11855]	9986
571891	ENSOCUG00000025511			9986
571892	ENSOCUG00000025512	SPINK8	serine peptidase inhibitor, Kazal type 8 (putative) [Source:HGNC Symbol;Acc:HGNC:33160]	9986
571893	ENSOCUG00000025513	IGFBP5	insulin like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	9986
571894	ENSOCUG00000025514		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TJ17]	9986
571895	ENSOCUG00000025515		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TZ22]	9986
571896	ENSOCUG00000025516	NAP1L3	nucleosome assembly protein 1-like 3 [Source:HGNC Symbol;Acc:HGNC:7639]	9986
571897	ENSOCUG00000025517	CLDN25	claudin 25 [Source:HGNC Symbol;Acc:HGNC:37218]	9986
571898	ENSOCUG00000025518			9986
571899	ENSOCUG00000025520		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U0F9]	9986
571900	ENSOCUG00000025521	Sirt3	NAD-dependent protein deacetylase sirtuin-3, mitochondrial [Source:RefSeq peptide;Acc:NP_001170802]	9986
571901	ENSOCUG00000025522	TUBGCP6	tubulin gamma complex associated protein 6 [Source:HGNC Symbol;Acc:HGNC:18127]	9986
571902	ENSOCUG00000025523	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	9986
571903	ENSOCUG00000025525	5S_rRNA	5S ribosomal RNA [Source:RFAM;Acc:RF00001]	9986
571904	ENSOCUG00000025526			9986
571905	ENSOCUG00000025527			9986
571906	ENSOCUG00000025528	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
571907	ENSOCUG00000025529	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
571908	ENSOCUG00000025530			9986
571909	ENSOCUG00000025531		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TZW4]	9986
571910	ENSOCUG00000025532		40S ribosomal protein S3a [Source:UniProtKB/TrEMBL;Acc:G1U482]	9986
571911	ENSOCUG00000025533	CHCHD10	coiled-coil-helix-coiled-coil-helix domain containing 10 [Source:HGNC Symbol;Acc:HGNC:15559]	9986
571912	ENSOCUG00000025534	SNORA2	Small nucleolar RNA SNORA2/SNORA34 family [Source:RFAM;Acc:RF00410]	9986
571913	ENSOCUG00000025535	FGF17	fibroblast growth factor 17 [Source:HGNC Symbol;Acc:HGNC:3673]	9986
571914	ENSOCUG00000025536		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U326]	9986
571915	ENSOCUG00000025537	EFCAB5	EF-hand calcium binding domain 5 [Source:HGNC Symbol;Acc:HGNC:24801]	9986
571916	ENSOCUG00000025538			9986
571917	ENSOCUG00000025539	U1	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]	9986
571918	ENSOCUG00000025540	NFYC	nuclear transcription factor Y subunit gamma [Source:HGNC Symbol;Acc:HGNC:7806]	9986
571919	ENSOCUG00000025541	SFXN2	sideroflexin 2 [Source:HGNC Symbol;Acc:HGNC:16086]	9986
571920	ENSOCUG00000025542	TFAP2B	transcription factor AP-2 beta (activating enhancer binding protein 2 beta) [Source:HGNC Symbol;Acc:HGNC:11743]	9986
571921	ENSOCUG00000025543		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U8B0]	9986
571922	ENSOCUG00000025544			9986
571923	ENSOCUG00000025545		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TUZ7]	9986
571924	ENSOCUG00000025546		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TTV5]	9986
571925	ENSOCUG00000025548	SLC19A2	solute carrier family 19 (thiamine transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:10938]	9986
571926	ENSOCUG00000025549		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TQS7]	9986
571927	ENSOCUG00000025550	TFAP2D	transcription factor AP-2 delta (activating enhancer binding protein 2 delta) [Source:HGNC Symbol;Acc:HGNC:15581]	9986
571928	ENSOCUG00000025551		40S ribosomal protein S24 [Source:UniProtKB/TrEMBL;Acc:G1TS40]	9986
571929	ENSOCUG00000025553		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TRV9]	9986
571930	ENSOCUG00000025554	snoU2-30	Small nucleolar RNA U2-30 [Source:RFAM;Acc:RF00493]	9986
571931	ENSOCUG00000025555	ARL13B	ADP ribosylation factor like GTPase 13B [Source:HGNC Symbol;Acc:HGNC:25419]	9986
571932	ENSOCUG00000025556		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1T1M4]	9986
571933	ENSOCUG00000025557	AGTR1	angiotensin II receptor, type 1 [Source:HGNC Symbol;Acc:HGNC:336]	9986
571934	ENSOCUG00000025558	7SK	7SK RNA [Source:RFAM;Acc:RF00100]	9986
571935	ENSOCUG00000025559		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TFT8]	9986
571936	ENSOCUG00000025560		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TYF5]	9986
571937	ENSOCUG00000025561	OLFR68	MOR 3'Beta2 [Source:RefSeq peptide;Acc:NP_001164923]	9986
571938	ENSOCUG00000025562		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TVN7]	9986
571939	ENSOCUG00000025563		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U1G8]	9986
571940	ENSOCUG00000025564	PROCA1	protein interacting with cyclin A1 [Source:HGNC Symbol;Acc:HGNC:28600]	9986
571941	ENSOCUG00000025565		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1TQ71]	9986
571942	ENSOCUG00000025566		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U091]	9986
571943	ENSOCUG00000025567	STBD1	starch binding domain 1 [Source:HGNC Symbol;Acc:HGNC:24854]	9986
571944	ENSOCUG00000025568	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
571945	ENSOCUG00000025569	CCR7	chemokine (C-C motif) receptor 7 [Source:HGNC Symbol;Acc:HGNC:1608]	9986
571946	ENSOCUG00000025571		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U712]	9986
571947	ENSOCUG00000025572			9986
571948	ENSOCUG00000025573			9986
571949	ENSOCUG00000025574		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TKA1]	9986
571950	ENSOCUG00000025575		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U2N5]	9986
571951	ENSOCUG00000025576			9986
571952	ENSOCUG00000025577		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TJK5]	9986
571953	ENSOCUG00000025578	U1	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]	9986
571954	ENSOCUG00000025579		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TTC1]	9986
571955	ENSOCUG00000025580	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
571956	ENSOCUG00000025581	SNORA20	Small nucleolar RNA SNORA20 [Source:RFAM;Acc:RF00401]	9986
571957	ENSOCUG00000025582	LDB1	LIM domain binding 1 [Source:HGNC Symbol;Acc:HGNC:6532]	9986
571958	ENSOCUG00000025583		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TI67]	9986
571959	ENSOCUG00000025584	SNORD15	Small nucleolar RNA SNORD15 [Source:RFAM;Acc:RF00067]	9986
571960	ENSOCUG00000025585			9986
571961	ENSOCUG00000025586	MYL2	myosin light chain 2 [Source:HGNC Symbol;Acc:HGNC:7583]	9986
571962	ENSOCUG00000025587		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TS88]	9986
571963	ENSOCUG00000025588	FAM173B	family with sequence similarity 173 member B [Source:HGNC Symbol;Acc:HGNC:27029]	9986
571964	ENSOCUG00000025589			9986
571965	ENSOCUG00000025590	LAT	linker for activation of T-cells [Source:HGNC Symbol;Acc:HGNC:18874]	9986
571966	ENSOCUG00000025591	TRDV3	T cell receptor delta variable 3 [Source:HGNC Symbol;Acc:HGNC:12264]	9986
571967	ENSOCUG00000025592		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1U6P2]	9986
571968	ENSOCUG00000025593	IVL	involucrin [Source:HGNC Symbol;Acc:HGNC:6187]	9986
571969	ENSOCUG00000025594	SNORA2	Small nucleolar RNA SNORA2/SNORA34 family [Source:RFAM;Acc:RF00410]	9986
571970	ENSOCUG00000025595	RHBDD3	rhomboid domain containing 3 [Source:HGNC Symbol;Acc:HGNC:1308]	9986
571971	ENSOCUG00000025596		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TXJ9]	9986
571972	ENSOCUG00000025597	GATA1	GATA binding protein 1 (globin transcription factor 1) [Source:HGNC Symbol;Acc:HGNC:4170]	9986
571973	ENSOCUG00000025598	LYSMD2	LysM, putative peptidoglycan-binding, domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28571]	9986
571974	ENSOCUG00000025599			9986
571975	ENSOCUG00000025600	7SK	7SK RNA [Source:RFAM;Acc:RF00100]	9986
571976	ENSOCUG00000025601	RGS11	regulator of G-protein signaling 11 [Source:HGNC Symbol;Acc:HGNC:9993]	9986
571977	ENSOCUG00000025602		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1U902]	9986
571978	ENSOCUG00000025603	GPA33	glycoprotein A33 (transmembrane) [Source:HGNC Symbol;Acc:HGNC:4445]	9986
571979	ENSOCUG00000025604		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TXB6]	9986
571980	ENSOCUG00000025605		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U0B4]	9986
571981	ENSOCUG00000025606		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1T7E1]	9986
571982	ENSOCUG00000025607			9986
571983	ENSOCUG00000025608		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U4C5]	9986
571984	ENSOCUG00000025609	MAP10	microtubule associated protein 10 [Source:HGNC Symbol;Acc:HGNC:29265]	9986
571985	ENSOCUG00000025610		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TNG6]	9986
571986	ENSOCUG00000025611	GPR20	G protein-coupled receptor 20 [Source:HGNC Symbol;Acc:HGNC:4475]	9986
571987	ENSOCUG00000025612	OR2A14	olfactory receptor family 2 subfamily A member 14 [Source:HGNC Symbol;Acc:HGNC:15084]	9986
571988	ENSOCUG00000025613			9986
571989	ENSOCUG00000025614	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
571990	ENSOCUG00000025615	CPLX2	complexin 2 [Source:HGNC Symbol;Acc:HGNC:2310]	9986
571991	ENSOCUG00000025617			9986
571992	ENSOCUG00000025618	PRR7	proline rich 7 (synaptic) [Source:HGNC Symbol;Acc:HGNC:28130]	9986
571993	ENSOCUG00000025619		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U7X6]	9986
571994	ENSOCUG00000025620			9986
571995	ENSOCUG00000025621		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TNM2]	9986
571996	ENSOCUG00000025622	SHANK1	SH3 and multiple ankyrin repeat domains 1 [Source:HGNC Symbol;Acc:HGNC:15474]	9986
571997	ENSOCUG00000025623	LZIC	leucine zipper and CTNNBIP1 domain containing [Source:HGNC Symbol;Acc:HGNC:17497]	9986
571998	ENSOCUG00000025624	GRIN2D	glutamate receptor, ionotropic, N-methyl D-aspartate 2D [Source:HGNC Symbol;Acc:HGNC:4588]	9986
571999	ENSOCUG00000025625			9986
572000	ENSOCUG00000025626	SNORD115	Small nucleolar RNA SNORD115 [Source:RFAM;Acc:RF00105]	9986
572001	ENSOCUG00000025627		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1U7D1]	9986
572002	ENSOCUG00000025628		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:A0A0B4J1Q6]	9986
572003	ENSOCUG00000025629		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TLG2]	9986
572004	ENSOCUG00000025631		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U0W1]	9986
572005	ENSOCUG00000025632		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U1I2]	9986
572006	ENSOCUG00000025633		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TGK0]	9986
572007	ENSOCUG00000025634	C1orf35	chromosome 1 open reading frame 35 [Source:HGNC Symbol;Acc:HGNC:19032]	9986
572008	ENSOCUG00000025635	CAMKK2	calcium/calmodulin-dependent protein kinase kinase 2, beta [Source:HGNC Symbol;Acc:HGNC:1470]	9986
572009	ENSOCUG00000025636		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TFN3]	9986
572010	ENSOCUG00000025638			9986
572011	ENSOCUG00000025639	U1	U1 spliceosomal RNA [Source:RFAM;Acc:RF00003]	9986
572012	ENSOCUG00000025640		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TFF6]	9986
572013	ENSOCUG00000025641		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1SQR7]	9986
572014	ENSOCUG00000025642			9986
572015	ENSOCUG00000025644		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1TN51]	9986
572016	ENSOCUG00000025645		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TJK0]	9986
572017	ENSOCUG00000025646			9986
572018	ENSOCUG00000025647		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1THL5]	9986
572019	ENSOCUG00000025648			9986
572020	ENSOCUG00000025649	TPI1	triosephosphate isomerase 1 [Source:HGNC Symbol;Acc:HGNC:12009]	9986
572021	ENSOCUG00000025650		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TYV2]	9986
572022	ENSOCUG00000025651			9986
572023	ENSOCUG00000025652		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TTE7]	9986
572024	ENSOCUG00000025653	ORYCUNV1R1560	Oryctolagus cuniculus vomeronasal 1 receptor oryCunV1R1560 (ORYCUNV1R1560), mRNA [Source:RefSeq mRNA;Acc:NM_001167247]	9986
572025	ENSOCUG00000025654			9986
572026	ENSOCUG00000025655	GPR161	G protein-coupled receptor 161 [Source:HGNC Symbol;Acc:HGNC:23694]	9986
572027	ENSOCUG00000025656	OR5K3	olfactory receptor family 5 subfamily K member 3 [Source:HGNC Symbol;Acc:HGNC:31290]	9986
572028	ENSOCUG00000025657	SLC6A1	Transporter [Source:UniProtKB/TrEMBL;Acc:G1TZB6]	9986
572029	ENSOCUG00000025658	AAMDC	adipogenesis associated, Mth938 domain containing [Source:HGNC Symbol;Acc:HGNC:30205]	9986
572030	ENSOCUG00000025659			9986
572031	ENSOCUG00000025660	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
572032	ENSOCUG00000025661	SNORA73	Small nucleolar RNA SNORA73 family [Source:RFAM;Acc:RF00045]	9986
572033	ENSOCUG00000025662			9986
572034	ENSOCUG00000025663		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:U3KM51]	9986
572035	ENSOCUG00000025664		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TR60]	9986
572036	ENSOCUG00000025665		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TVB3]	9986
572037	ENSOCUG00000025666		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TKB5]	9986
572038	ENSOCUG00000025667			9986
572039	ENSOCUG00000025668	CALHM3	calcium homeostasis modulator 3 [Source:HGNC Symbol;Acc:HGNC:23458]	9986
572040	ENSOCUG00000025669		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TXZ3]	9986
572041	ENSOCUG00000025670	ORYCUNV1R1573	Oryctolagus cuniculus vomeronasal 1 receptor oryCunV1R1573 (ORYCUNV1R1573), mRNA [Source:RefSeq mRNA;Acc:NM_001167260]	9986
572042	ENSOCUG00000025671	EPHA10	EPH receptor A10 [Source:HGNC Symbol;Acc:HGNC:19987]	9986
572043	ENSOCUG00000025672			9986
572044	ENSOCUG00000025673	SNORD73	Small nucleolar RNA SNORD73 [Source:RFAM;Acc:RF00071]	9986
572045	ENSOCUG00000025674	SPTY2D1	SPT2 chromatin protein domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26818]	9986
572046	ENSOCUG00000025675	EDN3	endothelin 3 [Source:HGNC Symbol;Acc:HGNC:3178]	9986
572047	ENSOCUG00000025676		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1TRM0]	9986
572048	ENSOCUG00000025677	CCR3	chemokine (C-C motif) receptor 3 [Source:HGNC Symbol;Acc:HGNC:1604]	9986
572049	ENSOCUG00000025678			9986
572050	ENSOCUG00000025679		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TR61]	9986
572051	ENSOCUG00000025680	LRRC75A	leucine rich repeat containing 75A [Source:HGNC Symbol;Acc:HGNC:32403]	9986
572052	ENSOCUG00000025681	LRRN4	leucine rich repeat neuronal 4 [Source:HGNC Symbol;Acc:HGNC:16208]	9986
572053	ENSOCUG00000025682			9986
572054	ENSOCUG00000025683		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U0E1]	9986
572055	ENSOCUG00000025684	C11orf94	chromosome 11 open reading frame 94 [Source:HGNC Symbol;Acc:HGNC:37213]	9986
572056	ENSOCUG00000025685	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
572057	ENSOCUG00000025687		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U2Z0]	9986
572058	ENSOCUG00000025688	CDK14	Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TVZ7]	9986
572059	ENSOCUG00000025689	ZCCHC5	zinc finger, CCHC domain containing 5 [Source:HGNC Symbol;Acc:HGNC:22997]	9986
572060	ENSOCUG00000025690	ART5	ADP-ribosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:24049]	9986
572061	ENSOCUG00000025691	FLAD1	flavin adenine dinucleotide synthetase 1 [Source:HGNC Symbol;Acc:HGNC:24671]	9986
572062	ENSOCUG00000025692	MRPS6	mitochondrial ribosomal protein S6 [Source:HGNC Symbol;Acc:HGNC:14051]	9986
572063	ENSOCUG00000025693	RBM8A	RNA binding motif protein 8A [Source:HGNC Symbol;Acc:HGNC:9905]	9986
572064	ENSOCUG00000025694	RALYL	RALY RNA binding protein-like [Source:HGNC Symbol;Acc:HGNC:27036]	9986
572065	ENSOCUG00000025695	RPL39	Oryctolagus cuniculus ribosomal protein L39 (RPL39), mRNA [Source:RefSeq mRNA;Acc:NM_001171254]	9986
572066	ENSOCUG00000025696		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TKP7]	9986
572067	ENSOCUG00000025697	PHF13	PHD finger protein 13 [Source:HGNC Symbol;Acc:HGNC:22983]	9986
572068	ENSOCUG00000025698		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TN12]	9986
572069	ENSOCUG00000025699		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U3K2]	9986
572070	ENSOCUG00000025700	7SK	7SK RNA [Source:RFAM;Acc:RF00100]	9986
572071	ENSOCUG00000025701	CRHR1	Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TW55]	9986
572072	ENSOCUG00000025702		Cytochrome P450 4A5 [Source:UniProtKB/TrEMBL;Acc:G1TJN0]	9986
572073	ENSOCUG00000025703		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1SX61]	9986
572074	ENSOCUG00000025704			9986
572075	ENSOCUG00000025705		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TXM8]	9986
572076	ENSOCUG00000025707		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U247]	9986
572077	ENSOCUG00000025708	SNORA11	Small nucleolar RNA SNORA11 [Source:RFAM;Acc:RF00614]	9986
572078	ENSOCUG00000025709	UFD1L	ubiquitin fusion degradation 1 like (yeast) [Source:HGNC Symbol;Acc:HGNC:12520]	9986
572079	ENSOCUG00000025710	PLD3	phospholipase D family member 3 [Source:HGNC Symbol;Acc:HGNC:17158]	9986
572080	ENSOCUG00000025711	BMP7	bone morphogenetic protein 7 [Source:HGNC Symbol;Acc:HGNC:1074]	9986
572081	ENSOCUG00000025712	ORYCUNV1R1587	vomeronasal 1 receptor oryCunV1R1587 [Source:RefSeq peptide;Acc:NP_001160746]	9986
572082	ENSOCUG00000025713	ASGR1	asialoglycoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:742]	9986
572083	ENSOCUG00000025714		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U060]	9986
572084	ENSOCUG00000025715		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TFT5]	9986
572085	ENSOCUG00000025716		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TL51]	9986
572086	ENSOCUG00000025717	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
572087	ENSOCUG00000025718			9986
572088	ENSOCUG00000025719		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:U3KLU1]	9986
572089	ENSOCUG00000025720		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U719]	9986
572090	ENSOCUG00000025722	AHSP	alpha hemoglobin stabilizing protein [Source:HGNC Symbol;Acc:HGNC:18075]	9986
572091	ENSOCUG00000025723	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
572092	ENSOCUG00000025724		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U4H0]	9986
572093	ENSOCUG00000025725		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TRW3]	9986
572094	ENSOCUG00000025727		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TRY4]	9986
572095	ENSOCUG00000025728			9986
572096	ENSOCUG00000025729	SNORA51	Small nucleolar RNA SNORA51 [Source:RFAM;Acc:RF00432]	9986
572097	ENSOCUG00000025730	TERF2	telomeric repeat binding factor 2 [Source:HGNC Symbol;Acc:HGNC:11729]	9986
572098	ENSOCUG00000025731			9986
572099	ENSOCUG00000025732	PRLH	prolactin releasing hormone [Source:HGNC Symbol;Acc:HGNC:17945]	9986
572100	ENSOCUG00000025733		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1TL30]	9986
572101	ENSOCUG00000025734		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U7H8]	9986
572102	ENSOCUG00000025736	APOBEC1	apolipoprotein B mRNA editing enzyme, catalytic polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:604]	9986
572103	ENSOCUG00000025737		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TVD8]	9986
572104	ENSOCUG00000025738	TSGA13	testis specific 13 [Source:HGNC Symbol;Acc:HGNC:12369]	9986
572105	ENSOCUG00000025739			9986
572106	ENSOCUG00000025740	snoU83B	Small nucleolar RNA U83B [Source:RFAM;Acc:RF00593]	9986
572107	ENSOCUG00000025741		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1U5S2]	9986
572108	ENSOCUG00000025742	DMRTC2	DMRT-like family C2 [Source:HGNC Symbol;Acc:HGNC:13911]	9986
572109	ENSOCUG00000025743	MAL2	mal, T-cell differentiation protein 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:13634]	9986
572110	ENSOCUG00000025744	RNASEH2C	ribonuclease H2 subunit C [Source:HGNC Symbol;Acc:HGNC:24116]	9986
572111	ENSOCUG00000025745	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
572112	ENSOCUG00000025746			9986
572113	ENSOCUG00000025747	7SK	7SK RNA [Source:RFAM;Acc:RF00100]	9986
572114	ENSOCUG00000025748	SPESP1	sperm equatorial segment protein 1 [Source:HGNC Symbol;Acc:HGNC:15570]	9986
572115	ENSOCUG00000025749	7SK	7SK RNA [Source:RFAM;Acc:RF00100]	9986
572116	ENSOCUG00000025750		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TY65]	9986
572117	ENSOCUG00000025751		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U4A2]	9986
572118	ENSOCUG00000025752		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TLM7]	9986
572119	ENSOCUG00000025753			9986
572120	ENSOCUG00000025754	7SK	7SK RNA [Source:RFAM;Acc:RF00100]	9986
572121	ENSOCUG00000025755			9986
572122	ENSOCUG00000025756	CXXC1	CXXC finger protein 1 [Source:HGNC Symbol;Acc:HGNC:24343]	9986
572123	ENSOCUG00000025757	TMEM200B	transmembrane protein 200B [Source:HGNC Symbol;Acc:HGNC:33785]	9986
572124	ENSOCUG00000025758		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TXG5]	9986
572125	ENSOCUG00000025759	NKX6-3	NK6 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:26328]	9986
572126	ENSOCUG00000025760	MEIS3	Meis homeobox 3 [Source:HGNC Symbol;Acc:HGNC:29537]	9986
572127	ENSOCUG00000025761	U6	U6 spliceosomal RNA [Source:RFAM;Acc:RF00026]	9986
572128	ENSOCUG00000025762	PGPEP1	pyroglutamyl-peptidase I [Source:HGNC Symbol;Acc:HGNC:13568]	9986
572129	ENSOCUG00000025763		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U0G6]	9986
572130	ENSOCUG00000025764			9986
572131	ENSOCUG00000025765		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1U2I8]	9986
572132	ENSOCUG00000025766		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1THX9]	9986
572133	ENSOCUG00000025767		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1TN66]	9986
572134	ENSOCUG00000025768		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TRF9]	9986
572135	ENSOCUG00000025769			9986
572136	ENSOCUG00000025770		Olfactory receptor [Source:UniProtKB/TrEMBL;Acc:G1U938]	9986
572137	ENSOCUG00000025772	DLG4	discs, large homolog 4 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:2903]	9986
572138	ENSOCUG00000025773		Uncharacterized protein [Source:UniProtKB/TrEMBL;Acc:G1TT44]	9986
572139	ENSOCUG00000025774		Adenylyl cyclase-associated protein [Source:UniProtKB/TrEMBL;Acc:G1TX42]	9986
